"dx"
6097.758
5004.858
5555.268
1867.201
1800.034
1826.259
719.781
626.956
672.096
550.992
494.999
522.301
894.31
759.033
827.354
1260.52
1014.579
1139.349
1291.053
1164.746
1227.686
1430.944
1342.967
1386.542
1765.318
1590.522
1680.595
2334.938
1958.493
2155.467
3216.408
2556.848
2906.95
4532.915
3507.041
4045.895
6341.969
4809.747
5612.9
8625.634
6895.461
7801.558
11077.206
9682.043
10406.76
13263.04
13043.019
13129.496
13868.53
15314.169
14553.877
11514.172
14445.353
12951.531
6655.6
9381.42
7982.15
2256.382
3701.147
2955.568
398.3
808.522
594.634
37.028
98.041
65.763
5983.077
4783.985
5360.445
1813.289
1648.951
1712.44
704.685
588.059
642.006
540.534
465.255
500.496
880.816
718.658
797.929
1240.892
965.397
1100.803
1270.108
1112.147
1185.542
1408.464
1287.102
1342.03
1739.365
1535.51
1632.8
2307.709
1907.447
2110.586
3192.036
2513.435
2865.087
4511.584
3463.066
4011.812
6331.195
4771.868
5586.668
8626.859
6863.461
7788.387
11101.734
9692.995
10439.897
13318.716
13123.954
13242.547
13954.33
15495.762
14694.555
11614.6
14708.841
13125.199
6730.756
9609.579
8150.139
2287.158
3808.963
3030.087
404.479
834.35
612.655
37.615
101.214
67.886
5886.209
4606.115
5206.566
1760.087
1558.11
1629.225
691.543
559.605
619.424
531.374
443.442
481.925
868.647
689.276
771.791
1224.19
928.011
1070.301
1251.273
1071.134
1152.505
1387.017
1242.208
1304.347
1715.999
1487.819
1592.07
2282.133
1859.609
2066.832
3167.755
2468.77
2824.03
4488.966
3414.091
3968.302
6318.176
4724.83
5559.62
8624.234
6816.079
7765.291
11120.707
9680.043
10444.771
13367.559
13171.863
13300.68
14033.049
15640.111
14843.277
11710.148
14941.455
13296.856
6804.145
9821.787
8295.391
2317.838
3912.042
3106.959
410.736
859.32
629.847
38.216
104.282
69.989
5760.935
4409.094
5027.3
1695.97
1431.948
1526.348
674.767
525.221
590.315
519.545
417.176
461.138
852.498
653.549
744.71
1202.159
883.528
1033.797
1226.421
1023.521
1111.97
1358.567
1191.472
1260.076
1684.994
1436.677
1544.516
2247.741
1811.157
2020.077
3134.661
2426.641
2784.34
4457.826
3370.266
3928.926
6299.277
4685.796
5523.421
8618.781
6780.538
7747.792
11143.698
9683.5
10462.816
13430.273
13239.639
13379.6
14136.21
15803.123
14999.394
11836.675
15185.293
13507.963
6901.956
10036.451
8448.953
2358.892
4014.303
3176.639
419.124
883.744
647.839
39.029
107.362
72.073
5596.719
4205.117
4839.622
1604.329
1319.223
1421.937
652.209
492.039
562.056
504.027
391.509
440.189
832.298
619.596
716.293
1173.501
841.837
994.302
1194.806
976.635
1071.223
1323.449
1139.024
1214.965
1645.861
1381.214
1497.644
2206.278
1755.143
1967.863
3097.302
2373.421
2732.451
4425.547
3311.204
3882.637
6282.415
4627.424
5493.897
8619.695
6719.918
7725.294
11179.6
9660.437
10494.503
13513.324
13286.669
13470.582
14265.659
15966.62
15154.761
11989.923
15462.798
13719.407
7017.746
10298.194
8619.075
2406.63
4144.685
3244.174
428.731
915.867
663.017
39.952
111.427
74.109
5452.488
3979.89
4658.176
1533.024
1194.914
1333.811
632.946
456.203
537.245
490.414
363.766
420.182
813.867
580.202
687.617
1147.617
792.237
959.129
1166.668
922.48
1030.24
1292.025
1080.176
1169.135
1610.42
1320.317
1448.26
2166.784
1694.61
1917.331
3058.441
2316.623
2679.138
4388.497
3249.696
3817.147
6256.21
4567.163
5436.945
8607.694
6658.669
7684.72
11200.042
9641.675
10481.964
13581.141
13345.263
13522.407
14384.49
16150.33
15303.578
12141.48
15763.743
13956.439
7137.836
10576.45
8844.638
2457.732
4281.108
3349.957
439.202
949.008
685.396
40.984
115.477
76.546
5377.487
3774.808
4473.824
1506.38
1095.528
1247.253
623.603
426.291
510.731
483.39
340.372
401.143
803.594
544.542
660.634
1133.552
746.638
921.841
1151.743
872.568
989.558
1275.104
1025.849
1123.477
1591.007
1263.783
1401.319
2143.108
1636.743
1866.915
3031.96
2259.136
2630.554
4360.097
3186.632
3765.646
6230.906
4501.336
5380.421
8588.313
6589.211
7636.491
11199.286
9605.172
10480.339
13611.047
13378.865
13577.826
14451.185
16308.81
15464.386
12237.167
16051.935
14193.635
7218.83
10859.447
9045.749
2493.708
4426.402
3443.084
446.788
985.785
706.455
41.743
120.149
78.719
5246.939
3598.805
4322.799
1428.073
1010.904
1171.785
605.045
400.615
488.282
470.724
320.264
384.735
787.599
513.736
635.807
1110.82
707.308
890.666
1126.255
829.345
955.373
1246.532
978.629
1087.438
1559.558
1214.623
1362.09
2110.566
1586.126
1822.911
3004.548
2208.199
2587.947
4338.981
3130.619
3724.375
6224.338
4441.969
5344.898
8597.516
6526.223
7584.598
11236.471
9567.875
10471.471
13682.891
13400.706
13634.806
14553.293
