"CDR"
36.702
34.545
32.515
30.17
27.838
25.352
24.084
23.282
22.589
22.427
21.643
19.917
18.438
16.952
15.422
13.885
12.466
11.241
10.244
9.46
26.154
24.033
22.205
20.39
18.671
17.194
15.919
14.681
14.27
14.029
13.958
13.238
12.252
11.279
10.494
9.849
9.358
8.976
8.683
8.486
14.35
10.94
9.65
8.3
8.12
6.53
6.09
5.63
6.116
6.023
5.482
5.856
6.34
6.857
7.373
7.878
8.474
9.14
9.835
10.468
23.9
21.2
19.4
17.4
15.4
13.4
9.93
7.303
6.126
5.409
5.032
4.939
4.91
4.953
5.111
5.484
6.091
6.839
7.661
8.533
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
35.85
33.504
31.12
28.709
26.424
24.981
24.669
24.665
23.758
22.579
22.09
20.504
18.741
17.111
15.634
14.201
12.93
11.831
10.898
10.128
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
9.115
8.648
8.832
9.108
9.011
8.944
8.54
8.461
8.189
7.676
7.696
7.656
7.611
7.592
7.638
7.785
8.037
8.386
8.777
9.216
11.1
9.5
6.18
5.32
5.15
5.5
5.59
6.76
8.317
8.424
8.85
9.614
10.147
10.489
10.719
11.043
11.723
12.749
13.903
14.859
8.861
6.775
5.81
5.355
5.102
5.771
5.7
6.36
6.708
7.026
6.906
7.076
7.812
8.778
9.904
11.032
12.114
13.017
13.715
14.039
23.734
20.576
17.698
13.883
10.904
10.04
9.629
8.866
8.26
7.711
7.477
7.394
7.338
7.385
7.564
7.889
8.358
8.929
9.526
10.108
9.38
8.84
8.69
8.85
8.53
7.7
7.34
7.25
6.95
7.027
6.827
7.06
7.352
7.613
7.911
8.333
8.872
9.395
9.83
10.112
9.369
8.881
8.724
8.826
8.514
7.792
7.475
7.416
7.058
7.096
6.871
7.067
7.341
7.596
7.895
8.323
8.873
9.413
9.864
10.169
12.26
12.46
12.55
12.98
12.69
12.39
12.07
11.1
10.443
9.979
9.454
9.412
9.736
10.077
10.428
10.87
11.416
12.012
12.609
13.149
12
10.9
6.98
6.74
6.54
6.79
6.77
6.55
7.543
6.853
6.858
7.569
8.029
8.339
8.589
8.981
9.686
10.708
11.816
12.777
10.741
9.048
7.718
7.117
6.114
5.572
6.186
5.797
6.339
7.067
6.533
6.1
5.977
6.527
6.681
7.071
7.585
8.629
9.287
9.693
16.4
15.7
13.8
10.1
7.5
6.28
4.5
4
3.314
3.049
3.094
3.242
3.525
3.954
4.563
5.353
6.293
7.297
8.249
9.054
28.527
25.797
23.457
20.9
18.898
17.205
15.037
13.034
11.066
9.214
8.196
7.504
6.985
6.665
6.533
6.573
6.761
7.051
7.413
7.855
13.2
10.3
9.2
8.5
8.74
8.65
8.936
8.192
7.7
7.521
7.267
7.026
7.13
7.636
8.46
9.754
11.367
12.876
14.207
15.376
11.361
10.23
5.98
7.06
7.86
9.08
9.97
10.09
11.981
13.668
14.45
14.708
14.901
14.943
14.88
14.981
15.488
16.326
17.185
17.881
12.05
11.741
12.533
12.615
12.118
11.768
11.598
10.607
10.643
10.279
10.344
9.987
10.378
10.667
10.863
11.1
11.484
11.991
12.484
12.838
12.61
11
9.64
8.33
7.31
6.53
5.7
5.2
4.918
4.135
3.777
3.76
3.967
4.411
4.365
4.567
4.783
5.262
5.842
6.409
31.704
29.066
25.524
22.74
20.375
18.129
17.013
15.431
13.874
12.837
12.567
11.159
9.764
8.647
7.802
7.151
6.688
6.373
6.184
6.116
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
26.846
26.492
25.552
23.964
21.888
19.54
17.063
15.113
12.619
9.99
7.83
7.197
6.991
6.831
6.74
6.81
7.088
7.573
8.215
8.979
24.423
23.061
21.596
20.263
19.021
16.038
13.349
11.374
9.987
8.918
8.179
7.591
7.139
6.806
6.61
6.54
6.573
6.724
6.984
7.345
13.85
10.6
8.87
7.49
6.9
6.48
6.77
7.05
7
7.973
8.733
9.49
10.801
11.943
12.775
13.311
13.67
14.281
15.101
15.979
19.178
17.595
15.666
13.97
11.939
9.867
8.478
7.108
7.222
12.095
16.275
14.113
14.065
13.243
12.436
11.772
11.472
10.888
10.33
9.863
15.399
13.965
12.555
11.064
9.938
9.079
8.297
7.41
6.835
6.391
6.331
6.334
6.445
6.607
6.906
7.301
7.778
8.336
8.945
9.58
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
11.61
10.43
9.01
7.54
5.93
5.36
4.07
3.62
3.18
2.859
2.769
2.807
2.999
3.342
3.813
4.392
5.022
5.681
6.292
6.859
10.18
8.88
8.16
8.8
9.7
10.55
11.27
12
12.8
14.314
14.193
14.785
15.111
15.309
15.599
16.011
16.55
17.163
17.593
18.123
31.275
28.814
26.575
24.814
22.773
20.595
18.933
17.757
17.051
16.44
15.687
14.351
13.039
11.806
10.63
9.62
8.84
8.301
7.969
7.795
25.09
23.6
22.03
20.63
20.21
18.8
18.066
17.602
19.675
18.245
16.66
15.594
14.524
13.191
12.019
10.92
9.95
9.06
8.234
7.544
18.6
17
15
12.5
11.7
10
10.851
9.288
7.515
6.076
5.315
4.734
4.325
4.046
3.917
3.98
4.266
4.735
5.316
5.905
23.82
22.09
20.38
19.4
22.54
40
15.645
13.281
11.611
10.375
10.044
8.974
8.044
7.322
6.829
6.562
6.54
6.696
6.931
7.282
24.93
23.273
21.647
20.131
18.567
16.928
14.477
13.004
13.12
13.786
14.952
14.393
13.131
12.165
11.535
10.907
10.343
9.908
9.622
9.481
8.72
8.1
