"PopFemale"
3931.611
4009.473
4089.413
4172.116
4258.088
4347.662
4440.984
4538.025
4638.604
4742.441
4849.287
4959.077
5072.054
5188.826
5310.209
5436.771
5567.321
5701.328
5840.616
5987.678
6143.431
6306.73
6473.933
6640.068
6798.752
6943.953
7078.868
7201.162
7293.233
7332.353
7305.016
7207.632
7053.589
6868.278
6686.782
6538.148
6421.204
6338.467
6325.887
6427.615
6669.857
7077.761
7630.283
8250.41
8830.901
9296.561
9616.138
9817.155
9955.114
10113.995
10354.477
10690.415
11100.75
11569.241
12067.906
12574.808
13089.489
13615.826
14140.753
14648.662
15128.88
15574.523
15988.855
16384.251
16779.218
17187.402
17612.46
18050.843
18500.372
18956.552
19416.083
19878.956
20346.749
20819.406
21296.959
21779.27
22266.101
22756.825
23250.416
23745.604
24241.341
24737.13
25232.713
25727.587
26221.295
26713.482
27203.856
27692.288
28178.828
28663.652
29146.935
29628.797
30109.326
30588.614
31066.796
31544.096
32020.829
32497.423
32974.404
33452.415
10354.477
10691.914
11104.811
11578.176
12085.62
12606.356
13140.373
13691.274
14245.486
14786.545
15303.071
15788.164
16245.083
16685.505
17127.067
17582.809
18056.166
18543.763
19043.724
19552.062
20065.928
20585.477
21112.44
21647.216
22190.377
22742.26
23302.877
23871.844
24448.589
25032.336
25622.424
26218.585
26820.623
27428.021
28040.208
28656.726
29277.348
29901.955
30530.355
31162.397
31798.014
32437.234
33080.175
33727.036
34378.085
35033.643
35694.079
36359.814
37031.308
37709.081
10354.477
10681.963
11080
11532.453
12011.657
12495.938
12984.809
13482.079
13974.902
14447.958
14890.832
15296.654
15668.773
16019.974
16369.259
16730.603
17107.759
17496.992
17895.787
18299.164
18703.39
19108.307
19515.35
19924.03
20333.88
20744.35
21154.995
21565.082
21973.424
22378.623
22779.548
23175.599
23566.506
23951.908
24331.568
24705.311
25072.87
25434.13
25789.297
26138.739
26482.764
26821.55
27155.171
27483.654
27807.053
28125.51
28439.274
28748.721
29054.346
29356.776
10354.477
10691.495
11104.024
11576.496
12081.742
12598.613
13127.247
13672.116
14220.965
14759.056
15276.555
15767.446
16235.723
16694.323
17162.232
17653.729
18173.493
18719.092
19289.231
19880.313
20490.127
21119.989
21773.068
22451.054
23155.904
23889.447
24653.205
25448.477
26276.625
27138.964
28036.913
28972.145
29946.414
30961.354
32018.62
33119.983
34267.464
35463.143
36708.983
38006.974
39359.293
40768.35
42236.773
43767.362
45363.046
47026.831
48761.785
50571.038
52457.755
54425.176
10354.477
10690.415
11100.75
11569.241
12067.906
12574.808
13089.489
13615.826
14140.753
14648.662
15128.88
15574.523
15988.855
16384.251
16779.218
17187.402
17612.46
18050.843
18500.372
18956.552
19416.083
19878.956
20346.749
