"GrowthRate"
1.542
1.764
1.97
2.19
2.369
0.905
-2.458
0.522
7.322
2.549
3.793
3.85
3.182
2.804
2.704
2.529
2.313
2.093
1.89
1.7
2.229
2.375
2.485
2.611
2.685
2.832
2.887
2.795
2.612
2.449
2.322
2.254
2.15
2.009
1.853
1.71
1.575
1.441
1.305
1.17
2.532
3.104
2.986
2.657
2.341
2.135
2.035
2.128
-0.867
-0.449
0.473
0.571
0.614
0.494
0.338
0.173
0.048
-0.047
-0.141
-0.246
2.086
2.117
1.978
2.846
3.059
3.215
3.22
2.693
2.23
1.526
1.483
1.505
1.451
1.292
1.079
0.842
0.672
0.56
0.478
0.362
0.738
0.451
3.271
2.924
1.905
1.536
3.855
3.547
2.217
1.614
2.314
2.005
1.726
1.571
1.458
1.303
1.084
0.841
0.693
0.602
7.942
7.448
6.516
5.475
4.798
3.737
4.784
2.141
4.073
0.536
2.01
0.359
0.132
-0.074
-0.196
-0.26
-0.327
-0.449
-0.632
-0.823
1.77
2.016
1.879
1.995
2.266
2.795
3.378
2.545
3.127
2.461
2.89
2.777
2.762
2.592
2.454
2.298
2.126
1.949
1.782
1.628
1.319
1.103
1.267
1.486
1.026
0.171
0.87
4.097
2.664
1.709
1.743
1.407
1.314
1.1
0.889
0.712
0.589
0.467
0.342
0.22
2.561
0.757
2.362
2.36
1.959
-1.092
-1.298
-1.795
1.863
2.439
1.567
1.157
1.02
0.899
0.772
0.637
0.518
0.394
0.27
0.158
1.972
1.709
1.555
1.453
1.67
1.511
1.516
1.448
1.338
1.15
0.979
1.002
0.93
0.831
0.719
0.606
0.496
0.43
0.357
0.274
2.885
3.552
3.32
2.661
2.302
1.829
1.51
1.195
-1.878
-0.919
-0.422
-0.207
-0.073
-0.137
-0.326
-0.482
-0.579
-0.652
-0.755
-0.89
2.774
2.36
1.83
1.033
0.798
0.58
1.214
-0.3
5.322
1.673
2.605
0.007
0.408
0.241
0.157
0.099
-0.007
-0.144
-0.28
-0.351
1.897
1.885
2.159
2.382
2.252
1.927
1.885
1.877
1.632
1.416
1.221
1.127
1.041
0.923
0.78
0.626
0.484
0.377
0.277
0.176
2.257
2.211
2.293
1.986
1.361
1.435
1.361
1.481
1.372
1.147
1.188
1.01
0.946
0.891
0.816
0.719
0.614
0.532
0.478
0.444
2.257
2.19
2.248
1.88
1.439
1.212
1.271
1.396
1.391
1.116
1.194
0.991
0.919
0.86
0.786
0.691
0.585
0.502
0.444
0.406
0.035
0.289
0.623
0.533
0.297
-0.078
0.076
0.395
0.805
0.161
0.44
0.359
0.169
0.144
0.108
0.05
-0.02
-0.075
-0.11
-0.127
2.769
3.156
3.219
2.455
1.905
1.592
1.59
1.561
1.546
0.883
0.507
0.75
0.762
0.653
0.427
0.191
0.031
-0.056
-0.133
-0.252
2.274
4.26
4.955
3.786
2.133
2.134
2.102
1.784
1.885
1.562
1.287
1.2
1.112
0.959
0.852
0.735
0.613
0.456
0.352
0.28
2.907
3.1
4.037
2.785
4.278
4.875
3.507
3.515
3.172
2.361
2.176
1.786
1.558
1.353
1.179
1.052
0.902
0.741
0.591
0.469
1.98
2.277
2.501
2.544
2.47
2.353
2.469
2.347
2.216
1.979
1.894
1.671
1.555
1.417
1.272
1.124
0.976
0.836
0.698
0.56
1.488
0.294
0.39
0.3
0.564
0.28
0.861
0.848
0.629
0.46
0.38
0.317
0.251
0.162
0.037
-0.131
-0.314
-0.469
-0.593
-0.706
0.15
0.967
0.993
0.981
0.712
0.613
0.692
0.516
0.013
-0.422
-0.518
-0.552
-0.572
-0.626
-0.695
-0.755
-0.81
-0.871
-0.941
-1.013
0.535
0.65
0.636
0.381
0.302
0.099
-0.024
0.237
0.302
0.215
0.398
0.237
0.172
0.134
0.108
0.071
0.015
-0.048
-0.098
-0.126
2.981
2.973
2.815
2.761
1.728
1.45
2.521
2.596
2.845
2.668
2.378
2.076
1.834
1.593
1.408
1.202
1.009
0.871
0.752
0.63
1.212
1.673
1.79
2.204
2.548
2.877
3.39
3.287
3.625
3.038
3.221
3.016
2.756
