"LocID","Time","AgeGrp"
1533,"2070-2075","25-29"
1533,"2070-2075","30-34"
1533,"2070-2075","35-39"
1533,"2070-2075","40-44"
1533,"2070-2075","45-49"
1533,"2075-2080","15-19"
1533,"2075-2080","20-24"
1533,"2075-2080","25-29"
1533,"2075-2080","30-34"
1533,"2075-2080","35-39"
1533,"2075-2080","40-44"
1533,"2075-2080","45-49"
1533,"2080-2085","15-19"
1533,"2080-2085","20-24"
1533,"2080-2085","25-29"
1533,"2080-2085","30-34"
1533,"2080-2085","35-39"
1533,"2080-2085","40-44"
1533,"2080-2085","45-49"
1533,"2085-2090","15-19"
1533,"2085-2090","20-24"
1533,"2085-2090","25-29"
1533,"2085-2090","30-34"
1533,"2085-2090","35-39"
1533,"2085-2090","40-44"
1533,"2085-2090","45-49"
1533,"2090-2095","15-19"
1533,"2090-2095","20-24"
1533,"2090-2095","25-29"
1533,"2090-2095","30-34"
1533,"2090-2095","35-39"
1533,"2090-2095","40-44"
1533,"2090-2095","45-49"
1533,"2095-2100","15-19"
1533,"2095-2100","20-24"
1533,"2095-2100","25-29"
1533,"2095-2100","30-34"
1533,"2095-2100","35-39"
1533,"2095-2100","40-44"
1533,"2095-2100","45-49"
24,"1990-1995","15-19"
24,"1990-1995","20-24"
24,"1990-1995","25-29"
24,"1990-1995","30-34"
24,"1990-1995","35-39"
24,"1990-1995","40-44"
24,"1990-1995","45-49"
24,"1995-2000","15-19"
24,"1995-2000","20-24"
24,"1995-2000","25-29"
24,"1995-2000","30-34"
24,"1995-2000","35-39"
24,"1995-2000","40-44"
24,"1995-2000","45-49"
24,"2000-2005","15-19"
24,"2000-2005","20-24"
24,"2000-2005","25-29"
24,"2000-2005","30-34"
24,"2000-2005","35-39"
24,"2000-2005","40-44"
24,"2000-2005","45-49"
24,"2005-2010","15-19"
24,"2005-2010","20-24"
24,"2005-2010","25-29"
24,"2005-2010","30-34"
24,"2005-2010","35-39"
24,"2005-2010","40-44"
24,"2005-2010","45-49"
24,"2010-2015","15-19"
24,"2010-2015","20-24"
24,"2010-2015","25-29"
24,"2010-2015","30-34"
24,"2010-2015","35-39"
24,"2010-2015","40-44"
24,"2010-2015","45-49"
24,"2015-2020","15-19"
24,"2015-2020","20-24"
24,"2015-2020","25-29"
24,"2015-2020","30-34"
24,"2015-2020","35-39"
24,"2015-2020","40-44"
24,"2015-2020","45-49"
24,"2020-2025","15-19"
24,"2020-2025","20-24"
24,"2020-2025","25-29"
24,"2020-2025","30-34"
24,"2020-2025","35-39"
