"DeathsFemale"
680.347
674.36
689
713.644
739.821
726.766
611.272
482.382
482.852
547.343
593.528
609.995
605.783
612.779
626.761
651.234
685.625
731.238
789.34
864.421
962.908
1074.87
1204.517
1346.698
1496.978
1655.58
1792.042
1891.902
1957.397
1993.019
15664.134
15842.257
16264.257
16879.284
17576.054
18344.22
19276.236
20620.973
23079.441
25316.362
27268.556
26806.143
26242.771
26880.345
27867.407
28914.16
30159.865
31698.621
33611.97
35935.652
38748.936
42097.577
45980.544
50255.481
55046.504
60093.137
65420.69
71120.279
77173.425
83296.071
15189.815
15314.061
15688.047
16302.429
17004.176
17775.244
18758.423
20154.853
22644.99
24871.559
26809.957
26329.367
25753.747
26373.321
27332.733
28332.499
29511.244
30963.894
32780.253
35011.726
37735.997
41004.415
44814.904
49020.829
53765.136
58785.494
64112.444
69820.734
75871.645
81979.097
53.033
48.579
41.41
41.345
39.86
39.059
38.652
38.432
43.039
41.038
35.444
38.563
44.669
49.564
54.775
60.221
66.192
72.573
78.82
83.484
85.116
84.01
81.829
79.896
80.11
81.766
83.053
81.087
74.547
65.963
516.364
534.875
553.276
570.505
596.988
583.527
457.721
392.956
386.958
373.12
358.598
388.06
421.79
456.836
497.813
548.729
614.18
698.89
801.013
912.011
1033.244
1156.43
1286.845
1405.156
1495.588
1534.633
1542.458
1530.187
1550.451
1614.564
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
400.666
409.352
411.973
414.546
426.977
457.871
524.178
579.04
658.459
713.711
703.145
741.459
783.149
820.477
858.383
891.655
920.684
948.16
977.825
1013.514
1061.986
1125.202
1207.412
1308.426
1429.099
1572.513
1737.147
1921.331
2123.4
2337.56
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.263
1.284
1.308
1.268
1.203
1.146
1.147
1.107
1.163
1.265
1.273
1.313
1.342
1.4
1.496
1.628
1.815
2.057
2.383
2.73
3.031
3.209
3.246
3.183
3.16
3.238
3.341
3.406
3.397
3.355
347.34
354.81
385.346
429.451
467.096
511.722
536.125
584.93
616.288
642.359
679.27
712.386
750.903
791.577
833.387
875.456
923.698
981.312
1041.749
1104.001
1165.4
1229.889
1302.435
1376.191
1436.814
1481.829
1510.082
1535.456
1555.342
1574.238
40.101
40.892
40.807
37.239
37.811
43.271
48.799
67.588
69.343
64.945
60.033
59.056
60.895
69.849
73.233
76.315
81.141
88.532
96.607
101.444
102.37
100.63
100.309
102.68
105.075
103.517
96.751
87.073
77.555
72.161
0.906
0.837
0.812
0.785
0.79
0.864
0.95
1.031
1.175
1.392
1.617
1.804
2.03
2.268
2.546
2.87
3.212
3.553
3.833
3.977
3.955
3.774
3.555
3.351
3.225
3.186
3.213
3.227
3.157
2.991
79466.641
78919.416
80191.073
68342.393
64543.184
60714.352
60067.048
61773.136
61718.476
61873.974
62869.74
65041.359
68415.078
72760.261
78385.307
85370.202
94013.298
103441.523
113424.955
122936.609
131739.931
139425.837
145321.119
149590.668
152674.139
154160.575
154393.994
152741.876
149968.547
148036.622
7791.387
7860.727
7886.042
7810.151
8136.754
8313.064
7748.429
7601.213
7739.626
7999.305
8512.839
8814.296
9492.779
10206.593
11126.233
12253.631
13639.389
15266.503
16959.115
18590.551
19994.875
21121.011
22053.69
22768.357
23328.723
23742.955
23977.812
24074.049
23924.84
23706.303
177.425
187.493
205.394
232.324
247.62
244.911
249.114
274.803
288.246
308.289
321.017
340.643
372.18
399.372
425.385
461.174
510.548
566.627
625.683
671.811
709.353
735.215
758.039
779.901
810.85
837.278
869.845
882.423
887.862
899.6
219.032
232.119
254.298
283.954
303.377
301.481
308.903
339.713
352.187
376.418
391.187
413.57
447.555
478.037
509.737
553.38
613.99
682.695
753.239
808.653
853.235
882.722
905.522
925.431
955.284
981.837
1018.639
1035.095
1042.979
1055.533
212.314
215.978
221.615
239.284
244.709
244.492
241.456
231.441
223.482
