"Q5"
406.85
374.505
346.918
321.696
296.874
269.943
238.427
199.384
162.542
142.085
127.622
111.803
98.647
86.482
76.26
67.503
60.016
54.08
48.485
43.65
39.787
35.955
32.617
29.861
27.49
25.299
22.957
21.117
19.364
17.876
309.657
282.351
258.129
238.26
219.78
199.498
182.79
171.025
167.365
151.539
130.526
107.939
90.041
79.683
71.025
63.326
56.049
49.523
43.919
39.11
34.827
31.099
27.81
24.93
22.434
20.321
18.525
17.055
15.81
14.718
312.366
284.882
260.596
240.619
221.874
201.446
185.184
173.608
170.131
153.789
132.188
109.259
91.138
80.6
71.789
63.948
56.557
49.945
44.273
39.405
35.07
31.299
27.975
25.068
22.552
20.422
18.612
17.13
15.876
14.776
194.068
166.105
129.679
99.016
72.83
57.683
52.514
45.667
37.095
30.844
24.505
17.627
15.722
13.838
12.132
10.666
9.458
8.412
7.501
6.694
6.035
5.459
4.984
4.526
4.137
3.782
3.464
3.176
2.925
2.748
278.151
255.018
231.037
208.718
188.181
156.643
103.472
71.499
60.176
52.332
45.928
41.305
35.989
30.265
24.554
20.49
17.405
14.793
12.655
10.832
9.35
8.355
7.657
7.072
6.565
6.074
5.709
5.347
5.035
4.799
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
375.371
351.885
329.262
307.674
290.833
271.026
264.107
257.74
253.363
232.32
192.978
170.523
155.684
140.218
125.31
111.158
97.97
85.895
74.958
65.158
56.498
49.093
42.879
37.945
33.882
30.594
27.968
25.667
23.762
22.248
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
115.183
93.472
75.967
61.887
50.468
41.196
33.669
27.547
22.564
18.51
15.2
12.501
11.365
9.593
8.448
7.519
6.67
5.91
5.239
4.608
4.091
3.641
3.298
3.013
2.838
2.657
2.492
2.357
2.225
2.119
83.631
75.627
72.89
69.183
57.579
46.234
37.435
31.949
28.177
24.511
17.543
17.065
15.985
13.676
11.757
10.393
9.167
8.198
7.389
6.723
6.176
5.67
