"LocID","Time","AgeGrp"
903,2015,"50-54"
903,2015,"55-59"
903,2015,"60-64"
903,2015,"65-69"
903,2015,"70-74"
903,2015,"75-79"
903,2015,"80-84"
903,2015,"85-89"
903,2015,"90-94"
903,2015,"95-99"
903,2015,"100+"
903,2020,"0-4"
903,2020,"5-9"
903,2020,"10-14"
903,2020,"15-19"
903,2020,"20-24"
903,2020,"25-29"
903,2020,"30-34"
903,2020,"35-39"
903,2020,"40-44"
903,2020,"45-49"
903,2020,"50-54"
903,2020,"55-59"
903,2020,"60-64"
903,2020,"65-69"
903,2020,"70-74"
903,2020,"75-79"
903,2020,"80-84"
903,2020,"85-89"
903,2020,"90-94"
903,2020,"95-99"
903,2020,"100+"
903,2025,"0-4"
903,2025,"5-9"
903,2025,"10-14"
903,2025,"15-19"
903,2025,"20-24"
903,2025,"25-29"
903,2025,"30-34"
903,2025,"35-39"
903,2025,"40-44"
903,2025,"45-49"
903,2025,"50-54"
903,2025,"55-59"
903,2025,"60-64"
903,2025,"65-69"
903,2025,"70-74"
903,2025,"75-79"
903,2025,"80-84"
903,2025,"85-89"
903,2025,"90-94"
903,2025,"95-99"
903,2025,"100+"
903,2030,"0-4"
903,2030,"5-9"
903,2030,"10-14"
903,2030,"15-19"
903,2030,"20-24"
903,2030,"25-29"
903,2030,"30-34"
903,2030,"35-39"
903,2030,"40-44"
903,2030,"45-49"
903,2030,"50-54"
903,2030,"55-59"
903,2030,"60-64"
903,2030,"65-69"
903,2030,"70-74"
903,2030,"75-79"
903,2030,"80-84"
903,2030,"85-89"
903,2030,"90-94"
903,2030,"95-99"
903,2030,"100+"
903,2035,"0-4"
903,2035,"5-9"
903,2035,"10-14"
903,2035,"15-19"
903,2035,"20-24"
903,2035,"25-29"
903,2035,"30-34"
903,2035,"35-39"
903,2035,"40-44"
903,2035,"45-49"
903,2035,"50-54"
903,2035,"55-59"
903,2035,"60-64"
903,2035,"65-69"
903,2035,"70-74"
903,2035,"75-79"
903,2035,"80-84"
903,2035,"85-89"
903,2035,"90-94"
903,2035,"95-99"
903,2035,"100+"
903,2040,"0-4"
903,2040,"5-9"
903,2040,"10-14"
903,2040,"15-19"
903,2040,"20-24"
903,2040,"25-29"
903,2040,"30-34"
903,2040,"35-39"
903,2040,"40-44"
903,2040,"45-49"
903,2040,"50-54"
903,2040,"55-59"
903,2040,"60-64"
903,2040,"65-69"
903,2040,"70-74"
903,2040,"75-79"
903,2040,"80-84"
903,2040,"85-89"
903,2040,"90-94"
903,2040,"95-99"
903,2040,"100+"
903,2045,"0-4"
903,2045,"5-9"
903,2045,"10-14"
903,2045,"15-19"
903,2045,"20-24"
903,2045,"25-29"
903,2045,"30-34"
903,2045,"35-39"
903,2045,"40-44"
903,2045,"45-49"
903,2045,"50-54"
903,2045,"55-59"
903,2045,"60-64"
903,2045,"65-69"
903,2045,"70-74"
903,2045,"75-79"
903,2045,"80-84"
903,2045,"85-89"
903,2045,"90-94"
903,2045,"95-99"
903,2045,"100+"
8,1950,"0-4"
8,1950,"5-9"
8,1950,"10-14"
8,1950,"15-19"
8,1950,"20-24"
8,1950,"25-29"
8,1950,"30-34"
8,1950,"35-39"
8,1950,"40-44"
8,1950,"45-49"
8,1950,"50-54"
8,1950,"55-59"
8,1950,"60-64"
8,1950,"65-69"
8,1950,"70-74"
8,1950,"75-79"
8,1955,"0-4"
8,1955,"5-9"
8,1955,"10-14"
8,1955,"15-19"
8,1955,"20-24"
8,1955,"25-29"
8,1955,"30-34"
8,1955,"35-39"
8,1955,"40-44"
8,1955,"45-49"
8,1955,"50-54"
8,1955,"55-59"
8,1955,"60-64"
8,1955,"65-69"
8,1955,"70-74"
8,1955,"75-79"
8,1960,"0-4"
8,1960,"5-9"
8,1960,"10-14"
8,1960,"15-19"
8,1960,"20-24"
8,1960,"25-29"
8,1960,"30-34"
8,1960,"35-39"
8,1960,"40-44"
8,1960,"45-49"
8,1960,"50-54"
8,1960,"55-59"
8,1960,"60-64"
8,1960,"65-69"
8,1960,"70-74"
8,1960,"75-79"
8,1965,"0-4"
8,1965,"5-9"
8,1965,"10-14"
8,1965,"15-19"
8,1965,"20-24"
8,1965,"25-29"
8,1965,"30-34"
8,1965,"35-39"
8,1965,"40-44"
8,1965,"45-49"
8,1965,"50-54"
8,1965,"55-59"
8,1965,"60-64"
8,1965,"65-69"
8,1965,"70-74"
8,1965,"75-79"
8,1970,"0-4"
8,1970,"5-9"
8,1970,"10-14"
8,1970,"15-19"
8,1970,"20-24"
8,1970,"25-29"
8,1970,"30-34"
8,1970,"35-39"
8,1970,"40-44"
8,1970,"45-49"
8,1970,"50-54"
8,1970,"55-59"
8,1970,"60-64"
8,1970,"65-69"
8,1970,"70-74"
8,1970,"75-79"
8,1975,"0-4"
8,1975,"5-9"
8,1975,"10-14"
8,1975,"15-19"
8,1975,"20-24"
8,1975,"25-29"
8,1975,"30-34"
8,1975,"35-39"
8,1975,"40-44"
8,1975,"45-49"
8,1975,"50-54"
8,1975,"55-59"
8,1975,"60-64"
8,1975,"65-69"
8,1975,"70-74"
8,1975,"75-79"
8,1980,"0-4"
8,1980,"5-9"
8,1980,"10-14"
8,1980,"15-19"
