"GrowthRate"
3.411
2.803
2.742
2.654
2.459
2.193
1.916
1.667
1.443
1.949
1.793
1.62
1.508
1.379
1.227
1.063
0.901
0.75
0.35
0.349
0.177
0.012
-0.197
-0.379
-0.55
-0.709
-0.862
1.299
1.124
0.904
0.73
0.512
0.314
0.135
-0.022
-0.194
1.789
1.497
1.304
1.191
1.049
0.864
0.636
0.42
0.257
-0.008
-0.251
-0.402
-0.471
-0.553
-0.693
-0.916
-1.179
-1.413
2.646
2.459
2.28
2.168
1.994
1.777
1.555
1.355
1.177
1.264
0.987
0.722
0.534
0.352
0.187
0.017
-0.157
-0.33
1.025
0.808
0.605
0.453
0.287
0.131
-0.023
-0.18
-0.334
0.815
0.635
0.473
0.368
0.241
0.093
-0.025
-0.149
-0.275
-0.462
-0.436
-0.529
-0.652
-0.799
-0.962
-1.137
-1.327
-1.535
0.611
0.303
0.103
0.012
-0.072
-0.223
-0.431
-0.647
-0.806
0.935
0.751
0.561
0.416
0.252
0.083
-0.072
-0.225
-0.374
0.843
0.703
0.619
0.551
0.453
0.324
0.186
0.069
-0.009
0.792
0.646
0.557
0.494
0.399
0.27
0.131
0.01
-0.073
-0.008
-0.143
-0.217
-0.239
-0.289
-0.377
-0.487
-0.603
-0.714
0.564
0.431
0.264
0.111
-0.081
-0.277
-0.462
-0.642
-0.816
1.082
0.874
0.689
0.569
0.425
0.25
0.088
-0.037
-0.15
1.528
1.222
0.982
0.848
0.721
0.542
0.336
0.141
-0.011
1.574
1.33
1.124
0.983
0.813
0.62
0.425
0.242
0.069
0.055
-0.076
-0.182
-0.263
-0.402
-0.616
-0.825
-1.069
-1.264
-0.763
-0.887
-0.979
-1.028
-1.108
-1.211
-1.346
-1.498
-1.626
0.068
-0.027
-0.076
-0.132
-0.2
-0.298
-0.416
-0.526
-0.599
1.665
1.309
1.025
0.831
0.629
0.405
0.26
0.113
-0.031
2.823
2.48
2.224
1.999
1.776
1.562
1.36
1.17
0.989
0.106
-0.086
-0.202
-0.266
-0.359
-0.484
-0.637
-0.789
-0.886
2.054
1.871
1.569
1.369
1.181
1.013
0.85
0.682
0.502
1.599
1.304
1.047
0.864
0.669
0.469
0.273
0.095
-0.07
-0.033
-0.485
-0.673
-0.779
-0.883
-1.005
-1.137
-1.274
-1.383
-0.612
-0.805
-0.695
-0.705
-0.718
-0.762
-0.75
-0.66
-0.515
1.059
0.767
0.553
0.42
0.255
0.07
-0.089
-0.241
-0.392
0.973
0.709
0.527
0.407
0.262
0.07
-0.146
-0.359
-0.523
1.828
1.473
1.176
1.011
0.903
0.757
0.577
0.4
0.262
-0.911
-1.063
-1.167
-1.226
-1.307
-1.408
-1.525
-1.652
-1.788
2.784
2.655
2.514
2.385
2.199
1.968
1.731
1.519
1.335
3.6
2.873
2.642
2.439
2.346
2.325
2.22
1.982
1.71
2.034
1.754
1.493
1.315
1.129
0.924
0.701
0.476
0.268
1.705
1.554
1.336
1.137
0.943
0.762
0.599
0.448
0.297
1.431
1.201
0.994
0.85
0.707
0.554
0.403
0.263
0.133
0.692
0.539
0.462
0.434
0.378
0.281
0.166
0.045
-0.036
0.625
0.433
0.26
0.144
0.006
-0.164
-0.34
-0.512
-0.675
1.332
0.662
0.503
0.396
0.256
0.061
-0.157
-0.343
-0.48
1.245
1.129
0.957
0.858
0.73
0.605
0.5
0.407
0.322
1.169
0.922
0.729
0.574
0.394
0.197
-0.008
-0.207
-0.406
2.503
2.631
2.713
2.647
2.518
2.326
2.091
1.848
1.627
0.175
0.092
0.058
0.068
0.038
-0.038
-0.142
-0.253
-0.312
0.815
0.607
0.424
0.319
0.175
0.004
-0.173
-0.344
-0.501
0.398
0.276
0.105
-0.065
-0.251
-0.439
-0.616
-0.785
-0.952
0.836
0.629
0.478
0.401
0.314
0.205
0.071
-0.067
-0.182
0.487
0.364
0.257
0.168
0.001
-0.213
-0.433
-0.623
-0.761
1.213
0.948
0.739
0.598
0.449
0.24
0.033
-0.154
-0.304
2.401
2.039
1.738
1.576
1.43
1.249
1.026
0.801
0.6
2.793
2.992
2.866
2.775
2.599
2.348
2.083
1.844
1.635
-0.488
-0.703
-0.829
-0.945
-1.213
-1.616
-2.091
-2.554
-3.05
1.304
1.009
0.773
0.657
0.505
0.326
0.136
-0.047
-0.215
-0.253
-0.612
-0.718
-0.76
-0.826
-0.93
-1.054
-1.171
-1.273
0.019
-0.163
-0.328
-0.466
-0.643
-0.859
-1.1
-1.349
-1.623
0.882
0.728
0.604
0.533
0.429
0.318
0.191
0.086
0.008
-0.304
-0.459
-0.589
-0.667
-0.776
-0.901
-1.017
-1.116
-1.208
1.549
1.456
1.258
1.131
1.003
0.875
0.764
0.664
0.565
0.193
0.052
-0.015
-0.042
-0.153
-0.33
-0.518
-0.654
-0.753
2.932
2.795
2.615
2.495
2.319
2.075
1.801
1.541
1.308
0.108
-0.019
-0.071
-0.077
-0.108
-0.182
-0.289
-0.388
-0.441
1.45
1.312
1.438
1.418
1.281
1.109
0.923
0.748
0.594
1.015
0.817
0.625
0.433
0.237
0.039
-0.128
-0.267
-0.406
1.163
0.914
0.684
0.534
0.38
0.171
-0.04
-0.237
-0.404
2.187
2.052
1.872
1.743
1.6
1.442
1.273
1.102
0.937
0.348
0.218
0.051
-0.107
-0.28
-0.458
-0.629
-0.794
-0.955
-0.666
-0.806
-0.905
-0.954
-1.026
-1.113
-1.217
-1.334
-1.444
1.22
1.005
0.767
0.6
0.424
0.234
0.042
-0.144
-0.305
1.637
1.362
1.096
0.935
0.786
0.613
0.415
0.223
0.051
1.418
1.131
0.915
0.78
0.619
0.438
0.25
0.064
-0.118
2.074
1.918
1.718
1.628
1.526
1.371
1.202
1.051
0.917
2.925
2.386
2.117
1.92
1.719
1.503
1.283
1.076
0.883
-0.493
-0.566
-0.652
-0.698
-0.762
-0.822
-0.888
-0.993
-1.088
2.18
1.976
1.768
1.603
1.414
1.224
1.052
0.902
0.758
-0.246
-0.398
-0.489
-0.522
-0.569
-0.64
-0.735
-0.843
-0.938
0.623
0.621
0.569
0.451
0.325
0.231
0.168
0.143
0.124
0.395
0.185
-0.013
-0.032
-0.153
-0.232
-0.314
-0.359
-0.366
0.518
0.24
-0.01
0.043
-0.106
-0.274
-0.508
-0.766
-1.016
0.069
-0.046
-0.115
-0.167
-0.263
-0.379
-0.504
