"Tx"
4168998.902
4168998.676
4167396.337
4080706.147
4080161.743
4078838.376
3771714.778
3771013.587
3769764.994
3407294.626
3409502.607
3406755.752
3051885.763
3058824.456
3053650.547
2703569.763
2716763.706
2708382.86
2366151.143
2386788.844
2374598.15
2041798.734
2070610.911
2054243.705
1731620.81
1769323.714
1748420.23
1437143.194
1483842.575
1458359.764
1160629.198
1214773.858
1185530.786
904686.605
962913.514
931669.439
672562.74
730437.3
699507.233
468332.888
521318.317
493068.044
297223.926
341419.997
317879.301
165595.19
198195.048
180822.025
77145.359
97344.616
86555.439
28176.059
37992.992
32727.007
7456.987
10891.899
9037.84
1308.142
2091.774
1665.539
141.635
247.885
189.621
7.893
14.881
11.026
4177991.771
4175005.915
4176297.904
4089656.739
4086143.426
4087705.754
3780337.493
3776789.109
3778363.581
3415456.53
3415000.26
3414974.144
3059589.103
3064062.829
3061489.701
2710819.886
2721759.196
2715846.24
2372955.572
2391563.981
2381690.117
2048166.081
2075191.309
2060969.482
1737559.388
1773736.309
1754785.607
1442662.995
1488115.493
1464371.164
1165744.928
1218936.799
1191196.309
909420.995
966999.1
937002.823
676950.45
734483.237
704531.044
472428.273
525372.679
497820.737
301051.045
345489.271
322366.224
168994.987
202073.75
184853.457
79772.905
100572.52
89729.937
29783.405
40138.732
34727.19
8160.906
11925.497
9950.928
1507.115
2416.745
1937.519
174.428
307.653
237.15
10.44
19.991
14.916
4219999.993
4205991.525
4212902.932
4131468.718
4116997.317
4124146.04
3820629.092
3806582.094
3813507.306
3453497.986
3443190.703
3448184.54
3095269.817
3090552.564
3092664.764
2744071.652
2746482.914
2744921.291
2403674.247
2414434.396
2408570.984
2076231.212
2096118.315
2085552.094
1762843.597
1792631.576
1776963.475
1465039.206
1504897.879
1484040.898
1185097.149
1233541.836
1208265.43
925663.754
979386.988
951404.002
690052.598
744640.566
716238.403
482443.089
533317.51
506867.977
308149.783
351293.554
328873.324
173508.875
205910.666
189071.279
82227.566
102765.177
92082.232
30853.025
41155.295
35786.284
8504.972
12277.752
10305.874
1581.379
2499.437
2017.971
184.257
319.56
248.372
11.088
20.832
15.693
4386007.498
4380007.195
4382801.947
4296721.334
4290293.047
4293307.258
3979976.076
3974026.427
3976789.981
3604075.286
3601769.137
3602651.17
3236638.455
3239712.118
3237820.47
2875956.293
2885850.151
2880443.43
2525656.433
2543511.365
2534002.369
2187824.156
2214387.356
2200390.29
1863529.313
1899580.838
1880692.696
1554295.941
1600051.55
1576161.043
1262440.971
1316514.533
1288339.394
990725.297
1049929.41
1019118.23
742671.541
802647.621
771456.894
522788.765
578854.063
549709.649
336856.994
384718.509
359841.743
191849.775
228143.882
209271.723
92260.461
115573.953
103436.986
35256.554
47155.018
40947.495
9933.435
14382.637
12054.531
1892.47
3000.41
2418.818
225.753
392.654
304.823
13.839
26.052
19.617
4546000.112
4546003.473
4545694.031
4456021.637
4455630.228
4455523.252
4133734.548
4133975.003
4133538.965
3749508.048
3753520.184
3751137.328
3373294.973
3382727.006
3377549.956
3003559.689
3019757.988
3011093.766
2643803.781
2667817.535
2655126.456
2296052.417
2328571.79
2311497.488
1961345.14
2003122.481
1981275.895
1641194.708
1692457.063
1665720.618
1337937.818
1397371.743
1366425.009
1054431.363
1118952.098
1085389.285
794387.288
859680.69
825732.131
562620.006
623893.213
592038.593
365353.239
418026.377
390635.956
210179.654
250510.452
229521.039
102371.584
128614.347
114934.33
39739.385
53353.258
46237.893
11404.397
16594.423
13872.391
2216.577
3536.373
2841.684
269.396
472.105
365.121
16.748
31.782
23.84
4715006.057
4720001.747
4717092.964
4624342.842
4628965.013
4626247.83
4296276.283
4301842.263
4298635.96
3903165.518
3913036.468
3907610.365
3517539.374
3533320.551
3524849.83
3138089.011
3161027.927
3148871.209
2768224.301
2799229.417
2782919.966
2409933.807
2449558.054
2428810.859
2064235.41
2113108.155
2087598.157
1732623.6
1790889.591
1760541.741
1417428.506
1483778.145
1449269.537
1121587.138
1192986.981
1155884.536
848994.831
921129.272
883662.261
604766.563
672686.958
637412.122
395583.584
454361.694
423825.242
229689.022
275125.656
251497.789
113177.451
143125.048
127522.608
44553.061
60343.397
52092.543
12991.464
19127.201
15908.727
2567.402
4159.782
3321.198
316.613
565.712
434.162
19.884
38.577
28.7
4891997.399
4902000.627
4896501.691
4800617.284
4810302.941
4804966.964
4466648.906
4477623.197
4471621.562
4064562.926
