px
0.825265
0.83338705
0.82922329
0.90338982
0.89032162
0.89701455
0.96131571
0.95525647
0.95834932
0.98415819
0.97973732
0.98201351
0.97360968
0.96877717
0.97126357
0.96423072
0.96106143
0.96267876
0.9587235
0.95551823
0.95715352
0.95359182
0.95026212
0.9519635
0.94453765
0.94479586
0.94460433
0.93282458
0.93993336
0.93611905
0.91734882
0.93105536
0.92377742
0.89479268
0.91309619
0.90345563
0.86184893
0.88293994
0.87194077
0.80821634
0.83250411
0.81996952
0.72221891
0.75246453
0.73701161
0.61188603
0.64656416
0.62905982
0.4824895
0.51810164
0.50039343
0.34809324
0.37981499
0.36433711
0.22732907
0.25113515
0.23979999
0.13816535
0.15273449
0.1459917
0.08548333
0.09242126
0.08929423
NA
NA
NA
0.825896
0.8337685
0.82973358
0.90380871
0.89061445
0.89737221
0.9613705
0.95522296
0.95840082
0.9841658
0.97971327
0.98202389
0.97362615
0.96874202
0.97128391
0.9642522
0.96101532
0.96270501
0.95875343
0.95546533
0.95718535
0.95362791
0.95020242
0.95199932
0.94457618
0.94472659
0.94464783
0.93285809
0.93984954
0.93616296
0.91736606
0.93094678
0.92380746
0.89477863
0.91294917
0.90346991
0.86178557
0.88273655
0.87192367
0.80866987
0.83279201
0.82049985
0.72464026
0.75472842
0.73961568
0.61714578
0.65185803
0.63472136
0.49094042
0.52704777
0.5095983
0.35894878
0.39181935
0.3763563
0.23867228
0.26417402
0.25259179
0.14763613
0.16401384
0.15689389
0.09162357
0.10002708
0.09655475
NA
NA
NA
0.828825
0.83573444
0.83219242
0.90573764
0.89211215
0.89909578
0.96214501
0.95586021
0.95910308
0.98441788
0.97996233
0.98227005
0.97406169
0.96913273
0.97169383
0.9648361
0.96148782
0.96323128
0.95944931
0.95600151
0.95779975
0.95442002
0.95079653
0.95269045
0.94549812
0.94536761
0.94543172
0.9339083
0.9405009
0.93702756
0.91853806
0.93162551
0.92474655
0.8960871
0.91373855
0.90452009
0.86325143
0.88372891
0.87314835
0.81041907
0.83407297
0.82200753
0.72682086
0.75634244
0.74150232
0.61965644
0.65373911
0.63690514
0.49354018
0.52901702
0.51187349
0.3612953
0.39360739
0.37842229
0.24046483
0.26553294
0.25417705
0.14875077
0.16483884
0.15788209
0.09215513
0.10039907000000001
0.09702756
NA
NA
NA
0.840092
0.84647982
0.8432043
0.91328926
0.90041047
0.90701341
0.96508972
0.95930714
0.96229343
0.98539465
0.98133071
0.98343435
0.9757341
0.97126422
0.97358483
0.96707886
0.96406562
0.96563493
0.96212216
0.95892685
0.96059411
0.95746214
0.9540386
0.9558286
0.94903899
0.9488652
0.94895408
0.93794021
0.94405312
0.94084097
0.92303609
0.93532658
0.92888438
0.90110643
0.91804272
0.90921051
0.86887021
0.88913895
0.87866674
0.81710801
0.84105661
0.8288358
0.73512404
0.76516079
0.75004648
0.62916852
0.66404129
0.64679081
0.50332661
0.53982829
0.52215699
0.37004979
0.40344228
0.38772301
0.24706335
0.27301048
0.26125087
0.15277067
0.16936919
0.16221371
0.09400883
0.10242981
0.09902566
NA
NA
NA
0.850425
0.85631709
0.85329522
0.92059735
0.90796477
0.91444394
0.96790089
0.96244311
0.96526241
0.9863332
0.98259713
0.98453169
0.97727601
0.97322139
0.97532532
0.96910683
0.96643327
0.96782433
0.9645274
0.96161379
0.963134
0.96018968
0.95701663
0.95867572
0.95223808
0.95207783
0.95216129
0.94161012
0.94731582
0.94432269
0.92713415
0.9387275
0.93266243
0.90569233
0.92199852
0.91351359
0.87401337
0.89411207
0.88373778
0.82320248
0.84747225
0.83508029
0.74264358
0.77326466
0.75783755
0.63771879
0.6735083
0.65577059
0.51203629
0.54975126
0.53144497
0.37773076
0.41243479
0.39604592
0.25272732999999997
0.2797853
0.26748086
0.15610573
0.17339919
0.16592649
0.09546031
0.10417051
0.10065517
NA
NA
NA
0.860645
0.8662199
0.86336022
0.92896142
0.91558359
0.92244607
0.97097829
0.96557218
0.96836368
0.9873532
0.98388342
0.98567916
0.97880726
0.97519362
0.97706798
0.97101662
0.96882009
0.96996137
0.96676292
0.96432256
0.96559364
0.96269838
0.96001851
0.96141812
0.95524514
0.95531573
0.95527828
0.94513138
0.95060408
0.94773642
0.93107293
0.94215589
0.93636415
0.91012987
0.92598618
0.91774666
0.87900821
0.89912572
0.8887583
0.8290645
0.85393736
0.84125854
0.74981645
0.78143737
0.76553137
0.64578521
0.68305707
0.664612
0.52012629
0.55974584
0.54054331
0.38470248
0.42144947
0.40412519
0.25768392
0.28650003
0.27342943
0.15885346
0.17730106
0.16936922
0.09652487
0.10577299
0.10208256
NA
NA
NA
0.871345
0.87608486
0.87365264
0.93686198
0.92347774
0.93034666
0.97386741
0.96870711
0.97137259
0.98829952
0.98516548
0.98678731
0.98038165
0.97715878
0.97883018
0.97312892
0.97119489
0.9722002
0.96928751
0.9670182
0.96819917
0.96556215
0.96300585
0.96433942
0.95855782
0.95853733
0.95854901
0.94881291
0.95387547
0.95122676
0.9350265
0.94556606
0.94006407
0.91440899
0.92995076
0.92188185
0.88369919
0.90411017
0.89360338
0.83456139
0.8603618
0.84722649
0.75657155
0.7895642
0.77298188
0.65341575
0.69254868
0.67319181
0.52781095
0.56965418
0.54937995
0.39134493
0.43032119
0.41195643
0.2624098
0.2929995
0.27915095
0.16146681
0.1809494
0.17262048
0.09753106
0.10715466
0.1033743
NA
NA
NA
0.882287
0.88595572
0.88407385
0.94451579
0.93209063
0.93847109
0.97669338000000006
0.97199656
0.97442328
0.98925118
0.98649765
0.98792298
0.98199383
0.97908182
0.98059184
0.97532873
0.97336353
0.9743846
0.97192359
0.96944717
0.9707354
0.96855911
0.96574104
0.9672094
0.96200443
0.96154164
0.96178381
0.95261627
0.95696284
0.95469121
0.93909958
0.94878938
0.94373317
0.91879926
0.93366508
0.92594769
0.88850242
0.90875495
0.89833026
0.84020612
0.86633385
0.85303227
0.76353295
0.79710519
0.7802308
0.66130664
0.70132174
0.68153048
0.53577967
0.57874091
0.55793829
0.39823942
0.43833395000000003
0.41947934
0.2673023
0.29869614
0.28455336
0.16415005
0.18395825
0.17558627
0.0985448
0.10812745
0.10446238
NA
NA
NA
0.893065
0.89573886
0.89436647
0.9517314
0.94102498
0.94652663
0.97940709
0.97538227
0.97746352
0.99020591
0.98786929
0.98907991
0.98359331
0.98099048
0.98234144
0.97751005
0.97541841
0.97650633
0.97452922
0.97171398
0.97317967
0.97152082
0.96830897
0.96998382
0.9654219
0.96438127
0.96492718
0.9564185
0.95988429
0.95807727
0.94321759
0.95182194
0.94733721
0.92328079
0.93711949
0.9299378
0.89344333
0.91304346
0.9029549
0.84604654
0.87183081
0.85870546
0.77077882
0.80404302
0.78732487
0.66957324
0.70937313
0.68969581
0.54418246
0.58702804
0.56630712
0.40555277
0.44554334
0.42679711
0.27251585
0.30367847
0.28974211
0.16701888
0.18643322
0.17836061
0.09963467
0.10878849
0.1054191
NA
NA
NA
0.90366404
0.90534239
0.90448144
0.95851998
0.94885483
0.95382505
0.98203552
0.97850174
0.98032983
0.99114949
0.9891841
0.99020287
0.98517404
0.98306196
0.98415912
0.97966395
0.97799189
0.97886294
0.97709187
0.97457991
0.97588887
0.97443153
0.97138261
0.97297372
0.96879659
0.96756483
0.96821175
0.96021317
0.96297366
0.96153902
0.94738229
0.95491554
0.95099548
0.92786542
0.94062374
0.93400654
0.89854455
0.91737468
0.90768118
0.85211166
0.87734523
0.86449057
0.77833457
0.81097786
0.79455016999999994
0.67822632
0.71736109
0.69798244
0.55300059
0.59513013
0.57473174
0.41322462
0.45239139
0.43404133
0.27795073
0.30813277
0.2947048
0.16995827
0.18833442
0.18082258
0.10070356
0.10899279
0.10609477
NA
NA
NA
0.91385503
0.91478599
0.91430908
0.96497803
0.95617803
0.9607043
0.98452848
0.98147994
0.98305754
0.99205418
0.9904447
0.99127902
0.98669234
0.98504796
0.9859027
0.98173055
0.98047235
0.98112904
0.97954275
0.97736656
0.97850141
0.97721378
0.97438773
0.97586309
0.97203346
0.9707062
0.97140394
0.96388146
0.96606964
0.96493539
0.95144803
0.95806115
0.95462647
0.93237528
0.9442182
0.93808344
0.9035884
0.92184342
0.91244753
0.85812456
0.88306343
0.87035363
0.78584238
0.81821683
0.80190721
0.68683299
0.72574926
0.7064522
0.56175413
0.60367121
0.58335468
0.42077927
0.45960172
0.44142707
0.28319443
0.31276057
0.2996862
0.17266398
0.1902119
0.1831862
0.10156722
0.10908078
0.10663332
NA
NA
NA
0.92340103
0.92396222
0.92367459
0.97077543
0.96296148
0.96698134
0.98682548
0.98426349
0.98558935
0.99291604
0.99166226
0.99231223
0.98812719
0.98694426
0.98755937
0.98368323
0.98284574
0.98328371
0.98185134
0.98004494
0.98098691
0.97983287
0.97729529
0.97861954
0.97509045
0.97377426
0.97446586
0.96737136
0.96913122
0.9682207
0.95535481
0.96121111
0.95816966
0.93674932
0.94784568
0.94210056
0.90852031
0.92637674
0.91718675
0.86404233
0.8888969
0.87621639
0.79327798
0.82566378
0.80931754
0.69541201
0.73444972
0.71504567
0.57053158
0.61259319
0.59216039
0.42838743
0.46716288
0.44900069
0.28848105
0.3175972
0.30479038
0.1753822
0.19213075
0.18558314
0.10242698
0.10912317
0.1071548
NA
NA
NA
0.89004653
0.90368562
0.89676102
0.92396669
0.92634361
0.92515942
0.9681812
0.96876923
0.9684716
0.98635785
0.98638004
0.98636849
0.9814895
0.9835961
0.98253413
0.97338601
0.97825656
0.97581119
0.96880945
0.97355216
0.97118333
0.96658176
0.97082856
0.9687141
0.96229764
0.96812766
0.96523212
0.95550897
0.96482294
0.9602073
0.94480444
0.95918919
0.95209265
0.92900541
0.94834311
0.93892135
0.90522266
0.92892104
0.91748837
0.8618825
0.89213603
0.87769287
0.78645736
0.8279707
0.80854622
0.68134316
0.73415794
0.71001921
0.54754062
0.60779093
0.5810279
0.39796394
0.45706094
0.43174462
0.25611488
0.30397143
0.28445462
0.14859859
0.17921786
0.16752528
0.08584679
0.10053479
0.09537775
NA
NA
NA
0.89467937
0.90741629
0.90095471
0.92715505
0.92921895
0.92819257
0.97030671
0.97077283
0.97054369
0.98820317
0.98828828
0.98824803
0.98397315
0.98571179
0.98483612
0.97429372
0.97604214
0.97516852
0.96415449
0.96370094
0.9639408
0.95762209
0.95841638
0.95803873
0.95286364
0.95816366
0.95553891
0.94726754
0.95828099
0.95281646
0.93826904
0.9560346
0.94725016
0.92369776
0.94746855
0.93580696
0.90197164
0.93055567
0.91675496
0.86201304
0.89743562
0.88063419
0.79113237
0.83825014
0.81620179
0.69358554
0.75199031
0.72514468
0.56949251
0.63503356
0.60564308
0.42838734
0.49258102
0.46480224
0.28927875
0.34219564
0.3204907
0.17626292
0.21170056
0.19825203
0.10280688
0.12153911
0.11513441
NA
NA
NA
0.90101774
0.91284241
0.90684235
0.9314934
0.93351056
0.9325049
0.97177099
0.97229509
0.97205145
0.98835538
0.98851088
0.98844121
0.98503513
0.98697116
0.9860037
0.97599441
0.97632437
0.97617904
0.9636628
0.95690556
0.96031838
0.95304435
0.94454222
0.94882285
0.94622721
0.94421563
0.94526192
0.94108516
0.94773144
0.94447996
0.93359859
0.94940112
0.94164336
0.92079539
0.94493336000000006
0.93316612
0.90008492
0.93087462
0.91604503
0.8602977
0.89873196
0.88042834
0.78980309
0.8399188
0.8162341
0.69320561
0.75387913
0.72555688
0.57054835
0.63667294
0.60642996
0.43084184
0.49315509
0.465624
0.29232528
0.34090741
0.32070759
0.17859974
0.20844296
0.19729021
0.10368018
0.11731704
0.11313684
NA
NA
NA
0.90729394
0.91908695
0.91310158
0.93763572
0.9397743
0.9387051
0.97348676
0.97431446
0.97391396
0.9879496
0.9882182
0.98809083
0.98500976
0.98714469
0.9860751
0.97761524
0.97840037
0.97802118
0.96666351
0.95914317
0.96295188
0.9564677
0.94435922
0.95047429
0.94901234
0.94184132
0.94546979
0.94346491
0.94527012
0.94441708
0.93657322
0.94807372
0.9424329
0.92455466
0.94502011
0.93505369
0.90473617
0.93326029
0.91955578
0.86648047
0.90363411
0.88599742
0.79814927
0.84686491
0.82392339
0.7037825
0.76315879
0.73555516
0.58281819
0.64801224
0.61834393
0.44347477
0.50535098
0.47820011
0.30353808
0.35199288
0.33207405
0.18691763
0.21658665
0.20576948
0.10867993
0.12196187
0.11818694
NA
NA
NA
0.91432583
0.92578573
0.91996795
0.94428551
0.94682958
0.94555353
0.976021
0.9772362
0.97663615
0.98813548
0.98861691
0.98838072
0.98512102
0.98741676
0.98626556
0.97897521
0.98029583
0.97964363
0.96959268
0.96333446
0.96649969
0.96041698
0.94936932
0.95495917
0.95349716
0.94620897
0.9499135
0.94789776
0.94847546
0.94822326
0.94094777
0.95055397
0.94583504
0.9297813
0.94794277
0.93908223
0.9109185
0.9371035
0.92451594
0.87380932
0.90873699
0.8921977
0.80737629
0.85361688
0.83194148
0.71448552
0.77138871
0.74513451
0.59387856000000006
0.65686672
0.62854227
0.45320411
0.51321203
0.48738576
0.31041917
0.3571214
0.33858237
0.19052037
0.21832327
0.20894455
0.10984128
0.12130033
0.11881693
NA
NA
NA
0.92124606
0.93229481
0.92668452
0.95096473
0.95356023
0.95225695
0.97895892
0.98031321
0.97964143
0.98907583
0.98971893
0.98940068
0.98573475
0.98814277
0.98693423
0.98017521
0.98178213
0.98098482
0.97198467
0.9665667
0.96931183
0.9638376
0.95390378
0.95893693
0.95744994
0.95093436
0.95426046
0.95228023
0.9529237
0.95262972
0.94529231
0.95421183
0.94979202
0.93422583
0.95120779
0.94289063
0.91652543
0.94116452
0.92926886
0.88096464
0.91426629
0.89842673
0.8164048
0.86147737
0.84035836
0.72494997
0.78188702
0.75575605
0.60460314
0.66963148
0.6406734
0.46240888
0.52672922
0.49939729
0.31653202
0.36895316
0.34838019
0.19320135
0.22632915
0.21509596
0.11015591
0.12512932
0.12148667
NA
NA
NA
0.92754754
0.93778784
0.93258746
0.95684957
0.95968203
0.95825669
0.98163662
0.98309716
0.98236234
0.9903793
0.99113538
0.99075533
0.98683456
0.98928497
0.98804907
0.98132173
0.98316327
0.98223908
0.97371937
0.96912394
0.97144512
0.96624679
0.9573114
0.96182844
0.96045006
0.95445049
0.9575003
0.95558464
0.95617064
0.95588164
0.94900453
0.95741971
0.95317937
0.93810055
0.95428719
0.94625702
0.92096923
0.9446633
0.93313923
0.88699588
0.91938119
0.90393461
0.82416197
0.86893818
0.84802651
0.73413705
0.79216134
0.76578429
0.61423899
0.6825879
0.65262465
0.47086748
0.54105776
0.51184785
0.32224411
0.38215854
0.35918337
0.19567187
0.2358351
0.22242764
0.11029975
0.1300707
0.1250581
NA
NA
NA
0.9336561
0.94329725
0.93840034
0.96229565
0.96511571
0.96369538
0.98403976
0.98555641
0.98479001
0.99164606
0.99249466
0.99206618
0.98818401
0.99067663
0.98941755
0.98267706
0.98463722
0.9836504
0.97534472
0.97152734
0.97345331
0.9681658
0.960541
0.96439277
0.96289926
0.95792933
0.96045184
0.95867236
0.9596394
0.95915289
0.95245898
0.96066709
0.95650285
0.94209175
0.95769292
0.94985172
0.92544044
0.94838312
0.93709568
0.89220478
0.92395148
0.9087105
0.83110702
0.87567732
0.85481157
0.74272462
0.80155622
0.77486012
0.62375146
0.69460986
0.66372584
0.47984672
0.55457701
0.52375571
0.32900754
0.39483336
0.36984475
0.19930481
0.24508406
0.22988663
0.11129433
0.13488877
0.12878187
NA
NA
NA
0.93957565
0.94865662
0.94404362
0.96738183
0.97019176
0.96877596
0.98605266
0.98759728
0.98681939
0.99257647
0.99350638
0.9930382
0.98934866
0.99186339
0.99059485
0.9840932
0.98618668
0.98513585
0.97708445
0.97389736
0.97551361
0.9700508
0.96341024
0.96677576
0.96480262
0.96059723
0.9627426
0.96088888
0.96206699
0.96148345
0.9552374
0.96317395
0.95915976
0.94529734
0.96031878
0.95274148
0.92939525
0.95159348
0.94054633
0.89759729
0.92860578
0.91352359
0.83859365
0.88277386
0.86188803
0.75248228
0.81186397
0.78473412
0.63534677
0.70849347
0.6764585
0.49193298
0.57125818
0.53838022
0.33960874
0.41192202
0.38420322
0.20677094
0.25923628
0.24136958
0.11531194
0.14392607
0.13593502
NA
NA
NA
0.94508963
0.95373857
0.9493444
0.97202728
0.97486677
0.97343539
0.9879409
0.98953869
0.98872607
0.993309
0.99432328
0.99380813
0.99025658
0.99279534
0.99150884
0.98543446
0.98758892
0.98649859
0.97903487
0.97641445
0.9777312
0.97243382
0.96671221
0.96959467
0.96723357
0.96365656
0.96546189
0.96322445
0.96452223
0.96385637
0.95777293
0.96533108
0.96148696
0.94845008
0.96277519
0.95552496
0.9332732
0.95462974
0.94391198
0.90255911
0.93269469
0.91788364
0.84537998
0.8889376
0.86823469
0.76115492
0.82070758
0.79349462
0.64537965
0.72024724
0.68762373
0.50198917
0.58516134
0.5510307
0.34790328
0.4258653
0.39639965
0.21203956
0.2704033
0.25086007
0.11764937
0.1506541
0.14158857
NA
NA
NA
0.95007511
0.95843954
0.95418943
0.97614351
0.97904402
0.97758125
0.98961967
0.99127471
0.99042438
0.9939784
0.99507668
0.99451388
0.99103169
0.99360953
0.99229597
0.98660614
0.98883893
0.98769767
0.98084295
0.97867577
0.97974591
0.97490064
0.96993702
0.9724111
0.97002432
0.96693496
0.96846356
0.96592883
0.96718551
0.96651129
0.96027294
0.96742722
0.96375847
0.95117252
0.9647749
0.95785407
0.93688021
0.95726505
0.94698647
0.90754317
0.93658445
0.92225093
0.8524674
0.89480191
0.87463663
0.77065093
0.82913682
0.80241799
0.65702339
0.73149539
0.69914733
0.51454609
0.59856239
0.56432288
0.35929884
0.43945404
0.40952671
0.22030252
0.28146664
0.26142012
0.12218036
0.15749655
0.14820124
NA
NA
NA
0.95453125
0.96270983
0.95855373
0.97980251
0.98271715
0.98124701
0.99112753
0.99282503
0.99195173
0.99461231
0.99578754
0.99518465
0.99177147
0.99439431
0.99305648
0.98771067
0.99005928
0.98885628
0.98254295
0.98086548
0.98168115
0.97721364
0.97300258
0.97508525
0.97284698
0.97029454
0.97153893
0.9689316
0.97020213
0.96951059
0.96309363
0.96984604
0.96637445
0.95389432
0.96689678
0.96027289
0.94009707
0.95964037
0.94977004
0.91200935
0.9399145
0.92609596
0.85893521
0.89981047
0.88025631
0.77949987
0.83631425
0.8102232
0.66813553
0.74103365
0.70918002
0.52684972
0.60984843
0.57581085
0.37077451
0.45074267
0.42071937
0.22883153
0.29039068
0.2701852
0.12693491
0.16266709
0.15340032
NA
NA
NA
0.96353401
0.97553034
0.96933126
0.99214558
0.99509642
0.99358067
0.99553915
0.99756735
0.99654571
0.99675814
0.99859975
0.9976712
0.99460549
0.99777609
0.99618759
0.99165012
0.99675662
0.99419505
0.98994596
0.9961202
0.99302533
0.98933244
0.9955916
0.99246122
0.98834773
0.99432098
0.99133365
0.98569643
0.99165605
0.98865488
0.97931686
0.98747756
0.98340736
0.96746287
0.98238154
0.974731
0.94831127
0.97487773
0.96118824
0.91595677
0.95603384
0.9352767
0.86036365
0.91560491
0.8857519
0.77465223
0.84246804
0.80407432
0.65239024
0.72039387
0.67966069
0.49776323
0.54377505
0.51336618999999994
0.33229986
0.33939988
0.32987013
0.19220597
0.16980569
0.17644566
0.10265029
0.07773183
0.08600565
NA
NA
NA
0.967261
0.97739529
0.9721582
0.99318074
0.99533091
0.99422586
0.99599281
0.9976987
0.99687858
0.99701928
0.99871976
0.99788263
0.99504183
0.9979655
0.99655811
0.99220979
0.99697998
0.99471393
0.99052953
0.99639225
0.99360641
0.9900091
0.99597266
0.99312881
0.98926301
0.99486377
0.99219829
0.9869511
0.9924762
0.98986039
0.98094732
0.98877296
0.9849914
0.96944371
0.98437779
0.97712827
0.95061794
0.97785729
0.96424664
0.91931282
0.96117651
0.93991963
0.86701131
0.92613329
0.89576049
0.78658292
0.86273622
0.82356205
0.67139935
0.75555132
0.71323104
0.52361683
0.59496574
0.56223472
0.3610241
0.39668768
0.38668953
0.21689765
0.21428605
0.22569308
0.11833278
0.09937226
0.11583606
NA
NA
NA
0.975875
0.98096858
0.97833636
0.99545126
0.99609427
0.99576299
0.99720663
0.99812282
0.99764059
0.99781853
0.99902031
0.99839094
0.99635852
0.99841708
0.99734941
0.99407915
0.99756658
0.99583054
0.99266946
0.99709035
0.99495265
0.99237729
0.99685571
0.99469161
0.99209041
0.99607717
0.99411645
0.99058516
0.99431717
0.99243871
0.98585774
0.99164639
0.98867902
0.97604587
0.98863058
0.98205499
0.95933518
0.98403062
0.97130444
0.93102995
0.97142958
0.95103144
0.88320315
0.94487215
0.91419871
0.80722919
0.8955462
0.85277789
0.69465655
0.80864045
0.75608277
0.54529667
0.66967247
0.61774589
0.37622376
0.48085381
0.44668053
0.22364482
0.28286595
0.27632914
0.11915887
0.13626402
0.14751276
NA
NA
NA
0.979007
0.98272289
0.9808028
0.99657919
0.99709967
0.99683002
0.99767046
0.99841334
0.99803499
0.9981173
0.99916124
0.99862773
0.99681679
0.99861557
0.99770077
0.99486771
0.99783909
0.99636174
0.9937432
0.99738433
0.99564218
0.99351279
0.99714206
0.99543586
0.99315008
0.99640404
0.99485778
0.99157322
0.99475493
0.99321878
0.98697918
0.99220219
0.98961687
0.97751688
0.9891609
0.98326644
0.96127165
0.98444529
0.97255636
0.933667
0.9721775
0.95241436
0.88690716
0.94679464
0.91661136
0.81202662
0.8999719
0.85679865
0.70012646
0.81774194
0.76229424
0.55040087
0.68573897
0.62621789
0.37969243
0.50356419
0.45625288
0.22495773
0.3061539
0.28455791
0.11901677
0.15212587
0.15241839
NA
NA
NA
0.981825
0.98424036
0.98299237
0.99748835
0.99789063
0.99768251
0.99807725
0.99864176
0.99833937
0.9983838
0.99927187
0.99880364
0.99722815
0.998777
0.99796682
0.99556867
0.99806611
0.99676927
0.99468805
0.997633
0.99613799
0.99451255
0.9973867
0.99598925
0.99409603
0.99668598
0.99544545
0.99247844
0.99513609
0.99383618
0.98802918
0.9926943
0.99036144
0.97890542
0.98965045
0.98418144
0.96310783
0.98486431
0.97366851
0.93617715
0.97293693
0.95421231
0.89045404
0.94867613
0.91980744
0.81664849
0.90420684
0.86224981
0.70542652
0.82634915
0.77097086
0.55536847
0.70094501
0.63856057
0.38307302
0.52543594
0.47109888
0.22623442
0.32946585
0.29866491
0.11888568
0.16902616
0.16244812
NA
NA
NA
0.984389
0.98555594
0.98495305
0.99823037
0.998344
0.99828516
0.9984408
0.99881879
0.9986103
0.99862415
0.99935692
0.99896693
0.997601
0.99890794
0.99821283
0.99619813
0.99825682
0.99717031
0.99552898
0.99784621
0.99663215
0.99540316
0.99759877
0.99647308
0.99494918
0.996933
0.99595306
0.99331279
0.99547377
0.99441723
0.98901256
0.99313893
0.99110145
0.98021086
0.99011433
0.98515143
0.96483573
0.98530067
0.97489109
0.93854364
0.97373468
0.95597938
0.89381467
0.95058436
0.92288555
0.82104811
0.9084082
0.86740611
0.71048971
0.83478764
0.77905784
0.56011709
0.71585681
0.6499435
0.38628304
0.5472392
0.48470747
0.22741106
0.35359512
0.31156244
0.11872852
0.18763255
0.17159369
NA
NA
NA
0.986363
0.98672562
0.98653882
0.99873373
0.99862266
0.9986792
0.99871218
0.99897289
0.99882244
0.99881971
0.99943183
0.99910322
0.99791693
0.99902377
0.99842939
0.99670239
0.99842598
0.99750067
0.99615541
0.99803637
0.99703152
0.99604519
0.99779
0.99686251
0.99556754
0.99715787
0.99631993
0.99394387
0.99578344
0.99485136
0.98981746
0.99355228
0.99171335
0.98139413
