"NatIncr"
27.196
25.965
24.433
22.544
20.541
18.715
17.107
15.577
14.026
12.406
10.777
9.242
7.834
6.489
5.258
4.079
2.979
1.977
23.217
22.325
20.964
19.77
18.711
17.706
16.659
15.536
14.349
13.209
12.139
11.119
10.137
9.188
8.281
7.422
6.608
5.833
6.542
5.508
4.173
2.709
1.173
-0.168
-1.162
-1.931
-2.671
-3.537
-4.563
-5.685
-6.646
-7.158
-7.115
-6.577
-5.781
-4.991
14.318
12.146
9.561
7.2
5.528
4.404
3.36
2.022
0.46
-1.062
-2.308
-3.097
-3.458
-3.522
-3.476
-3.494
-3.563
-3.557
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
26.34
24.641
22.81
20.794
18.695
16.733
14.991
13.374
11.768
10.167
8.628
7.201
5.879
4.607
3.442
2.368
1.437
0.634
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
9.073
8.144
7.081
6.066
5.199
4.37
3.559
2.731
1.885
1.089
0.348
-0.309
-0.811
-1.172
-1.392
-1.557
-1.655
-1.695
5.896
4.093
2.284
1.272
0.82
0.362
-0.408
-1.31
-2.075
-2.545
-2.934
-3.423
-4.005
-4.323
-4.175
-3.676
-3.132
-2.787
3.439
2.404
1.46
0.102
-1.698
-3.396
-4.512
-4.879
-4.544
-3.935
-3.461
-3.238
-3.252
-3.319
-3.259
-2.962
-2.499
-2.01
10.173
8.793
7.365
6.017
4.758
3.556
2.394
1.291
0.294
-0.585
-1.325
-1.916
-2.396
-2.767
-2.986
-3.045
-3.032
-2.988
6.551
5.827
4.754
3.464
2.393
1.729
1.323
0.907
0.439
0.02
-0.164
-0.055
0.185
0.452
0.597
0.75
0.91
1.013
6.643
5.938
4.923
3.667
2.599
1.935
1.523
1.111
0.667
0.285
0.131
0.248
0.472
0.699
0.805
0.915
1.045
1.132
-0.882
-1.58
-2.045
-2.793
-3.825
-4.848
-5.867
-6.818
-7.456
-7.624
-7.323
-6.801
-6.244
-5.722
-5.113
-4.301
-3.492
-2.719
11.883
9.612
6.405
4.558
4.276
4.182
3.348
1.984
0.935
0.653
0.706
0.589
0.278
0.159
0.483
0.96
1.117
0.88
9.558
8.6
7.075
5.351
3.491
1.964
0.989
0.011
-0.582
-1.122
-1.642
-2.077
-2.398
-2.496
-2.398
-2.091
-1.805
-1.62
14.998
11.157
7.937
5.718
4.296
2.99
1.011
-1.64
-4.199
-5.95
-6.577
-6.158
-4.916
-3.475
-2.481
-2.191
-2.461
-2.928
13.561
11.906
10.145
8.245
6.36
4.665
3.077
1.576
0.159
-1.169
-2.383
-3.501
-4.406
-5.07
-5.512
-5.706
-5.672
-5.447
2.189
1.897
1.158
0.071
-1.255
-2.616
-3.7
-4.328
-4.563
-4.542
-4.405
-4.213
-4.014
-3.682
-3.152
-2.42
-1.68
-1.121
-3.024
-3.151
-3.749
-4.446
-4.808
-4.777
-4.801
-5.055
-5.235
-5.281
-5.062
-4.51
-3.805
-3.046
-2.325
-1.689
-1.206
-0.896
0.914
0.312
-0.087
-0.441
-0.836
-1.225
-1.608
-1.928
-2.048
-1.89
-1.464
-0.904
-0.359
0.056
0.336
0.508
0.61
0.71
20.203
18.924
16.857
14.54
12.334
10.398
8.759
7.188
5.683
4.282
3.052
1.907
0.765
-0.338
-1.255
-1.88
-2.301
-2.652
27.175
25.934
24.639
23.34
22.004
20.61
19.126
17.689
16.284
14.94
13.608
12.293
10.979
9.701
8.488
7.348
6.263
5.249
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
12.872
11.162
9.198
7.292
5.628
4.154
2.777
1.39
-0.015
-1.417
-2.763
-3.944
-4.836
-5.349
-5.552
-5.576
-5.529
-5.431
18.836
17.922
16.718
15.237
13.719
12.282
10.959
9.662
8.372
7.1
5.856
4.689
3.586
2.586
1.717
0.972
0.356
-0.174
-2.088
-3.409
-4.148
-4.95
-5.97
-7.165
-8.276
-9.028
-9.445
-9.743
-10.061
-10.321
-10.24
-9.601
-8.441
-7.068
-5.754
-4.676
9.02
7.194
5.686
4.392
3.517
3.047
2.721
2.29
1.695
1.073
0.493
0.041
-0.303
-0.539
-0.726
-0.904
-1.058
-1.21
8.584
7.106
5.646
4.101
2.647
1.323
0.097
-1.043
-2.106
-3.022
-3.798
-4.481
-5.054
-5.398
-5.482
-5.444
-5.311
-4.943
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
13.999
10.577
8.034
6.417
5.205
3.825
2.05
0.192
-1.379
-2.473
-3.233
-3.806
-4.269
-4.477
-4.434
-4.344
-4.277
-4.28
-5.129
-5.366
-5.846
-6.237
-6.115
-5.658
-5.327
-5.388
-5.698
-5.855
-5.551
-4.803
-3.843
-2.867
-2.01
-1.381
-0.999
-0.771
31.217
30.629
28.947
27.437
26.094
24.818
23.459
21.971
20.431
18.955
17.595
16.3
15.031
13.75
12.482
11.259
10.081
8.96
19.724
17.584
14.498
12.058
10.742
9.996
9.012
7.537
5.814
4.294
3.076
2.174
1.397
0.642
-0.025
-0.677
-1.262
-1.724
14.849
13.726
12.196
10.375
8.52
6.782
5.209
3.768
2.415
1.081
-0.238
-1.555
-2.756
-3.668
-4.183
-4.326
-4.255
-4.105
13.893
12.53
10.599
8.427
6.57
5.16
4.055
2.964
1.779
0.509
-0.885
-2.166
-3.168
-3.798
-4.124
-4.226
-4.248
-4.239
21.489
20.112
18.44
17.223
16.24
15.157
13.944
12.66
11.423
10.222
9.078
7.973
6.92
5.954
5.016
4.137
3.34
2.594
3.432
2.757
1.773
0.415
-0.997
-2.019
-2.643
-3.056
-3.258
-3.286
-3.135
-2.848
-2.508
-2.103
-1.695
-1.298
-0.934
-0.625
10.215
9.186
7.99
6.671
5.356
4.13
2.984
1.908
0.912
0.037
-0.704
-1.301
-1.817
-2.265
-2.653
-2.902
-3.005
-3.022
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
19.14
19.138
18.142
16.866
15.567
14.41
13.292
12.051
10.601
9.169
7.795
6.6
5.507
4.486
3.553
2.661
1.834
1.097
15.465
13.757
12.062
10.42
8.858
7.395
6.044
4.796
3.648
2.607
1.658
0.814
0.059
-0.616
-1.206
-1.683
-2.007
-2.177
14.563
13.378
11.32
9.241
7.852
7.031
6.164
5.006
3.727
2.575
1.699
1.038
0.47
-0.053
-0.473
-0.763
-0.938
-1.052
27.848
26.58
25.253
23.893
22.282
20.588
18.924
17.356
15.781
14.238
12.689
11.221
9.855
8.539
7.325
6.174
5.076
4.09
-0.19
-0.767
-1.493
-2.461
-3.606
-4.694
-5.522
-5.995
-6.092
-5.793
-5.165
-4.371
-3.608
-2.933
-2.33
-1.757
-1.247
-0.824
8.274
7.027
5.618
4.131
2.733
1.458
0.292
-0.741
-1.627
-2.316
-2.815
-3.184
-3.522
-3.789
-3.946
-3.858
-3.562
-3.192
4.458
2.917
1.379
0.001
-1.318
-2.647
-3.923
-5.058
-5.926
-6.542
-6.845
-6.83
-6.744
-6.621
-6.228
-5.451
-4.585
-3.827
2.206
1.282
0.117
-1.495
-3.812
-6.009
-7.284
-8.1
-8.909
-9.647
-10.065
-10.031
-9.425
-8.003
-6.254
-4.724
-3.63
-2.567
5.43
4.833
3.243
0.989
-1.326
-3.346
-5.062
-6.646
-8.072
-9.105
-9.481
-9.155
-8.315
-7.182
-5.763
-4.091
-2.447
-1.495
13.368
11.625
9.896
8.254
6.699
5.233
3.901
2.712
1.681
0.791
0.009
-0.687
-1.293
-1.825
-2.238
-2.517
