qx
0.154917
0.14652534
0.15082873
0.11798013
0.13087858
0.12427412
0.03790005
0.04193834
0.03986009
0.01041173
0.01286249
0.01159837
0.01982627
0.0214568
0.02061327
0.02803149
0.02747374
0.02776008
0.03031494
0.03033803
0.03032347
0.03131438
0.03196688
0.03162601
0.03595567
0.03440947
0.0352093
0.0437735
0.03720072
0.04061233
0.05527673
0.04273125
0.04922664
0.07296761
0.05518097
0.0643398
0.1016269
0.07923587
0.09066883
0.14667775
0.12290565
0.1349053
0.21600584
0.19371439
0.20483404
0.32075029
0.29889161
0.3096853
0.47358875
0.45275517
0.46293931
0.66012745
0.64265405
0.65143805
0.7634301
0.75829556
0.76729693
0.86058448
0.8609201
0.86849164
0.91479487
0.91697305
0.92141165
NA
NA
NA
0.154488
0.14628575
0.15049272
0.11737858
0.13046919
0.12376574
0.03770446
0.04178345
0.03967552
0.01036832
0.01281697
0.01155126
0.01974027
0.02138343
0.02052785
0.02790729
0.02738268
0.02764362
0.03018496
0.03024094
0.0302008
0.03119181
0.0318681
0.03150635
0.03582578
0.03430975
0.03508216
0.04363071
0.03710379
0.04047537
0.05512205
0.04263225
0.04907949
0.07279512
0.05506293
0.06416628
0.1014148
0.07907216
0.09044252
0.14639279
0.12266124
0.13459373
0.21561083
0.1933469
0.20438974
0.32076651
0.29903764
0.30967742
0.46769373
0.44595253
0.45645927
0.64232548
0.62277822
0.6328349
0.77103268
0.77563601
0.79029887
0.88024924
0.89726008
0.91218554
0.93066323
0.94146478
0.94679577
NA
NA
NA
0.152354
0.14497443
0.14875981
0.11439563
0.12823548
0.12114362
0.03675562
0.04105157
0.03883333
0.01015836
0.01260358
0.01134137
0.01932471
0.02104185
0.02014876
0.02730674
0.02696084
0.02712946
0.02955712
0.02979396
0.02966062
0.03060135
0.03141632
0.03098339
0.03520175
0.03385954
0.03454129
0.04294726
0.03667656
0.03991005
0.05438638
0.04220885
0.04848713
0.0719814
0.05456899
0.06350248
0.10042059
0.07839213
0.08959361
0.14506163
0.12165172
0.13341168
0.21384334
0.19194081
0.20279744
0.31859949
0.29727257
0.30770812
0.46533159
0.44399645
