"PopTotal"
31411.743
32329.893
33327.424
34377.148
35437.48
36477.613
37490.695
38484.967
39462.647
40430.03
41392.025
42346.689
43291.781
44232.043
45173.915
46121.918
47077.609
48039.325
49004.333
49968.392
50928.152
51882.67
52832.083
53775.311
54711.355
55639.279
56558.151
57467.162
58365.698
59253.257
60129.329
60993.268
61844.441
62682.398
63506.747
64317.072
65112.793
65893.364
66658.461
67407.817
68141.06
68857.679
69556.984
70238.195
70900.437
71542.873
72164.906
72765.904
73344.961
73901.096
74433.455
74941.467
75424.687
75882.564
76314.593
76720.359
77099.468
77451.707
77777.102
78075.824
78347.99
78593.655
78812.711
79004.942
79170.068
79307.972
79418.65
79502.433
79559.97
79592.119
79599.586
79582.778
79541.849
79476.946
79388.132
79275.546
79139.523
78980.495
78798.823
78594.896
78369.123
78121.939
77853.796
77565.176
77256.578
76928.53
76581.58
76216.302
75833.295
75433.181
1022234.4
1044821.966
1067402.678
1090011.568
1112717.447
1135564.683
1158562.442
1181670.173
1204826.095
1227947.052
1250977.662
1273887.077
1296703.019
1319500.551
1342387.619
1365440.909
1388677.89
1412069.549
1435588.418
1459189.362
1482833.72
1506507.869
1530204.137
1553894.385
1577546.788
1601131.613
1624627.874
1648014.856
1671263.577
1694343.301
1717227.018
1739895.076
1762331.788
1784519.968
1806444.172
1828091.046
1849445.028
1870496.331
1891245.404
1911697.599
1931854.59
1951709.152
1971249.409
1990466.737
2009351.529
2027893.857
2046084.386
2063913.074
2081367.902
2098435.941
2115104.394
2131363.329
2147201.457
2162602.956
2177550.514
2192029.083
2206028.498
2219541.058
2232557.679
2245070.158
2257071.498
2268555.362
2279517.212
2289954.832
2299867.543
2309254.855
2318115.121
2326447.113
2334251.71
2341530.763
2348286.21
2354519.346
2360231.779
2365426.473
2370106.991
2374276.911
2377939.737
2381098.763
2383757.371
2385919.008
2387587.64
2388767.884
2389464.997
2389684.699
2389433.051
2388716.342
2387541.012
2385913.654
2383840.991
2381329.868
3204.284
3212.084
3217.871
3221.774
3224.045
3224.876
3224.295
3222.241
3218.719
3213.726
3207.282
3199.393
3190.138
3179.703
3168.322
3156.168
3143.322
3129.759
3115.424
3100.215
3084.05
3066.929
3048.874
3029.856
3009.839
2988.796
2966.722
2943.619
2919.483
2894.314
2868.114
2840.909
2812.726
2783.571
2753.455
2722.405
2690.438
2657.624
2624.097
2590.032
2555.568
2520.771
2485.659
2450.262
2414.592
2378.661
2342.497
2306.122
2269.538
2232.736
2195.705
2158.458
2120.998
2083.292
2045.294
2006.976
1968.346
1929.425
1890.216
1850.722
1810.959
1770.957
1730.763
1690.447
1650.093
1609.782
1569.574
1529.533
1489.755
1450.348
1411.408
1373.005
1335.202
1298.091
1261.764
1226.3
1191.757
1158.179
1125.607
1094.074
1063.609
1034.236
1005.971
978.828
952.812
927.92
904.144
881.467
859.864
839.301
35468.208
35933.98
36373.204
36787.327
37180.001
37553.849
37908.537
38242.331
38555.057
38846.521
39116.771
39365.915
39594.604
39804.146
39996.234
40172.272
40332.913
40478.515
40609.833
40727.602
40832.43
40924.731
41004.796
41072.907
41129.267
41173.97
41207.081
41228.488
41237.839
41234.63
