"DeathsMale"
731.079
825.037
929.706
1047.114
1179.124
1327.372
1493.702
1676.37
1870.679
2069.777
2263.873
2439.062
2580.297
2677.369
2729.341
2742.298
31117.209
35365.915
40094.732
45252.064
50772.553
56627.465
62845.899
69409.05
76253.171
83250.615
90305.859
97345.652
104250.039
110846.1
116887.936
122156.983
69.305
76.697
83.151
89.059
93.189
93.809
91.439
88.947
89.093
92.085
94.617
92.598
85.406
75.799
67.013
60.267
612.089
707.756
823.591
959.746
1106.376
1254.053
1400.827
1545.919
1681.938
1791.721
1859.564
1889.955
1915.158
1975.693
2081.209
2191.38
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
810.936
940.25
1087.393
1250.127
1430.146
1627.887
1847.25
2090.108
2356.327
2643.802
2952.867
3279.628
3618.537
3964.293
4305.944
4637.155
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.745
2.016
2.311
2.617
2.907
3.142
3.311
3.414
3.471
3.52
3.566
3.609
3.613
3.592
3.556
3.525
960.038
1045.102
1132.886
1221.263
1309.794
1400.395
1493.588
1586.121
1669.573
1736.311
1785.537
1819.941
1842.163
1855.221
1861.68
1861.112
76.229
79.262
84.294
89.548
92.547
93.28
93.7
95.298
97.469
97.987
95.486
90.971
86.595
83.518
80.899
77.259
2.856
3.225
3.553
3.779
3.867
3.803
3.647
3.487
3.406
3.436
3.533
3.616
3.605
3.518
3.417
3.352
99192.066
113552.885
128534.127
143379.518
156903.523
168080.425
176802.119
183421.681
188189.283
190749.913
191229.388
189925.255
187537.904
184755.364
181406.401
177118.777
492.002
562.444
636.12
706.027
764.533
811.02
848.671
881.309
914.55
951.171
987.716
1015.168
1031.222
1046.076
1071.837
1107.519
588.846
673.4
761.787
844.799
913.279
966.602
1008.018
1042.04
1076.308
1116.081
1158.761
1193.016
1212.97
1228.112
1253.113
1288.536
239.158
263.019
282.56
298.347
314.426
329.633
336.308
331.21
321.21
314.768
311.846
306.616
296.58
284.628
275.561
271.35
196.926
227.495
266.071
305.793
338.203
360.941
378.109
394.525
409.579
417.698
415.139
405.188
395.647
390.892
387.317
377.945
7.998
9.244
10.549
11.866
13.109
14.153
14.938
15.475
15.903
16.31
16.719
17.029
17.119
16.953
16.645
16.324
15.065
20.207
27.063
35.237
43.362
51.149
58.989
65.98
72.425
78.849
85.859
93.756
101.123
105.068
103.69
97.449
2840.513
3194.459
3610.925
4092.943
4619.292
5147.626
5632.278
6048.837
6389.998
6642.86
6790.007
6821.899
6741.837
6563.376
6309.115
6006.172
6.643
7.306
8.023
8.73
9.314
9.691
9.834
9.778
9.604
9.383
9.181
9.017
8.852
8.626
8.312
7.935
309.017
323.601
338.706
349.989
352.889
348.013
340.204
331.548
322.347
310.394
294.499
278.489
267.518
263.115
261.34
257.45
301.474
325.285
350.727
376.562
397.366
409.674
412.617
408.188
401.146
395.412
391.605
388.279
384.386
381.096
380.19
380.271
6.417
7.423
8.535
9.776
11.123
12.533
13.935
15.291
16.596
17.865
19.054
20.073
20.803
21.192
21.294
21.241
300.302
341.76
387.553
437.547
491.367
548.998
610.841
677.379
748.17
822.865
899.894
977.75
1055.493
1131.294
1203.399
1270.341
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
14.737
16.739
18.796
20.99
23.406
26.077
28.95
31.883
34.639
36.939
38.441
38.925
38.4
37.147
35.552
33.923
241.708
270.158
298.368
326.657
355.396
385.071
415.747
447.133
478.054
507.236
533.431
555.518
572.616
584.083
589.895
590.66
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
101.31
110.229
117.946
123.336
124.862
122.614
118.371
113.897
109.568
104.825
99.277
93.114
86.843
80.485
74.068
67.847
40.471
47.078
54.246
61.982
70.425
79.742
89.805
99.999
109.472
117.728
124.805
131.099
136.718
141.435
144.788
146.457
4377.684
4984.035
5603.704
6214.402
6784.977
7285.043
7690.906
7998
8202.979
8288.027
8243.684
8082.701
7833.368
7529.957
7207.68
6888.741
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6.476
7.978
9.771
11.745
13.719
15.491
16.933
18
18.638
18.81
18.539
17.96
17.271
16.617
16.025
15.435
283.603
283.612
282.65
277.493
268.995
259.265
248.951
237.451
223.117
206.445
189.989
174.575
162.355
155.038
149.955
143.499
453.587
519.767
595.406
680.067
772.94
874.131
983.295
1101.659
1228.099
1360.896
1500.306
1643.929
1788.107
1926.433
2053.823
2167.817
272.637
315.24
362.626
414.389
470.746
533.489
604.356
683.02
765.774
848.452
929.359
1010.125
1093.809
1179.403
1261.608
1335.251
8.763
10.045
11.91
14.208
16.676
19.09
21.326
23.249
24.651
25.337
25.26
24.658
23.95
23.417
23.025
22.566
282.407
322.834
367.855
414.807
468.671
521.153
573.299
624.765
689.303
717.795
745.616
752.71
755.675
761.843
763.046
756.661
680.425
767.996
866.54
976.521
1097.473
1228.937
1368.278
1513.951
1662.555
1811.379
1959.375
2106.349
2250.613
2387.077
2507.752
2612.135
838.603
961.011
1093.592
1219.292
1316.026
1374.262
1395.55
1399.363
1417.382
1460.778
1514.108
1558.082
1583.164
1589.866
1593.589
1607.287
1019.559
1121.854
1224.709
1323.471
1415.742
1495.437
1556.186
1595.454
1620.125
1636.424
1645.943
1644.421
1630.573
1603.191
1563.712
1513.483
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
163.645
180.825
199.295
217.661
236.306
256.014
276.894
298.969
322.011
345.106
366.919
385.735
400.05
409.429
414.431
416.172
3135.426
3549.86
4001.133
4480.884
4972.789
5457.539
5921.522
6355.923
6753.672
7104.591
7396.666
7614.468
7741.808
7770.819
7713.547
7593.563
1343.586
1540.416
1776.699
2025.162
2258.222
2472.986
2682.049
2887.913
3076.264
3223.546
3326.23
3408.718
3510.137
3636.08
3746.643
3802.994
41368.681
46667.156
52360.554
58292.663
64250.685
70085.005
75785.6
81194.11
85988.455
89727.044
92173.99
93373.402
93550.623
92937.546
91653.227
89784.16
558.365
630.889
708.012
789.429
875.75
966.741
1063.191
1164.481
1269.177
1375.901
1482.917
1587.745
1686.861
1777.516
1857.162
1924.031
3.83
4.34
4.855
5.373
5.852
6.239
6.504
6.614
6.605
6.567
6.561
6.57
6.555
6.509
6.47
6.462
343.402
395.607
451.803
510.029
563.257
607.104
639.964
663.524
680.426
691.957
697.069
692.742
678.21
657.605
636.485
616.67
33491.391
39018.569
44587.117
49776.724
53896.617
56254.273
56821.09
56152.75
54844.049
52967.358
50671.314
48085.247
45624.172
43756.64
42197.642
40491.565
158.629
183.2
209.343
236.085
258.406
269.386
266.941
256.596
245.881
239.223
235.355
231.141
225.32
219.32
216.474
218.804
8.913
11.539
14.859
18.476
21.612
23.616
24.639
25.448
26.763
28.446
29.579
29.368
27.998
26.653
26.386
27.215
578.624
651.901
731.758
812.855
880.876
922.334
934.329
923.804
899.992
866.305
820.981
765.952
707.918
653.236
605.407
568.879
868.037
986.997
1120.86
1261.335
1399.914
1530.827
1644.402
1742.662
1830.26
1901.666
1952.468
1973.386
1955.395
1904.751
1830.939
1749.827
18.063
20.369
23.006
25.932
29.074
32.398
35.929
39.657
43.46
47.236
50.858
54.345
57.703
60.847
63.62
65.916
106.125
124.283
145.16
168.232
192.985
218.775
245.025
271.645
299.316
329.092
362.295
398.615
436.498
473.665
508.394
540.598
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
83.961
98.52
114.147
130.261
145.87
159.888
171.661
181.331
189.478
196.386
200.93
201.445
197.572
190.874
183.364
176.336
138.701
143.889
148.215
150.972
150.567
146.6
141.204
135.949
130.599
124.303
117.013
109.455
102.419
96.369
90.939
85.743
294.971
324.899
353.797
380.074
402.742
418.154
420.723
407.891
387.278
367.308
351.879
337.176
321.457
303.737
286.22
270.486
4.08
4.553
4.968
5.294
5.499
5.573
5.553
5.494
5.473
5.552
5.727
5.945
6.123
6.198
6.171
6.072
25.479
29.102
32.487
35.586
38.447
41.04
43.4
45.635
47.762
49.518
50.55
50.654
49.887
48.525
46.914
45.344
310.434
341.636
369.319
387.465
394.967
398.007
402.005
404.851
399.488
382.391
359.796
340.009
326.481
321.2
322.707
324.628
772.933
865.966
966.184
1075.115
1193.659
1322.897
1463.276
1613.737
1772.437
1937.108
2104.463
2270.031
2429.595
2581.782
2726.183
2859.749
683.388
763.702
850.045
925.713
974.453
997.666
994.48
981.063
971.351
962.413
947.099
924.702
899.244
875.123
853.927
832.012
2393.712
2732.829
3102.871
3496.536
3910.929
4346.303
4812.743
5316.648
5859.988
6443.885
7065.339
7718.556
8387.286
9053.05
9685.17
10254.642
160.068
177.638
191.12
198.1
200.24
201.526
202.013
199.73
195.893
194.304
196.68
201.009
203.462
202.492
200.063
198.57
21.556
24.376
27.467
30.892
34.61
38.416
42.059
45.314
47.993
49.974
51.234
51.823
51.807
51.33
50.512
49.454
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
210.193
234.83
260.761
287.437
313.703
338.489
361.133
381.301
398.773
413.276
424.189
430.915
433.283
431.562
426.331
417.762
8878.205
10192.414
11664.978
13299.946
15115.309
17116.523
19299.011
21645.259
24126.448
26703.853
29328.553
31928.498
34410.424
36684.045
38702.947
40459.442
39892.216
46195.784
52434.861
58124.81
62524.972
64993.411
65568.911
64812.854
63266.212
60990.047
58212.106
55155.113
52274.504
50035.789
48155.114
46169.871
9939.317
10363.585
10731.181
10983.678
11041.731
10928.467
10721.428
10459.233
10132.745
9697.578
9173.147
8667.319
8286.11
8057.252
7909.61
7746.043
53476.912
61803.088
70209.413
78088.307
84541.222
88781.119
90786.042
91124.036
90396.52
88683.847
86302.368
83455.735
80582.601
78141.068
75881.776
73388.909
282.161
322.885
368.392
418.038
469.795
521.221
570.628
617.485
661.32
701.323
736.212
764.247
784.252
796.555
802.877
805.156
1756.874
2003.209
2284.028
2584.831
2894.506
3217.52
3559.615
3919.266
4280.471
4614.029
4919.791
5231.775
5576.371
5945.963
6290.546
6560.241
139.086
148.473
157.203
166.326
176.169
185.812
194.66
202.585
209.722
216.288
222.203
225.963
224.723
217.391
206.477
195.19
38.925
43.732
49.443
56.102
63.643
72.214
81.896
92.676
104.172
115.34
124.816
131.846
136.801
140.678
144.207
147.521
71.665
77.937
85.665
94.665
105.151
117.3
131.414
147.603
164.865
182.21
198.964
215.122
230.647
244.944
256.455
264.762
39.508
41.732
43.425
44.839
45.78
46.138
45.823
45.015
43.705
42.014
39.815
37.21
34.685
32.755
31.507
30.575
32.524
35.904
39.48
43.193
47.103
51.118
55.133
59.004
62.62
65.942
68.907
71.435
73.381
74.706
75.358
75.341
2218.225
2500.078
2808.216
3154.649
3550.633
3997.88
4495.636
5036.182
5614.915
6221.082
6828.509
7401.134
7901.346
8316.053
8659.825
8939.59
22270.826
22270.826
23707.55
23707.55
24972.999
24972.999
26008.079
26008.079
26680.322
26680.322
26982.721
26982.721
26921.847
26921.847
26492.674
26492.674
25773.494
25773.494
24881.364
24881.364
23930.676
23930.676
23037.164
23037.164
22300.156
22300.156
21771.837
