"NatIncr"
13.443
17.276
20.323
22.933
25.031
27.1
29.61
32.461
34.386
36.283
35.85
33.485
28.688
25.733
23.039
20.704
18.474
16.279
14.094
11.992
10.069
8.304
6.617
5.013
3.453
1.94
0.627
-0.507
-1.43
-2.135
21.459
23.534
25.195
26.187
27.401
28.476
28.855
28.133
26.135
25.211
25.09
25.942
26.419
25.216
23.912
22.772
21.728
20.614
19.371
18.053
16.737
15.452
14.244
13.075
11.918
10.788
9.699
8.654
7.652
6.696
21.449
23.525
25.186
26.184
27.409
28.488
28.866
28.142
26.145
25.221
25.101
25.956
26.435
25.232
23.927
22.786
21.742
20.628
19.384
18.065
16.748
15.463
14.254
13.084
11.926
10.795
9.706
8.661
7.657
6.7
21.449
23.525
25.186
26.184
27.408
28.486
28.866
28.14
26.143
25.219
25.097
25.952
26.431
25.227
23.922
22.782
21.736
20.623
19.379
18.06
16.744
15.458
14.25
13.08
11.923
10.791
9.703
8.658
7.654
6.699
23.39
28.296
29.463
25.164
22.862
21.217
20.23
20.149
16.811
12.513
8.643
5.229
5.201
4.002
3.054
1.797
0.14
-1.564
-2.849
-3.669
-4.244
-4.79
-5.459
-6.301
-7.169
-7.818
-8.246
-8.393
-8.198
-7.604
27.118
28.386
30.083
30.09
30.799
31.664
31.589
28.382
22.771
16.268
14.332
18.365
20.514
16.882
13.496
10.783
9.203
8.546
8.146
7.355
5.894
4.203
2.824
1.95
1.445
1.151
0.9
0.551
0.015
-0.671
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
23.512
22.384
23.471
24.63
27.306
29.76
29.582
30.103
29.572
29.943
32.662
34.773
34.378
32.746
31.456
30.242
28.877
27.37
25.757
24.126
22.561
21.073
19.659
18.284
16.917
15.588
14.318
13.082
11.915
10.789
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25.866
25.494
24.619
24.832
21.305
14.69
14.442
13.324
12.265
14.125
