"GrowthRate"
3.681
2.681
2.563
2.452
2.343
2.242
2.111
1.926
1.694
1.434
2.33
2.26
2.17
2.088
1.983
1.854
1.699
1.562
1.426
1.265
0.628
1.081
1.052
1.002
0.889
0.73
0.585
0.475
0.4
0.328
1.759
1.549
1.351
1.273
1.164
1.039
0.893
0.747
0.623
0.513
3.165
4.079
2.99
3.257
3.157
3.091
3.022
2.917
2.771
2.585
2.361
2.117
2.572
0.311
1.19
1.029
0.925
0.825
0.778
0.717
0.645
0.571
0.502
0.439
0.059
0.18
0.135
0.027
-0.148
-0.298
-0.416
-0.528
-0.652
-0.797
3.333
1.258
1.193
1.088
0.969
0.858
0.736
0.628
0.53
0.436
0.346
0.991
0.404
0.326
0.261
0.185
0.09
-0.012
-0.098
-0.152
-0.172
0.949
0.422
0.339
0.269
0.2
0.109
0.007
-0.08
-0.134
-0.153
-0.095
-0.292
-0.345
-0.377
-0.436
-0.539
-0.687
-0.825
-0.923
-0.996
0.591
0.573
0.586
0.53
0.37
0.189
0.042
-0.041
-0.102
-0.211
1.245
1.046
0.998
0.943
0.863
0.753
0.632
0.523
0.427
0.345
1.68
1.029
1.017
0.968
0.809
0.56
0.33
0.2
0.162
0.171
2.086
1.955
1.766
1.547
1.316
1.112
1.062
0.969
0.854
0.727
0.35
0.434
0.377
0.312
0.217
0.104
-0.039
-0.198
-0.338
-0.438
-0.403
-0.434
-0.42
-0.431
-0.473
-0.51
-0.542
-0.552
-0.611
-0.69
0.092
-0.15
-0.212
-0.234
-0.268
-0.326
-0.425
-0.525
-0.589
-0.618
1.888
1.714
1.502
1.452
1.34
1.19
1.026
0.877
0.758
0.651
2.805
2.799
2.678
2.512
2.312
2.118
1.907
1.66
1.386
1.231
0.628
2.619
2.599
2.516
2.357
2.137
1.893
1.665
1.407
1.254
1.202
2.152
2.04
1.852
1.667
1.481
1.28
1.086
1.017
0.926
0.815
1.132
0.049
-0.069
-0.213
-0.373
-0.525
-0.657
-0.762
-0.851
-0.93
0.54
0.62
0.86
0.902
0.717
0.602
0.626
0.647
0.637
0.611
1.216
1.112
1.013
0.892
0.783
0.675
0.572
0.476
0.384
0.321
2.492
1.813
1.32
1.197
1.153
1.028
0.835
0.634
0.477
0.395
0.36
-0.979
-0.772
-0.768
-0.752
-0.767
-0.799
-0.815
-0.811
-0.837
-0.871
3.005
3.338
3.292
3.216
3.093
2.947
2.757
2.508
2.212
1.883
3.001
2.458
2.552
2.496
2.352
2.236
2.155
2.061
1.887
1.635
2.137
2.098
1.83
1.557
1.4
1.33
1.204
1.038
0.865
0.707
2.434
2.332
2.223
1.99
1.664
1.312
1.157
1.183
1.152
1.041
2.142
2.08
1.958
1.799
1.625
1.448
1.214
1.109
1.124
1.076
0.797
0.213
0.147
0.085
-0.003
-0.123
-0.253
-0.365
-0.441
-0.471
0.986
1.087
0.989
0.867
0.743
0.623
0.528
0.443
0.344
0.275
3.219
1.638
1.88
1.915
1.906
1.826
1.676
1.469
1.24
1.114
1.102
1.644
1.679
1.504
1.344
1.191
1.061
0.931
0.81
0.702
0.591
3.071
3.014
2.93
2.855
2.754
2.625
2.423
2.156
1.844
1.478
0.053
-0.085
-0.187
-0.235
-0.276
-0.358
-0.487
-0.637
-0.756
-0.811
1.18
1.126
1.043
0.946
0.81
0.698
0.593
0.501
0.42
0.362
0.712
0.692
0.659
0.526
0.363
0.212
0.108
0.023
-0.101
-0.228
1.164
0.232
0.11
-0.009
-0.121
-0.238
-0.391
-0.578
-0.763
-0.918
0.853
0.282
0.246
0.197
0.029
-0.223
-0.482
-0.698
-0.855
-0.956
1.586
1.516
1.37
1.236
1.097
0.96
0.81
0.707
0.608
0.522
2.918
2.78
2.555
2.304
2.065
1.838
1.535
1.343
1.283
1.183
3.025
3.029
2.943
2.888
2.8
2.664
2.451
2.188
1.891
1.542
0.662
2.031
1.642
1.484
1.323
1.167
1.015
0.867
0.758
0.652
0.561
0.029
-0.044
-0.122
-0.194
-0.257
-0.277
-0.285
-0.301
-0.335
-0.362
0.301
0.372
0.313
0.221
0.112
0.004
-0.114
-0.202
-0.362
-0.471
0.769
0.573
0.555
0.466
0.316
0.176
0.091
0.042
-0.002
-0.059
-0.104
-0.256
-0.317
-0.366
-0.445
-0.557
-0.652
-0.708
-0.734
-0.762
2.067
1.951
1.824
1.605
1.363
1.109
0.992
1.012
0.966
0.871
0.678
0.558
0.589
0.615
0.56
0.444
0.337
0.282
0.281
0.263
3.339
3.401
3.318
3.214
3.063
2.884
2.64
2.351
1.997
1.605
0.158
-0.142
-0.193
-0.211
-0.21
-0.246
-0.339
-0.446
-0.499
-0.493
1.034
1.349
1.297
1.433
1.538
1.555
1.48
1.342
1.128
1.05
-0.073
1.502
1.458
1.241
1.033
0.88
0.731
0.671
0.601
0.528
0.462
2.42
2.393
2.349
2.281
2.172
2.056
1.92
1.774
1.598
1.41
0.664
0.628
0.584
0.457
0.305
0.165
0.066
-0.016
-0.133
-0.251
-0.548
-0.48
-0.47
-0.487
-0.557
-0.623
-0.664
-0.688
-0.712
-0.766
1.744
1.535
1.347
1.178
1.029
0.928
0.808
0.692
0.581
0.483
1.673
1.466
1.299
1.243
1.136
1.001
0.856
0.732
0.649
0.57
1.821
1.697
1.51
1.357
1.207
1.061
0.974
0.874
0.765
0.645
2.815
2.819
2.691
2.568
2.425
2.271
2.045
1.765
1.435
1.255
4.223
2.409
2.308
2.19
2.028
1.827
1.586
1.301
1.156
1.139
-1.14
-0.444
-0.452
-0.49
-0.556
-0.604
-0.606
-0.582
-0.583
-0.615
2.41
2.386
2.347
2.354
2.336
2.271
2.152
2.045
1.862
1.633
-0.177
-0.28
-0.315
-0.349
-0.408
-0.474
-0.542
-0.603
-0.653
-0.703
0.964
1.198
1.055
1.707
1.453
1.195
1.05
0.999
0.912
0.792
0.674
0.577
0.068
-0.084
-0.107
-0.134
-0.181
-0.292
-0.425
-0.514
-0.519
-0.47
0.356
0.231
0.159
0.103
0.045
-0.006
-0.064
-0.129
-0.188
-0.229
3.151
2.175
2.063
1.979
1.863
1.688
1.497
1.307
1.142
0.974
1.558
1.408
1.221
1.056
0.952
0.849
0.733
0.618
0.514
0.428
2.476
2.243
2.157
2.09
1.996
1.843
1.608
1.314
1.162
1.171
2.38
1.825
1.721
1.612
1.442
1.216
0.95
0.815
0.819
0.784
-0.531
-0.075
-0.126
-0.18
-0.253
-0.315
-0.382
-0.436
-0.49
-0.556
-0.038
-0.371
-0.437
-0.495
-0.562
-0.66
-0.769
-0.874
-0.958
-1.026
2.204
2.115
1.957
1.74
1.475
1.208
1.076
1.069
0.999
0.875
-0.142
0.039
-0.285
-0.394
-0.475
-0.539
-0.584
-0.63
-0.69
-0.753
-0.825
0.163
0.282
0.786
0.873
0.734
0.624
0.546
0.453
0.344
0.223
0.11
0.019
2.151
1.993
1.809
1.602
1.304
1.11
1.06
0.98
0.881
0.785
2.578
2.529
2.273
2.017
1.785
1.576
1.387
1.213
1.124
1.013
1.48
2.573
2.442
2.306
2.163
2.002
1.793
1.541
1.253
1.096
2.411
2.544
2.466
2.388
2.289
2.162
1.959
1.696
1.386
1.219
0.201
0.973
0.757
0.652
0.582
0.527
0.463
0.386
0.322
0.281
1.551
1.782
1.68
1.518
1.34
1.177
1.037
0.918
0.803
0.746
0
2.3
2.073
1.832
1.631
1.454
1.257
1.092
0.997
0.892
0.768
-0.502
-0.482
-0.502
-0.51
-0.535
-0.579
-0.646
-0.666
-0.649
-0.655
0.67
0.557
0.516
0.486
0.44
0.352
0.227
0.122
0.068
0.05
1.52
1.361
1.131
0.984
0.935
0.846
0.732
0.603
0.504
0.428
1.212
1.147
1.087
0.995
0.891
0.78
0.677
0.584
0.492
0.407
1.383
1.601
1.523
1.427
1.212
1.01
0.885
0.807
0.729
0.625
2.745
2.582
2.305
2.004
1.694
1.358
1.182
1.159
1.087
0.972
0.958
0.79
0.739
0.595
0.435
0.34
0.32
0.318
0.286
0.208
0.89
2.02
1.212
1.018
0.905
0.883
0.831
0.734
0.611
0.505
0.44
-0.127
-0.378
-0.52
-0.616
-0.677
-0.732
-0.808
-0.909
-1.016
-1.121
0.888
1.383
1.254
1.172
1.05
0.928
0.818
0.709
0.6
0.49
0.139
-0.012
-0.164
-0.307
-0.411
-0.481
-0.536
-0.59
-0.643
-0.692
2.801
2.608
2.303
2.024
1.785
1.542
1.293
1.233
1.121
0.977
-0.37
0.66
0.636
0.518
0.395
0.32
0.259
0.191
0.101
0.02
1.906
1.822
1.591
1.302
1.006
0.872
0.904
0.881
0.81
0.737
1.339
2.556
1.818
1.667
1.277
0.906
0.729
0.72
0.725
0.656
0.534
1.163
1.172
1.22
1.153
1.008
0.857
0.75
0.672
0.59
0.502
2.301
2.218
2.09
1.882
1.604
1.289
1.127
1.112
1.033
0.905
1.423
1.37
1.239
1.105
0.979
0.864
0.749
0.646
0.549
0.466
-0.563
-0.56
-0.56
-0.587
-0.666
-0.733
-0.744
-0.709
-0.696
-0.738
2.522
2.455
2.378
2.299
2.187
2.053
1.919
1.77
1.59
1.39
1.554
1.22
1.081
0.97
0.855
0.725
0.585
0.446
0.304
0.173
0.742
0.468
0.461
0.646
0.749
0.721
0.611
0.625
0.783
0.899
1.484
1.427
1.329
1.222
1.118
1.002
0.89
0.791
0.694
0.594
5.53
3.894
3.433
3.274
3.229
3.101
2.875
2.589
2.259
1.899
2.202
2.014
1.553
1.242
1.193
1.16
1.065
0.904
0.73
0.612
1.062
-0.236
-0.322
-0.318
-0.312
-0.377
-0.457
-0.521
-0.539
-0.552
-0.615
1.195
0.142
0.053
0.003
-0.019
-0.079
-0.178
-0.29
-0.373
-0.404
2.833
2.735
2.639
2.53
2.373
2.186
1.959
1.7
1.405
1.241
2.163
2.202
2.256
2.283
2.244
2.179
2.076
1.936
1.754
1.515
1.719
1.536
1.307
1.18
1.128
1.014
0.88
0.731
0.616
0.541
3.008
2.983
2.855
2.616
2.35
2.091
1.828
1.523
1.333
1.27
2.907
3.311
3.164
3.031
2.922
2.826
2.669
2.437
2.151
1.816
0.396
0.349
0.313
0.22
0.097
-0.042
-0.156
-0.218
-0.235
-0.236
1.31
0.542
0.545
0.471
0.395
0.322
0.232
0.122
0.015
-0.086
-0.178
2.958
2.931
2.756
2.738
2.564
2.377
2.14
1.837
1.488
1.3
