"NatIncr"
15.41
17.624
19.683
21.879
23.663
25.439
26.903
28.035
29.179
29.206
28.114
26.933
26.958
26.601
25.569
23.841
21.753
19.747
17.979
16.385
22.249
24.076
25.519
26.355
27.471
28.614
28.824
28.257
26.174
24.696
23.938
23.464
22.35
20.66
18.843
17.268
15.867
14.522
13.119
11.671
24.93
30.6
29.52
26.38
23.3
21.77
20.67
19.8
16.662
12.964
9.26
8.504
8.523
7.995
6.391
4.176
2.422
1.551
0.999
0.136
27.1
29.6
31
31.528
32.6
32.005
31.317
27.481
22.655
16.204
15.71
15.865
15.266
13.627
11.218
8.831
7.076
5.944
5.114
3.942
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
18.148
20.859
23.169
24.502
25.438
27.809
28.919
29.618
29.906
27.749
28.004
25.781
25.732
24.48
22.666
20.637
18.748
17.162
15.75
14.335
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
16.218
15.613
14.295
13.33
14.135
16.419
14.333
13.444
12.809
11.605
10.006
9.593
8.902
7.951
6.869
5.765
4.673
4.023
3.321
2.523
22.6
26
27.48
19.38
17.07
17.06
17.99
15.89
10.549
4.931
5.805
6.528
6.357
4.797
2.919
1.783
1.215
0.647
-0.184
-1.228
35.42
32.285
27.602
20.58
17.043
16.425
16.134
13.859
11.063
8.903
6.135
4.499
3.346
2.781
2.218
0.898
-0.902
-2.591
-3.614
-3.872
18.823
18.675
21.445
23.857
22.641
19.656
19.384
19.369
16.725
14.409
12.874
11.63
10.759
9.428
7.785
6.209
4.906
3.904
2.863
1.722
13.63
13.78
13.16
10.9
11.02
8.27
8.075
7.592
7.451
6.298
5.889
5.89
5.392
4.909
4.366
3.598
2.771
2.122
1.671
1.342
14.155
14.421
13.872
11.439
11.265
8.394
8.01
7.748
7.691
6.488
6.078
6.042
5.542
5.015
4.424
3.614
2.765
2.094
1.62
1.264
2.452
4.298
5.855
4.003
0.773
-0.933
-0.202
0.005
0.797
0.102
0.189
-0.115
-0.493
-0.641
-0.912
-1.475
-2.262
-2.912
-3.358
-3.604
28.6
29.5
33.5
26.01
19.54
18.34
19.24
19.96
18.348
11.698
10.414
12.217
11.808
9.591
6.819
4.787
3.716
2.95
1.759
0.272
27.859
26.952
30.082
25.283
23.186
21.928
21.197
17.969
17.613
14.723
11.857
10.87
9.991
8.977
7.936
6.632
5.138
3.979
2.759
1.634
28.7
29.8
33.2
33.3
28.5
28.13
28.3
27.2
22.506
18.187
16.716
15.523
14.148
12.281
10.629
9.452
8.027
6.42
4.76
3.21
21.112
22.25
23.916
25.625
26.871
27.498
26.839
23.92
21.261
19.684
17.769
14.956
13.54
12.26
10.733
8.988
7.224
5.792
4.6
3.31
19.6
21.5
19.9
15.3
12.04
9.05
8.313
7.955
6.43
4.447
3.64
3.571
3.36
2.531
1.256
-0.265
-1.776
-3.145
-4.425
-5.477
11.526
14.04
15.27
9.71
8.12
6.678
6.7
5.8
0.192
-4.252
-5.177
-4.708
-4.709
-5.035
-5.608
-6.358
-7.036
-7.587
-8.192
-8.791
4.466
5.296
4.593
2.723
1.503
0.536
0.474
1.325
1.315
0.941
0.509
1.561
1.481
1.29
0.762
0.213
-0.333
-0.779
-1.14
-1.418
36.95
33.79
32.38
32.16
32.89
34.37
34.07
32.165
30.681
27.332
23.811
21.26
19.47
17.622
15.424
13.086
10.809
9.233
7.915
6.515
9.594
14.991
19.667
23.074
25.727
28.215
29.837
30.579
31.306
31.183
30.549
30.309
29.115
26.982
24.664
22.525
20.621
18.803
16.968
15.173
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
19.824
21.435
22.133
23.251
24.473
25.533
25.427
25.782
23.06
19.568
17.733
14.325
13.809
12.652
10.673
8.476
7.152
6.295
5.425
4.242
22.545
23.76
24.255
25.118
26.193
24.974
25.067
25.484
25.819
23.622
22.051
19.753
17.684
15.717
