"GrowthRate"
3.491
3.412
3.356
3.379
3.415
3.499
3.6
3.683
3.74
3.784
3.828
3.875
3.918
3.951
3.976
3.996
4.013
4.027
2.477
2.573
2.611
2.643
2.692
2.763
2.841
2.911
2.974
3.031
3.088
3.147
3.204
3.257
3.304
3.346
3.384
3.418
0.404
0.318
0.164
-0.024
-0.207
-0.356
-0.481
-0.61
-0.716
-0.826
-0.937
-1.055
-1.165
-1.237
-1.246
-1.183
-1.075
-0.964
1.55
1.461
1.297
1.097
0.961
0.891
0.844
0.772
0.669
0.562
0.484
0.455
0.469
0.503
0.532
0.541
0.532
0.519
1.769
1.922
2.101
2.024
1.892
1.819
1.835
1.889
1.928
1.926
1.902
1.885
1.885
1.896
1.906
1.912
1.915
1.918
1.46
1.286
1.146
1.033
0.918
0.786
0.655
0.536
0.338
0.162
0.012
-0.11
-0.221
-0.328
-0.451
-0.596
-0.762
-0.949
3.104
3.257
3.278
3.3
3.331
3.399
3.479
3.545
3.596
3.636
3.675
3.713
3.746
3.773
3.794
3.811
3.825
3.835
1.68
1.224
0.775
0.63
0.497
0.376
0.281
0.195
0.141
0.114
0.098
0.107
0.116
0.141
0.166
0.183
0.17
0.156
1.045
1.002
0.927
0.819
0.703
0.594
0.509
0.444
0.397
0.367
0.355
0.349
0.34
0.321
0.301
0.289
0.286
0.289
0.915
0.893
0.84
0.78
0.731
0.687
0.647
0.603
0.555
0.508
0.467
0.436
0.419
0.412
0.414
0.416
0.419
0.421
0.262
0.063
-0.125
-0.191
-0.208
-0.272
-0.394
-0.505
-0.558
-0.577
-0.618
-0.694
-0.776
-0.806
-0.769
-0.704
-0.651
-0.627
0.392
0.311
0.193
0.027
-0.153
-0.314
-0.427
-0.481
-0.48
-0.447
-0.415
-0.406
-0.429
-0.47
-0.506
-0.516
-0.503
-0.487
1.108
1.053
0.957
0.861
0.797
0.763
0.738
0.716
0.706
0.718
0.753
0.807
0.874
0.951
1.041
1.14
1.239
1.335
1.308
1.147
0.987
0.836
0.698
0.585
0.491
0.4
0.328
0.257
0.202
0.161
0.124
0.089
0.052
0.022
-0.003
-0.037
1.265
1.115
0.963
0.816
0.68
0.569
0.477
0.389
0.322
0.259
0.212
0.177
0.146
0.115
0.082
0.056
0.035
0.007
0.184
0.127
0.058
-0.032
-0.132
-0.224
-0.311
-0.399
-0.497
-0.565
-0.596
-0.614
-0.642
-0.691
-0.749
-0.798
-0.848
-0.901
1.195
0.958
0.638
0.479
0.466
0.444
0.342
0.209
0.132
0.124
0.126
0.102
0.069
0.073
0.123
0.175
0.185
0.158
1.171
1.094
0.945
0.774
0.597
0.458
0.369
0.275
0.213
0.157
0.104
0.061
0.026
0.01
0.007
0.024
0.038
0.044
2.263
1.647
1.3
1.115
1.024
0.98
0.894
0.759
0.61
0.518
0.517
0.593
0.71
0.815
0.872
0.88
0.859
0.832
1.44
1.412
1.321
1.197
1.087
1.006
0.928
0.844
0.761
0.692
0.639
0.601
0.578
0.57
0.574
0.586
0.601
0.612
0.187
0.128
0.024
-0.113
-0.273
-0.436
-0.578
-0.689
-0.767
-0.82
-0.857
-0.891
-0.927
-0.955
-0.964
-0.943
-0.912
-0.891
-0.399
-0.493
-0.604
-0.679
-0.735
-0.815
-0.927
-1.046
-1.093
-1.144
-1.196
-1.248
-1.289
-1.293
-1.265
-1.232
-1.231
-1.264
0.254
0.188
0.147
0.119
0.089
0.043
-0.011
-0.056
-0.092
-0.102
-0.094
-0.086
-0.091
-0.108
-0.133
-0.162
-0.196
-0.236
2.173
2.197
2.08
1.92
1.791
1.712
1.661
1.603
1.571
1.517
1.482
1.459
1.434
1.41
1.397
1.399
1.408
1.409
2.952
3.036
3.079
3.107
3.144
3.193
3.242
3.282
3.312
3.338
3.362
3.384
3.403
3.417
3.428
3.435
3.441
3.446
0.179
0.13
0.063
-0.034
-0.14
-0.232
-0.29
-0.302
-0.272
-0.222
-0.181
-0.162
-0.17
-0.183
-0.196
-0.196
-0.192
-0.188
1.814
1.535
1.431
1.303
1.206
1.151
1.108
1.051
0.978
0.907
0.851
0.819
0.813
0.827
0.851
0.873
0.886
0.888
1.751
1.864
1.922
1.949
1.937
1.933
1.933
1.931
1.925
1.912
1.898
1.89
1.887
1.887
1.891
1.895
1.901
1.906
-0.208
-0.362
-0.515
-0.657
-0.797
-0.953
-1.113
-1.262
-1.391
-1.514
-1.64
-1.769
-1.881
-1.948
-1.961
-1.94
-1.912
-1.901
1.254
1.197
1.154
1.101
1.087
1.12
1.178
1.219
1.232
1.235
1.233
1.243
1.264
1.293
1.316
1.33
1.336
1.334
0.917
0.828
0.718
0.586
0.459
0.345
0.24
0.14
0.055
-0.022
-0.087
-0.144
-0.192
-0.222
-0.233
-0.238
-0.242
-0.234
1.014
0.964
0.883
0.751
0.588
0.435
0.336
0.296
0.298
0.311
0.334
0.354
0.362
0.36
0.349
0.34
0.332
0.34
1.762
1.617
1.47
1.335
1.209
1.097
0.996
0.903
0.821
0.753
0.697
0.654
0.621
0.6
0.586
0.572
0.562
0.552
-0.729
-0.838
-0.94
-1.007
-1.053
-1.114
-1.201
-1.311
-1.407
-1.493
-1.552
-1.577
-1.557
-1.489
-1.399
-1.329
-1.302
-1.291
3.097
3.167
3.214
3.257
3.308
3.364
3.416
3.46
3.503
3.542
3.577
3.607
3.631
3.65
3.664
3.673
3.681
3.686
2.25
2.339
2.265
2.163
2.138
2.211
2.322
2.4
2.422
