"LocID","VarID","Time"
20,9,"2050-2055"
20,9,"2055-2060"
20,9,"2060-2065"
20,9,"2065-2070"
20,9,"2070-2075"
20,9,"2075-2080"
20,9,"2080-2085"
20,9,"2085-2090"
20,9,"2090-2095"
20,9,"2095-2100"
20,10,"2015-2020"
20,10,"2020-2025"
20,10,"2025-2030"
20,10,"2030-2035"
20,10,"2035-2040"
20,10,"2040-2045"
20,10,"2045-2050"
20,10,"2050-2055"
20,10,"2055-2060"
20,10,"2060-2065"
20,10,"2065-2070"
20,10,"2070-2075"
20,10,"2075-2080"
20,10,"2080-2085"
20,10,"2085-2090"
20,10,"2090-2095"
