"ex"
41.6785
41.6733
41.6739
49.4333
48.9388
49.1886
50.5753
50.801
50.6807
47.5276
48.083
47.791
43.2545
44.0287
43.6221
39.3559
40.3648
39.8346
35.7214
36.8985
36.2793
32.1515
33.5003
32.7898
28.5938
30.1237
29.3165
25.1242
26.7388
25.887
21.7509
23.2884
22.4801
18.4815
19.8261
19.124
15.3546
16.4699
15.8929
12.4056
13.3121
12.8478
9.741
10.4714
10.1015
7.5143
8.0775
7.7965
5.721
6.1353
5.9327
4.3306
4.6214
4.4828
3.2925
3.4878
3.3978
2.5407
2.6671
2.6112
1.9911
2.0694
2.0363
1.2988
1.3451
1.3261
41.78
41.75
41.7626
49.518
49.0081
49.2648
50.6443
50.8613
50.7444
47.5946
48.1449
47.8547
43.3216
44.0918
43.6865
39.423
40.4298
39.9
35.7889
36.966
36.3462
32.2194
33.5709
32.8586
28.6624
30.1979
29.3876
25.1943
26.8174
25.961
21.8236
23.3723
22.558
18.5586
19.9168
19.2077
15.4392
16.5701
15.9852
12.5028
13.4268
12.9541
9.8525
10.6021
10.2235
7.6325
8.2161
7.9262
5.838
6.2729
6.0615
4.4398
4.7499
4.6034
3.3892
3.6016
3.5048
2.6225
2.7628
2.7016
2.0558
2.1444
2.1076
1.3429
1.393
1.3729
42.2
42.06
42.1294
49.8473
49.2622
49.558
50.8944
51.0562
50.9681
47.8138
48.3148
48.0507
43.5325
44.2533
43.8744
39.6209
40.5792
40.0755
35.9708
37.1021
36.5072
32.3839
33.6931
33.0039
28.8089
30.306
29.5169
25.3222
26.9119
26.0741
21.9332
23.4549
22.6555
18.6511
19.9891
19.291
15.5161
16.6328
16.0557
12.5664
13.4799
13.0131
9.9042
10.6456
10.2717
7.6727
8.2502
7.964
5.8681
6.2984
6.0899
4.4612
4.7681
4.6237
3.4038
3.614
3.5188
2.632
2.7707
2.7107
2.0616
2.149
2.1132
1.3462
1.3954
1.376
43.86
43.7999
43.8281
51.1457
50.6838
50.9167
51.8733
52.1401
51.998
48.6732
49.2605
48.9518
44.3588
45.1517
44.7357
40.3958
41.4099
40.8777
36.6831
37.8579
37.241
33.0273
34.3709
33.6646
29.3815
30.905
30.1031
25.8218
27.4347
26.5857
22.3608
23.9108
23.0972
19.0112
20.3875
19.6694
15.8152
16.9771
16.3762
12.8128
13.77
13.2802
10.1036
10.8813
10.4884
7.8275
8.4331
8.1323
5.9827
6.4333
6.2145
4.5421
4.8623
4.7114
3.4582
3.6759
3.5772
2.6666
2.8088
2.7475
2.0822
2.1703
2.1344
1.3578
1.4058
1.3871
45.4601
45.46
45.4571
52.3976
52.0325
52.2157
52.8004
53.1697
52.9746
49.481
50.1603
49.8039
45.133
46.0058
45.5483
41.1206
42.1994
41.6337
37.3492
38.5761
37.9324
33.6294
35.0148
34.2872
29.9181
31.4738
30.6557
26.2903
27.9311
27.0681
22.7615
24.3437
23.5138
19.3482
20.7657
20.0262
16.0944
17.3038
16.6777
13.0419
14.0451
13.5309
10.288
11.1043
10.6911
7.9695
8.6057
8.2889
6.0869
6.56
6.3296
4.6146
4.9501
4.7915
3.506
3.733
3.6298
2.6963
2.8433
2.7798
2.0992
2.1891
2.1526
1.3671
1.4147
1.3963
47.1499
47.2
47.171
53.731
53.4387
53.5843
53.7365
54.2411
53.9758
50.2787
51.0979
50.6688
45.8917
46.8953
46.3698
41.8276
43.0213
42.396
37.999
39.3234
38.6292
34.2181
35.6844
34.9152
30.4453
32.0651
31.2145
26.7517
28.4468
27.5566
23.1556
24.7933
23.9355
19.6791
21.1582
20.3875
16.3672
17.6426
16.983
13.2638
14.3297
13.7837
10.4648
11.3345
10.8945
8.1037
8.783
8.4449
6.1833
6.6892
6.443
4.6799
5.0385
4.8691
3.5473
3.7895
3.6796
2.7205
2.8766
2.8094
2.112
2.2065
2.1684
1.3741
1.4225
1.4042
48.9199
49.0201
48.9651
55.0943
54.9069
54.9987
54.7162
55.3447
55.0152
51.1267
52.0623
51.5728
46.7032
47.8097
47.2308
42.5844
43.8658
43.195
38.689
40.0907
39.3566
34.8344
36.3714
35.5658
30.9859
32.6713
31.7871
27.2146
28.9751
28.0514
23.5439
25.2535
24.3585
20.0005
21.5595
20.7474
16.6303
17.9882
17.2859
13.4775
14.6193
14.0344
10.6351
11.5677
11.0958
8.2328
8.9614
8.5987
6.2759
6.8178
6.554
4.7422
5.1251
4.9444
3.5865
3.8434
3.7271
2.7432
2.907
2.837
2.1238
2.2212
2.1826
1.3805
1.4288
1.4109
50.7799
50.9101
50.8404
56.5108
56.421
56.4637
55.7511
56.4332
56.077
52.0298
52.9962
52.4919
47.5686
48.6883
48.1038
43.392
44.6723
44.0034
39.4243
40.8245
40.0925
35.4898
37.0311
36.2245
31.5591
33.2548
32.3664
27.704
29.4836
28.551
23.9537
25.6953
24.7844
20.3392
21.9434
21.1081
16.9073
18.318
17.5886
13.7028
14.8949
14.2843
10.8146
11.7889
11.2959
8.3689
9.1295
8.751
6.3732
6.9377
6.6632
4.8076
5.2045
5.0176
3.6273
3.8916
3.7726
2.7667
2.9331
2.8626
2.1358
2.233
2.1952
1.3867
1.4338
1.4169
52.6801
52.8501
52.7613
57.9485
57.9633
57.954
56.8189
57.5112
57.1517
52.9677
53.9074
53.419
48.4674
49.5394
48.9818
44.2313
45.4481
44.8146
40.1895
41.5286
40.8307
36.1736
37.6635
36.8859
32.1591
33.8132
32.9486
28.2187
29.9684
29.0533
24.3867
26.1144
25.2122
20.6984
22.3058
21.4699
17.202
18.6281
17.8914
13.9427
15.1529
14.5336
11.006
11.9948
11.495
8.5138
9.2845
8.9016
6.4768
7.0467
6.7703
4.8768
5.275
5.0884
3.6704
3.9327
3.8156
2.7912
2.9539
2.8861
2.1482
2.2412
2.2061
1.3928
1.437
1.4218
54.6201
54.8501
54.7311
59.4088
59.552
59.4775
57.9208
58.6882
58.2907
53.9402
54.9293
54.4162
49.3999
50.5031
49.9304
45.1032
46.3278
45.6913
40.9858
42.3123
41.6222
36.8872
38.3496
37.5878
32.7881
34.4046
33.5611
28.761
30.4727
29.5789
24.8453
26.5462
25.659
21.0805
22.6776
21.8475
17.5164
18.9448
18.2069
14.1992
15.4149
14.7926
11.2105
12.2023
11.7008
8.6686
9.439
9.0562
6.587
7.1532
6.8788
4.9502
5.3418
5.1587
3.7156
3.9696
3.8568
2.8166
2.9705
2.9073
2.1607
2.2458
2.2147
1.3987
1.4379
1.4251
56.5599
56.8801
56.7149
60.8642
61.1518
61.0033
59.0226
59.8904
59.4414
54.9153
55.9787
55.4277
50.3354
51.4951
50.8937
45.9783
47.2366
46.5835
41.7859
43.126
42.4298
37.6056
39.0657
38.3062
33.4228
35.0257
34.1906
29.31
31.0058
30.1215
25.3109
27.0049
26.1223
21.4691
23.0737
22.2402
17.8363
19.2826
18.5356
14.4599
15.6948
15.0625
11.4181
12.4241
11.9152
8.825
9.6039
9.2168
6.6975
7.2664
6.9908
5.0227
5.4121
5.2305
3.7591
4.0076
3.8981
2.84
2.9867
2.9276
2.1714
2.2495
2.2223
1.4039
1.4382
1.4279
58.45
58.9201
58.6771
62.2768
62.7474
62.504
60.1088
61.1061
60.5897
55.8815
57.0475
56.443
51.2625
52.5065
51.8612
46.8464
48.166
47.481
42.5806
43.9616
43.2443
38.3208
39.8048
39.0331
34.0569
35.6704
34.8301
29.8607
31.5623
30.6754
25.7798
27.4857
26.5972
21.862
23.4902
22.6444
18.1608
19.6388
18.8749
14.7249
15.9904
15.3417
11.6293
12.6589
12.1374
8.9843
9.7786
9.3833
6.81
7.3862
7.1069
5.0962
5.4862
5.3046
3.8031
4.0473
3.9405
2.8635
3.0033
2.9482
2.182
2.2529
2.2297
1.4086
1.4379
1.4303
49.9828
53.1622
51.5527
55.0168
57.7316
56.3676
55.4927
58.2953
56.8878
52.2474
55.1068
53.6722
47.9623
50.8537
49.4035
43.8589
46.6939
45.2742
39.9993
42.707
41.3546
36.2336
38.8611
37.5517
32.4782
35.038
33.7654
28.7377
31.177
29.9687
25.0036
27.2663
26.1517
21.3293
23.3624
22.3688
17.7737
19.5526
18.6915
14.3808
15.9133
15.1809
