Lx
88292.755
88836.933
88557.961
308991.369
309148.156
309073.383
364412.476
361499.345
363009.242
355393.056
350653.518
353105.204
348293.945
342026.081
345267.686
337387.225
329926.568
333784.709
324310.25
316114.766
320354.445
310124.645
301208.824
305823.475
294412.732
285387.637
290060.464
276436.797
268960.663
272828.977
255852.637
251738.383
253861.345
232021.082
232340.358
232162.199
204114.948
208969.106
206439.176
170984.716
179735.348
175188.692
131502.793
143053.256
137057.053
88336.293
100682.806
94266.058
48884.137
59210.388
53827.67
20670.107
27007.232
23688.456
6129.148
8755.711
7371.886
1161.481
1830.471
1475.776
132.984
230.633
178.569
7.842
14.693
11.024
88335.032
88862.49
88592.15
309319.245
309354.316
309342.173
364880.963
361789.04
363389.258
355867.427
350937.834
353484.069
348769.217
342304.2
345642.937
337864.314
330196.006
334155.385
324789.491
316373.706
320719.658
310606.693
301456.283
306182.652
294896.393
285622.346
290412.969
276918.067
269180.462
273173.122
256323.933
251939.694
254191.494
232470.545
232518.086
232469.53
204522.164
209113.034
206707.82
171377.367
179885.824
175451.668
132057.031
143416.486
137509.009
89224.543
101499.035
95118.394
49993.053
60428.42
54996.885
21625.767
28207.042
24771.296
6655.673
9504.539
8010.579
1333.327
2107.424
1699.376
164.11
287.297
222.034
10.45
19.955
14.898
88531.275
88994.208
88756.892
310839.627
310415.223
310638.734
367131.106
363391.391
365322.943
358228.169
352638.139
355520.145
351198.165
344069.65
347743.991
340397.406
332048.519
336351.039
327443.035
318316.081
323019.858
313387.614
303486.739
308589.834
297804.392
287733.697
292924.042
279942.056
271356.043
275777.188
259433.396
254154.848
256863.399
235611.156
234746.422
235167.821
207609.508
211323.048
209372.895
174293.321
182024.04
177997.401
134641.016
145383.51
139805.282
91281.581
103147.167
96992.882
51374.938
61612.523
56299.911
22348.422
28880.242
25483.566
6923.809
9780.074
8289.644
1397.197
2180.566
1770.2
173.184
298.879
232.8
11.089
20.848
15.704
89286.164
89714.148
89494.688
316745.259
316266.62
316517.277
375900.868
372257.29
374138.979
367436.992
362057.02
364831.049
360682.389
353861.967
357377.53
350300.185
342338.785
346441.757
337832.715
329124.009
333613.007
324295.4
314806.518
319698.762
309234.053
299529.288
304533.069
291855.786
283537.017
287823.319
271716.632
266585.123
269223.096
248054.863
247281.789
247663.524
219884.048
223793.569
221749.699
185932.935
194135.438
189870.429
145007.129
156573.764
150571.683
99586.728
112567.567
105834.351
56999.135
68415.154
62486.931
25318.218
32768.441
28889.627
8037.921
11379.604
9633.355
1665.612
2606.706
2113.049
211.691
366.367
284.998
13.819
26.029
19.596
89978.475
90373.245
90170.78
322287.089
321655.226
321984.287
384226.499
380454.818
382401.716
376213.075
370793.178
373587.539
369735.284
362969.019
366456.424
359755.908
351940.453
355967.64
347751.364
339245.745
343629.411
334707.277
325449.308
330222.153
320150.432
310665.418
315555.961
303256.89
295085.32
299296.419
283506.454
278419.645
281036.667
260044.075
259271.408
259658.237
231767.278
235787.476
233694.743
197266.813
205866.84
201403.964
155173.918
167515.957
161116.534
107808.942
121896.186
114588.774
62633.516
75261.209
68698.749
28336.268
36758.943
32367.485
9188.605
13058.108
11031.874
1947.468
3064.283
2476.99
252.706
440.324
341.371
16.753
31.782
23.848
90663.215
91036.733
90845.134
328066.559
327122.75
327611.87
393110.632
388805.717
391025.595
385625.862
379715.749
382760.536
379449.96
372292.385
375978.623
369864.124
361798.172
365951.244
358289.694
349670.915
354109.107
345697.373
336449.336
341212.702
331610.546
322217.882
327056.417
315193.567
307110.646
311272.204
295839.551
290790.245
293385.002
272590.179
271856.663
272222.278
244225.804
248441.121
246250.134
209180.319
218324.042
213586.968
165892.342
179235.396
172328.117
116510.65
132001.407
123977.012
68625.016
82784.113
75433.002
31563.034
41219.369
36186.881
10425.214
14969.803
12589.569
2251.271
3595.111
2887.849
296.836
527.383
405.644
19.894
38.604
28.718
91380.115
91697.686
91534.727
333968.378
332679.744
333345.402
402085.919
397361.474
399795.776
395111.75
