dx
4852.455
4051.671
4463.063
1222.626
1229.73
1226.091
551.129
466.646
510.118
432.651
371.923
403.128
736.422
592.525
666.687
1039.037
808.11
927.643
1047.742
939.753
995.831
1158.264
1098.884
1130.14
1460.12
1339.861
1403.281
1999.187
1714.43
1864.31
2894.245
2335.761
2630.389
4232.691
3270.586
3774.215
6146.377
4588.196
5401.033
8557.085
6680.666
7657.588
11285.249
9649.644
10491.333
13864.954
13327.474
13568.522
14882.791
16090.791
15445.057
12781.59
15665.932
14194.475
7648.879
10486.702
9030.75
2676.748
4237.748
3434.729
484.26
938.736
703.376
45.502
114.233
78.241
4259.186
3480.074
3880.726
981.082
938.275
960.312
474.872
381.014
429.317
377.779
305.018
342.465
660.014
490.815
578.002
927.644
678.795
807.465
931.677
798.722
867.482
1033.092
946.048
991.127
1310.341
1182.804
1249.648
1829.83
1556.216
1700.143
2721.369
2181.944
2465.635
4057.128
3104.989
3606.725
6003.008
4418.907
5247.102
8462.351
6507.137
7526.603
11320.97
9571.512
10480.76
14106.814
13443.671
13777.191
15368.884
16541.804
15899.031
13451.227
16454.051
14889.818
8209.452
11242.787
9689.099
2925.611
4617.355
3747.372
536.919
1032.336
777.21
50.752
125.724
86.767
3784.742
3018.954
3412.685
818.258
734.29
777.511
416.287
315.632
367.437
334.839
253.785
295.508
598.17
411.703
507.932
835.882
575.288
709.981
838.753
684.727
764.296
934.946
821.027
879.797
1188.311
1048.9
1120.95
1688.8
1414.593
1558.056
2570.946
2035.541
2316.995
3895.542
2938.627
3441.464
5856.616
4238.331
5090.624
8346.697
6305.415
7372.699
11307.956
9436.133
10411.281
14269.914
13467.951
13882.311
15758.649
16882.234
16285.94
14031.317
17156.076
15509.325
8719.431
11977.012
10286.27
3160.19
5010.303
4060.118
587.86
1134.603
852.926
55.895
138.875
95.894
3391.915
2647.886
3030.461
690.259
597.396
645.189
368.023
266.608
318.795
299.038
215.425
258.459
544.565
351.158
450.944
757.843
492.301
629.692
758.632
593.11
678.562
848.498
720.044
786.237
1082.064
934.652
1010.553
1562.169
1286.124
1428.603
2429.516
1892.352
2173.135
3737.909
2764.504
3275.659
5707.155
4037.217
4914.012
8217.805
6060.921
7197.53
11267.036
9225.348
10292.623
14388.67
13380.303
13904.589
16092.132
17104.678
16573.612
14562.273
17794.765
16101.697
9204.911
12745.278
10890.666
3389.802
5467.214
4389.376
638.711
1265.471
942.389
61.075
157.245
107.216
3073.941
2331.638
2713.331
590.946
488.974
541.457
329.055
226.26
279.16
269.814
183.683
228.01
498.726
300.79
402.903
692.929
422.985
562.62
690.471
515.551
605.965
772.795
633.349
705.181
990.952
834.759
915.117
1449.855
1171.064
1314.486
2297.768
1760.324
2037.599
3585.886
2600.89
3115.401
5558.312
3843.652
4743.678
8080.884
5819.78
7007.733
11204.798
9002.154
10165.454
14469.701
13256.49
13891.617
16372.766
17264.165
16797.718
15042.619
18365.346
16628.762
9661.37
13479.059
11481.859
3611.482
5922.526
4712.659
688.722
1400.029
1030.15
66.209
176.532
119.138
2799.33
2101.638
2460.392
509.757
426.827
469.502
295.766
200.952
249.731
244.608
163.37
205.164
458.56
268.512
366.502
636.113
378.581
511.705
631.056
463.376
549.978
706.706
571.792
641.336
910.866
758.957
837.033
1349.536
1075.283
1216.159
2177.167
1636.29
1914.208
3443.493
2433.738
2953.936
5413.986
3626.221
4558.997
7942.315
5524.435
6793.869
11129.502
8669.122
9964.001
14523.36
12961.285
13795.179
16613.93
17223.276
16911.242
15482.959
18823.029
17081.404
10094.496
14302.282
12103.301
3826.982
6553.17
5121.598
738.16
1623.615
1156.347
71.353
214.247
138.416
2550.362
1897.55
2233.256
440.238
374.159
408.162
265.968
179.006
223.74
221.815
145.703
184.849
421.635
240.332
333.779
583.971
339.71
465.903
576.761
417.336
499.621
646.2
517.006
583.554
837.077
690.681
765.982
1255.537
987.564
1125.089
2061.172
1520.278
1797.807
3303.135
2275.255
2802.711
5266.505
3416.518
4368.452
7794.685
5234.911
6570.667
11037.118
8329.611
9754.309
14552.661
12637.474
13654.446
16829.076
17124.159
16996.444
15908.233
19214.285
17498.082
10530.087
15107.013
12718.176
4050.256
7217.085
5553.782
790.612
1874.986
1300.087
76.895
259.377
161.103
2333.371
1720.2
2035.513
384.505
329.68
357.893
240.649
160.168
201.57
202.102
130.517
167.332
388.855
216.017
305.086
537.96
306.074
425.839
529.106
377.331
455.629
592.784
469.186
532.818
771.546
630.649
703.081
1169.643
909.627
1043.186
1950.031
1415.783
1689.684
3162.161
2131.264
2659.577
5108.125
3223.727
4189.579
7624.305
4965.653
6332.756
10908.218
8004.527
9522.079
14536.037
12310.791
13492.091
17002.692
16986.789
17022.648
16321.686
19532.819
17887.656
10992.528
15854.357
13324.331
4304.96
7875.728
6003.975
854.67
2139.439
1459.532
84.067
309.674
188.145
2127.569
1584.567
1863.814
334.074
302.521
318.757
216.877
147.512
183.189
183.453
120.084
152.668
357.434
199.106
280.675
493.891
282.501
