"Births"
3015.55
3542.224
4087.143
4483.682
4434.83
4028.409
3672.197
3567.978
3721.503
3895.806
3889.646
3728.76
3557.455
3492.667
3538.159
3608.622
3618.448
112404.037
124760.789
138754.761
149807.673
150693.731
143226.585
135980.231
132856.349
134499.435
138078.501
139096.94
137332.4
134745.366
133421.721
133734.012
134700.594
135182.894
212.616
208.816
197.182
178.469
163.915
163.032
170.188
172.853
166.545
156.201
148.195
145.874
147.671
148.911
146.461
141.192
136.281
3614.131
3552.344
3445.844
3486.159
3643.195
3787.355
3814.56
3656.474
3497.843
3490.875
3562.161
3640.487
3666.357
3624.85
3556.517
3518.464
3533.37
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2597.612
3041.566
3565.599
3926.838
3957.97
3798.864
3587.72
3447.168
3472.784
3592.659
3667.059
3643.475
3568.401
3510.39
3503.623
3535.897
3568.391
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
8.33
8.538
8.561
8.452
8.335
8.303
8.363
8.441
8.463
8.425
8.374
8.355
8.379
8.419
8.438
8.428
8.411
3442.318
3510.108
3574.038
3610.409
3614.161
3603.831
3577.455
3550.628
3555.447
3578.225
3590.392
3587.656
3576.456
3565.961
3563.656
3570.174
3578.041
255.065
223.593
195.78
183.078
188.248
200.213
206.311
200.61
187.043
178.209
178.919
184.929
189.024
187.075
180.729
175.197
174.049
6.785
7.161
7.517
7.443
7.093
6.848
6.958
7.271
7.474
7.456
7.291
7.147
7.159
7.294
7.42
7.44
7.365
382984.703
374605.159
367393
361871.185
358521.15
358877.02
360999.564
360544.012
356769.423
352507.698
350148.234
350419.467
351834.752
352439.016
351248.146
349008.917
347286.31
1780.372
1827.674
1841.031
1873.526
1962.236
2099.333
2250.982
2371.683
2437.545
2479.269
2536.611
2621.356
2719.345
2806.206
2866.418
2904.304
2937.689
2106.079
2164.36
2182.468
2216.146
2308.629
2454.015
2615.655
2745.593
2817.932
2863.476
2924.301
3013.959
3118.167
3211.16
3276.126
3317.206
3353.014
582.354
567.033
534.572
500.134
486.371
507.227
557.367
599.55
602.575
581.986
566.587
570.902
593.8
620.623
634.352
630.686
620.129
892.94
794.703
738.945
750.024
783.082
794.613
780.814
761.855
750.691
753.813
763.784
769.435
766.729
759.741
754.82
755.061
758.654
33.544
33.627
32.709
31.51
31.169
32.406
34.31
35.61
35.743
35.209
34.999
35.5
36.48
37.343
37.679
37.568
37.424
112.783
122.642
130.72
136.55
133.268
129.488
130.444
135.31
140.58
143.505
143.641
142.661
142.921
145.119
148.046
150.1
150.668
15864.944
16016.59
15884.091
15580.726
15327.109
15209.145
15165.763
15113.321
15009.754
14877.574
14761.41
14683.726
14633.474
14586.705
14526.609
14456.173
14388.824
19.372
18.854
18.366
18.036
17.934
18.133
18.526
18.74
18.614
18.387
18.29
18.371
18.548
18.684
18.691
18.611
18.548
677.941
608.552
537.123
504.338
524.95
574.45
610.651
604.676
569.196
542.025
544.535
568.598
591.102
594.488
580
563.649
559.914
749.301
737.55
717.674
708.589
720.092
749.798
786.347
809.014
810.233
804.836
807.955
823.583
845.297
862.839
870.119
869.817
869.826
35.653
38.888
40.796
41.475
41.388
41.254
41.64
42.564
43.543
44.16
44.394
44.548
44.876
45.397
45.95
46.351
46.568
1014.549
1161.708
1321.986
1452.223
1470.189
1363.296
1250.895
1238.443
1296.617
1344.794
1338.556
1293.461
1254.977
1251.858
1273.232
1290.037
1286.372
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
77.819
78.802
77.32
75.242
73.893
74.032
75.169
75.983
75.68
74.725
74.004
74
74.514
74.97
74.947
74.52
74.108
1009.528
1064.7
1109.143
1126.275
1107.978
1073.52
1048.35
1042.534
1049.439
1055.707
1051.073
1038.419
1026.856
1022.008
1022.895
1024.532
1022.776
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
244.14
234.017
216.954
194.573
179.965
186.499
208.304
220.77
214.343
199.604
189.421
190.678
200.74
209.405
209.176
201.824
194.763
216.256
223.86
229.528
236.666
240.807
239.694
237.151
235.519
237.031
240.569
243.329
243.929
243.148
242.576
243.226
244.846
246.391
17811.957
17422.351
16799.079
16317.04
16187.399
16362.529
16680.992
16828.4
16672.844
16435.109
16332.762
16397.974
16533.59
16613.57
16575.758
16469.905
16395.112
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
37.394
36.89
35.969
34.985
34.494
35.232
36.649
37.371
37.068
36.422
36.122
36.447
37.152
37.674
37.693
37.385
37.154
430.708
389.453
347.634
323.659
325.666
340.891
356.597
357.465
339.736
320.422
313.808
319.191
327.633
330.276
324.219
314.198
307.628
1702.182
1943.757
2225.482
2449.829
2473.989
2313.602
2138.283
2068.568
2118.361
2207.388
2226.272
2174.942
2107.32
2075.862
2090.019
2120.204
2131.362
1012.896
1136.651
1264.967
1428.705
1513.789
1393.142
1223.555
1190.874
1260.565
1342.408
1356.52
1299.152
1238.751
1230.178
1265.554
1300.916
1303.302
51.87
54.278
54.944
54.408
53.385
52.561
52.311
52.542
52.719
52.595
52.21
51.831
51.657
51.666
51.71
51.644
51.463
1561.06
1566.685
1567.453
1596.511
1594.132
1553.52
1515.417
1502.071
1507.487
1508.671
1496.922
1477.987
1462.482
1455.549
1454.014
1451.574
1444.842
2248.147
2496.245
2777.533
2983.15
2999.426
2904.98
2789.983
2662.15
2642.181
2731.638
2791.651
2787.077
2737.182
2688.645
2670.447
2685.812
2713.995
2575.237
2609.983
2584.283
2556.056
2617.366
2801.861
3060.446
3269.079
3349.461
3361.022
3396.32
3497.077
3645.8
3787.849
3875.637
3909.016
3927.565
3587.591
3584.061
3539.544
3469.037
3388.04
3328.276
3295.232
3262.003
3216.328
3162.334
3112.596
3074.658
3048.898
3026.512
2998.995
2966.54
2935.815
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
445.87
501.889
571.056
612.536
602.747
556.922
518.549
511.937
524.735
533.747
530.053
517.981
506.464
503.201
506.439
509.745
508.7
15686.754
16182.316
16398.721
16364.986
16162.561
15959.662
15854.15
15842.552
15874.008
15862.613
15784.176
15684.948
15616.832
15594.311
15594.21
15583.326
15547.375
6540.601
6360.245
6232.308
6410.626
6659.487
6693.558
6514.004
6301.897
6213.469
6263.744
6349.405
6367.799
6305.468
6216.414
6161.773
6160.952
6187.884
180664.863
183969.265
185248.376
184629.402
181609.648
178194.32
176599.06
176446.398
176531.808
175774.712
174436.855
173255.467
172638.035
172462.517
172287.862
171819.697
171127.902
1452.266
1680.062
1923.071
2061.906
2035.439
1945.721
1879.221
1827.523
1793.067
1802.406
1825.119
1827.535
1803.302
1775.265
1759.869
1757.931
1763.775
10.771
10.63
10.545
10.474
10.553
11.077
12.014
12.746
12.954
12.949
13.055
13.392
13.908
14.384
14.635
14.696
14.739
1387.724
1380.765
1349.93
1317.682
1307.175
1323.843
1356.133
1377.34
1373.075
1358.075
1351.227
1358.605
1374.136
1386.389
1388.372
1382.845
1378.248
109459.132
96793.713
87955.201
83205.884
83865.087
88338.107
91564.608
90504.428
86544.452
83544.873
83238.714
85198.453
87173.299
87428.215
85978.879
84269.415
83684.181
642.647
601.988
524.626
