"NRR"
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
2.233
1.981
1.998
2.014
2.03
2.047
2.063
2.078
2.091
2.104
2.117
2.131
2.143
2.155
2.167
2.178
2.189
2.2
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
0.807
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
1.382
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
2.51
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.015
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
1.124
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.858
0.993
1.009
1.023
1.036
1.052
1.071
1.086
1.102
1.118
1.137
1.157
1.177
1.197
1.218
1.239
1.262
1.286
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.908
0.919
0.919
0.919
0.919
0.919
0.919
0.918
0.918
0.918
0.918
0.918
0.918
0.918
0.918
0.918
0.918
0.918
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.699
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.935
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
0.856
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.027
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
1.022
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.863
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.786
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
0.861
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
1.259
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
2.143
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
1.333
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.63
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
0.632
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
1.276
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
0.846
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.909
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
0.72
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.289
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
2.37
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.186
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
1.235
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
2.01
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
0.775
1.055
1.068
1.078
1.085
1.093
1.101
1.11
1.117
1.124
1.132
1.139
1.147
1.154
1.16
1.167
1.173
1.179
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.896
1.126
1.129
1.131
1.134
1.137
1.139
1.142
1.145
1.148
1.151
1.155
1.158
1.161
1.165
1.168
1.172
1.176
1.255
1.256
1.259
1.263
1.267
1.271
1.275
1.279
1.284
1.288
1.293
1.298
1.303
1.308
1.312
1.318
1.323
1.127
1.131
1.137
1.144
1.152
1.16
1.169
1.179
1.189
1.2
1.212
1.225
1.238
1.252
1.267
1.283
1.3
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
2.358
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.697
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.879
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.726
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
0.579
