"CDR"
36.862
33.718
30.808
28.223
25.495
22.628
19.569
16.547
14.151
12.531
10.888
9.124
7.498
6.517
5.896
5.521
5.337
5.298
5.402
5.642
6.008
6.5
7.094
7.789
8.573
9.382
10.198
10.952
11.598
12.126
26.652
24.251
22.135
20.359
18.712
17.084
15.648
14.522
14.271
13.737
12.859
11.05
9.326
8.187
7.6
7.166
6.866
6.673
6.569
6.538
6.581
6.684
6.842
7.04
7.269
7.523
7.804
8.101
8.413
8.727
26.66
24.263
22.148
20.374
18.727
17.098
15.66
14.533
14.283
13.75
12.871
11.059
9.332
8.191
7.603
7.168
6.867
6.674
6.568
6.537
6.579
6.683
6.84
7.039
7.267
7.522
7.803
8.1
8.412
8.726
26.66
24.263
22.149
20.374
18.727
17.098
15.66
14.532
14.281
13.747
12.868
11.056
9.33
8.189
7.601
7.167
6.866
6.673
6.569
6.538
6.58
6.683
6.841
7.039
7.268
7.523
7.803
8.101
8.413
8.726
25.801
24.032
22.702
21.305
19.721
18.585
17.391
16.49
16.051
16.361
14.754
12.722
11
9.646
8.825
8.168
7.65
7.251
6.963
6.779
6.698
6.71
6.802
6.961
7.177
7.447
7.777
8.15
8.534
8.92
26.411
23.907
21.505
19.704
18.369
17.383
16.743
15.798
16.358
14.269
12.339
9.761
7.846
6.764
6.233
5.855
5.614
5.488
5.462
5.519
5.647
5.836
6.077
6.362
6.678
7.018
7.364
7.698
8.018
8.312
24.093
21.057
18.64
16.49
14.806
12.559
10.188
8.171
7.046
6.277
5.976
5.731
5.665
5.486
5.442
5.54
5.774
6.087
6.416
6.728
7.046
7.385
7.754
8.11
8.39
8.565
8.681
8.811
9.076
9.492
23.227
21.426
19.842
18.563
16.851
15.347
14.226
13.222
13.241
14.554
15.417
13.84
10.242
8.463
7.859
7.396
7.067
6.853
6.739
6.709
6.76
6.87
7.01
7.158
7.309
7.47
7.66
7.877
8.105
8.309
30.477
28.18
26.063
24.256
22.402
20.365
18.562
17.682
17.05
16.678
15.63
13.436
11.744
10.33
9.437
8.726
8.172
7.753
7.451
7.252
7.151
7.128
7.176
7.288
7.467
7.709
8.002
8.319
8.643
8.962
26.323
24.091
22.1
20.433
18.841
17.444
16.314
15.469
15.43
14.941
13.946
11.876
9.902
8.62
7.955
7.443
7.066
6.808
6.651
6.583
6.596
6.674
6.809
6.989
7.212
7.475
7.773
8.085
8.397
8.697
16.059
13.076
9.837
8.524
7.531
6.512
6.17
5.77
6.245
6.146
5.822
6.688
6.996
7.821
8.703
9.498
10.296
11.372
12.498
13.384
13.876
14.069
14.347
15.134
16.64
18.651
20.484
21.535
21.65
21.468
23.076
21.292
19.389
17.416
15.804
13.347
9.191
6.814
5.876
5.212
4.791
4.634
4.705
4.719
4.737
4.881
5.173
5.576
6.025
6.469
6.93
7.442
8.009
8.569
8.99
9.181
9.164
9.098
9.264
9.795
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
19.053
16.589
14.42
12.532
10.591
9.246
8.018
7.166
6.537
5.896
5.562
5.473
5.475
5.568
5.895
6.207
6.578
7.019
7.512
8.031
8.557
9.098
9.672
10.259
10.848
11.413
11.876
12.211
12.433
12.576
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
27.819
27.658
26.38
25.286
22.403
21.002
20.089
19.608
19.47
18.823
16.828
13.451
10.146
8.332
7.447
6.759
6.254
5.873
5.622
5.465
5.392
5.392
5.448
5.551
5.692
5.865
6.08
6.305
6.537
6.757
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
12.114
10.38
8.973
7.627
7.174
6.784
6.687
6.818
7.042
6.505
6.005
6.004
6.141
6.344
6.668
7.152
7.818
8.624
9.451
10.24
10.847
11.253
11.46
11.58
11.688
11.837
12.006
12.147
12.241
12.313
9.026
8.527
8.726
8.979
8.906
8.81
8.391
8.294
8.028
7.892
7.81
7.743
7.675
7.612
7.611
7.673
7.803
7.975
8.167
8.377
8.62
8.932
9.315
9.726
10.096
10.423
10.675
10.902
11.106
11.297
11.81
10.545
8.651
6.745
5.993
6.247
6.487
7.932
8.78
8.636
8.675
9.662
9.699
9.905
9.689
9.822
10.382
11.259
12.053
12.503
12.657
12.86
13.388
14.181
14.875
15.065
14.707
14.149
13.927
14.188
8.871
6.911
6.113
5.707
5.77
6.231
6.523
7.004
7.024
6.895
7.135
7.58
8.295
8.974
9.778
10.643
11.531
12.377
13.067
13.364
13.208
12.686
12.059
11.599
11.461
11.67
12.062
12.366
12.367
12.143
22.591
20.374
18.682
14.357
12.004
10.235
9.293
8.657
8.029
7.577
7.243
