"CDR"
21.382
22.116
22.101
22.067
22.045
22.052
22.074
22.094
22.104
22.107
13.89
14.455
14.594
14.69
14.788
14.921
15.077
15.228
15.355
15.464
5.36
6.157
6.629
7.107
7.602
8.192
8.93
9.738
10.401
10.764
5.325
6.122
6.317
6.535
6.848
7.31
7.892
8.496
9.036
9.472
NA
NA
19.04
20.138
20.075
19.976
19.867
19.778
19.714
19.671
19.644
19.632
NA
NA
7.783
8.479
8.559
8.631
8.788
9.024
9.269
9.46
9.64
9.838
7.44
8.762
9.525
10.189
11.007
12.251
13.968
15.87
17.544
18.883
NA
7.602
8.88
9.353
9.817
10.333
10.93
11.556
12.117
12.539
12.8
7.386
8.4
9.05
9.72
10.519
11.513
12.624
13.665
14.473
15.01
7.434
8.442
9.067
9.713
10.485
11.447
12.521
13.523
14.292
14.785
9.921
11.37
12.245
13.085
13.994
15.16
16.507
17.948
19.479
20.89
6.166
7.333
7.966
8.514
9.094
9.874
10.886
12.024
13.101
14.008
7.12
7.74
8.241
8.782
9.362
9.967
10.587
11.196
11.765
12.218
3.685
4.846
5.82
6.959
8.257
9.669
11.011
11.95
12.197
11.771
8.651
10.189
10.363
10.54
10.788
11.11
11.453
11.756
11.992
12.164
7.763
8.067
8.217
8.744
9.738
11.235
13.119
15.12
16.92
18.275
14.133
14.954
15.704
16.266
16.841
17.722
18.987
20.431
21.716
22.74
10.035
11.557
12.388
13.081
13.692
14.449
15.48
16.633
17.628
18.264
4.252
4.688
4.766
4.872
5.055
5.333
5.692
6.087
6.483
6.848
12.334
13.091
13.11
13.082
13.059
13.081
13.139
13.199
13.24
13.264
NA
8.596
10.073
10.075
9.961
9.818
9.724
9.694
9.701
9.718
9.738
8.177
9.385
9.447
9.496
9.567
9.682
9.806
9.929
10.049
10.168
8.104
9.861
11.187
12.441
13.725
15.215
16.965
18.771
20.298
21.38
24.453
17.958
18.392
18.569
18.57
18.604
18.742
18.893
18.979
19
7.042
8.061
8.555
9.144
9.796
10.581
11.398
12.151
12.81
13.274
NA
3.171
3.924
4.589
5.381
6.287
7.266
8.199
8.907
9.254
9.256
15.077
15.991
16.725
17.283
17.999
19.067
20.35
21.628
22.941
24.495
15.852
17.952
17.855
17.696
17.541
17.436
17.392
17.399
17.433
17.475
20.803
21.307
21.722
21.814
21.623
21.408
21.337
21.383
21.442
21.468
5.576
6.018
5.923
5.941
6.1
6.423
6.914
7.504
8.077
8.524
10.591
11.24
11.4
11.394
11.37
11.411
11.487
11.524
11.504
11.46
14.598
15.202
15.234
15.148
15.045
14.998
15.014
15.06
15.117
15.177
7.676
8.837
9.657
10.525
11.533
12.768
14.196
15.615
16.751
17.421
8.232
9.018
9.467
9.959
10.481
11.072
11.687
12.276
12.959
13.425
NA
18.613
19.154
19.135
19.052
18.942
18.85
18.788
18.743
18.705
18.684
5.302
5.925
6.199
6.493
6.843
7.241
7.677
8.107
8.497
8.857
18.626
19.467
19.365
19.262
19.17
19.1
19.055
19.029
19.017
19.015
10.144
10.937
11.517
12.409
13.556
14.905
16.372
17.753
18.886
19.582
5.739
6.473
6.945
7.437
8.038
8.654
9.288
9.894
10.343
10.516
6.965
8.189
8.932
9.761
10.781
12.042
13.476
14.923
16.216
17.239
5.874
7.431
8.504
9.642
10.987
12.771
15.081
17.794
20.487
22.636
4.632
5.771
6.683
7.798
9.302
11.372
13.963
16.672
18.899
20.23
6.414
6.326
6.662
7.077
7.585
8.174
8.767
9.279
9.7
9.981
8.544
9.797
9.789
9.777
9.826
9.941
10.089
10.228
10.339
10.422
13.959
14.514
14.44
14.373
14.306
14.241
14.187
14.15
14.129
14.119
NA
3.981
4.578
4.943
5.331
5.795
6.357
6.956
7.52
7.95
8.18
11.252
12.753
13.686
14.487
15.097
15.606
16.15
16.74
17.251
17.566
7.237
8.181
8.93
9.948
11.064
12.293
13.533
14.747
16.834
18.367
7.534
8.267
8.743
9.299
9.974
10.753
11.523
12.161
12.6
12.876
10.801
12.529
13.471
14.455
15.628
17.059
18.517
19.752
20.835
22.108
15.347
16.309
16.523
16.509
16.417
16.376
16.403
16.447
16.473
16.492
9.929
11.622
12.397
13.124
13.754
14.337
14.975
15.681
16.353
16.819
13.569
14.949
14.959
14.896
14.786
14.686
14.617
14.576
14.551
14.54
11.334
12.246
12.729
13.385
14.199
15.084
15.874
16.42
16.718
16.85
20.837
18.593
18.965
19.134
19.058
18.839
18.623
18.503
18.472
18.494
NA
6.875
7.134
7.482
7.846
8.272
8.783
9.307
9.802
10.215
10.517
17.348
17.716
17.78
17.783
17.752
17.733
17.742
17.764
17.786
17.806
7.08
8.39
9.194
10.071
11.107
12.348
13.738
15.125
16.359
17.343
14.058
14.986
15.718
16.389
17.158
18.157
19.355
20.578
21.641
22.584
5.814
6.5
6.763
7.05
7.39
7.806
8.304
8.744
9.146
9.497
6.138
7.308
7.525
7.753
8.051
8.428
8.814
9.122
9.331
9.499
5.941
6.603
6.775
6.936
7.142
7.423
7.713
8.041
8.387
8.8
15.076
16.285
16.186
16.084
15.992
15.919
15.866
15.822
15.787
15.765
13.253
14.223
14.302
14.321
14.309
14.299
14.305
14.322
14.343
14.359
13.261
15.028
15.888
16.64
17.359
18.186
19.212
20.354
21.458
22.491
19.425
19.017
19.086
19.129
19.112
19.056
18.995
18.953
18.931
18.922
11.815
12.976
13.737
14.455
15.202
16.094
17.156
18.281
19.311
20.168
NA
NA
5.476
6.405
6.827
7.29
7.762
8.186
8.519
8.755
8.911
9.012
9.801
11.271
12.063
12.87
13.776
14.835
15.868
16.537
16.689
16.501
9.358
10.467
11.148
11.752
12.256
12.874
13.744
14.684
15.406
15.818
4.234
4.841
5.151
5.491
5.828
6.132
6.371
6.513
6.533
6.435
4.825
5.892
6.457
