"PopTotal"
1433.402
1091.478
951.423
833.179
719.005
614.819
525.26
447.331
378.475
317.52
261.951
209.555
158.177
108.137
63.103
28.448
8.551
1.498
0.137
0.006
0
1447.617
1117.003
972.391
847.602
733.604
626.958
535.685
456.202
385.961
323.796
267.11
213.651
161.219
110.16
64.238
28.926
8.651
1.517
0.139
0.006
0
1466.753
1141.131
991.78
864.295
748.289
639.454
546.372
465.299
393.651
330.245
272.422
217.884
164.386
112.295
65.458
29.455
8.776
1.539
0.141
0.006
0
1490.571
1163.802
1010.809
882.383
763.209
652.309
557.338
474.637
401.557
336.876
277.891
222.259
167.685
114.544
66.764
30.038
8.923
1.563
0.143
0.006
0
1518.757
1185.174
1030.35
901.205
778.482
665.525
568.603
484.233
409.684
343.698
283.526
226.778
171.117
116.912
68.162
30.679
9.095
1.591
0.146
0.006
0
1550.922
1205.622
1050.918
920.31
794.194
679.11
580.179
494.097
418.043
350.716
289.332
231.45
174.685
119.399
69.651
31.377
9.292
1.624
0.149
0.006
0
1586.59
1225.752
1072.665
939.47
810.391
693.068
592.08
504.24
426.64
357.937
295.314
236.274
178.391
122.007
71.233
32.133
9.513
1.661
0.153
0.006
0
1625.211
1246.389
1095.39
958.666
827.087
707.408
604.319
514.671
435.482
365.367
301.475
241.255
182.236
124.733
72.907
32.947
9.759
1.702
0.157
0.006
0
1666.179
1268.527
1118.6
978.07
844.263
722.14
616.903
525.396
444.574
373.01
307.819
246.392
186.218
127.579
74.673
33.817
10.028
1.748
0.161
0.008
0
1708.871
1293.251
1141.607
997.986
861.883
737.275
629.843
536.421
453.922
380.872
314.348
251.689
190.338
130.541
76.528
34.742
10.32
1.8
0.165
0.008
0
1752.743
1321.494
1163.818
1018.717
879.904
752.824
643.146
547.753
463.533
388.959
321.067
257.147
194.594
133.618
78.472
35.722
10.635
1.857
0.171
0.008
0
1797.454
1353.79
1185.042
1040.418
898.312
768.798
656.822
559.4
473.414
397.278
327.979
262.769
198.988
136.811
80.505
36.755
10.973
1.92
0.177
0.008
0
1842.954
1390.043
1205.765
1062.963
917.136
785.206
670.885
571.376
483.577
405.836
335.093
268.562
203.525
140.123
82.629
37.845
11.334
1.99
0.184
0.008
0
1889.536
1429.438
1227.263
1085.888
936.459
802.058
685.351
583.698
494.034
414.646
342.421
274.535
208.213
143.562
84.85
38.996
11.721
2.066
0.192
0.01
0
1937.706
1470.709
1251.272
1108.556
956.39
819.361
700.237
