ASFR
1.535
41.841
116.451
129.708
97.011
53.811
18.504
3.761
0.313
1.501
41.266
115.466
129.769
97.791
53.996
18.414
3.765
0.308
1.468
40.667
114.396
129.679
98.533
54.093
18.332
3.758
0.304
1.436
40.103
113.339
129.546
99.434
54.217
18.277
3.733
0.301
1.404
39.589
112.139
129.317
100.231
54.444
18.236
3.688
0.299
1.374
39.049
110.884
129.242
100.861
54.812
18.214
3.629
0.297
1.347
38.514
109.498
129.069
101.379
55.201
18.159
3.564
0.294
1.326
38.036
108.147
128.823
101.88
55.621
18.069
3.509
0.292
1.306
37.553
106.852
128.5
102.335
56.129
17.988
3.457
0.288
1.291
37.086
105.62
128.053
102.727
56.588
17.928
3.405
0.283
1.277
36.642
104.478
127.661
103.187
56.932
17.917
3.359
0.277
1.259
36.255
103.253
127.055
103.496
57.152
17.923
3.306
0.27
1.238
35.98
102.174
126.472
103.744
57.332
17.963
3.254
0.264
1.211
35.748
101.089
125.934
104.016
57.525
18.077
3.204
0.258
1.182
35.593
99.982
125.378
104.26
57.664
18.172
3.166
0.253
1.153
35.495
98.981
124.911
104.627
57.823
18.214
3.153
0.248
1.124
35.297
98.211
124.458
104.964
57.931
18.218
3.15
0.242
1.096
34.973
97.565
123.846
105.144
57.955
18.201
3.15
0.237
1.069
34.58
97.212
123.339
105.364
58.034
18.202
3.167
0.232
1.042
34.113
97.056
122.873
105.601
58.167
18.192
3.181
0.228
1.015
33.687
97.102
122.531
105.564
58.214
18.144
3.178
0.227
0.991
33.304
96.957
122.318
105.465
58.228
18.089
3.168
0.226
0.965
32.885
96.498
122.307
105.427
58.245
18.036
3.156
0.226
0.94
32.484
95.894
122.416
105.327
58.188
18.003
3.146
0.227
0.916
32.091
95.147
122.627
105.27
58.118
17.986
3.131
0.227
0.892
31.701
94.377
122.779
105.253
58.077
17.968
3.115
0.226
0.868
31.284
93.576
122.725
105.215
58.003
17.926
3.095
0.224
0.844
30.862
92.73
122.431
105.104
57.898
17.859
3.069
0.222
0.82
30.456
91.957
122.118
105.029
57.799
17.779
3.045
0.22
0.797
30.02
91.085
121.602
104.876
57.634
17.67
3.016
0.217
0.776
29.644
90.399
121.329
105.032
57.647
17.616
2.99
0.215
0.754
29.22
89.52
120.786
104.982
57.532
17.533
2.952
0.211
0.733
28.8
88.747
120.397
105.02
57.393
17.452
2.915
0.207
0.712
28.389
87.963
119.964
104.968
57.212
17.361
2.876
0.203
0.693
27.991
87.213
119.584
104.915
57.109
17.273
2.839
0.199
0.674
27.592
86.435
119.17
104.817
57.123
17.203
2.801
0.195
0.656
27.178
85.615
118.755
104.736
57.186
17.126
2.762
0.19
0.638
26.78
84.726
118.175
104.488
57.148
17.012
2.72
0.186
0.622
26.42
83.985
117.832
104.469
57.186
16.949
2.684
0.182
0.606
26.076
83.25
117.479
104.455
57.163
16.919
2.648
0.178
0.591
25.751
82.567
117.198
104.497
57.132
16.951
2.616
0.173
0.575
25.396
81.783
116.763
104.428
57.046
16.977
2.585
0.169
0.56
25.101
81.118
116.427
104.43
57.011
17.004
2.564
0.165
0.544
24.762
80.313
115.889
104.26
56.88
16.965
2.542
0.16
0.53
24.465
79.644
115.5
104.21
56.82
16.909
2.532
0.157
0.516
24.184
79.069
115.24
104.279
56.829
16.858
2.532
0.153
0.501
23.879
78.407
114.829
104.202
56.757
16.782
2.526
0.15
0.487
23.574
77.791
114.502
104.209
56.724
16.716
2.513
0.147
0.472
23.261
77.172
114.117
104.146
56.665
16.645
2.491
0.145
0.458
22.961
76.614
113.823
104.161
56.652
16.587
2.463
0.143
0.444
22.678
76.133
113.618
104.236
56.669
16.54
2.434
0.141
0.431
22.363
75.592
113.383
104.292
56.666
16.482
2.404
0.14
0.416
22.031
75.017
113.099
104.298
56.648
16.421
2.373
0.137
0.403
21.715
74.459
112.849
104.307
56.627
16.361
2.342
0.135
0.39
21.372
73.868
112.571
104.28
56.586
16.293
2.309
0.131
0.377
21.027
73.25
112.289
104.278
56.568
16.229
2.276
0.128
0.365
20.711
72.712
112.107
104.352
56.591
16.185
2.246
0.125
0.353
20.391
72.2
111.999
104.503
56.647
16.141
2.217
0.121
0.341
20.076
71.63
111.796
104.56
56.653
16.09
2.187
0.118
0.33
19.758
71.052
111.619
104.663
56.688
16.042
2.156
0.115
0.319
19.439
70.523
111.58
104.901
56.774
16.007
2.127
0.112
0.308
19.126
69.929
111.434
105.066
56.832
15.965
2.097
0.109
0.298
18.816
69.34
111.275
105.216
56.885
15.921
2.067
0.106
0.287
18.496
68.696
111.023
105.308
56.909
15.872
2.035
0.103
0.277
18.178
68.045
110.75
105.394
56.921
15.816
2.004
0.1
0.268
17.877
67.463
110.571
105.557
56.968
15.772
1.974
0.097
0.259
17.591
66.932
110.474
105.825
57.085
15.746
1.946
0.094
0.25
17.269
66.272
110.187
105.929
57.127
15.699
1.915
0.091
0.241
16.987
65.678
109.963
106.078
57.197
15.663
1.887
0.088
0.232
16.693
65.029
109.647
106.155
57.229
15.614
1.858
0.085
0.224
16.424
64.476
109.501
106.403
57.36
15.596
1.832
0.083
0.217
16.14
63.85
109.211
106.522
57.426
15.567
1.806
0.08
0.209
15.883
63.339
109.118
106.827
57.579
15.56
1.782
0.078
0.202
15.602
62.722
108.849
106.983
57.662
15.531
1.756
0.075
0.195
15.344
62.169
108.63
107.166
57.775
15.511
1.731
0.073
0.188
15.07
61.564
108.352
107.308
57.862
15.482
1.707
0.07
0.181
14.822
61.033
108.172
107.547
58.013
15.472
1.685
0.068
0.175
14.577
60.508
108.015
107.806
58.162
15.456
1.664
0.066
0.168
14.322
59.934
107.764
107.975
58.265
15.431
1.641
0.064
4.553
99.388
200.4
210.455
179.336
127.247
62.319
19.313
1.294
4.431
97.864
198.035
208.138
177.013
124.812
60.589
18.672
1.254
4.307
96.326
195.519
205.638
174.641
122.378
58.926
18.004
1.216
4.182
94.83
192.948
203.126
172.336
120.037
57.338
17.333
1.18
4.056
93.395
190.4
200.659
170.156
117.871
55.837
16.668
1.144
3.929
92.003
187.876
198.226
167.996
115.853
54.389
16.027
1.108
3.802
90.617
185.288
195.743
165.753
113.91
52.974
15.42
1.069
3.679
89.235
182.819
193.337
163.575
112.054
51.639
14.866
1.03
3.556
87.676
180.091
190.57
161.139
110.077
50.291
14.328
0.99
3.444
86.196
177.617
188.045
158.933
108.309
49.089
13.838
0.949
3.336
84.673
175.156
185.554
156.749
106.538
47.961
13.377
0.91
3.233
83.106
172.635
182.965
154.496
104.699
46.871
12.931
0.873
3.136
81.616
170.315
180.634
152.422
102.997
45.865
12.531
0.842
3.039
80.027
167.737
178.126
150.151
101.215
44.859
12.143
0.813
2.941
78.457
165.098
175.591
147.833
99.43
43.89
11.771
0.785
2.85
77.064
162.791
173.427
145.82
97.836
42.984
11.447
0.759
2.757
75.64
160.42
171.261
143.77
96.218
42.043
11.138
0.734
2.668
74.227
157.978
169.064
141.731
94.592
41.123
10.838
0.711
2.583
72.858
155.627
166.976
139.844
93.04
40.268
10.561
0.689
2.501
71.505
153.401
165.017
138.099
91.551
39.454
10.305
0.669
2.42
70.075
150.952
162.826
136.19
89.956
38.599
10.025
0.65
2.347
68.829
148.96
161.125
134.727
88.63
37.84
