"PopFemale"
11812.594
12241.512
12679.165
13124.676
13577.919
14038.473
14505.001
14975.748
15449.493
15925.045
16401.332
16877.975
17354.325
17828.847
18299.774
18766.052
19226.525
19681.932
20135.476
20591.645
21053.582
21522.249
21996.39
22474.184
22952.823
23430.087
23905.387
24378.813
24849.589
25316.965
25780.292
26239.014
26692.724
27141.151
27584.137
28021.53
28453.151
28878.807
29298.319
29711.553
30118.454
30519.056
30913.486
31301.968
31684.82
462151.183
472995.361
484076.393
495307.649
506571.288
517776.971
528887.318
539906.504
550836.456
561694.225
572489.656
583217.989
593860.09
604396.744
614804.782
625069.844
635179.028
645141.376
654991.77
664779.355
674538.735
684278.271
693984.226
703641.403
713225.606
722716.156
732105.583
741389.616
750553.425
759580.373
768455.143
777167.438
785707.206
794059.878
802210.082
810144.769
817854.296
825332.054
832573.562
839575.484
846334.683
852847.89
859111.542
865121.687
870874.073
1571.107
1578.137
1585.109
1592.018
1598.943
1605.918
1612.868
1619.652
1626.168
1632.304
1637.966
1643.099
1647.666
1651.619
1654.92
1657.537
1659.437
1660.609
1661.089
1660.93
1660.174
1658.834
1656.898
1654.361
1651.209
1647.438
1643.049
1638.058
1632.494
1626.392
1619.781
1612.672
1605.067
1596.967
1588.371
1579.278
1569.689
1559.606
1549.034
1537.975
1526.428
1514.39
1501.855
1488.811
1475.246
16271.325
16521.254
16777.389
17035.908
17291.579
17540.42
17780.854
18013.184
18237.609
18455.011
18665.955
18870.171
19066.893
19255.697
19436.105
19607.812
19770.643
19924.764
20070.665
20209.052
20340.494
20465.167
20583.1
20694.544
20799.748
20898.913
20992.187
21079.643
21161.304
21237.141
21307.126
21371.198
21429.344
21481.624
21528.114
21568.803
21603.544
21632.073
21654.041
21669.05
21676.686
21676.53
21668.168
21651.191
21625.191
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
8425.709
8666.715
8905.263
9143.361
9384.384
9630.647
9882.489
10138.494
10397.156
10656.33
10914.419
11170.873
11425.99
11680.049
11933.636
12187.163
12440.486
12693.298
12945.668
13197.694
13449.381
13700.691
13951.38
14200.99
14448.93
14694.715
14938.098
15178.972
15417.164
15652.542
15884.97
16114.271
16340.278
16562.891
16782.036
16997.626
17209.556
17417.701
17621.931
17822.117
18018.144
18209.915
18397.35
18580.39
18758.995
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
19736.293
19931.887
20133.746
20336.816
20533.754
20719.172
20891.435
21051.916
21201.876
21343.668
21479.03
21608.177
21730.44
21845.719
21953.771
22054.536
22147.972
22234.53
