"LExFemale"
43.3
42.3
42.3
42.3
42.3
42.3
42.3
42.3
42.3
42.3
49.99
51.5
51.42
51.29
51.13
50.96
50.81
50.67
50.54
50.4
76.65
75.85
75.85
75.85
75.85
75.85
75.85
75.85
75.85
75.85
71.3
69.3
69.3
69.3
69.3
69.3
69.3
69.3
69.3
69.3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
41.46
41.82
41.82
41.82
41.82
41.82
41.82
41.82
41.82
41.82
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
77.74
76.75
76.75
76.75
76.75
76.75
76.75
76.75
76.75
76.75
75.64
74.64
74.64
74.64
74.64
74.64
74.64
74.64
74.64
74.64
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
69.02
66.95
66.73
66.51
66.27
66.02
65.76
65.49
65.23
64.97
82.03
81.53
81.53
81.53
81.53
81.53
81.53
81.53
81.53
81.53
81.81
81.31
81.31
81.31
81.31
81.31
81.31
81.31
81.31
81.31
81.49
80.69
80.69
80.69
80.69
80.69
80.69
80.69
80.69
80.69
75.47
74.47
74.47
74.47
74.47
74.47
74.47
74.47
74.47
74.47
70.32
71.36
71.36
71.36
71.36
71.36
71.36
71.36
71.36
71.36
75.94
75.14
75.14
75.14
75.14
75.14
75.14
75.14
75.14
75.14
61.8
58.8
58.8
58.8
58.8
58.8
58.8
58.8
58.8
58.8
79.46
78.66
78.66
78.66
78.66
78.66
78.66
78.66
78.66
78.66
75.32
74.32
74.32
74.32
74.32
74.32
74.32
74.32
74.32
74.32
81.88
81.08
81.08
81.08
81.08
81.08
81.08
81.08
81.08
81.08
73.03
74.21
74.21
74.21
74.21
74.21
74.21
74.21
74.21
74.21
52.95
53.78
53.78
53.78
53.78
53.78
53.78
53.78
53.78
53.78
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
64.5
62
62
62
62
62
62
62
62
62
65.99
64.03
64.03
64.03
64.03
64.03
64.03
64.03
64.03
64.03
76.7
75.9
75.9
75.9
75.9
75.9
75.9
75.9
75.9
75.9
40.47
58.76
58.76
58.76
58.76
58.76
58.76
58.76
58.76
58.76
72.55
71.47
71.47
71.47
71.47
71.47
71.47
71.47
71.47
71.47
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
78.9
78.1
78.1
78.1
78.1
78.1
78.1
78.1
78.1
78.1
74.63
74.63
74.63
74.63
74.63
74.63
74.63
74.63
74.63
74.63
46.21
46.95
46.95
46.95
46.95
46.95
46.95
46.95
46.95
46.95
41.37
39.87
39.87
39.87
39.87
39.87
39.87
39.87
39.87
39.87
72.8
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
59.49
58.98
58.98
58.98
58.98
58.98
58.98
58.98
58.98
58.98
47.42
53.94
53.94
53.94
53.94
53.94
53.94
53.94
53.94
53.94
81.94
81.44
81.44
81.44
81.44
81.44
81.44
81.44
81.44
81.44
68.97
67.79
67.31
66.88
66.51
66.12
65.67
65.19
64.68
64.17
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
40.55
44.7
44.7
44.7
44.7
44.7
44.7
44.7
44.7
44.7
75.39
74.32
74.27
74.22
74.16
74.09
74.01
73.92
73.82
73.72
45.72
45.82
45.82
45.82
45.82
45.82
45.82
45.82
45.82
45.82
80.7
79.9
79.9
79.9
79.9
79.9
79.9
79.9
79.9
79.9
79.04
78.26
78.26
78.26
78.26
78.26
78.26
78.26
78.26
78.26
73.34
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
82.8
82
82
82
82
82
82
82
82
82
81.2
80.4
80.4
80.4
80.4
80.4
80.4
80.4
80.4
80.4
75.32
74.25
74.25
74.25
74.25
74.25
74.25
74.25
74.25
74.25
62.23
60.23
60.23
60.23
60.23
60.23
60.23
60.23
60.23
60.23
49.71
51.78
51.78
51.78
51.78
51.78
51.78
51.78
51.78
51.78
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
80.56
79.68
79.68
79.68
79.68
79.68
79.68
79.68
79.68
79.68
78.12
77.32
77.32
77.32
77.32
77.32
77.32
77.32
77.32
77.32
78.72
78.01
78.01
78.01
78.01
78.01
78.01
78.01
78.01
78.01
80.5
80.05
80.05
80.05
80.05
80.05
80.05
80.05
80.05
80.05
78.71
77.71
77.71
77.71
77.71
77.71
77.71
77.71
77.71
77.71
41.21
44.29
44.29
44.29
44.29
44.29
44.29
44.29
44.29
44.29
66
66
66
66
66
66
66
66
66
66
42.75
39.06
39.06
39.06
39.06
39.06
39.06
39.06
39.06
39.06
79.11
78.31
78.31
78.31
78.31
78.31
78.31
78.31
78.31
78.31
46.76
48.54
48.54
48.54
48.54
48.54
48.54
48.54
48.54
48.54
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
69.23
69.45
69.45
69.45
69.45
69.45
69.45
69.45
69.45
69.45
43.77
46.14
46.16
46.17
46.19
46.2
46.21
46.22
46.22
46.23
74.75
73.27
73.19
73.11
73.03
72.95
72.87
72.78
72.7
72.66
74.44
73.79
73.81
73.82
73.83
73.83
73.84
73.86
73.88
73.88
73.5
72.49
72.49
72.49
72.49
72.49
72.49
72.49
72.49
72.49
70.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
73.74
72.5
72.5
72.5
72.5
72.5
72.5
72.5
72.5
72.5
50.47
50.13
50.13
50.13
50.13
50.13
50.13
50.13
50.13
50.13
54.24
53.7
53.7
53.7
53.7
53.7
53.7
53.7
53.7
53.7
76.75
75.75
75.75
75.75
75.75
75.75
75.75
75.75
75.75
75.75
46.34
47.51
47.51
47.51
47.51
47.51
47.51
47.51
47.51
47.51
78.2
77.45
77.48
77.52
77.55
77.56
77.57
77.58
77.59
77.57
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
71.5
70.3
70.3
70.3
70.3
70.3
70.3
70.3
70.3
70.3
81.53
80.73
80.73
80.73
80.73
80.73
80.73
80.73
80.73
80.73
82.82
82.02
82.02
82.02
82.02
82.02
82.02
82.02
82.02
82.02
78.3
77.5
77.5
77.5
77.5
77.5
77.5
77.5
77.5
77.5
75.81
74.41
74.41
74.41
74.41
74.41
74.41
74.41
74.41
74.41
57.52
58.02
58.02
58.02
58.02
58.02
58.02
58.02
58.02
58.02
55.47
54.44
54.44
54.44
54.44
54.44
54.44
54.44
54.44
54.44
77.55
76.75
76.75
