"CNMR"
-1.664
-1.47
-1.308
-1.175
-1.066
-0.977
-0.903
-0.799
-0.71
-0.633
-0.566
-0.507
-0.455
-0.408
-0.365
-0.326
-0.289
-0.361
-0.306
-0.284
-0.255
-0.226
-0.202
-0.182
-0.156
-0.133
-0.115
-0.099
-0.085
-0.073
-0.063
-0.054
-0.046
-0.04
-2.716
-2.677
-2.643
-2.626
-2.633
-2.657
-2.685
-2.575
-2.458
-2.34
-2.223
-2.107
-1.985
-1.856
-1.718
-1.575
-1.428
-0.239
-0.219
-0.204
-0.191
-0.181
-0.171
-0.162
-0.146
-0.132
-0.12
-0.109
-0.098
-0.089
-0.08
-0.071
-0.063
-0.055
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
0
-0.023
-0.02
-0.017
-0.015
-0.013
-0.011
-0.009
-0.007
-0.006
-0.005
-0.004
-0.004
-0.003
-0.003
-0.002
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.109
-0.102
-0.097
-0.092
-0.088
-0.084
-0.081
-0.074
-0.068
-0.066
-0.056
-0.05
-0.046
-0.042
-0.036
-0.032
-0.03
0.107
0.08
0.062
0.046
0.044
0.042
0.04
0.036
0.033
0.03
0.027
0.025
0.022
0.02
0.018
0.016
0.014
-1.699
-1.674
-1.658
-1.653
-1.653
-1.653
-1.653
-1.572
-1.493
-1.415
-1.337
-1.257
-1.175
-1.089
-1.001
-0.911
-0.821
1.898
1.477
1.156
0.907
0.718
0.57
0.457
0.431
0.401
0.372
0.341
0.313
0.285
0.259
0.233
0.209
0.186
-0.342
-0.301
-0.311
-0.297
-0.288
-0.279
-0.271
-0.25
-0.231
-0.213
-0.196
-0.18
-0.164
-0.149
-0.135
-0.12
-0.107
6.881
5.657
5.294
4.981
4.709
4.463
4.232
3.813
3.429
3.081
2.764
2.474
2.208
1.962
1.733
1.521
1.326
6.278
5.152
4.833
4.557
4.319
4.104
3.902
3.524
3.177
2.86
2.571
2.306
2.061
1.833
1.622
1.426
1.244
2.282
2.233
2.184
2.144
2.115
2.091
2.068
1.941
1.814
1.688
1.564
1.441
1.321
1.201
1.082
0.965
0.853
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.507
2.365
2.24
2.138
2.058
1.989
1.926
1.773
1.63
1.495
1.368
1.251
1.138
1.03
0.926
0.827
0.731
30.488
8.308
6.53
2.787
1.752
1.671
1.603
1.465
1.339
1.223
1.118
1.021
0.933
0.85
0.772
0.698
0.627
-2.825
-1.692
-1.592
-1.509
-1.441
-1.384
-1.334
-1.226
-1.128
-1.039
-0.956
-0.878
-0.805
-0.734
-0.666
-0.601
-0.538
1.444
1.348
1.261
1.184
1.115
1.053
0.995
0.934
0.875
0.814
0.753
0.693
0.634
0.576
0.52
0.466
0.414
0.211
0.21
0.211
0.211
0.212
0.212
0.211
0.199
0.186
0.174
0.162
0.149
0.136
0.123
0.111
0.099
0.087
4.174
2.02
1.962
1.909
1.861
1.817
1.773
1.642
1.514
1.391
1.272
1.158
1.048
0.942
0.84
0.744
0.653
3.589
2.897
2.354
2.148
1.982
1.841
1.719
1.531
1.367
1.224
1.097
0.984
0.881
0.786
0.699
0.618
0.542
-0.175
-0.152
-0.132
-0.116
-0.102
-0.09
-0.08
-0.068
-0.058
-0.05
-0.043
-0.037
-0.031
-0.027
-0.023
-0.02
-0.017
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.894
-0.663
-0.481
-0.343
-0.32
-0.3
-0.282
-0.253
-0.227
-0.204
-0.183
-0.165
-0.148
-0.132
-0.118
-0.104
-0.092
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.142
-0.142
-0.142
-0.142
-0.144
-0.146
-0.147
-0.141
-0.134
-0.127
-0.119
-0.112
-0.105
-0.097
-0.089
-0.08
-0.072
1.291
1.172
1.072
0.989
0.92
0.861
0.809
0.726
0.653
0.589
0.531
0.479
0.431
0.387
0.345
0.306
0.27
0.028
0.027
0.026
0.008
0.008
0.008
0.008
0.007
0.007
0.006
0.006
0.005
0.005
0.005
0.004
0.004
0.003
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.812
0.758
0.711
0.674
0.644
0.621
0.601
0.554
0.512
0.471
0.435
0.401
0.367
0.337
0.303
0.273
0.241
-0.678
-0.695
-0.713
-0.734
-0.756
-0.776
-0.793
-0.766
-0.736
-0.704
-0.668
-0.63
-0.586
-0.539
-0.49
-0.441
-0.394
-1.276
-1.098
-0.947
-0.822
-0.718
-0.631
-0.558
-0.472
-0.401
-0.341
-0.291
-0.249
-0.213
-0.183
-0.156
-0.134
-0.114
0.36
0.153
0.132
0.114
0.099
0.087
0.076
0.063
0.053
0.045
0.038
0.032
0.027
0.023
0.02
0.017
0.014
