Lx
88292.755
88836.933
88557.961
308991.369
309148.156
309073.383
364420.152
361510.98
363009.242
355408.863
350678.152
353105.205
348316
342060.75
345267.687
337418.62
329974.861
333784.71
324352.409
316177.933
320354.445
310177.924
301287.197
305823.475
294477.616
285481.139
290060.465
276513.996
269068.717
272828.978
255942.593
251860.344
253861.347
232123.865
232476.214
232162.206
204229.853
209118.983
206439.189
171108.961
179898.32
175188.743
131628.736
143224.95
137057.276
88449.832
100850.432
94266.586
48969.299
59351.624
53828.432
20719.073
27101.093
23689.167
6148.845
8800.125
7372.3
1166.507
1843.89
1475.918
133.742
233.004
178.595
7.893
14.881
11.026
88335.032
88862.49
88592.15
309319.245
309354.316
309342.173
364880.963
361788.849
363389.437
355867.427
350937.431
353484.443
348769.217
342303.633
345643.461
337864.314
330195.216
334156.122
324789.491
316372.672
320720.635
310606.693
301455
306183.875
294896.393
285620.816
290414.443
276918.067
269178.694
273174.855
256323.933
251937.698
254193.486
232470.545
232515.863
232471.778
204522.178
209110.558
206710.307
171377.228
179883.408
175454.513
132056.058
143415.521
137512.767
89222.082
101501.23
95123.52
49989.499
60433.788
55002.747
21622.499
28213.235
24776.261
6653.792
9508.752
8013.409
1332.686
2109.092
1700.37
163.988
287.662
222.234
10.44
19.991
14.916
88531.275
88994.208
88756.892
310839.627
310415.223
310638.734
367131.106
363391.391
365322.766
358228.169
352638.139
355519.775
351198.165
344069.65
347743.473
340397.406
332048.519
336350.308
327443.035
318316.081
323018.889
313387.614
303486.739
308588.62
297804.392
287733.697
292922.576
279942.056
271356.043
275775.468
259433.396
254154.848
256861.428
235611.156
234746.422
235165.598
207609.509
211323.056
209370.426
174293.306
182023.956
177994.653
134640.909
145382.888
139802.045
91281.309
103145.489
96989.047
51374.541
61609.882
56295.948
22348.053
28877.543
25480.41
6923.593
9778.315
8287.903
1397.122
2179.877
1769.598
173.169
298.727
232.68
11.088
20.832
15.693
89286.164
89714.148
89494.688
316745.259
316266.62
316517.277
375900.79
372257.29
374138.811
367436.831
362057.02
364830.7
360682.162
353861.967
357377.04
350299.86
342338.785
346441.061
337832.276
329124.009
333612.079
324294.843
314806.518
319697.594
309233.372
299529.288
304531.654
291854.97
283537.017
287821.649
271715.674
266585.123
269221.164
248053.757
247281.789
247661.335
219882.775
223793.558
221747.246
185931.772
194135.554
189867.906
145007.219
156574.627
150570.02
99589.313
112569.929
105834.737
57003.908
68418.934
62489.491
25323.119
32772.381
28892.963
8040.965
11382.228
9635.713
1666.717
2607.755
2113.996
211.914
366.602
285.206
13.839
26.052
19.617
89978.475
90373.245
90170.78
322287.089
321655.226
321984.287
384226.499
380454.818
382401.637
376213.075
370793.178
373587.372
369735.284
362969.019
366456.19
359755.908
351940.453
355967.311
347751.364
339245.745
343628.968
334707.277
325449.308
330221.592
320150.432
310665.418
315555.277
303256.89
295085.32
299295.609
283506.454
278419.645
281035.724
260044.075
259271.408
259657.153
231767.282
235787.477
233693.539
197266.767
205866.836
201402.636
155173.585
167515.925
161114.918
107808.07
121896.104
114586.709
62632.199
75261.089
68696.437
28334.988
36758.835
32365.502
9187.82
13058.051
11030.707
1947.181
3064.268
2476.563
252.648
440.323
341.282
16.748
31.782
23.84
90663.215
91036.733
90845.134
328066.559
327122.75
327611.87
393110.766
388805.795
391025.595
385626.144
379715.917
382760.535
379450.363
372292.625
375978.621
369864.709
361798.51
365951.242
358290.494
349671.363
354109.107
345698.397
336449.899
341212.701
331611.81
322218.564
327056.416
315195.095
307111.446
311272.204
295841.368
290791.164
293385.001
272592.307
271857.708
272222.275
244228.268
248442.315
246250.139
209182.979
218325.264
213586.88
165894.562
179236.037
172327.453
116511.571
132000.608
123975.181
68624.39
82781.651
75430.065
31561.597
41216.196
36183.817
10424.061
14967.419
12587.529
2250.789
3594.07
2887.035
296.73
527.134
405.462
19.884
38.577
28.7
91380.115
91697.686
91534.727
333968.378
332679.744
333345.402
402085.98
397361.33
399795.711
395111.881
388872.02
