"TFR"
7.7
7.7
7.6
7.5
7.4
7.4
7.4
7.2
7
6.9
6.8
6.66
6.18
5.7
5.22
4.74
4.26
3.78
3.3
2.82
6.711
6.782
6.839
6.783
6.675
6.556
6.395
6.046
5.613
5.273
4.972
4.632
4.267
3.947
3.639
3.331
3.035
2.795
2.593
2.391
5.597
5.978
5.763
5.113
4.658
4.202
3.403
3.076
2.893
2.599
2.267
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
7.278
7.278
7.38
7.38
7.38
7.175
6.355
4.97
4.05
3.25
2.79
2.33
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6.388
6.388
6.388
6.388
6.6
6.8
7
7.2
7.2
7.2
7.2
6.97
6.5
6.04
5.58
5.11
4.65
4.19
3.72
3.26
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3.154
3.127
3.09
3.049
3.146
3.44
3.15
3.003
2.828
2.619
2.444
2.303
2.189
2.1
2.1
2.1
2.1
2.1
2.1
2.1
4.494
4.494
4.453
3.447
3.037
2.503
2.376
2.575
2.095
1.385
1.1
1.1
1.143
1.229
1.314
1.4
1.486
1.571
1.657
1.7
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5.883
5.634
5.637
5.683
5.068
4.168
3.655
3.382
2.949
2.699
2.541
2.416
2.292
2.214
2.185
2.147
2.114
2.094
2.086
2.076
3.18
3.406
3.274
2.871
2.535
2.091
1.931
1.869
1.865
1.77
1.75
1.75
1.784
1.818
1.852
1.887
1.921
1.955
1.989
2.023
3.273
3.527
3.41
2.957
2.59
2.106
1.937
1.9
1.897
1.803
1.786
1.786
1.798
1.811
1.847
1.884
1.921
1.957
1.993
2.03
2.092
2.524
2.783
2.532
2.016
1.644
1.617
1.447
1.482
1.361
1.244
1.187
1.22
1.286
1.352
1.418
1.485
1.551
1.617
1.65
5.493
5.41
5.637
4.935
4.289
3.624
3.036
2.825
2.643
1.938
1.512
1.4
1.436
1.507
1.579
1.65
1.721
1.793
1.864
1.9
4.053
4.305
4.503
3.794
3.444
3.221
3.16
2.62
2.6
2.4
2.31
2.16
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
6.97
6.97
7.175
6.97
5.945
5.228
4.633
4.08
3.36
2.63
2.28
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
6.7
6.9
7.1
6.8
6.4
5.7
5.3
4.8
4.3
3.8
3.56
3.21
2.9
2.6
2.32
2.1
2.1
2.1
2.1
2.1
4.669
4.669
4.263
3.451
2.741
2.192
1.922
1.75
1.6
1.5
1.5
1.54
1.58
1.66
1.74
1.82
1.86
1.88
1.89
1.9
2.608
2.734
2.687
2.375
2.245
2.094
2.065
2.036
1.658
1.27
1.2
1.2
1.255
1.365
1.475
1.585
1.695
1.805
1.86
1.86
2.331
2.501
2.657
2.335
1.933
1.702
1.591
1.558
1.613
1.549
1.478
1.444
1.471
1.525
1.578
1.632
1.686
1.739
1.793
1.82
6.65
6.55
6.45
6.35
6.25
6.2
5.4
4.7
4.18
3.41
2.89
2.36
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
6.801
6.882
6.963
7.004
7.064
7.085
7.1
6.8
6.5
6.1
5.68
5.26
4.84
4.42
3.99
3.57
3.15
2.73
2.31
2.1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.85
5.75
5.5
5.1
4.7
4.3
3.9
3.5
3.1
2.7
2.3
2.1
2.1
6.75
6.75
6.63
6.56
6.5
5.8
5.3
5
4.8
4.362
3.921
3.5
3.117
2.786
2.51
2.287
2.1
2.1
2.1
2.1
4.815
4.275
3.812
3.168
2.625
2.244
1.993
1.896
1.531
1.35
1.3
1.3
1.329
1.386
1.443
1.5
1.557
1.614
1.671
1.7
6.5
6.699
6.9
6.801
6.6
6.37
6
5.4
4.85
4.35
3.94
3.53
3.12
2.71
2.3
2.1
2.1
2.1
2.1
2.1
6.15
6.15
6.15
5.38
4.718
4.305
3.626
2.96
2.51
2.27
2.15
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6.999
6.999
6.72
5.941
5.401
4.4
3.8
3.37
3.09
2.8
2.53
2.25
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.481
2.269
2.179
2.146
2.167
2.173
2.011
1.921
1.476
1.139
1.1
1.1
1.166
1.298
1.429
1.561
1.693
1.824
1.89
1.89
6.33
6.35
7
7.5
7.8
7.8
7.8
7.5
7.1
6.89
6.8
6.65
6.17
5.69
5.21
4.73
4.26
3.78
3.3
2.82
6.801
6.801
6.801
6.801
6.801
6.801
6.8
6.8
6.8
6.8
6.8
6.57
6.1
5.63
5.16
4.69
4.22
3.75
3.28
2.81
6.598
6.902
7.004
7.004
7.004
6.699
6.29
4.7
3.88
3.56
3.24
2.91
2.59
2.26
2.1
2.1
2.1
2.1
2.1
2.1
6.294
6.294
6.291
6.216
5.535
4.7
6.4
5.7
5.4
5.25
4.765
4.281
3.796
3.312
2.827
2.342
2.1
2.1
2.1
2.1
5.68
5.68
5.9
6.1
6.3
6.4
6.4
6.1
5.7
5.1
4.7
4.3
3.9
3.5
3.1
2.7
2.3
2.1
2.1
2.1
3.725
3.898
3.61
2.51
1.968
1.738
1.632
1.615
1.7
1.6
1.575
1.608
1.636
1.681
1.738
1.794
1.839
1.868
1.884
1.9
5.211
5.137
5.468
5.001
4.375
3.617
3.382
3.121
2.715
2.5
2.406
2.349
2.29
2.239
2.186
2.123
2.079
2.046
2.021
2.027
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5.516
5.595
5.656
5.69
5.719
5.889
5.69
5.69
5.6
5.3
4.92
4.55
4.17
3.79
3.42
3.04
2.66
2.29
2.1
2.1
6.873
6.961
6.846
6.77
6.427
5.419
4.494
3.877
3.416
3.044
2.76
2.55
2.402
2.287
2.198
2.15
2.116
2.1
2.1
2.1
5.769
5.905
6.09
6.395
6.658
6.65
6.65
6.65
6.65
6.65
6.65
6.4
5.89
5.39
4.88
4.38
3.87
3.36
2.86
2.35
2.07
2.21
2.67
2.35
1.78
1.47
1.425
1.45
1.5
1.5
1.5
1.5
1.514
1.543
1.571
1.6
1.629
1.657
1.686
1.7
4.95
5.325
5.28
4.441
3.63
2.95
2.659
2.65
2.538
2.439
2.353
2.275
2.208
2.151
2.099
2.099
2.099
2.099
2.099
2.099
6.224
5.586
5.72
6.056
4.855
3.32
2.547
2.459
1.918
1.8
1.8
1.87
1.9
1.9
1.9
1.9
1.9
1.9
1.9
1.9
4.444
4.715
5.312
4.016
2.894
2.315
1.804
1.313
1.217
1.17
1.17
1.266
1.363
1.459
1.556
1.652
1.7
1.7
1.7
1.7
5.031
4.9
5.1
2.999
3.2
2.001
2.501
2.05
1.55
1.15
1.1
1.12
1.15
1.21
1.263
1.345
1.45
1.555
1.637
1.7
6.76
6.76
6.76
6.18
5
4.338
3.685
3.172
3.014
2.802
2.623
2.479
2.366
2.279
2.21
2.15
2.1
2.1
2.1
2.1
6.328
6.601
6.909
7.05
7.05
7.05
7.05
6.5
5.8
5.4
4.96
4.52
4.08
3.64
3.2
2.76
2.32
2.1
2.1
2.1
5.684
5.786
5.989
6.192
6.293
6.293
6.29
6.29
6.29
6.29
6.29
6.06
5.59
5.13
4.66
4.2
3.73
3.26
2.8
2.33
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6.72
7.11
6.95
5.8
4.34
3.89
3.5
3.36
3
2.826
2.673
2.538
2.421
2.32
2.234
2.161
2.1
2.1
2.1
2.1
2.763
2.421
2.265
2.09
1.958
2.018
1.958
1.839
1.52
1.68
1.7
1.7
1.714
1.743
1.771
1.8
1.829
1.857
1.886
1.9
4.1
3.68
4.67
4.29
3.55
2.13
1.83
1.83
1.6
1.55
1.55
1.62
1.69
1.76
1.83
1.9
1.9
1.9
1.9
1.9
3.705
3.498
3.436
2.795
2.49
2.287
2.449
2.428
2.32
1.98
1.92
1.9
1.9
1.9
1.9
1.9
1.9
1.9
1.9
1.9
2.685
2.353
2.207
1.942
2.211
2.32
1.991
1.92
1.642
1.178
1.16
1.16
1.218
1.334
1.449
1.565
1.681
1.796
1.912
1.97
6.902
7.105
7.308
7.308
7.41
7.41
7.41
6.9
5.7
5.1
4.64
4.18
3.72
3.25
2.79
2.33
2.1
2.1
2.1
2.1
3.348
4.62
4.201
4.557
3.869
2.801
2.826
2.52
2.311
2.053
2.072
2.091
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
6.001
6.001
6.001
6.1
6.299
6.5
6.7
6.7
6.7
6.7
6.7
6.44
5.93
5.42
4.91
4.4
3.89
3.38
2.87
2.36
2.54
2.544
2.594
2.247
1.969
1.683
1.434
1.543
1.747
1.736
1.65
1.6
1.621
1.664
1.707
1.75
1.793
1.836
1.879
1.9
7.101
6.999
6.9
6.801
6.699
6.65
6.565
6.4
6.25
6.1
5.77
5.46
5.12
4.75
4.35
3.92
3.45
2.94
2.39
2.1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.4
7.4
7.32
6.676
5.627
4.7
4.24
3.61
3.16
2.88
2.71
2.55
2.41
2.29
2.2
2.1
2.1
2.1
2.1
2.1
6.916
6.934
6.973
7.012
7.031
6.993
6.884
6.692
6.343
6.093
5.828
5.466
5.011
4.567
4.137
3.755
3.407
3.085
2.783
2.505
5.683
5.103
5.164
5.425
4.463
3.125
2.462
2.357
1.879
1.762
1.759
1.828
1.862
1.869
1.877
1.885
1.891
1.895
1.899
1.9
2.909
2.79
2.429
2.145
2.153
2.076
2.08
2.096
1.604
1.281
1.171
1.17
1.22
1.319
1.417
1.515
1.613
1.713
1.803
1.844
6.7
6.7
6.7
6.5
6
5.4
4.7
4
3.517
3.1
2.764
2.508
2.32
2.186
2.1
2.1
2.1
2.1
2.1
2.1
6.56
6.97
7.073
6.56
5.535
5.269
5.064
4.58
3.8
3.4
2.88
2.36
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
6.46
6.81
6.85
6.62
6.1
5.6
4.5
3.9
3.52
3.17
2.88
2.63
2.45
2.31
2.19
2.1
2.1
2.1
2.1
2.1
5.501
5.499
5.53
5.658
5.68
5.68
5.79
5.89
5.89
5.89
5.89
5.65
5.18
4.71
4.23
3.76
3.28
2.81
2.34
2.1
6.965
6.965
6.815
6.699
6.52
6.392
6.373
6.31
6.1
5.7
5.28
4.85
4.43
4.01
3.58
3.16
2.74
2.31
2.1
2.1
2.056
1.994
1.939
2.015
2.149
2.058
2.085
2.175
1.593
1.243
1.2
1.2
1.267
1.4
1.533
1.667
1.8
1.933
2
2
7.15
6.949
6.896
6.821
6.801
6.809
6.837
7
6.8
6.75
6.75
6.52
6.05
5.59
5.12
4.66
4.19
3.73
3.26
2.8
2.66
2.66
2.578
2.359
2.163
1.974
1.882
1.829
1.577
1.408
1.343
1.323
1.339
1.397
1.474
1.566
1.652
1.724
1.781
1.805
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6.625
6.792
5.953
5
4.2
4.001
3.801
3.47
3.35
3.2
2.98
2.74
2.49
2.23
2.1
2.1
2.1
2.1
2.1
2.1
2.974
2.783
2.578
2.062
1.616
1.638
1.688
1.657
1.829
1.713
1.55
1.5
1.531
1.594
1.657
1.72
1.783
1.846
1.909
1.94
2.726
2.712
2.85
2.607
2.31
1.862
1.866
1.805
1.71
1.734
1.804
1.839
1.843
1.852
1.861
1.87
1.878
1.887
1.896
1.9
5
4.92
5.02
5
4.18
3.3
3.58
3.73
4.05
4.05
3.86
3.66
3.47
3.27
3.08
2.88
2.69
2.49
2.3
2.1
6
6.4
6.501
6.199
5.15
