LEx
72.0943
73.873
74.2497
74.4312
74.6228
74.8046
74.9749
75.1397
75.2996
75.4525
75.5996
75.743
75.883
76.0198
76.1572
76.2935
76.4312
76.569
76.7087
76.8529
76.9965
77.1391
77.2824
77.426
77.5696
77.7068
77.8446
77.9818
78.1161
78.2487
78.3813
78.512
78.6414
78.7677
78.8895
79.0132
79.1331
79.2503
79.3664
79.4788
79.5912
79.7036
79.8126
79.923
80.031
80.138
80.2451
80.3526
80.4591
80.5698
80.6777
80.7889
80.8999
81.0123
81.1257
81.2404
81.3543
81.4676
81.5828
81.698
81.816
81.9373
82.0574
82.18
82.3047
82.4294
82.5544
82.683
82.8112
82.941
83.071
83.2041
83.3386
83.4737
83.6091
83.7435
83.8809
84.0199
84.1568
NA
60.2161
61.165
61.959
62.1891
62.4121
62.6274
62.838
63.0462
63.2497
63.4459
63.6387
63.8311
64.0185
64.2042
64.3873
64.5666
64.7456
64.9224
65.0974
65.2746
65.4487
65.6214
65.7917
65.9617
66.1319
66.3021
66.4699
66.6337
66.7994
66.9587
67.1214
67.2826
67.4406
67.5998
67.7562
67.9119
68.0686
68.2183
68.3714
68.5212
68.6698
68.8164
68.9608
69.1074
69.251
69.3921
69.5328
69.6724
69.8102
69.9511
70.0858
70.2265
70.3644
70.4996
70.6361
70.7704
70.9083
71.0421
71.1759
71.3123
71.4442
71.5809
71.7157
71.8511
71.9853
72.1178
72.2503
72.3856
72.5196
72.6547
72.7853
72.9214
73.0583
73.1942
73.3298
73.4641
73.6033
73.7409
73.8778
NA
73.1284
73.7754
74.4793
74.6446
74.8175
74.9888
75.1594
75.3286
75.4941
75.6591
75.8255
75.9899
76.1551
76.317
76.4789
76.6376
76.7981
76.957
77.1133
77.2707
77.4247
77.5814
77.7347
77.8847
78.0344
78.1817
78.3249
78.4692
78.6104
78.7491
78.8869
79.0255
79.1617
79.2908
79.4222
79.5526
79.6786
79.8044
79.9275
80.0475
80.1692
80.2881
80.4078
80.5267
80.6461
80.7619
80.8794
80.9954
81.1124
81.2309
81.3487
81.4685
81.5893
81.7095
81.8291
81.949700000000007
82.069
82.1938
82.32
82.4457
82.5712
82.697
82.8278
82.9569
83.0852
83.2136
83.3446
83.4785
83.6114
83.7422
83.88
84.014
84.1493
84.2846
84.4185
84.5553
84.6898
84.8257
84.9581
NA
68.3775
71.7469
72.0279
72.2652
72.4948
72.7216
72.9399
73.1551
73.371
73.5835
73.7902
73.9962
74.198
74.3965
74.5928
74.7894
74.9851
75.1754
75.3652
75.5608
75.7527
75.9415
76.1306
76.3263
76.5174
76.7005
76.8856
77.0716
77.2491
77.4268
77.6059
77.7845
77.9586
78.1285
78.2924
78.461
78.6242
78.7855
78.9444
79.1005
79.2593
79.4156
79.5672
79.7243
79.881
80.0319
80.1837
80.3333
80.4831
80.6389
80.7869
80.9364
81.0841
81.2362
81.3814
81.5353
81.6806
81.8255
81.9678
82.1092
82.255
82.3972
82.5373
82.6781
82.8219
82.9612
83.0981
83.2393
83.374
83.5089
83.6463
83.7864
83.9236
84.0635
84.2033
84.3326
84.469
84.6057
84.7384
NA
77.266
77.8489
78.0233
78.1917
78.3591
78.5236
78.683
78.8412
79.0035
79.1585
79.3144
79.4663
79.6146
79.762200000000007
79.9113
80.0579
80.2044
80.3509
80.4978
80.6441
80.7892
80.9325
81.075
81.2164
81.3594
81.4898
81.6221
81.7546
81.887200000000007
82.0183
82.1473
82.2708
82.3998
82.5256
82.6459
82.7693
82.8921
83.0117
83.1318
83.249
83.3655
83.4874
83.6043
83.7204
83.8323
83.9503
84.0647
84.1835
84.2986
84.4159
84.5331
84.6499
84.7668
84.883
85.0043
85.1212
85.2373
85.3546
85.4766
85.5911
85.7125
85.8417
85.9628
86.0843
86.2086
86.3354
86.4599
86.5863
86.7181
86.8474
86.9739
87.1018
87.2301
87.3576
87.4814
87.6089
87.737
87.8677
87.9954
NA
73.7946
75.8391
76.1115
76.3009
76.4917
76.6769
76.8649
77.0498
77.2322
77.414
77.5961
77.7743
77.954
78.1318
78.3092
78.4847
78.6581
78.8307
79.0045
79.1772
79.3496
79.5193
79.6886
79.8546
80.0238
80.1901
80.359
80.524
80.688
80.8488
81.0114
81.1703
81.3292
81.4864
81.6387
81.7913
81.9412
82.0931
82.2413
82.3874
82.5334
82.6747
82.8148
82.9552
83.093
83.2298
83.3659
83.5007
83.6357
83.7675
83.9004
84.0323
84.1631
84.2945
84.424
84.5518
84.6827
84.8076
84.9332
85.0601
85.1876
85.312
85.4345
85.5595
85.6817
85.8042
85.9275
86.046
86.1692
86.2917
86.4122
86.531
86.656
86.7743
86.8945
87.0176
87.136
87.2598
87.3787
NA
67.8193
67.994
68.1593
68.3194
68.4683
68.6231
68.7784
68.9256
69.0721
69.2103
69.3535
69.496
69.6356
69.7656
69.8896
70.0175
70.1486
70.2766
70.4008
70.519
70.6368
70.7607
70.8842
71.0036
71.1099
71.2263
71.3403
71.4502
71.5653
71.6874
71.7953
71.9032
72.0134
72.1296
72.2364
72.3537
72.4647
72.579
72.6929
72.7951
72.9124
73.0274
73.1396
73.2543
73.3678
73.4872
73.6091
73.7286
73.8386
73.9667
74.0836
74.2079
74.3312
74.4602
74.5835
74.7099
74.8326
74.9657
75.0957
75.2205
75.3542
75.4893
75.6229
75.7541
75.8863
76.0101
76.1484
76.281
76.417
76.5554
76.6918
76.8304
76.9718
77.1067
77.246
77.3874
77.5279
77.6643
77.8015
NA
83.4758
83.6234
83.7722
83.9108
84.0415
84.1807
84.3171
84.4549
84.5733
84.7097
84.8328
84.9609
85.0941
85.2137
85.3375
85.4567
85.5789
85.706
85.8142
85.9393
86.0637
