Q0040Female
69.8206
64.4083
62.5144
61.5923
60.2649
59.0652
58.0141
57.0517
56.1786
55.3438
54.5483
53.798
53.0573
52.3436
51.618
50.9005
50.1535
49.3874
48.5984
47.7638
46.9153
46.0559
45.1906
44.3311
43.4517
42.6014
41.7607
40.9132
40.0606
39.2271
38.3892
37.5701
36.77
35.9732
35.2086
34.4423
33.6825
32.9303
32.1609
31.384
30.7918
30.3867
29.9991
29.6136
29.2266
28.8554
28.4672
28.0958
27.7003
27.309
26.9164
26.5212
26.118
25.7036
25.2943
24.8763
24.4528
24.0402
23.6257
23.2198
22.8298
22.416
22.039
21.6722
21.3049
20.9592
20.6217
20.2952
19.9763
19.6631
19.3788
19.082
18.8042
18.5294
18.2635
18.0171
17.7613
17.509
17.2771
NA
167.9745
163.0064
159.1445
158.508
155.6306
152.8748
150.1722
147.5521
144.9891
142.4785
140.0278
137.6068
135.2284
132.9125
130.6226
128.4248
126.2374
124.0664
121.9498
119.8075
117.7294
115.6853
113.6925
111.7462
109.7938
107.9068
106.0781
104.2836
102.4844
100.7527
98.995
97.3271
95.706
94.0654
92.5245
90.989
89.4942
88.0426
86.5846
85.2009
83.8266
82.4826
81.1881
79.9223
78.6388
77.4289
76.1826
75.0274
73.8276
72.6718
71.5328
70.4227
69.3292
68.2325
67.1813
66.1415
65.079
64.0794
63.0877
62.1259
61.2306
60.2245
59.3485
58.4856
57.6074
56.7833
55.9764
55.1843
54.3918
53.6034
52.8905
52.1201
51.39
50.6497
49.9389
49.2707
48.5621
47.8542
47.228
NA
42.7882
41.9104
39.7593
39.1976
38.3815
37.6114
36.8723
36.1574
35.4847
34.8413
34.2152
33.602
32.9722
32.3742
31.776
31.1884
30.6081
30.0118
29.4216
28.828
28.2627
27.6898
27.1224
26.5731
26.0448
25.5016
24.98
24.4559
23.9433
23.4558
22.9818
22.5141
22.0648
21.6342
21.2016
20.7847
20.3755
19.9611
19.5523
19.1555
18.7867
18.4986
18.2002
17.9098
17.6207
17.3461
17.0674
16.7983
16.5287
16.275
16.0154
15.7746
15.5206
15.2711
15.0344
14.7911
14.5553
14.3092
14.0761
13.8446
13.6201
13.3986
13.1814
12.9831
12.7875
12.6042
12.4319
12.2431
12.0703
11.907
11.7416
11.5868
11.4322
11.2763
11.136
10.9827
10.8396
10.6941
10.557
NA
70.6807
61.9167
59.8789
58.0558
56.2531
54.5471
53.0975
51.7106
50.3881
49.06
47.8245
46.637
45.4584
44.3433
43.2413
42.1775
41.1289
40.1533
39.1925
38.2199
37.2683
36.3593
35.4678
34.5938
33.7153
32.9064
32.1207
31.3332
30.5764
29.8748
29.1777
28.4819
27.8258
27.2027
26.6076
26.0046
25.4225
24.9083
24.4028
23.8834
23.4295
22.9824
22.5565
22.1213
21.7106
21.3216
20.9397
20.5679
20.1877
19.8305
19.4824
19.1438
18.8138
18.4724
18.1504
17.82
17.5154
17.2103
16.9156
16.631
16.3412
16.0626
15.7941
15.5343
15.2742
15.0354
14.7853
14.5527
14.3256
14.0973
13.8856
13.6621
13.4517
13.2391
13.0178
12.8295
12.6205
12.4287
12.23
NA
30.9188
29.4246
28.7047
28.0572
27.4494
26.8653
26.3268
25.8168
25.3251
24.848
24.3444
23.9211
23.5062
23.0941
22.6872
22.2924
21.8881
21.4916
21.0935
20.7185
20.3492
19.9726
19.5971
19.2446
18.8926
18.5787
18.2749
17.9696
17.6683
17.366
17.0797
16.804
16.5266
16.2512
15.9906
15.7364
15.4773
15.2093
14.9282
14.6229
14.3859
14.1934
14.0142
13.8389
13.6675
13.4946
13.3184
13.1513
12.978
12.8006
12.6382
12.4678
12.2884
12.1233
11.9493
11.7769
11.6085
11.4489
11.277
11.1146
10.9574
10.79
10.634
10.4869
10.3384
10.1844
10.0451
9.9047
9.7641
9.6252
9.4959
9.3585
9.2341
9.1113
8.9907
8.8718
8.755
8.6361
8.5294
NA
38.3735
33.0349
31.9038
31.1766
30.4082
29.6962
29.0093
28.3435
27.7161
27.1058
26.5079
25.942
25.3879
24.8594
24.3297
23.8167
23.3222
22.8319
22.3559
21.8832
21.4269
20.9817
20.5425
20.1237
19.7056
19.3135
18.9077
18.5336
18.161
17.8002
17.4489
17.1061
16.7663
16.439
16.1255
15.8135
15.5143
15.2093
14.9183
14.6398
14.3761
14.1383
13.8997
13.6637
13.4357
13.2063
12.989
12.7766
12.5585
12.3429
12.1364
11.935
11.7298
11.5259
11.336
11.1473
10.9535
10.7716
10.595
10.4127
10.2354
10.0663
9.8986
9.7336
9.5718
9.4118
9.2566
9.1068
8.9549
8.8105
8.6661
8.5282
8.3872
8.254
8.1197
7.9905
7.8617
7.7318
7.6125
NA
78.1713
76.3548
74.7235
73.0919
71.6243
70.0102
68.5332
67.0578
65.7239
64.3591
63.0035
61.6891
60.3884
59.1211
57.9916
56.7427
55.5837
54.3766
53.2071
52.1802
51.0584
49.8903
48.8292
47.8004
46.8736
45.8559
44.9313
43.9677
43.0787
42.1516
41.2605
40.3736
39.5509
38.7296
37.9559
37.0886
36.323
35.5999
34.8421
34.1618
33.4513
32.8897
32.3876
31.8516
31.3712
30.8851
30.3971
29.9243
29.458
29.0579
28.6424
28.1726
27.7402
27.3253
26.9009
26.5523
26.2374
25.9048
25.6294
25.3275
25.0347
24.736
24.4929
24.234
23.9997
23.7751
23.535
23.2903
23.0393
22.8123
22.5667
22.3486
22.1206
21.884
21.6832
21.444
21.236
21.0186
20.8132
NA
12.0345
11.8546
11.643
11.4702
11.3002
11.0993
10.9355
10.7416
10.5831
10.3954
10.2229
10.0568
9.8752
9.7152
9.5438
9.3868
9.2186
9.0564
8.9101
8.7601
8.6053
8.4531
8.2982
8.1519
8.0084
7.865
7.7244
7.584
7.4401
7.2963
7.1448
7.0198
6.8718
6.7516
6.6315
6.4942
6.3764
6.2443
6.1147
5.9855
5.8805
5.7566
5.6353
5.5021
5.404
5.2746
5.1634
5.0547
4.9499
4.8297
4.7296
4.6165
4.5208
4.3966
4.3071
4.1904
4.1007
4.0027
3.9071
3.8027
3.712
3.6234
3.5269
3.433
3.3416
3.2528
3.1639
3.0798
2.9957
2.908
2.8228
2.7458
2.6655
2.5855
2.51
2.4348
2.3573
2.2804
2.2081
NA
19.7246
16.1199
15.6726
15.4516
15.2451
15.0272
14.8204
14.62
14.4175
14.2169
14.0248
13.834
13.6413
13.4702
13.2918
13.1177
12.9477
12.7727
12.6051
12.4325
12.2624
12.0935
11.9156
11.7618
11.6016
11.4411
11.286
11.126
10.9812
10.8333
10.6887
10.53
10.3823
10.2323
10.087
9.9269
9.7962
9.6512
9.5085
9.3784
9.2532
9.1252
8.9993
8.8789
8.754
8.6362
8.5034
8.3794
8.2648
8.1423
8.0227
7.9016
7.7851
7.6695
7.5512
7.4368
7.3164
7.2098
7.0943
6.9801
6.8785
6.7648
6.6603
6.5496
6.4396
6.3383
6.2325
6.1271
6.0282
5.9206
5.8243
5.7188
5.6131
5.5172
5.422
5.3215
5.2355
5.1379
5.0433
NA
18.6866
15.4362
15.0157
14.8003
14.5945
14.3802
14.1748
13.9766
13.776
13.5769
13.386
13.2003
13.0121
12.8472
12.6752
12.5082
12.3441
12.1777
12.0167
11.8513
11.6881
11.5265
11.3561
11.2063
11.0522
10.8961
10.7445
10.5883
10.4456
10.3
10.1567
10.0016
9.8553
9.7077
9.5641
9.4063
9.2752
9.1298
8.9881
8.8581
8.7356
8.6108
8.4893
8.3716
8.2525
8.1379
8.0108
7.893
7.783
7.6655
7.5515
7.4349
7.3246
7.2127
7.1008
6.9901
6.875
6.7725
6.662
6.5516
6.4529
6.3433
6.2416
6.1349
6.0279
5.9293
5.8266
5.7244
5.6283
5.5243
5.4298
5.3286
5.2268
5.1341
5.0421
4.9464
4.8631
4.7704
4.6798
NA
76.5952
71.0457
68.9838
67.973
66.4965
65.1618
63.9883
62.9093
61.929
60.9873
60.085
59.2343
58.3967
57.5891
56.7719
55.9661
55.1305
54.2773
53.4022
52.481
51.5481
50.6047
49.6575
48.7162
47.7544
46.8265
45.9102
44.9897
44.0653
43.1654
42.262
41.3824
40.5227
39.6656
38.844
38.0238
37.2083
36.4042
35.5811
34.7474
34.1005
33.6522
33.2227
32.7947
32.3652
31.9535
31.5249
31.1149
30.677
30.2461
29.8143
29.3809
28.9387
28.4849
28.0381
27.582
27.1212
26.672
26.2223
25.7829
25.3604
24.9123
24.5052
24.1105
23.7148
23.3424
22.9796
22.6287
22.2848
21.9479
21.642
21.3217
21.0227
20.7248
20.4362
20.1702
19.8906
19.6162
19.3648
NA
115.1947
110.4043
107.8624
107.8263
105.3044
102.9653
100.7641
98.7077
96.7458
94.8837
93.1146
91.4027
89.7453
88.1332
86.5312
84.9738
83.4487
81.9023
80.3664
78.8363
77.2957
75.7798
74.2443
72.7676
71.2945
69.8566
68.4613
67.0896
65.6958
64.3493
62.9958
61.7037
60.4348
59.2079
58.0179
56.8238
55.6825
54.5689
53.4824
52.4102
51.4288
50.6199
49.8422
49.0639
48.2901
47.5416
46.7977
46.0949
45.363
44.6706
43.9847
43.3087
42.6329
41.949
41.2861
40.6407
39.986
39.3324
38.6868
38.038
37.4373
36.8328
36.2637
35.698
35.1473
34.6213
34.1277
33.6401
33.1518
32.7037
32.2436
31.8047
31.3707
30.9436
30.5498
30.169
29.7735
29.3757
29.0075
NA
66.5434
61.1184
59.2759
58.0407
56.8167
55.6673
54.6537
53.7053
52.8479
52.0172
51.2225
50.4855
49.7577
49.0638
48.3643
47.679
46.9612
46.2449
45.5132
44.7347
43.9578
43.1702
42.3908
41.6071
40.8009
40.0328
39.2697
38.4975
37.7308
36.9852
36.2384
35.506100000000004
34.7962
34.0806
33.4023
32.7277
32.0477
31.3798
