"LocID","Time"
504,"2010-2015"
504,"2015-2020"
504,"2020-2025"
504,"2025-2030"
504,"2030-2035"
504,"2035-2040"
504,"2040-2045"
504,"2045-2050"
508,"2005-2010"
508,"2010-2015"
508,"2015-2020"
508,"2020-2025"
508,"2025-2030"
508,"2030-2035"
508,"2035-2040"
508,"2040-2045"
508,"2045-2050"
104,"2005-2010"
104,"2010-2015"
104,"2015-2020"
104,"2020-2025"
104,"2025-2030"
104,"2030-2035"
104,"2035-2040"
104,"2040-2045"
104,"2045-2050"
516,"2005-2010"
516,"2010-2015"
516,"2015-2020"
516,"2020-2025"
516,"2025-2030"
516,"2030-2035"
516,"2035-2040"
516,"2040-2045"
516,"2045-2050"
520,"2005-2010"
520,"2010-2015"
520,"2015-2020"
520,"2020-2025"
520,"2025-2030"
520,"2030-2035"
520,"2035-2040"
520,"2040-2045"
520,"2045-2050"
524,"2005-2010"
524,"2010-2015"
524,"2015-2020"
524,"2020-2025"
524,"2025-2030"
524,"2030-2035"
524,"2035-2040"
524,"2040-2045"
524,"2045-2050"
528,"2005-2010"
528,"2010-2015"
528,"2015-2020"
528,"2020-2025"
528,"2025-2030"
528,"2030-2035"
528,"2035-2040"
528,"2040-2045"
528,"2045-2050"
530,"2005-2010"
530,"2010-2015"
530,"2015-2020"
530,"2020-2025"
530,"2025-2030"
530,"2030-2035"
530,"2035-2040"
530,"2040-2045"
530,"2045-2050"
540,"2005-2010"
540,"2010-2015"
540,"2015-2020"
540,"2020-2025"
540,"2025-2030"
540,"2030-2035"
540,"2035-2040"
540,"2040-2045"
540,"2045-2050"
554,"2005-2010"
554,"2010-2015"
554,"2015-2020"
554,"2020-2025"
554,"2025-2030"
554,"2030-2035"
554,"2035-2040"
554,"2040-2045"
554,"2045-2050"
558,"2005-2010"
558,"2010-2015"
558,"2015-2020"
558,"2020-2025"
558,"2025-2030"
558,"2030-2035"
558,"2035-2040"
558,"2040-2045"
558,"2045-2050"
562,"2005-2010"
562,"2010-2015"
562,"2015-2020"
562,"2020-2025"
562,"2025-2030"
562,"2030-2035"
562,"2035-2040"
562,"2040-2045"
562,"2045-2050"
566,"2005-2010"
566,"2010-2015"
566,"2015-2020"
566,"2020-2025"
566,"2025-2030"
566,"2030-2035"
566,"2035-2040"
566,"2040-2045"
566,"2045-2050"
570,"2005-2010"
570,"2010-2015"
570,"2015-2020"
570,"2020-2025"
570,"2025-2030"
570,"2030-2035"
570,"2035-2040"
570,"2040-2045"
570,"2045-2050"
912,"2005-2010"
912,"2010-2015"
912,"2015-2020"
912,"2020-2025"
912,"2025-2030"
912,"2030-2035"
912,"2035-2040"
912,"2040-2045"
912,"2045-2050"
905,"2005-2010"
905,"2010-2015"
905,"2015-2020"
905,"2020-2025"
905,"2025-2030"
905,"2030-2035"
905,"2035-2040"
905,"2040-2045"
905,"2045-2050"
924,"2005-2010"
924,"2010-2015"
924,"2015-2020"
924,"2020-2025"
924,"2025-2030"
924,"2030-2035"
924,"2035-2040"
924,"2040-2045"
924,"2045-2050"
580,"2005-2010"
580,"2010-2015"
580,"2015-2020"
580,"2020-2025"
580,"2025-2030"
580,"2030-2035"
580,"2035-2040"
580,"2040-2045"
580,"2045-2050"
578,"2005-2010"
578,"2010-2015"
578,"2015-2020"
578,"2020-2025"
578,"2025-2030"
578,"2030-2035"
578,"2035-2040"
578,"2040-2045"
578,"2045-2050"
909,"2005-2010"
909,"2010-2015"
909,"2015-2020"
909,"2020-2025"
909,"2025-2030"
909,"2030-2035"
909,"2035-2040"
909,"2040-2045"
909,"2045-2050"
512,"2005-2010"
512,"2010-2015"
512,"2015-2020"
512,"2020-2025"
512,"2025-2030"
512,"2030-2035"
512,"2035-2040"
512,"2040-2045"
512,"2045-2050"
586,"2005-2010"
586,"2010-2015"
586,"2015-2020"
586,"2020-2025"
586,"2025-2030"
586,"2030-2035"
586,"2035-2040"
586,"2040-2045"
586,"2045-2050"
585,"2005-2010"
585,"2010-2015"
585,"2015-2020"
585,"2020-2025"
585,"2025-2030"
585,"2030-2035"
585,"2035-2040"
585,"2040-2045"
585,"2045-2050"
591,"2005-2010"
591,"2010-2015"
591,"2015-2020"
591,"2020-2025"
591,"2025-2030"
591,"2030-2035"
591,"2035-2040"
591,"2040-2045"
591,"2045-2050"
598,"2005-2010"
598,"2010-2015"
598,"2015-2020"
598,"2020-2025"
598,"2025-2030"
598,"2030-2035"
598,"2035-2040"
598,"2040-2045"
598,"2045-2050"
600,"2005-2010"
600,"2010-2015"
600,"2015-2020"
600,"2020-2025"
600,"2025-2030"
600,"2030-2035"
600,"2035-2040"
600,"2040-2045"
600,"2045-2050"
604,"2005-2010"
604,"2010-2015"
604,"2015-2020"
604,"2020-2025"
604,"2025-2030"
604,"2030-2035"
604,"2035-2040"
604,"2040-2045"
604,"2045-2050"
608,"2005-2010"
608,"2010-2015"
608,"2015-2020"
608,"2020-2025"
608,"2025-2030"
608,"2030-2035"
608,"2035-2040"
608,"2040-2045"
608,"2045-2050"
612,"2005-2010"
612,"2010-2015"
612,"2015-2020"
612,"2020-2025"
612,"2025-2030"
612,"2030-2035"
612,"2035-2040"
612,"2040-2045"
612,"2045-2050"
616,"2005-2010"
616,"2010-2015"
616,"2015-2020"
616,"2020-2025"
616,"2025-2030"
616,"2030-2035"
616,"2035-2040"
616,"2040-2045"
616,"2045-2050"
957,"2005-2010"
957,"2010-2015"
957,"2015-2020"
957,"2020-2025"
957,"2025-2030"
957,"2030-2035"
957,"2035-2040"
957,"2040-2045"
957,"2045-2050"
620,"2005-2010"
620,"2010-2015"
620,"2015-2020"
620,"2020-2025"
620,"2025-2030"
620,"2030-2035"
620,"2035-2040"
620,"2040-2045"
620,"2045-2050"
630,"2005-2010"
630,"2010-2015"
630,"2015-2020"
630,"2020-2025"
630,"2025-2030"
630,"2030-2035"
630,"2035-2040"
630,"2040-2045"
630,"2045-2050"
634,"2005-2010"
634,"2010-2015"
634,"2015-2020"
634,"2020-2025"
634,"2025-2030"
634,"2030-2035"
634,"2035-2040"
634,"2040-2045"
634,"2045-2050"
410,"2005-2010"
410,"2010-2015"
410,"2015-2020"
410,"2020-2025"
410,"2025-2030"
410,"2030-2035"
410,"2035-2040"
410,"2040-2045"
410,"2045-2050"
498,"2005-2010"
498,"2010-2015"
498,"2015-2020"
498,"2020-2025"
498,"2025-2030"
498,"2030-2035"
498,"2035-2040"
498,"2040-2045"
498,"2045-2050"
642,"2005-2010"
642,"2010-2015"
642,"2015-2020"
642,"2020-2025"
642,"2025-2030"
642,"2030-2035"
642,"2035-2040"
642,"2040-2045"
642,"2045-2050"
643,"2005-2010"
643,"2010-2015"
643,"2015-2020"
643,"2020-2025"
643,"2025-2030"
643,"2030-2035"
643,"2035-2040"
643,"2040-2045"
643,"2045-2050"
646,"2005-2010"
646,"2010-2015"
646,"2015-2020"
646,"2020-2025"
646,"2025-2030"
646,"2030-2035"
646,"2035-2040"
646,"2040-2045"
646,"2045-2050"
638,"2005-2010"
638,"2010-2015"
638,"2015-2020"
638,"2020-2025"
638,"2025-2030"
638,"2030-2035"
638,"2035-2040"
638,"2040-2045"
638,"2045-2050"
654,"2005-2010"
654,"2010-2015"
654,"2015-2020"
654,"2020-2025"
654,"2025-2030"
654,"2030-2035"
654,"2035-2040"
654,"2040-2045"
654,"2045-2050"
659,"2005-2010"
659,"2010-2015"
659,"2015-2020"
659,"2020-2025"
659,"2025-2030"
659,"2030-2035"
659,"2035-2040"
659,"2040-2045"
659,"2045-2050"
662,"2005-2010"
662,"2010-2015"
662,"2015-2020"
662,"2020-2025"
662,"2025-2030"
662,"2030-2035"
662,"2035-2040"
662,"2040-2045"
662,"2045-2050"
666,"2005-2010"
666,"2010-2015"
666,"2015-2020"
666,"2020-2025"
666,"2025-2030"
666,"2030-2035"
666,"2035-2040"
666,"2040-2045"
666,"2045-2050"
670,"2005-2010"
670,"2010-2015"
670,"2015-2020"
670,"2020-2025"
670,"2025-2030"
670,"2030-2035"
670,"2035-2040"
670,"2040-2045"
670,"2045-2050"
882,"2005-2010"
882,"2010-2015"
882,"2015-2020"
882,"2020-2025"
882,"2025-2030"
882,"2030-2035"
882,"2035-2040"
882,"2040-2045"
882,"2045-2050"
674,"2005-2010"
674,"2010-2015"
674,"2015-2020"
674,"2020-2025"
674,"2025-2030"
674,"2030-2035"
674,"2035-2040"
674,"2040-2045"
674,"2045-2050"
678,"2005-2010"
678,"2010-2015"
678,"2015-2020"
678,"2020-2025"
678,"2025-2030"
678,"2030-2035"
678,"2035-2040"
678,"2040-2045"
678,"2045-2050"
682,"2005-2010"
682,"2010-2015"
682,"2015-2020"
682,"2020-2025"
682,"2025-2030"
682,"2030-2035"
682,"2035-2040"
682,"2040-2045"
682,"2045-2050"
686,"2005-2010"
686,"2010-2015"
686,"2015-2020"
686,"2020-2025"
686,"2025-2030"
686,"2030-2035"
686,"2035-2040"
686,"2040-2045"
686,"2045-2050"
688,"2005-2010"
688,"2010-2015"
688,"2015-2020"
688,"2020-2025"
688,"2025-2030"
688,"2030-2035"
688,"2035-2040"
688,"2040-2045"
688,"2045-2050"
690,"2005-2010"
690,"2010-2015"
690,"2015-2020"
690,"2020-2025"
690,"2025-2030"
690,"2030-2035"
690,"2035-2040"
690,"2040-2045"
690,"2045-2050"
694,"2005-2010"
694,"2010-2015"
694,"2015-2020"
694,"2020-2025"
694,"2025-2030"
694,"2030-2035"
694,"2035-2040"
694,"2040-2045"
694,"2045-2050"
702,"2005-2010"
702,"2010-2015"
702,"2015-2020"
702,"2020-2025"
702,"2025-2030"
702,"2030-2035"
702,"2035-2040"
702,"2040-2045"
702,"2045-2050"
703,"2005-2010"
703,"2010-2015"
703,"2015-2020"
703,"2020-2025"
703,"2025-2030"
703,"2030-2035"
703,"2035-2040"
703,"2040-2045"
703,"2045-2050"
705,"2005-2010"
705,"2010-2015"
705,"2015-2020"
705,"2020-2025"
705,"2025-2030"
705,"2030-2035"
705,"2035-2040"
705,"2040-2045"
705,"2045-2050"
90,"2005-2010"
90,"2010-2015"
90,"2015-2020"
90,"2020-2025"
90,"2025-2030"
90,"2030-2035"
90,"2035-2040"
90,"2040-2045"
90,"2045-2050"
706,"2005-2010"
706,"2010-2015"
706,"2015-2020"
706,"2020-2025"
706,"2025-2030"
706,"2030-2035"
706,"2035-2040"
706,"2040-2045"
706,"2045-2050"
710,"2005-2010"
710,"2010-2015"
710,"2015-2020"
710,"2020-2025"
710,"2025-2030"
710,"2030-2035"
710,"2035-2040"
710,"2040-2045"
710,"2045-2050"
931,"2005-2010"
931,"2010-2015"
931,"2015-2020"
931,"2020-2025"
931,"2025-2030"
931,"2030-2035"
931,"2035-2040"
931,"2040-2045"
931,"2045-2050"
921,"2005-2010"
921,"2010-2015"
921,"2015-2020"
921,"2020-2025"
921,"2025-2030"
921,"2030-2035"
921,"2035-2040"
921,"2040-2045"
921,"2045-2050"
920,"2005-2010"
920,"2010-2015"
920,"2015-2020"
920,"2020-2025"
920,"2025-2030"
920,"2030-2035"
920,"2035-2040"
920,"2040-2045"
920,"2045-2050"
913,"2005-2010"
913,"2010-2015"
913,"2015-2020"
913,"2020-2025"
913,"2025-2030"
913,"2030-2035"
913,"2035-2040"
913,"2040-2045"
913,"2045-2050"
925,"2005-2010"
925,"2010-2015"
925,"2015-2020"
925,"2020-2025"
925,"2025-2030"
925,"2030-2035"
925,"2035-2040"
925,"2040-2045"
925,"2045-2050"
724,"2005-2010"
724,"2010-2015"
724,"2015-2020"
724,"2020-2025"
724,"2025-2030"
724,"2030-2035"
724,"2035-2040"
724,"2040-2045"
724,"2045-2050"
144,"2005-2010"
144,"2010-2015"
144,"2015-2020"
144,"2020-2025"
144,"2025-2030"
144,"2030-2035"
144,"2035-2040"
144,"2040-2045"
144,"2045-2050"
275,"2005-2010"
275,"2010-2015"
275,"2015-2020"
275,"2020-2025"
275,"2025-2030"
275,"2030-2035"
275,"2035-2040"
275,"2040-2045"
275,"2045-2050"
947,"2005-2010"
947,"2010-2015"
947,"2015-2020"
947,"2020-2025"
947,"2025-2030"
947,"2030-2035"
947,"2035-2040"
947,"2040-2045"
947,"2045-2050"
736,"2005-2010"
736,"2010-2015"
736,"2015-2020"
736,"2020-2025"
736,"2025-2030"
736,"2030-2035"
736,"2035-2040"
736,"2040-2045"
736,"2045-2050"
740,"2005-2010"
740,"2010-2015"
740,"2015-2020"
740,"2020-2025"
740,"2025-2030"
740,"2030-2035"
740,"2035-2040"
740,"2040-2045"
740,"2045-2050"
748,"2005-2010"
748,"2010-2015"
748,"2015-2020"
748,"2020-2025"
748,"2025-2030"
748,"2030-2035"
748,"2035-2040"
748,"2040-2045"
748,"2045-2050"
752,"2005-2010"
752,"2010-2015"
752,"2015-2020"
752,"2020-2025"
752,"2025-2030"
752,"2030-2035"
752,"2035-2040"
752,"2040-2045"
752,"2045-2050"
756,"2005-2010"
756,"2010-2015"
756,"2015-2020"
756,"2020-2025"
756,"2025-2030"
756,"2030-2035"
756,"2035-2040"
756,"2040-2045"
756,"2045-2050"
760,"2005-2010"
760,"2010-2015"
760,"2015-2020"
760,"2020-2025"
760,"2025-2030"
760,"2030-2035"
760,"2035-2040"
760,"2040-2045"
760,"2045-2050"
807,"2005-2010"
807,"2010-2015"
807,"2015-2020"
807,"2020-2025"
807,"2025-2030"
807,"2030-2035"
807,"2035-2040"
807,"2040-2045"
807,"2045-2050"
762,"2005-2010"
762,"2010-2015"
762,"2015-2020"
762,"2020-2025"
762,"2025-2030"
762,"2030-2035"
762,"2035-2040"
762,"2040-2045"
762,"2045-2050"
764,"2005-2010"
764,"2010-2015"
764,"2015-2020"
764,"2020-2025"
764,"2025-2030"
764,"2030-2035"
764,"2035-2040"
764,"2040-2045"
764,"2045-2050"
626,"2005-2010"
626,"2010-2015"
626,"2015-2020"
626,"2020-2025"
626,"2025-2030"
626,"2030-2035"
626,"2035-2040"
626,"2040-2045"
626,"2045-2050"
768,"2005-2010"
768,"2010-2015"
768,"2015-2020"
768,"2020-2025"
768,"2025-2030"
768,"2030-2035"
768,"2035-2040"
768,"2040-2045"
768,"2045-2050"
772,"2005-2010"
772,"2010-2015"
772,"2015-2020"
772,"2020-2025"
772,"2025-2030"
772,"2030-2035"
772,"2035-2040"
772,"2040-2045"
772,"2045-2050"
776,"2005-2010"
776,"2010-2015"
776,"2015-2020"
776,"2020-2025"
776,"2025-2030"
776,"2030-2035"
776,"2035-2040"
776,"2040-2045"
776,"2045-2050"
780,"2005-2010"
780,"2010-2015"
780,"2015-2020"
780,"2020-2025"
780,"2025-2030"
780,"2030-2035"
780,"2035-2040"
780,"2040-2045"
780,"2045-2050"
788,"2005-2010"
788,"2010-2015"
788,"2015-2020"
788,"2020-2025"
788,"2025-2030"
788,"2030-2035"
788,"2035-2040"
788,"2040-2045"
788,"2045-2050"
792,"2005-2010"
792,"2010-2015"
792,"2015-2020"
792,"2020-2025"
792,"2025-2030"
792,"2030-2035"
792,"2035-2040"
792,"2040-2045"
792,"2045-2050"
795,"2005-2010"
795,"2010-2015"
795,"2015-2020"
795,"2020-2025"
795,"2025-2030"
795,"2030-2035"
795,"2035-2040"
795,"2040-2045"
795,"2045-2050"
796,"2005-2010"
796,"2010-2015"
796,"2015-2020"
796,"2020-2025"
796,"2025-2030"
796,"2030-2035"
796,"2035-2040"
796,"2040-2045"
796,"2045-2050"
798,"2005-2010"
798,"2010-2015"
798,"2015-2020"
798,"2020-2025"
798,"2025-2030"
798,"2030-2035"
798,"2035-2040"
798,"2040-2045"
798,"2045-2050"
800,"2005-2010"
800,"2010-2015"
800,"2015-2020"
800,"2020-2025"
800,"2025-2030"
800,"2030-2035"
800,"2035-2040"
800,"2040-2045"
800,"2045-2050"
804,"2005-2010"
804,"2010-2015"
804,"2015-2020"
804,"2020-2025"
804,"2025-2030"
804,"2030-2035"
804,"2035-2040"
804,"2040-2045"
804,"2045-2050"
784,"2005-2010"
784,"2010-2015"
784,"2015-2020"
784,"2020-2025"
784,"2025-2030"
784,"2030-2035"
784,"2035-2040"
784,"2040-2045"
784,"2045-2050"
826,"2005-2010"
826,"2010-2015"
826,"2015-2020"
826,"2020-2025"
826,"2025-2030"
826,"2030-2035"
826,"2035-2040"
826,"2040-2045"
826,"2045-2050"
834,"2005-2010"
834,"2010-2015"
834,"2015-2020"
834,"2020-2025"
834,"2025-2030"
834,"2030-2035"
834,"2035-2040"
834,"2040-2045"
834,"2045-2050"
850,"2005-2010"
850,"2010-2015"
850,"2015-2020"
850,"2020-2025"
850,"2025-2030"
850,"2030-2035"
850,"2035-2040"
850,"2040-2045"
850,"2045-2050"
840,"2005-2010"
840,"2010-2015"
840,"2015-2020"
840,"2020-2025"
840,"2025-2030"
840,"2030-2035"
840,"2035-2040"
840,"2040-2045"
840,"2045-2050"
858,"2005-2010"
858,"2010-2015"
858,"2015-2020"
858,"2020-2025"
858,"2025-2030"
858,"2030-2035"
858,"2035-2040"
858,"2040-2045"
858,"2045-2050"
860,"2005-2010"
860,"2010-2015"
860,"2015-2020"
860,"2020-2025"
860,"2025-2030"
860,"2030-2035"
860,"2035-2040"
860,"2040-2045"
860,"2045-2050"
548,"2005-2010"
548,"2010-2015"
548,"2015-2020"
548,"2020-2025"
548,"2025-2030"
548,"2030-2035"
548,"2035-2040"
548,"2040-2045"
548,"2045-2050"
862,"2005-2010"
862,"2010-2015"
862,"2015-2020"
862,"2020-2025"
862,"2025-2030"
862,"2030-2035"
862,"2035-2040"
862,"2040-2045"
862,"2045-2050"
704,"2005-2010"
704,"2010-2015"
704,"2015-2020"
704,"2020-2025"
704,"2025-2030"
704,"2030-2035"
704,"2035-2040"
704,"2040-2045"
704,"2045-2050"
876,"2005-2010"
876,"2010-2015"
876,"2015-2020"
876,"2020-2025"
876,"2025-2030"
876,"2030-2035"
876,"2035-2040"
876,"2040-2045"
876,"2045-2050"
914,"2005-2010"
914,"2010-2015"
914,"2015-2020"
914,"2020-2025"
914,"2025-2030"
914,"2030-2035"
914,"2035-2040"
914,"2040-2045"
914,"2045-2050"
922,"2005-2010"
922,"2010-2015"
922,"2015-2020"
922,"2020-2025"
922,"2025-2030"
922,"2030-2035"
922,"2035-2040"
922,"2040-2045"
922,"2045-2050"
926,"2005-2010"
926,"2010-2015"
926,"2015-2020"
926,"2020-2025"
926,"2025-2030"
926,"2030-2035"
926,"2035-2040"
926,"2040-2045"
926,"2045-2050"
732,"2005-2010"
732,"2010-2015"
732,"2015-2020"
732,"2020-2025"
732,"2025-2030"
732,"2030-2035"
732,"2035-2040"
732,"2040-2045"
732,"2045-2050"
900,"2005-2010"
900,"2010-2015"
900,"2015-2020"
900,"2020-2025"
900,"2025-2030"
900,"2030-2035"
900,"2035-2040"
900,"2040-2045"
900,"2045-2050"
887,"2005-2010"
887,"2010-2015"
887,"2015-2020"
887,"2020-2025"
887,"2025-2030"
887,"2030-2035"
887,"2035-2040"
887,"2040-2045"
887,"2045-2050"
894,"2005-2010"
894,"2010-2015"
894,"2015-2020"
894,"2020-2025"
894,"2025-2030"
894,"2030-2035"
894,"2035-2040"
894,"2040-2045"
894,"2045-2050"
716,"2005-2010"
716,"2010-2015"
716,"2015-2020"
716,"2020-2025"
716,"2025-2030"
716,"2030-2035"
716,"2035-2040"
716,"2040-2045"
716,"2045-2050"
