"Deaths"
2612.271
2784.827
2899.511
2953.97
2992.647
3044.931
3122.871
3226.582
3359.736
3533.23
3756.772
4039.589
4371.388
4752.862
5157.047
5597.062
6065.668
6548.484
2523.2
2600.418
2632.769
2646.572
2646.085
2646.978
2669.414
2728.366
2833.395
2988.564
3189.738
3438.372
3713.476
4012.738
4294.639
4564.747
4807.429
5007.793
2683.313
2975.143
3232.978
3463.637
3708.989
4000.689
4344.849
4736.975
5182.064
5701.451
6327.724
7081.278
8001.516
9104.791
10443.26
12067.336
14045.537
16476.197
2014.834
2025.894
2138.056
2220.153
2245.176
2233.631
2252.926
2346.211
2501.949
2692.026
2891.324
3096.69
3284.825
3445.735
3530.47
3548.388
3513.714
3463.721
2539.597
2628.022
2691.518
2725.7
2744.131
2768.306
2814.339
2890.584
3004.029
3161.66
3365.497
3620.65
3911.98
4239.296
4568.88
4909.616
5249.689
5573.991
2785.615
3137.108
3462.872
3761.821
4045.602
4328.347
4621.465
4924.587
5231.316
5533.136
5823.107
6095.492
6337.59
6531.003
6664.196
6732.184
6735.756
6675.115
2880.212
3388.889
3953.88
4565.16
5260.027
6089.067
7076.811
8226.56
9543.089
11050.408
12788.493
14798.719
17117.859
19785.277
22857.678
26413.602
30538.743
35314.77
59513.203
62157.901
65125.539
67729.464
70797.281
74572.145
78986.244
84049.972
89923.657
96760.178
104535.534
113035.801
122028.353
131462.159
141671.965
152924.971
165375.605
178941.45
57862.652
58913.71
60628.58
62669.467
65115.397
67955.125
71224.997
75138.963
79922.139
85601.58
91989.635
98784.692
105662.537
112396.875
118988.991
125247.014
130914.175
135735.033
59763.933
63113.441
67245.929
71429.544
76206.016
81817.334
88297.774
95782.124
104526.924
114708.402
126407.504
139589.597
154295.387
170781.527
189743.273
211966.828
238289.282
269521.371
51134.035
51001.865
53560.287
56262.686
58622.758
60806.602
63461.235
67075.754
71671.884
77002.539
82711.421
88505.315
93971.802
98526.612
101748.965
103050.08
102319.794
100366.872
58747.767
60705.521
63141.909
65542.132
68358.792
71709.978
75593.313
80139.103
85542.991
91888.033
99063.835
106805.635
114823.572
122961.017
131368.808
140081.422
149059.508
158138.973
64944.409
72555.522
80341.626
88485.126
97063.001
106019.063
115256.655
124734.137
134403.748
144162.963
153724.969
162722.758
170913.309
178242.1
184726.926
190238.395
194526.273
197425.962
66206.172
75955.445
86735.237
98643.288
112068.907
127412.144
144953.427
164923.282
187540.476
213001.443
241494.265
273275.639
308840.972
349034.204
394956.827
447728.856
508359.079
577788.665
103.779
113.619
123.811
134.34
145.792
158.787
171.599
182.041
189.017
194.527
200.985
209.292
216.11
216.641
209.498
197.033
184.742
177.184
102.611
111.784
121.704
132.399
143.955
156.832
169.331
179.46
186.223
191.51
197.55
205.013
210.381
208.508
197.269
177.895
154.518
130.836
103.395
112.997
123.035
133.574
145.032
157.958
170.586
180.814
187.632
193.013
199.288
207.239
213.455
213.038
204.352
189.338
172.933
159.305
104.595
114.256
124.238
134.711
146.176
159.273
172.162
182.587
189.514
195.043
201.657
210.263
217.56
218.915
213.275
203.332
194.909
192.408
103.481
113.555
124.256
135.646
148.136
162.361
176.742
189.319
199.164
208.276
218.97
231.813
243.02
247.095
241.778
228.622
212.68
198.502
108.658
122.857
137.218
151.535
166.412
182.052
196.264
206.075
212.245
218.588
226.43
232.557
230.921
218.597
199.291
178.739
160.765
147.025
109.187
124.214
139.422
154.718
170.966
188.562
205.397
218.565
228.954
240.442
254.207
266.592
270.868
263.613
248.538
231.869
217.876
207.774
901.182
978.164
1073.234
1203.427
1381.011
1600.072
1845.418
2104.748
2363.65
2607.723
2825.775
2991.448
3081.144
3091.119
3059.641
3050.793
3099.935
3192.918
880.907
946.953
1037.511
1170.042
1347.693
1563.479
1803.659
2057.888
2312.583
2551.435
2760.605
2910.442
2974.365
2944.157
2847.577
2734.203
2621.628
2486.531
900.464
978.404
1074.997
1208.269
1387.359
1606.801
1852.134
2111.676
2371.205
2616.227
2835.153
3001.47
3092.077
3103.947
3076.086
3073.421
3132.93
3243.76
890.848
968.392
1065.114
1198.396
1376.931
1594.986
1838.267
2095.644
2353.311
2596.064
2811.387
2971.759
3053.113
3050.671
2999.549
2960.308
2964.703
3000.756
891.232
964.989
1060.043
1193.176
1372.846
1592.572
1838.278
2099.089
2361.331
2609.61
2831.285
2998.031
3084.136
3082.503
3024.757
2966.96
2936.087
2914.945
963.228
1102.546
1263.401
1465.24
1719.206
2014.715
2326.549
2632.682
2914.464
3151.796
3319.108
3387.968
3356.08
3265.082
3175.773
3115.419
3052.872
2946.796
974.513
1127.349
1300.244
1512.139
1776.746
2085.601
2414.556
2741.202
3045.998
3309.297
3508.399
3618.765
3641.903
3624.111
3634.796
3711.765
3828.876
3931.518
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1413.435
1470.055
1525.85
1559.714
1590.098
1630.046
1685.025
1755.509
1845.215
1958.936
2103.108
2272.199
2467.299
2683.405
2909.9
3145.583
3380.96
3615.647
1366.492
1371.332
1382.514
1393.563
1403.558
1419.377
1449.119
1497.951
1570.917
1668.725
1793.418
1935.545
2094.743
2261.201
2416.934
2552.921
2651.179
2710.166
1449.223
1565.948
1692.555
1808.384
1928.961
2069.081
2233.059
2420.448
2636.685
2891.312
3196.505
3560.874
3991.501
4501.951
5102.719
5806.81
6646.174
7663.79
1157.798
1135.156
1190.241
1241.218
1264.03
1276.178
1305.517
1364.046
1448.615
1550.749
1669.185
1796.301
1929.859
2052.017
2136.197
2167.185
2139.338
2085.13
1387.562
1413.968
1445.718
1468.363
1488.072
1514.65
1555.192
1612.986
1692.393
1795.928
1927.733
2080.259
2254.025
2441.652
2628.72
2810.07
2971.653
3112.156
1514.322
1676.289
1842.021
2003.322
2158.294
2309.008
2459.584
2612.141
2767.025
2923.209
3078.754
3229.166
3366.725
3478.954
3554.371
3585.969
3575.542
3529.321
1576.398
1843.662
2151.051
2488.762
2868.47
3310.374
3827.504
4425.688
5112.546
5900.782
6806.461
7846.487
9037.607
10399.174
11957.231
13747.404
15812.147
18193.631
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1596.217
1662.229
1745.071
1837.16
1936.327
2054.178
2183.737
2320.783
2465.588
2613.16
2761.266
2898.267
3004.914
3084.984
3141.963
3205.565
3279
3371.537
1585.825
1645.743
1725.002
1816.305
1912.981
2026.294
2149.992
2280.441
2417.626
2555.359
2689.423
2805.991
2883.1
2918.617
2908.112
2870.197
2797.264
2691.175
1592.712
1657.199
1739.445
1832.19
1931.098
2047.837
2175.874
2311.326
2454.388
2599.582
2744.066
2875.626
2974.312
3042.322
3080.983
3117.157
3151.639
3192.793
1589.115
1653.389
1735.62
1828.056
1926.108
2041.634
2168.332
2302.34
2443.659
2586.473
2727.517
2854.155
2945.787
3003.108
3025.652
3037.953
3038.779
3035.709
1591.105
1655.063
1736.963
1829.415
1927.948
2044.156
2171.586
2306.439
2448.915
2593.36
2736.463
2865.331
2959.134
3018.368
3042.15
3054.293
3052.479
3042.252
1679.184
1818.47
1953.442
2094.246
2245.274
2403.476
2564.281
2726.117
2888.399
3045.049
3180.43
3276.833
3328.62
3345.812
3342.096
3326.15
3300.895
3266.673
1681.123
1823.643
1961.723
2105.819
2260.603
2423.522
2590.2
2759.135
2929.993
3097.116
3245.762
3359.298
3433.5
3480.622
3517.727
3557.397
3605.657
3662.818
142.971
149.262
153.211
156.41
161.753
170.236
179.476
185.101
186.141
185.969
188.444
193.583
198.57
198.191
192.299
185.433
182.182
184.428
141.315
146.897
150.735
154.141
159.386
167.548
176.441
181.781
182.537
181.9
183.514
187.144
189.715
185.721
174.376
159.852
145.968
134.167
142.15
147.992
151.836
155.213
160.531
168.725
177.619
183.013
183.923
183.517
185.469
189.701
193.311
190.955
182.115
171.059
161.959
156.428
143.712
149.502
153.118
156.297
161.695
170.206
179.395
184.914
185.894
185.733
188.282
193.559
198.782
198.735
193.354
187.002
184.354
187.137
142.558
149.322
154.113
158.465
164.999
174.817
185.782
193.607
197.322
200.125
205.661
213.54
220.571
221.001
214.088
204.07
195.386
190.094
147.596
158.68
166.518
172.991
182.285
194.242
204.688
209.585
209.491
209.488
211.801
213.714
210.918
201.189
188.306
178.018
171.454
165.938
148.04
159.975
168.876
176.835
187.955
202.025
215.039
223.177
226.969
231.12
237.407
242.749
242.522
234.24
221.595
210.514
202.526
195.228
4.19
4.73
5.347
5.976
6.601
7.206
7.669
7.837
7.65
7.24
6.843
6.598
6.565
6.638
6.682
6.621
6.519
6.489
4.162
4.683
5.289
5.923
6.545
7.146
7.597
7.752
7.555
7.133
6.713
6.437
6.349
6.336
6.236
5.947
5.497
4.976
4.181
4.713
5.324
5.952
6.576
7.177
7.635
7.795
7.6
7.185
6.774
6.515
6.457
6.493
6.479
6.322
6.07
5.826
4.2
4.733
5.346
5.976
6.601
7.205
7.667
7.83
7.642
7.229
6.832
6.587
6.56
6.641
6.694
6.645
6.56
6.548
4.176
