ax
0.1465
0.1429
0.1455
1.5445
1.4732
1.5103
2.5
2.5
2.5
2.5
2.5
2.5
2.6915
2.67
2.6823
2.5698
2.6051
2.5848
2.5236
2.5728
2.545
2.5731
2.5874
2.5796
2.6246
2.6115
2.6183
2.6635
2.636
2.6508
2.6768
2.6507
2.6651
2.6741
2.6518
2.6643
2.6612
2.6587
2.66
2.6401
2.6669
2.651
2.616
2.6591
2.6342
2.575
2.6235
2.5975
2.5054
2.5554
2.5313
2.3884
2.4338
2.4127
2.2005
2.2486
2.2273
1.9524
2.0153
1.9892
1.6344
1.7419
1.703
1.645
1.7564
1.723
0.118
0.1169
0.1185
1.5744
1.4874
1.5316
2.5
2.5
2.5
2.5
2.5
2.5
2.7006
2.6748
2.6901
2.5656
2.6134
2.5852
2.5217
2.5853
2.5484
2.5772
2.6021
2.5882
2.637
2.6304
2.6337
2.6855
2.6581
2.6726
2.6992
2.6683
2.6852
2.6937
2.6644
2.6809
2.6776
2.6697
2.6735
2.654
2.6805
2.6641
2.6308
2.6763
2.6496
2.5901
2.6424
2.6131
2.5235
2.5786
2.5501
2.4093
2.4611
2.4367
2.2214
2.2777
2.2525
1.9708
2.0435
2.0135
1.6488
1.7687
1.7256
1.648
1.7639
1.7307
0.1002
0.1021
0.1019
1.5931
1.4954
1.5447
2.5
2.5
2.5
2.5
2.5
2.5
2.7074
2.6776
2.6955
2.5623
2.6163
2.5845
2.5191
2.5892
2.5487
2.5801
2.6072
2.5923
2.6466
2.6382
2.6427
2.7019
2.6687
2.6866
2.7164
2.6775
2.6993
2.7096
2.6717
2.694
2.6913
2.6767
2.6849
2.666
2.6908
2.6746
2.6442
2.6912
2.6626
2.604
2.6603
2.6286
2.5408
2.6027
2.5696
2.4304
2.4932
2.4619
2.2443
2.3181
2.2853
1.9934
2.0911
2.0508
1.6697
1.8213
1.7677
1.6598
1.8277
1.7804
0.0878
0.0931
0.0911
1.6061
1.5003
1.5532
2.5
2.5
2.5
2.5
2.5
2.5
2.7128
2.6792
2.6987
2.5597
2.6173
2.584
2.5164
2.5897
2.549
2.5823
2.6083
2.5948
2.6541
2.6406
2.6475
2.7146
2.673
2.6956
2.7299
2.6816
2.709
2.7223
2.6754
2.703
2.7027
2.6807
2.6939
2.6767
2.6981
2.6844
2.657
2.703
2.6742
2.6181
2.6755
2.6418
2.5591
2.6242
2.5877
2.4545
2.524
2.4871
2.2735
2.3605
2.3198
2.0265
2.1451
2.0974
1.7057
1.8852
1.8246
1.6929
1.9287
1.8681
0.0793
0.0875
0.0839
1.615
1.5033
1.5589
2.5
2.5
2.5
2.5
2.5
2.5
2.717
2.6797
2.7009
2.5576
2.6169
2.5836
2.5142
2.5882
2.5479
2.5839
2.607
2.5955
2.6598
2.6401
2.6507
2.7241
2.6737
2.7004
2.7402
2.6829
2.715
2.7324
2.6772
2.7099
2.7119
2.683
2.7005
2.6859
2.7034
2.6922
2.6684
2.7122
2.6847
2.631
2.6875
2.6533
2.576
2.6414
2.6036
2.4775
2.5491
2.5105
2.3025
2.3957
2.3502
2.0611
2.1913
2.1379
1.7451
1.9416
1.8807
1.7339
2.0287
1.9617
0.0737
0.0835
0.0788
1.6209
1.5055
1.5629
2.5
2.5
2.5
2.5
2.5
2.5
2.7185
2.6795
2.7013
2.5569
2.6167
2.5836
2.513
2.5873
2.5473
2.5844
2.6062
2.5952
2.662
2.6395
2.6511
2.7279
2.6738
2.702
2.745
2.6834
2.7178
2.738
2.6782
2.7143
2.7179
2.6844
2.7053
2.6933
2.7075
2.6976
2.6789
2.7198
2.6935
2.6438
2.6974
2.665
2.5937
2.6555
2.6196
2.5028
2.5699
2.5338
2.3374
2.4255
2.383
2.1059
2.2314
2.18
1.7998
1.9925
1.9335
1.804
2.1277
2.0622
0.0693
0.0799
0.0748
1.6255
1.5074
1.5661
2.5
2.5
2.5
2.5
2.5
2.5
2.7194
2.679
2.7016
2.5565
2.6164
2.5834
2.5119
2.5864
2.5471
2.5847
2.6053
2.5952
2.6634
2.6388
2.6513
2.7304
2.6735
2.7034
2.7486
2.6836
2.7194
2.7428
2.6789
2.7161
2.7232
2.6856
2.7086
2.7002
2.7114
2.7041
2.6889
2.7272
2.7024
2.6557
2.7071
2.6759
2.61
2.6692
2.6348
2.5262
2.59
2.5544
2.3694
2.4544
2.4126
2.1473
2.2704
2.219
1.8506
2.0428
1.982
1.8738
2.2358
2.1616
0.0662
0.0775
0.072
1.6287
1.5087
1.5683
2.5
2.5
2.5
2.5
2.5
2.5
2.7191
2.6781
2.7005
2.5565
2.6161
2.584
2.5115
2.5859
2.5476
2.5847
2.6047
2.5957
2.6637
2.6382
2.6511
2.7309
2.6729
2.7029
2.7496
2.6834
2.7199
2.7444
2.6791
2.7175
2.7257
2.6862
2.71
2.7052
2.7141
2.7085
2.6974
2.7325
2.7104
2.6669
2.7143
2.6845
2.6256
2.6793
2.6474
2.5493
2.605
2.5725
2.4029
2.4763
2.4365
2.1933
2.3006
2.2527
1.9108
2.0827
2.0281
1.9725
2.3327
2.2617
0.0635
0.0752
0.0694
1.6316
1.5099
1.5704
2.5
2.5
2.5
2.5
2.5
2.5
2.7182
2.6772
2.6988
2.5567
2.6159
2.5849
2.5113
2.5854
2.5487
2.5846
2.6042
2.5956
2.6634
2.6376
2.6499
2.7305
2.6726
2.7012
2.7498
2.6834
2.7185
2.7456
2.6794
2.7167
2.7278
2.6869
2.7105
2.7104
2.7171
2.7131
2.7066
2.7382
2.7198
2.6785
2.7215
2.6966
2.6414
2.6891
2.6619
2.5723
2.6191
2.5921
2.4361
2.4964
2.4637
2.2384
2.3279
2.2869
1.9697
2.1187
2.0674
2.0792
2.4223
2.3539
0.0613
0.0729
0.0672
1.6339
1.5112
1.5721
2.5
2.5
2.5
2.5
2.5
2.5
2.7171
2.6763
2.6983
2.5569
2.6159
2.5844
2.5114
2.5854
2.5474
2.5846
2.6042
2.5949
2.6632
2.6377
2.6499
2.7303
2.6727
2.7019
2.7499
2.6837
2.7192
2.7463
2.6799
2.7181
2.7292
2.6876
2.7124
2.7146
2.7202
2.7163
2.7141
2.744
2.7256
2.6883
2.7289
2.7045
2.6549
2.6992
2.6728
2.5919
2.6337
2.6095
2.4648
2.5176
2.4886
2.2783
2.3572
2.3175
2.0233
2.158
2.1091
2.192
2.5324
2.4653
0.0596
0.071
0.0652
1.6357
1.5122
1.5737
2.5
2.5
2.5
2.5
2.5
2.5
2.7154
2.6754
2.6973
2.5574
2.616
2.5851
2.5117
2.5855
2.5481
2.5844
2.6042
2.5954
2.6624
2.6377
2.6497
2.7291
2.6728
2.7015
2.7491
2.6839
2.719
2.7462
2.6803
2.7173
2.7296
2.6882
2.7121
2.718
2.7227
2.7197
2.7214
2.749
2.7327
2.6978
2.7352
2.7143
2.6676
2.7077
2.685
2.6102
2.646
2.6247
2.4913
2.5354
2.5095
2.3152
2.3818
2.3487
2.0733
2.1912
2.1464
2.3061
2.6343
2.5566
0.0578
0.0693
0.0634
1.6376
1.5132
1.5751
2.5
2.5
2.5
2.5
2.5
2.5
2.7146
2.6743
2.6962
2.5573
2.616
2.5852
2.5115
2.5855
2.5479
2.5846
2.6042
2.5952
2.6628
2.6377
2.6498
2.7297
2.6727
2.7009
2.7499
2.6839
2.7187
2.7471
2.6805
2.7179
2.7306
2.6887
2.7127
2.7216
2.7255
2.7231
2.7284
2.7543
2.7393
2.7066
2.7417
2.7216
2.6794
2.7163
2.6955
2.627
2.658
2.6407
2.5157
2.5524
2.5322
2.3494
2.4051
2.3769
2.1201
2.2226
2.1837
2.4262
2.7372
2.6643
0.0565
0.0681
0.0621
1.639
1.5138
1.5762
2.5
2.5
2.5
2.5
2.5
2.5
2.7139
2.6737
2.6944
2.5573
2.616
2.5864
2.5115
2.5854
2.5496
2.5847
2.6042
2.5956
2.6631
2.6376
2.6496
2.7301
2.6727
2.7003
2.7504
2.684
2.7185
2.7478
2.6807
2.7187
2.7313
2.6891
2.7137
2.7244
2.7274
2.7258
2.7341
2.7579
2.7443
2.7137
2.7462
2.7277
2.6888
2.7224
2.7039
2.6404
2.6669
2.6534
2.5352
2.5653
2.55
2.3767
2.4231
2.4004
2.1576
2.2473
2.2111
2.5331
2.8246000000000002
2.7508
0.0554
0.0667
0.0611
1.6401
1.5146
1.5769
2.5
2.5
2.5
2.5
2.5
2.5
2.7125
2.6728
2.694
2.5575
2.616
2.5861
2.5118
2.5855
2.5486
2.5846
2.6042
2.5948
2.6627
2.6377
2.6496
2.7295
2.6728
2.7013
2.7499
2.6842
2.7186
2.7476
2.681
2.7183
2.7312
2.6895
2.7137
2.7269
2.7297
2.7275
2.7397
2.7624
2.7482
2.7207
2.7517
2.7328
2.6978
2.7296
2.7101
2.653
2.6771
2.6616
2.5533
2.5799
2.5627
2.4019
2.4435
2.4157
2.1924
2.2754
2.2344
2.6399
2.9308
2.8387
0.0545
0.0654
0.06
1.641
1.5153
1.5778
2.5
2.5
2.5
2.5
2.5
2.5
2.7118
2.6719
2.6926
2.5576
2.6161
2.5863
2.5118
2.5855
2.549
2.5846
2.6043
2.595
2.6627
2.6378
2.6494
2.7295
2.6729
2.7009
2.75
2.6844
2.7184
2.7479
2.6813
2.7184
2.7316
2.6899
2.7141
2.729
2.732
2.7298
2.7439
2.767
2.7532
2.7259
2.7572
2.7391
2.7047
2.7367
2.7185
2.6628
2.6869
2.6723
2.5676
2.5939
2.5782
2.4223
2.4629
2.4398
2.2209
2.3018
2.2642
2.7359
3.0396
2.9404
0.0537
0.0641
0.0589
1.6418
1.516
1.5786
2.5
2.5
2.5
2.5
2.5
2.5
2.7111
2.6709
2.6922
