dx
3663.112
3125.666
3414.984
775.073
775.007
780.748
401.193
329.973
368.398
323.721
264.971
296.777
581.951
429.311
510.67
812.028
599.381
712.102
814.422
711.119
767.685
908.932
849.885
883.718
1156.185
1081.203
1124.267
1651.133
1450.384
1558.443
2529.96
2074.678
2316.003
3850.62
2985.558
3437.572
5814.425
4291.6
5083.112
8311.371
6368.929
7377.417
11299.055
9487.768
10413.931
14308.322
13483.101
13861.219
15860.381
16812.361
16286.382
14189.189
16978.155
15550.268
8861.926
11772.491
10277.934
3227.025
4892.439
4038.374
602.53
1101.495
845.276
57.447
134.526
94.721
2655.066
2235.416
2480.129
468.595
455.261
471.655
278.401
214.311
250.672
231.401
174.176
206.292
437.57
285.911
368.282
606.165
403.076
513.819
600.076
492.703
554.509
672.521
607.095
648.077
868.881
804.111
846.519
1296.74
1134.463
1230.498
2113.18
1715.501
1935.547
3367.108
2542.406
2989.284
5335.086
3769.625
4599.361
7865.012
5721.622
6849.97
11084.357
8896.291
10033.038
14546.171
13170.48
13870.312
16738.02
17271.617
16933.429
15718.351
18542.508
17027.302
10330.855
13768.12
11969.957
3946.35
6134.191
4989.325
765.768
1472.881
1103.7
74.328
188.234
128.322
2019.261
1725.627
1897.97
310.475
329.617
324.711
204.716
160.418
185.426
173.765
130.755
154.562
340.736
216.415
283.27
470.393
306.634
395.067
459.845
378.22
425.009
515.332
470.508
498.976
675.327
632.676
661.704
1040.795
912.811
989.177
1777.498
1420.784
1618.84
2936.502
2138.644
2571.882
4843.645
3234.204
4097.942
7328.368
4980.846
6228.326
10662.571
8024.14
9405.764
14457.424
12332.237
13434.139
17231.178
16999.576
17111.874
16969.052
19520.558
18141.182
11765.024
15815.541
13661.368
4749.991
7838.961
6210.645
970.656
2124.413
1509.258
97.448
306.415
192.908
1572.11
1412.971
1515.175
216.304
265.065
243.39
155.444
130.759
145.198
133.997
106.394
122.016
270.183
176.908
227.065
372.281
251.523
316.7
359.931
310.634
339.877
402.762
386.853
400.691
534.177
522.235
535.543
843.548
759.395
812.949
1494.243
1197.001
1367.759
2539.476
1814.338
2214.29
4329.634
2774.396
3615.271
6696.698
4309.507
5600.539
10038.654
7132.894
8701.338
14059.738
11307.43
12787.628
17383.854
16279.284
16886.894
18032.168
19894.496
18866.066
13331.286
17591.275
15247.784
5805.446
9793.429
7637.028
1289.114
3063.181
2106.518
138.951
520.033
310.283
1261.912
1217.781
1257.839
159.487
232.801
196.741
122.696
113.972
119.702
106.908
92.291
100.909
220.141
153.522
189.766
302.994
218.615
264.758
290.324
269.05
283.536
324.256
333.872
333.188
434.09
449.677
448.325
697.858
653.843
686.381
1271.177
1034.614
1172.271
2207.888
1572.529
1924.532
3866.478
2419.479
3203.489
6088.932
3778.011
5026.421
9371.637
6383.622
8008.403
13515.413
10371.464
12080.806
17281.547
15458.218
16453.483
18817.315
19864.468
19271.086
14806.431
18876.305
16641.671
6963.799
11590.5
9056.871
1690.512
4105.031
2800.639
198.206
810.336
479.184
1058.9
1077.133
1077.747
130.289
208.221
168.914
102.726
101.42
103.067
89.646
81.71
86.66
185.855
135.683
162.888
255.944
193.433
227.731
244.263
237.544
243.399
272.348
294.068
285.755
366.2
395.367
384.342
592.392
574.399
589.87
1092.325
909.985
1012.785
1917.808
1384.846
1676.552
3413.348
2137.991
2827.036
5444.313
3350.403
4482.801
8575.102
5755.695
7255.869
12718.672
9543.692
11242.992
16836.299
14634.347
15788.892
19307.354
19598.279
19394.924
16323.08
19778.123
17896.847
8450.776
13205.239
10667.265
2313.686
5217.073
3693.81
308.676
1185.351
729.852
897.304
951.663
933.169
109.473
186.179
147.512
87.272
90.061
89.365
76.044
72.155
74.772
158.133
119.447
140.83
218.022
170.409
196.792
207.423
208.847
210.208
230.779
257.96
246.632
311.366
346.136
331.949
505.33
502.172
509.725
940.255
795.725
880.708
1665.268
1211.948
1459.933
3007.556
1876.05
2480.789
4851.898
2949.14
3967.055
7813.249
5149.566
6572.541
11900.226
8711.864
10393.836
16265.699
13733.293
15085.377
19566.252
19140.361
19331.778
17672.353
20472.592
18911.112
9995.16
14826.6
12257.043
3058.647
6519.012
4713.538
462.29
1708.819
1065.335
784.975
