Q1560Male
185.9613
186.6252
187.5468
188.4415
189.3232
190.1603
191.0943
192.1384
193.2148
194.3094
195.3777
196.4271
197.4367
198.3444
199.1615
199.9171
200.6346
201.3795
202.1592
202.9673
203.8343
204.6485
205.4007
206.2192
207.1213
208.1227
209.1755
210.2726
211.4737
212.6258
213.6427
214.6291
215.6
216.5501
217.4795
218.3915
219.2807
220.1475
221.0236
221.8766
222.6758
223.4578
224.2493
225.0654
225.9164
226.8079
227.7357
228.6957
229.6778
230.6718
231.724
232.8234
233.962
235.1359
236.347
237.6377
238.8877
240.0534
241.1473
242.1455
243.1208
244.0987
245.0618
246.0088
246.94
247.856
248.758
249.6476
250.5267
251.3975
252.2626
253.1246
253.9867
254.8513
255.7206
256.5959
257.4786
258.3692
259.2678
NA
335.9621
335.899
335.8049
335.6766
335.5135
335.3212
335.1083
334.8903
334.6858
334.5078
334.3696
334.2808
334.2432
334.2478
334.2708
334.2897
334.2863
334.2464
334.1645
334.0505
333.9139
333.7576
333.5849
333.4001
333.1982
332.9776
332.7494
332.5232
332.3158
332.1303
331.9567
331.7934
331.6428
331.5081
331.3934
331.299
331.2147
331.1359
331.07
331.0174
330.9754
330.9345
330.8841
330.8254
330.7584
330.6806
330.5799
330.4661
330.3555
330.2424
330.1234
330.0009
329.883
329.7759
329.6815
329.5899
329.4937
329.3961
329.302
329.2135
329.1267
329.0411
328.958
328.8768
328.7971
328.7182
328.6396
328.561
328.4824
328.4037
328.3251
328.2468
328.1689
328.0915
328.0148
327.9388
327.8636
327.7894
327.7162
NA
150.8027
151.0427
151.3539
151.7073
152.0785
152.44
152.8563
153.2898
153.6939
154.1351
154.609
155.123
155.689
156.2955
156.9458
157.6338
158.3453
159.0804
159.8425
160.633
161.4352
162.2218
162.977
163.6964
164.374
165.0066
165.6028
166.1747
166.7265
167.2558
167.7372
168.1787
168.6192
169.0577
169.4979
169.9308
170.3082
170.6222
170.892
171.1405
171.3645
171.5556
171.761
172.0012
172.2814
172.606
172.9659
173.355
173.7464
174.133
174.519
174.886
175.2354
175.5866
175.9901
176.4545
176.9286
177.4137
177.9089
178.3902
178.8584
179.3175
179.7634
180.1952
180.6126
181.0154
181.4037
181.7775
182.1369
182.4821
182.8135
183.1321
183.4398
183.7393
184.034
184.3281
184.6254
184.9299
185.2449
NA
227.8627
227.8142
227.7621
227.7147
227.6837
227.6695
227.6689
227.6797
227.6938
227.7109
227.7238
227.7205
227.7026
227.6832
227.6725
227.6757
227.7019
227.753
227.8246
227.9133
228.0135
228.1225
228.2443
228.3795
228.5166
228.6501
228.7875
228.9381
229.0992
229.2528
229.3822
229.4873
229.5744
229.6384
229.681
229.7194
229.7614
229.8053
229.8494
229.8903
229.9332
229.9824
230.0366
230.0955
230.1591
230.2258
230.2913
230.3475
230.3933
230.4371
230.4928
230.571
230.6785
230.8034
230.9327
231.0754
231.2263
231.3767
231.5293
231.6823
231.8333
231.9827
232.1297
232.2741
232.4156
232.5541
232.69
232.8234
232.9548
233.0847
233.2139
233.3432
233.4735
233.6059
233.7411
233.8797
234.0223
234.1698
234.3229
NA
127.2836
127.6029
127.9697
128.2932
128.5807
128.8308
129.1672
129.5791
130.0223
130.4896
130.9439
131.3934
131.8188
132.1572
132.4058
132.5843
132.7064
132.8461
133.0254
133.232
133.4894
133.7051
133.8662
134.1076
134.4677
134.9446
135.4625
136.0094
136.6444
137.222
137.6565
138.057
138.4367
138.7961
139.1246
139.4157
139.6795
139.9339
140.2248
140.5164
140.7652
141.0108
141.2755
141.5613
141.8701
142.2153
142.6127
143.0706
143.5645
144.066
144.6429
145.2964
146.0068
146.7699
147.6046
148.5597
149.4718
150.2656
150.9348
151.4162
151.8358
152.2596
152.6649
153.0512
153.4181
153.7661
154.0965
154.412
154.7166
155.0143
155.3102
155.6104
155.9211
156.2477
156.5946
156.9654
157.3628
157.7886
158.2431
NA
195.2221
195.3892
195.5707
195.7546
195.9352
196.1095
196.2766
196.4367
196.5892
196.7345
196.8736
197.0047
197.1263
197.2388
197.344
197.4389
197.5217
197.5957
197.6612
197.7209
197.7817
197.8459
197.9148
197.9908
198.0716
198.1538
198.2388
198.3288
198.4234
198.5217
198.6197
198.715
198.8097
198.9024
198.9918
199.0781
199.1596
199.2364
199.3099
199.3805
199.4498
199.5167
199.5783
