Q0060Female
156.0734
157.1995
158.4747
159.7214
160.9543
162.1467
163.4125
164.7593
166.1296
167.5105
168.8618
170.1911
171.4825
172.6916
173.8246
174.9024
175.9489
177.0202
178.1323
179.2811
180.4932
181.6966
182.8746
184.1177
185.4402
186.8519
188.3027
189.7781
191.3273
192.828
194.2042
195.5324
196.8265
198.0851
199.3064
200.4945
201.6497
202.7724
203.8915
204.9865
206.0334
207.063
208.096
209.1421
210.2099
211.3111
212.4496
213.6205
214.8121
216.0208
217.2875
218.5991
219.9481
221.3283
222.735
224.1966
225.6198
226.9733
228.267
229.4822
230.6744
231.8627
233.0319
234.1809
235.3102
236.4202
237.5125
238.5888
239.6516
240.7027
241.7451
242.7819
243.8159
244.8497
245.8861
246.9255
247.9692
249.0177
250.0705
NA
328.9966
328.9001
328.8056
328.6987
328.5782
328.4475
328.3123
328.1823
328.0677
327.9744
327.9091
327.8761
327.8746
327.8968
327.9293
327.9579
327.9719
327.9649
327.9365
327.8893
327.8249
327.7453
327.6591
327.577
327.5011
327.4318
327.3646
327.2961
327.2373
327.1931
327.1534
327.1148
327.0798
327.0516
327.0344
327.0294
327.0312
327.0354
327.0444
327.06
327.0821
327.1028
327.1178
327.128
327.132
327.1274
327.1057
327.0717
327.0352
326.9935
326.945
326.892
326.8416
326.7979
326.7624
326.7284
326.6936
326.6624
326.6354
326.6112
326.5881
326.5664
326.5466
326.5277
326.5095
326.4909
326.4718
326.4517
326.4305
326.4076
326.3834
326.3576
326.3306
326.3023
326.2735
326.2438
326.2134
326.1826
326.1514
NA
114.7429
115.0137
115.3368
115.6815
116.0347
116.3712
116.7767
117.1978
117.5628
117.94970000000001
118.3516
118.7702
119.2076
119.6544
120.1219
120.6021
121.0826
121.5665
122.0533
122.5486
123.0471
123.542
124.0352
124.5266
125.0157
125.5021
125.9809
126.4557
126.9281
127.4003
127.8563
128.2932
128.7227
129.1345
129.5393
129.9343
130.2973
130.6296
130.944
131.2675
131.5866
131.8843
132.192
132.5216
132.8689
133.2311
133.608
133.9999
134.391
134.7814
135.18
135.5772
135.9708
136.3682
136.7934
137.2498
137.7034
138.1518
138.5987
139.0379
139.4737
139.9065
140.3329
140.7514
141.162
141.5646
141.9588
142.344
142.7212
143.0909
143.4535
143.8103
144.1622
144.5107
144.8586
145.207
145.5586
145.9149
146.2773
NA
191.7891
191.807
191.8153
191.818
191.8265
191.8403
191.8587
191.8821
191.9079
191.9403
191.9712
191.9876
191.9915
191.9977
192.0154
192.0484
192.1053
192.1858
192.2845
192.4035
192.5407
192.6917
192.8572
193.0384
193.2218
193.4025
