LE15Male
57.4753
57.4666
57.4476
57.4254
57.4003
57.3731
57.344
57.3132
57.2806
57.2458
57.2084
57.1682
57.1259
57.0818
57.0359
56.9885
56.9398
56.8894
56.8377
56.7849
56.7308
56.6755
56.619
56.5616
56.5035
56.4448
56.3856
56.3259
56.2659
56.2056
56.1455
56.0858
56.0267
55.9681
55.9097
55.8517
55.7941
55.7367
55.6794
55.6225
55.566
55.5096
55.4533
55.397
55.3406
55.2842
55.2276
55.171
55.1143
55.0577
55.0011
54.9446
54.8881
54.8314
54.7748
54.7181
54.6616
54.6054
54.5495
54.494
54.4387
54.3836
54.3286
54.2735
54.2182
54.1626
54.1068
54.0511
53.9952
53.9394
53.8835
53.8276
53.7718
53.7162
53.6608
53.6057
53.5509
53.4965
53.4427
NA
49.2783
49.2845
49.2904
49.296
49.3013
49.3064
49.3114
49.3162
49.3207
49.3249
49.3288
49.3323
49.3355
49.3385
49.3412
49.344
49.3468
49.3497
49.3527
49.3559
49.3591
49.3626
49.3662
49.37
49.3741
49.3783
49.3827
49.3873
49.3918
49.3964
49.4008
49.4051
49.4094
49.4136
49.4178
49.4219
49.4259
49.4298
49.4335
49.4369
49.4401
49.4432
49.4461
49.4489
49.4516
49.4542
49.4567
49.4592
49.4616
49.4638
49.4661
49.4682
49.4704
49.4725
49.4746
49.4767
49.4788
49.4808
49.4828
49.4848
49.4868
49.4888
49.4907
49.4927
49.4947
49.4966
49.4985
49.5004
49.5023
49.5042
49.506
49.5078
49.5096
49.5114
49.5132
49.5149
49.5167
49.5184
49.52
NA
57.8334
57.842
57.8487
57.8549
57.8609
57.867
57.8737
57.8805
57.8874
57.8943
57.9006
57.9059
57.9094
57.9107
57.9096
57.9058
57.8992
57.8897
57.8773
57.8619
57.8436
57.8225
57.799
57.773
57.7449
57.7149
57.6834
57.6506
57.6169
57.5826
57.5479
57.5131
57.4782
57.4433
57.4086
57.3742
57.34
57.3063
57.2728
57.2399
57.2074
57.1753
57.1435
57.1122
57.0815
57.0512
57.0216
56.9924
56.9638
56.9358
56.9083
56.8813
56.8547
56.8285
56.8026
56.7772
56.7523
56.7279
56.7041
56.681
56.6584
56.6364
56.6149
56.5938
56.573
56.5524
56.5321
56.5117
56.491
56.4701
56.449
56.4274
56.4056
56.3834
56.3609
56.3383
56.3156
56.2928
56.2701
NA
54.3359
54.3385
54.3409
54.3428
54.3444
54.3455
54.3463
54.3469
54.3474
54.3477
54.3479
54.3481
54.3482
54.3482
54.3481
54.3479
54.3474
54.3467
54.3456
54.3442
54.3425
54.3405
54.3382
54.3355
54.3324
54.3288
54.3248
54.3204
54.3157
54.3106
54.3054
54.2999
54.2941
54.2883
54.2823
54.2762
54.2701
54.264
54.2579
54.2517
54.2456
54.2394
54.2332
54.227
54.2208
54.2145
54.2082
54.2019
54.1955
54.1891
54.1825
54.1758
54.1691
54.1621
54.1549
54.1475
54.1399
54.132
54.1239
54.1156
54.107
54.0982
54.0892
54.0801
54.0707
54.0612
54.0515
54.0415
54.0315
54.0213
54.011
54.0006
53.9901
53.9795
53.9689
53.9581
53.9472
53.9362
53.925
NA
60.7392
60.7292
60.7168
60.7022
60.6856
60.6679
60.6497
60.6316
60.6132
60.5939
60.5728
60.5498
60.5259
60.5014
60.476
60.4502
60.4242
60.398
60.3717
60.3455
60.3193
60.2929
60.2666
60.2406
60.2149
60.1895
60.1641
60.1388
60.1133
60.0879
60.0626
60.0379
60.0137
59.9895
59.9651
59.9405
59.9158
59.8906
59.8651
59.8397
59.8146
59.7894
59.7636
59.7371
59.7101
59.6823
59.6538
59.625
59.5959
59.5668
59.5377
59.5085
59.4789
59.449
59.4187
59.3881
59.3573
59.3265
59.2958
59.2653
59.2348
59.204
59.1728
59.141
59.1083
59.0745
59.0401
59.0054
58.9706
58.9356
58.9004
58.865
58.8295
58.7941
58.7588
58.7239
58.6895
58.6558
58.6228
NA
57.0349
57.033
57.0303
57.0275
57.0248
57.0223
57.0202
57.0181
57.0161
57.0142
57.0123
57.0103
57.008
57.0054
57.0026
56.9995
56.9962
56.9927
56.989
56.985
56.9806
56.976
56.971
56.9658
56.9604
56.9548
56.9491
56.9432
56.9373
56.9313
56.9252
56.9191
56.9129
56.9066
56.9002
56.8937
56.8871
56.8803
56.8733
56.8663
56.8593
56.8523
56.8454
56.8388
56.8323
56.8262
56.8203
56.8147
56.8093
56.8042
56.7993
56.7945
56.7897
56.7849
56.78
56.7749
56.7696
56.764
56.7583
56.7525
56.7465
56.7404
56.7343
56.7279
56.7215
56.715
56.7085
56.702
56.6955
56.6889
56.6823
56.6758
56.6692
56.6625
56.6558
56.649
56.6418
56.6345
56.6271
NA
53.3632
53.3649
53.3655
53.365
53.3634
53.3607
53.357
53.3524
53.3471
53.341
53.3341
53.3266
53.3184
53.3095
53.2999
53.2897
53.2791
53.268
53.2568
53.2454
53.2339
53.2224
53.211
53.1996
53.1883
53.1771
53.1659
53.1548
53.1439
53.1332
53.1226
53.1124
53.1026
53.0931
53.084
53.0753
53.0671
53.0592
53.0517
53.0445
53.0377
53.0312
53.0249
53.019
53.0133
53.008
53.0029
52.9981
52.9937
52.9894
52.9854
52.9816
52.978
52.9745
52.9712
52.968
52.965
52.9622
52.9595
52.957
52.9546
52.9523
52.9501
52.948
52.9458
52.9437
52.9416
52.9394
52.9373
52.9352
52.933
52.9309
52.9289
52.9269
52.9249
52.9231
52.9213
52.9197
52.9182
NA
66.9964
66.9972
66.9979
66.9984
66.9988
66.9992
66.9996
67
67.0004
67.0007
67.0009
67.0011
67.0012
67.0013
67.0012
67.0012
67.0013
67.0014
67.0015
67.0016
67.0017
67.0019
67.0021
67.0024
67.0027
67.0029
67.0032
67.0035
67.0038
67.0042
67.0045
67.0049
67.0053
67.0056
67.006
67.0064
67.0067
67.007
67.0072
67.0073
67.0074
67.0074
67.0074
67.0074
67.0073
67.0071
67.007
67.0069
67.0067
67.0065
67.0062
67.006
67.0058
67.0056
67.0056
67.0057
67.0059
67.0062
67.0065
