CDR
8.413
8.525
8.645
8.769
8.897
9.029
9.164
9.302
9.443
9.587
9.734
9.884
10.034
10.183
10.331
10.477
10.62
10.76
10.896
11.029
11.158
11.284
11.407
11.526
11.642
11.754
11.863
11.968
12.069
12.166
12.259
12.347
12.429
12.506
12.577
12.642
12.7
12.751
12.796
12.835
12.869
12.897
12.922
12.942
12.957
12.97
12.978
12.983
12.984
12.981
12.974
12.962
12.945
12.923
12.897
12.866
12.831
12.793
12.751
12.706
12.66
12.611
12.561
12.511
12.46
12.41
12.36
12.311
12.262
12.212
12.163
12.114
12.064
12.014
11.962
11.91
11.856
11.802
11.746
NA
8.903
8.902
8.91
8.921
8.936
8.953
8.972
8.992
9.013
9.034
9.056
9.077
9.098
9.119
9.14
9.16
9.18
9.2
9.219
9.239
9.259
9.28
9.302
9.324
9.346
9.369
9.393
9.417
9.44
9.464
9.488
9.512
9.535
9.558
9.58
9.602
9.622
9.642
9.661
9.678
9.695
9.711
9.726
9.739
9.752
9.763
9.773
9.783
9.791
9.799
9.806
9.812
9.817
9.821
9.825
9.828
9.83
9.831
9.831
9.831
9.83
9.828
9.825
9.821
9.817
9.812
9.806
9.8
9.794
9.786
9.779
9.771
9.764
9.756
9.748
9.741
9.733
9.726
9.72
NA
5.462
5.544
5.633
5.727
5.825
5.927
6.033
6.143
6.255
6.37
6.487
6.605
6.725
6.845
6.966
7.088
7.209
7.33
7.452
7.573
7.693
7.813
7.933
8.051
8.169
8.285
8.4
8.513
8.623
8.731
8.836
8.937
9.035
9.129
9.218
9.303
9.383
9.457
9.526
9.588
9.643
9.692
9.735
9.77
9.799
9.82
9.836
9.846
9.85
9.85
9.846
9.839
9.829
9.818
9.806
9.793
9.78
9.768
9.756
9.744
9.734
9.725
9.717
9.711
9.705
9.701
9.697
9.694
9.691
9.689
9.685
9.681
9.676
9.668
9.659
9.648
9.634
9.618
9.601
NA
8.229
8.303
8.385
8.471
8.562
8.658
8.757
8.86
8.967
9.077
9.189
9.303
9.418
9.535
9.653
9.771
9.89
10.009
10.129
10.249
10.37
10.492
10.614
10.738
10.863
10.99
11.117
11.246
11.376
11.506
11.637
11.769
11.9
12.03
12.16
12.287
12.412
12.534
12.653
12.768
12.879
12.985
13.087
13.183
13.273
13.357
13.435
13.505
13.569
13.625
13.673
13.715
13.749
13.776
13.797
13.812
13.82
13.824
13.822
13.815
13.804
13.788
13.768
13.745
13.718
13.687
13.654
13.617
13.578
13.538
13.496
13.452
13.408
13.363
13.318
13.272
13.227
13.183
13.139
NA
7.803
8.019
8.243
8.475
8.715
8.964
9.22
9.482
9.752
10.028
10.315
10.612
10.914
11.217
11.522
11.825
12.126
12.424
12.718
13.008
13.294
13.577
13.857
14.134
14.406
14.673
14.935
15.192
15.444
15.69
15.929
16.159
16.379
16.589
16.785
16.966
17.129
17.276
17.41
17.531
17.64
17.74
17.836
17.929
18.02
18.111
18.203
18.296
18.389
18.48
18.566
18.645
18.714
18.772
18.816
18.847
18.866
18.873
18.868
18.854
18.832
18.807
18.78
18.755
18.737
18.728
18.73
18.74
18.758
18.781
18.809
18.837
18.864
18.885
18.898
18.9
18.888
18.86
18.814
NA
7.584
7.708
7.837
7.97
8.108
8.25
8.397
8.547
8.703
8.862
9.026
9.193
9.364
9.537
9.713
9.891
10.07
10.25
10.43
10.61
10.79
10.97
11.149
11.326
11.503
11.677
11.849
12.019
12.186
12.351
12.514
12.675
12.835
12.993
13.15
13.305
13.46
13.613
13.764
13.914
14.061
14.205
14.345
14.481
14.613
14.739
14.859
14.972
15.079
15.18
15.273
15.36
15.44
15.514
15.583
15.645
15.702
15.753
15.8
15.841
15.876
15.906
15.931
15.95
15.965
15.975
15.98
15.982
15.981
15.977
15.97
15.962
15.951
15.939
15.926
15.912
15.897
15.88
15.863
NA
6.375
6.461
6.551
6.643
6.739
6.836
6.936
7.039
7.14
7.244
7.346
7.451
7.555
7.658
7.76
7.861
7.96
8.061
8.158
8.254
8.35
8.444
8.534
8.623
8.712
8.795
8.878
8.959
9.038
9.114
9.188
9.259
9.33
9.396
9.46
9.523
9.582
9.639
9.693
9.745
9.793
9.84
9.883
9.924
9.96
9.994
10.026
10.053
10.079
10.103
10.122
10.14
10.155
10.168
10.179
10.189
10.197
10.203
10.207
10.209
10.212
10.212
10.211
10.209
10.206
10.203
10.199
10.193
10.188
10.181
10.173
10.165
10.156
10.147
10.137
10.127
10.117
10.106
10.096
NA
6.771
6.907
7.047
7.191
7.341
7.496
7.657
7.822
7.993
8.167
8.343
8.521
8.7
8.877
9.05
9.219
9.383
9.54
9.689
9.831
9.965
10.09
10.209
10.32
10.425
10.524
10.617
10.706
10.789
10.869
10.943
11.014
11.082
11.146
11.209
11.27
11.331
11.392
11.454
11.518
11.584
11.653
11.725
11.801
11.881
11.967
12.056
12.152
12.251
12.354
12.461
12.568
12.675
12.779
12.878
12.97
13.054
13.127
13.19
13.24
13.279
13.307
13.326
13.335
13.336
13.331
13.321
13.31
13.298
13.288
13.28
13.277
13.279
13.286
13.299
13.315
13.334
13.354
13.375
NA
11.545
11.656
11.787
11.918
12.051
12.187
12.327
12.471
12.622
12.778
12.94
13.105
13.273
13.441
13.606
13.767
13.925
14.079
14.227
14.367
14.5
14.627
14.746
14.859
14.964
15.062
15.154
15.24
