Q1550Female
61.2972
61.8177
62.3623
62.8701
63.3419
63.7814
64.2008
64.6308
65.0805
65.5473
66.0419
66.5326
67.0134
67.5297
68.0903
68.6953
69.3197
69.9599
70.6429
71.3079
71.9163
72.5071
73.0886
73.6608
74.2228
74.7784
75.3276
75.8693
76.4176
76.9614
77.4854
78.0035
78.5252
79.0547
79.5961
80.1564
80.7375
81.3365
81.9475
82.5675
83.2183
83.8942
84.59
85.3044
86.0359
86.7987
87.5449
88.2569
88.9399
89.5863
90.2264
90.8701
91.5089
92.1416
92.7682
93.3889
94.0041
94.6146
95.2214
95.8259
96.4294
97.0333
97.639
98.2477
98.8601
99.4767
100.0976
100.7226
101.3513
101.9828
102.616
103.2494
103.8814
104.5105
105.1351
105.7539
106.3658
106.97
107.566
NA
155.2347
155.1402
155.0679
155.0158
154.9771
154.944
154.9099
154.8717
154.8277
154.7767
154.7191
154.6547
154.5895
154.5333
154.4885
154.452
154.4174
154.3799
154.3464
154.3217
154.2995
154.2773
154.2571
154.2417
154.2337
154.2317
154.2309
154.2283
154.2252
154.2228
154.2215
154.2171
154.2075
154.194
154.1756
154.1501
154.1119
154.0648
154.0158
153.9644
153.91
153.8552
153.8046
153.7613
153.7251
153.6914
153.6598
153.6321
153.6078
153.5852
153.5633
153.542
153.5211
153.5001
153.4785
153.4557
153.4314
153.4053
153.3773
153.3474
153.3158
153.2829
153.2487
153.2136
153.1778
153.1417
153.1053
153.0689
153.0328
152.997
152.9616
152.9266
152.892
152.8578
152.8239
152.7903
152.7568
152.7234
152.69
NA
39.6989
39.8967
40.1039
40.3119
40.5224
40.73
40.9297
41.1251
41.316
41.5058
41.6946
41.8819
42.0701
42.2582
42.4459
42.633
42.8167
42.9967
43.1738
43.3502
43.5209
43.6857
43.8494
44.0092
44.1707
44.3322
44.4828
44.6208
44.749
44.8783
45.0023
45.1136
45.2264
45.347
45.4736
45.6054
45.744
45.8909
46.0426
46.1995
46.3661
46.5384
46.7133
46.8917
47.0778
47.2719
47.4632
47.6496
47.833
48.0132
48.1923
48.3702
48.5445
48.7151
48.8819
49.0452
49.2053
49.3627
49.5181
49.6721
49.8254
49.9785
50.1321
50.2866
50.4425
50.6004
50.7605
50.9232
51.0887
51.2571
51.4283
51.6019
51.7776
51.9549
52.1334
52.3126
52.4919
52.671
52.8495
NA
68.2331
68.2266
68.2159
68.2064
68.2014
68.2016
68.2111
68.2298
68.2563
68.2914
68.3333
68.3798
68.4309
68.4856
68.5375
68.584
68.6275
68.6717
68.7188
68.7637
68.8001
68.8272
68.8478
68.8605
68.865
68.8662
68.8666
68.8662
68.864
68.8577
68.8496
68.8429
68.8384
68.8368
68.8388
68.8454
68.8558
68.8655
68.8713
68.8751
68.8803
68.8917
68.9158
68.9487
68.9816
69.0172
69.054
69.0889
69.1258
69.1639
69.1998
69.2337
69.2655
69.295
69.3221
69.3471
69.3703
69.3917
69.4119
69.431
69.4496
69.4682
69.4873
69.5073
69.5288
69.5518
69.5768
69.6037
69.6331
69.6649
69.6995
69.7367
69.7764
69.8184
69.8624
69.9078
69.9543
70.0014
70.0486
NA
34.6755
34.8575
35.028
35.1625
35.2587
35.323
35.3619
35.4059
35.4665
35.5413
35.6396
35.7285
35.8039
35.9182
36.0878
36.3079
36.5455
36.7959
37.0818
37.343
37.5432
37.7252
37.8931
38.0482
38.1866
38.3063
38.4121
38.5115
38.6241
38.7357
38.8293
38.9203
39.0175
39.121
39.23
39.3496
39.4877
39.6488
39.8246
40.0055
40.2186
40.4623
40.7272
41.0106
41.3214
41.6819
42.0287
42.3325
42.59
42.7761
42.9396
43.1057
43.266
43.4202
43.568
43.7098
43.846
43.9776
44.106
44.2327
44.3597
44.489
44.6232
44.7644
44.9144
45.0743
45.2451
45.4275
45.6213
45.8261
46.0404
46.2622
46.4892
46.7187
46.948
47.1746
47.3963
47.6109
47.8172
NA
49.0272
49.0889
49.1484
49.2043
49.2562
49.303
49.3439
49.3799
49.4109
49.4383
49.465
49.4916
49.5187
49.5481
49.5787
49.6094
49.6414
49.6758
49.713
49.7521
49.7916
49.8306
49.8694
49.9074
49.9437
49.9788
50.0126
50.0461
50.0799
50.114
50.1492
50.1848
50.219
50.2518
50.2845
50.3189
50.3578
50.4016
50.4492
50.4997
50.5523
50.6068
50.6621
50.717
50.77
50.8196
50.8651
50.9081
50.9521
50.9966
51.041
51.0862
51.1313
51.1764
51.2217
51.2673
51.3134
51.3602
51.4077
51.4559
51.505
51.5549
51.6054
51.6567
51.7086
51.761
51.8138
51.8672
51.9209
51.9751
52.0297
52.0846
52.1399
52.1954
52.2511
52.307
52.363
52.4192
52.4754
NA
78.8275
78.9386
79.0432
79.1322
79.203
79.262200000000007
79.3119
79.3561
79.4019
79.4526
79.5046
79.5538
79.5985
79.6389
79.6755
79.7059
79.7368
79.7712
79.8075
79.8476
79.8902
79.9335
79.9724
80.003
80.0249
80.0417
80.0576
80.0778
80.106
80.137200000000007
80.1666
80.1925
80.2141
80.237
80.264
80.2905
80.3174
80.3476
80.3812
80.4155
80.4496
80.4819
80.5112
80.5385
80.5626
80.5839
80.6023
80.6179
80.6318
80.646
80.6605
80.6744
80.6876
80.7
80.7117
80.7228
80.7334
80.7435
80.7533
80.7629
80.7724
80.7819
80.7914
80.8008
80.8102
80.8194
80.8283
80.8369
80.8452
80.853
80.8603
80.867
80.8732
80.8787
80.8834
80.8874
80.8906
80.893
80.8947
NA
18.9831
18.9807
18.9778
18.9753
18.9732
18.9712
18.969
18.9667
18.9645
18.9625
18.9611
18.9602
18.9596
18.9595
18.9601
18.9611
18.9616
18.9615
18.9606
18.9588
18.9567
18.9551
18.9546
18.955
18.9555
18.9559
18.9566
18.9575
18.9577
18.9564
18.9549
18.9536
18.9523
18.9512
18.9508
18.9503
18.9495
18.9483
18.9467
18.9448
18.943
18.9415
18.9405
18.9401
18.9403
18.9406
18.9412
18.9424
18.9428
18.9421
18.9416
18.9411
18.9406
18.9402
18.9398
18.9393
18.9389
18.9385
18.9381
18.9377
18.9372
18.9367
18.9361
