Q0040Male
95.4663
96.2686
97.1299
98.0039
98.8891
99.7859
100.6801
101.5691
102.47
103.3405
104.159
104.9586
105.7461
106.5239
107.2968
108.07
108.844
109.6202
110.4101
111.2079
112.0055
112.812
113.6358
114.4803
115.3472
116.2368
117.1472
118.0746
119.0155
119.9635
120.929
121.9062
122.888
123.8702
124.8517
125.8446
126.8128
127.7433
128.6401
129.499
130.3451
131.1881
132.0231
132.8509
133.6722
134.4884
135.3005
136.1094
136.9164
137.7219
138.5271
139.3331
140.1394
140.9472
141.7558
142.5647
143.3742
144.183
144.9901
145.7946
146.5952
147.3903
148.1784
148.9586
149.7294
150.4905
151.2411
151.9805
152.7084
153.4257
154.1324
154.8288
155.5157
156.1935
156.8618
157.5222
158.1751
158.8207
159.4598
NA
197.6061
197.5761
197.5578
197.5452
197.5398
197.5417
197.5505
197.5652
197.5913
197.6317
197.6809
197.7349
197.7924
197.8567
197.9279
198.0025
198.075
198.1433
198.2074
198.2677
198.3257
198.3795
198.4281
198.4727
198.5134
198.5465
198.569
198.5832
198.595
198.6044
198.6109
198.6176
198.6296
198.6486
198.6731
198.7006
198.7304
198.7629
198.7973
198.8331
198.869
198.905
198.9407
198.9756
199.0093
199.0413
199.0712
199.0988
199.1239
199.1466
199.1672
199.1862
199.2031
199.2192
199.2344
199.2487
199.2629
199.2768
199.2905
199.3044
199.3186
199.3328
199.3469
199.3613
199.3755
199.39
199.4044
199.4182
199.4315
199.4444
199.4569
199.4689
199.4803
199.4909
199.5004
199.5092
199.5173
199.5245
199.5311
NA
64.3557
64.9206
65.4826
66.0147
66.507
66.9558
67.3614
67.7253
68.0452
68.3224
68.5597
68.7657
68.9541
69.1341
69.3162
69.5059
69.6984
69.8931
70.0921
70.3026
70.5248
70.7566
71.0088
71.2839
71.579
71.891
72.2165
72.5537
72.903
73.2626
73.6304
74.0012
74.3712
74.7372
75.0951
75.444
75.7805
76.1033
76.4144
76.7149
77.0082
77.2952
77.575
77.849
78.1189
78.3868
78.6546
78.9239
79.1966
79.4732
79.7551
80.043
80.3374
80.6382
80.9448
81.2567
81.574
81.8956
82.2205
82.5483
82.8778
83.2082
83.538
83.8674
84.1952
84.5204
84.8429
85.1633
85.4804
85.7946
86.1059
86.414
86.72
87.0242
87.3262
87.6274
87.9277
88.2278
88.5282
NA
89.3224
89.515
89.7202
89.93
90.1413
90.3521
90.563
90.7749
90.9872
91.1951
91.3947
91.5845
91.7657
91.9366
92.0975
92.2528
92.405
92.5543
92.7028
92.8501
92.9997
93.1538
93.313
93.4786
93.6514
93.8321
94.0224
94.2188
94.4198
94.6266
94.8405
95.063
95.2943
95.5306
95.7692
96.0118
96.2558
96.499
96.7427
96.9844
97.2233
97.4606
97.6957
97.93
98.1621
98.3941
98.6261
98.8586
99.0934
99.3295
99.5684
99.8105
100.0561
100.3052
100.5582
100.8149
101.0764
101.3416
101.6108
101.8834
102.1594
102.4381
102.7194
103.0031
103.2888
103.5753
103.863
104.1511
104.4388
104.7277
105.0165
105.3057
105.5954
105.8853
106.1755
106.4663
106.7587
107.0522
107.3478
NA
47.8934
48.1203
48.3349
48.5604
48.801
49.054
49.2975
49.5265
49.7555
49.9508
50.0938
50.2171
50.3306
50.4419
50.5552
50.6737
50.8005
50.9397
51.1024
51.2782
51.4566
51.6488
51.8599
52.09
52.3382
52.6052
52.8911
53.1958
53.5123
53.8318
54.1643
54.5048
54.8457
55.1827
55.5197
55.8682
56.19
56.4698
56.7079
56.8925
57.0564
57.2174
57.3732
57.5265
57.6794
57.833
57.9894
58.1495
58.3152
58.4869
58.6664
58.8539
59.0502
59.2552
59.4691
59.6907
59.9195
60.1539
60.3924
60.6343
60.8765
61.1173
61.3549
61.5872
61.8128
62.0293
62.2368
62.4345
62.6225
62.801
62.9704
63.1321
63.2871
63.4364
63.5816
63.7237
63.8642
64.0044
64.1449
NA
76.6879
76.8297
76.9823
77.133
77.2758
77.406
77.5243
77.6324
77.7298
77.8159
77.8898
77.953
78.0089
78.0581
78.1002
78.1347
78.1617
78.1839
78.203
78.2205
78.24
78.2636
78.2918
78.3265
78.3681
78.4158
78.4703
78.532
78.5994
78.6702
78.7435
78.8185
78.8938
78.9683
79.0417
79.1124
79.1796
79.2449
79.3091
79.3731
79.4377
79.5009
79.5616
79.6202
79.6772
79.7333
79.789
79.8447
79.901
79.9579
80.0158
80.074700000000007
80.1347
80.1961
80.2587
80.3225
80.3876
80.4538
80.5211
80.5892
80.6581
80.7276
80.7976
80.8678
80.9381
81.0084
81.0785
81.1485
81.218
81.2873
81.3561
81.4246
81.493
81.5607
81.6286
81.6965
81.7644
81.8324
81.9011
NA
108.7511
108.8424
108.9263
109.0008
109.0629
109.1113
109.1528
109.1879
109.218
109.2456
109.2699
109.2893
109.3041
109.3152
109.3243
109.3307
109.3338
109.3395
109.3521
109.3669
109.3797
109.3907
109.4027
109.4166
109.4348
109.4587
109.4868
109.5194
109.5545
109.5886
109.6208
109.6517
109.6809
109.7082
109.7315
109.7505
109.7646
109.7745
109.7809
109.7857
109.7898
109.7928
109.7945
109.7955
109.7958
109.796
109.796
109.796
109.796
109.7968
109.7979
109.7991
109.8
109.8011
109.8018
109.8022
109.8016
109.8003
109.7979
109.7943
109.7895
109.7828
109.7744
109.7644
109.7526
109.7395
109.7249
109.7085
109.691
109.6717
109.6514
109.6302
109.6079
109.5846
109.5606
109.5364
109.5116
109.4863
109.4605
NA
21.5639
21.5618
21.5599
21.5582
21.557
21.5561
21.5553
21.5542
21.5531
21.5519
21.5501
21.548
21.5461
21.5448
21.5444
21.5444
21.5442
21.5439
21.5439
21.5442
21.5443
21.5442
21.5439
21.5437
21.5439
21.5445
21.5453
21.5459
21.5464
21.5466
21.5465
21.5461
21.5455
21.5448
21.5439
21.5428
21.5416
21.5405
21.5398
21.539
21.5382
21.5373
21.5365
21.5357
21.535
21.5344
21.5338
21.5332
21.5328
21.5324
21.5321
21.5319
21.5317
21.5315
21.5314
21.5313
21.5312
21.5311
21.5309
21.5308
21.5306
21.5304
21.5301
21.5298
21.5294
21.5289
21.5284
21.5279
21.5273
21.5267
21.5261
21.5255
21.5249
21.5244
21.5238
21.5233
21.5228
21.5223
21.5219
NA
42.346
41.8125
41.7665
41.6773
41.5164
41.2788
41.0273
40.7879
40.5582
40.3654
40.2354
40.1707
40.1475
40.1448
40.1811
40.2623
40.3648
40.4848
40.6159
40.7469
40.8672
40.9614
41.0479
41.138
41.2346
41.3148
41.3607
41.3849
41.4076
41.4036
41.3387
41.2327
41.1054
40.9608
40.8103
40.6892
40.6029
40.5335
40.476
40.4272
40.3895
40.3653
40.3552
40.3538
40.3612
40.3771
40.4001
40.4284
40.4597
40.4915
40.5213
40.5468
40.5661
40.5779
40.5817
40.5774
40.5655
40.5468
40.5222
40.4928
40.4596
40.4239
40.3867
40.3491
40.3121
40.2764
40.2431
40.2126
40.1856
40.1624
40.1434
40.1287
40.118
40.1111
40.1074
40.1062
40.1066
40.108
40.1092
NA
39.7116
39.2373
39.1995
39.1207
38.9725
38.7532
38.5215
38.2987
38.082
37.9005
37.7806
37.724
37.7115
37.7211
37.7668
37.8548
37.9631
38.0874
38.2219
38.3565
38.4812
38.5807
38.6707
38.7618
38.858
38.9389
38.9876
39.0161
39.0442
39.048
38.9951
38.9056
38.7961
38.6701
38.5379
38.4289
38.3496
38.2862
38.2357
38.1952
38.1646
38.1467
38.142
38.1458
38.1584
38.1791
38.2068
38.2398
38.2757
38.3122
38.3469
38.3775
38.4023
38.42
38.43
38.4323
38.4274
38.416
38.3991
38.3775
38.3525
38.3249
38.2958
38.2662
38.2369
38.2086
38.1823
38.1584
38.1374
38.1198
38.1058
38.0957
38.0892
38.0862
38.0861
38.0884
38.0923
38.097
38.1018
NA
101.7236
102.6071
103.4837
104.3788
105.2975
106.241
107.1827
108.1169
109.0651
109.9727
110.8103
111.6196
112.4112
113.1906
113.9601
114.7237
115.4837
116.2415
117.0112
117.7882
118.5639
119.3484
120.1488
120.968
121.8059
122.665
123.5459
124.4451
125.3578
126.2796
127.2264
128.1896
129.1588
130.1283
131.0973
132.0784
133.0299
133.9378
134.8062
135.6286
136.4328
137.2314
138.0198
138.7996
139.5713
140.3362
141.0952
141.8495
142.6005
143.3488
144.0958
144.8429
145.5894
146.3368
147.0846
147.832
148.5796
149.326
150.0704
150.8117
151.5486
152.2796
153.0032
153.7186
154.4242
155.1199
155.8048
156.4784
157.1404
157.7918
158.4327
159.0633
159.6845
160.2965
160.8993
161.4944
162.082
162.6627
163.2369
NA
152.6611
153.0269
153.4075
153.8006
154.2072
154.6292
155.0643
155.5111
155.9719
156.4403
156.9076
157.3719
157.8394
158.3031
158.7556
159.2075
159.6622
160.1136
160.5594
161.0005
161.4348
161.8608
162.2773
162.6809
163.0705
163.4485
163.8148
164.1661
164.5009
164.8207
165.1302
165.4377
165.7478
166.0606
166.3774
166.6946
167.0124
167.3336
167.6538
167.9711
168.2858
168.5978
168.9059
169.2092
169.5072
169.7996
170.086
170.366
170.6396
170.9068
171.1682
171.4239
171.6745
171.9201
172.1615
172.3988
172.6324
172.8625
173.0895
173.3135
173.5346
173.7531
173.9685
174.1813
174.3913
174.5987
174.8034
175.0052
175.2042
175.4004
175.594
175.7848
175.9728
176.158
176.3405
176.5204
176.6977
