DoublingTime
82.6159
83.4112
84.4272
85.363
86.3197
87.2981
88.1867
89.2081
90.1362
91.0837
91.9293
92.9152
93.9224
94.9517
96.0038
97.0794
98.3187
99.4472
100.7481
102.0835
103.4548
104.705
105.9858
107.1325
108.3042
109.157
109.849
110.3738
110.5498
110.5498
110.3738
109.6752
108.9854
107.9669
106.638
105.1817
103.6094
101.7837
100.0212
98.0406
96.1369
94.1776
92.2966
90.4892
88.6377
86.7518
85.0487
83.311
81.5467
79.9478
78.3217
76.6756
75.0972
73.5045
71.9032
70.3703
68.8329
67.3612
65.8885
64.4788
63.0707
61.7228
60.4313
59.1423
57.9554
56.7688
55.6745
54.6215
53.5662
52.5908
51.6503
50.7428
49.8667
49.055
48.2357
47.4433
46.708
45.9647
45.2741
NA
27.7815
27.6154
27.4405
27.2893
27.1503
27.0128
26.9079
26.8246
26.7624
26.7212
26.7006
26.7006
26.7109
26.7521
26.8038
26.8662
26.9497
27.0338
27.129
27.2249
27.3215
27.408
27.484
27.5496
27.6044
27.6485
27.6816
27.7148
27.7259
27.737
27.737
27.7259
27.7148
27.6927
27.6816
27.6595
27.6264
27.6044
27.5825
27.5496
27.5277
27.5058
27.484
27.4622
27.4405
27.4188
27.3971
27.3755
27.3539
27.3323
27.3108
27.2893
27.2678
27.2356
27.2036
27.1716
27.1397
27.1078
27.0655
27.0233
26.9812
26.9393
26.8974
26.8454
26.7935
26.7521
26.7006
26.6493
26.6083
26.5574
26.5066
26.456
26.4157
26.3654
26.3254
26.2854
26.2357
26.196
26.1565
NA
44.9512
45.5419
46.1176
46.8026
47.4109
47.9024
48.4041
48.8476
49.2292
49.5459
49.7593
49.9026
50.0829
50.301
50.5947
50.9293
51.3823
51.8823
52.4317
53.0741
53.774
54.4927
55.2749
56.0799
56.9086
57.7142
58.4934
59.294
60.0127
60.6959
61.2862
61.8329
62.2774
62.6715
62.9561
63.1857
63.359
63.4169
63.4169
63.359
63.3011
63.1282
63.0134
62.7851
62.6149
62.3895
62.11
61.8881
61.6131
61.3948
61.1241
60.8558
60.5898
60.3261
60.0647
59.7541
59.4976
59.2433
58.9411
58.6419
58.3949
58.1012
57.8104
57.5226
57.2849
57.0022
56.7224
56.4452
56.1708
55.899
55.6298
55.3632
55.0991
54.8376
54.5356
54.2793
53.9834
53.7323
53.4423
NA
74.7732
75.3421
76.0864
77.0164
78.0571
79.3075
80.6923
82.2239
83.9161
85.6795
87.5186
89.6698
92.0514
94.5631
97.2156
100.1658
103.3006
106.8023
110.5498
114.5698
118.6896
123.1167
127.8869
132.5329
137.2569
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
136.4463
133.2975
130.5362
127.6514
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
102.9936
105.6627
108.8143
112.1597
116.1051
120.7573
126.0268
132.5329
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
40.5349
40.7734
40.9904
41.2097
41.4562
41.7307
42.0599
42.4203
42.7605
43.1062
43.4848
43.8701
44.234
44.6615
45.0974
45.5718
46.0563
46.5825
47.0888
47.6717
48.2357
48.8132
49.3695
49.9026
50.4474
50.9667
51.4586
51.9211
52.3525
52.7911
53.1555
53.5249
53.8158
54.1099
54.3645
54.5785
54.7942
54.9681
55.143
55.2749
55.4074
55.5406
55.6298
55.7641
55.8539
55.9441
56.0345
56.1253
56.2163
56.2619
56.3534
56.3993
56.4452
56.4912
56.4912
56.4912
56.4912
56.4452
56.4452
56.3534
56.3077
56.2619
56.1708
56.0799
55.9893
55.8539
55.7641
55.6298
55.4962
55.4074
55.2749
55.143
55.0554
54.9245
54.7942
54.7077
54.5785
54.4927
54.3645
NA
71.165
73.0397
75.2603
77.7071
80.4115
83.5117
86.8605
90.6075
94.6922
99.021
103.6094
108.4737
113.4447
118.4867
123.7763
128.8378
134.071
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
69.1074
69.663
70.2277
70.8739
71.5322
72.2028
72.8861
73.5825
74.2923
74.9348
75.5886
76.2538
76.9309
77.7071
78.4991
79.3075
80.1326
81.0698
82.0293
83.0116
84.0178
84.9445
85.8918
86.8605
87.6292
88.299
88.865
89.2081
89.4383
89.4383
89.3231
88.9791
88.4116
87.7401
86.9695
85.9984
84.9445
83.8147
82.5175
81.2599
79.9478
78.6773
77.3602
76.0864
74.7732
73.5825
72.3536
71.092
69.8737
68.6965
67.4924
66.3299
65.1454
63.9435
62.7851
61.6131
60.484
59.3448
58.1988
57.0961
55.9893
54.9681
53.9414
52.9524
51.999
51.0794
50.1917
49.3343
48.5397
47.7703
46.993
46.2715
45.6018
44.922
44.2906
43.6491
43.0526
42.4723
41.9073
NA
30.4012
30.2288
30.0715
29.9416
29.8256
29.736
29.6724
29.6343
29.609
29.5964
29.609
29.6217
29.6597
29.6978
29.736
29.8
29.8642
29.9286
29.9934
30.0584
30.1107
30.1631
30.1893
30.2157
30.2288
30.2288
30.2157
30.2025
30.1631
30.1368
30.0845
30.0454
29.9804
29.9286
29.8642
29.8
29.736
29.6724
29.5964
29.5333
29.458
29.3831
29.3085
29.2344
29.1606
29.075
29.002
28.9173
28.8331
28.7494
28.6661
28.5834
28.4894
28.4077
28.3148
28.2226
28.1196
28.0286
27.927
27.8372
27.737
27.6374
27.5386
27.4405
27.3431
27.2464
27.1503
27.0549
26.9602
26.8662
26.7831
26.6903
26.6083
26.5269
26.4459
26.3654
26.2854
26.2159
26.1466
NA
93.0399
95.0819
97.3521
99.7334
102.3851
105.0223
107.7989
110.7264
113.8173
116.8882
119.9217
123.3358
126.95
131.0297
135.1164
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
136.7154
132.28
128.3606
124.4429
120.7573
117.4826
114.1923
111.2596
108.3042
105.5019
102.8408
100.1658
97.6264
NA
54.0255
54.1099
54.1945
54.3645
54.5356
54.751
54.9681
55.2309
55.4962
55.7641
56.0799
56.3993
56.7224
57.1432
57.5226
57.9554
58.4441
58.9411
59.4466
59.9608
60.4313
60.9092
61.3405
61.6679
61.9989
62.2215
62.3895
62.502
62.5584
62.502
62.4457
62.2774
62.0544
61.7778
61.5037
61.178
60.8024
60.3787
59.9608
59.4976
59.0415
58.5923
58.1012
57.6182
57.0961
56.5834
56.0345
55.4962
54.9681
54.4072
53.8158
53.2371
52.6308
52.0381
51.4204
50.78
50.1554
49.5459
48.9165
48.3029
47.7046
47.0888
46.4887
45.9038
45.3334
44.7769
44.234
43.7041
43.1598
42.6552
42.1622
41.7056
41.2342
40.7974
40.3462
39.9278
39.5181
39.1167
38.7233
NA
29.6978
30.9303
30.711
30.5082
30.2949
30.1499
30.0454
29.9804
29.9286
29.8899
29.877
29.877
29.9028
29.9286
29.9804
30.0454
30.1237
30.2157
30.2949
30.3745
30.468
30.5486
30.616
30.6838
30.7382
30.7792
30.8202
30.8339
30.8477
30.8339
30.8202
30.7929
30.7655
30.7246
30.6838
30.6296
30.5755
30.5217
30.468
30.4012
30.348
30.2817
30.2157
30.1499
30.0845
30.0324
29.9675
29.9028
29.8384
29.7744
29.6978
29.6343
29.5585
29.4831
29.408
29.3209
29.2344
29.1483
29.0506
28.9656
28.8691
28.7732
28.6661
28.5716
28.466
28.3728
28.2686
28.1767
28.074
27.9833
27.882
27.7926
27.7037
27.6154
27.5277
27.4514
27.3647
27.2893
27.2036
NA
82.0293
82.9123
84.4272
85.9984
87.8514
89.7859
91.9293
94.4342
97.0794
100.0212
102.6885
105.3415
107.7989
110.3738
113.2593
116.2999
119.5081
123.1167
126.95
130.7825
134.8535
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
135.9112
133.2975
130.5362
127.8869
125.3431
122.8984
120.7573
118.4867
116.2999
114.1923
112.1597
110.3738
108.4737
106.8023
105.1817
103.6094
NA
109.849
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
106.9672
92.9152
95.4748
98.0406
100.8948
103.3006
105.6627
107.7989
109.849
111.9785
114.1923
116.6914
119.0975
121.8185
124.8914
127.8869
131.527
135.3803
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
137.5292
133.2975
129.0777
125.1168
121.1796
117.4826
113.8173
110.1983
106.9672
103.7645
100.7481
97.9021
95.2125
92.7908
90.3712
88.0746
85.8918
83.9161
81.9323
80.0401
78.2333
76.5063
74.7732
73.194
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
73.8963
58.891
59.7541
60.7491
61.8881
62.6149
63.2434
63.7084
64.1803
64.7196
65.2681
65.8885
66.5208
67.2306
68.0223
68.9013
69.8033
70.8016
71.8287
72.8861
73.9752
75.0159
76.0864
77.102
77.9693
78.8563
79.5806
80.2254
80.7864
81.1648
81.5467
81.8356
81.9323
82.0293
82.0293
81.9323
81.8356
81.6428
81.4509
81.1648
80.8807
80.5985
80.2254
79.8557
79.3983
78.9461
78.4991
77.9693
77.3602
76.7605
76.0864
75.4241
74.6122
73.8176
73.0397
72.1277
71.2381
70.3703
69.4536
68.4928
67.5582
66.6488
65.7012
64.7801
63.8845
63.0134
62.1657
61.2862
60.484
59.7026
58.891
58.1499
57.4273
56.7224
56.0345
55.3632
54.7077
54.1099
53.4836
NA
25.7484
25.5585
25.4646
25.4366
25.4366
25.4366
25.4273
25.4553
25.5115
25.568
25.6247
25.6721
25.7293
25.8059
25.883
25.98
26.0778
26.1763
26.2755
26.3755
26.4661
26.537
26.6083
26.6698
26.7109
26.7418
26.7624
26.7728
26.7831
26.7728
26.7624
26.7521
26.7315
26.7109
26.6903
26.6698
26.6493
26.6186
26.5981
26.5777
26.5574
26.5472
26.5269
26.5066
26.4863
26.4661
26.456
26.4358
26.4157
26.3855
26.3654
26.3354
26.3054
26.2655
26.2357
26.196
26.1565
26.1072
26.068
26.019
25.9703
25.9217
25.8637
25.8155
25.758
25.7102
25.6531
25.5963
25.5491
25.4927
25.4459
25.3993
25.3436
25.2973
25.2513
25.2054
25.1596
25.1231
25.0777
NA
38.637
36.8303
38.551
41.7559
46.1176
50.8919
55.143
60.6428
67.6902
75.5062
82.5175
86.6434
90.7261
95.3435
100.6019
106.4742
112.8904
119.7145
126.7179
134.3308
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
29.6597
29.5333
29.4205
29.2962
29.1851
29.075
28.9898
28.9052
28.8451
28.7852
28.7494
28.7255
28.7136
28.7255
28.7494
28.7971
28.8691
28.9414
29.0263
29.1238
29.2097
29.2962
29.3831
29.4455
29.5082
29.5711
29.609
29.6343
29.6597
29.6597
29.6597
29.647
29.6343
29.609
29.5711
29.5333
29.4956
29.4455
29.3956
29.3458
29.3085
29.2591
29.2097
29.1606
29.1116
29.0628
29.0141
28.9656
28.9293
28.8811
28.8331
28.7852
28.7374
28.6899
28.6306
28.5834
28.5246
28.466
28.4077
28.3496
28.2917
28.2341
28.1653
