LE15Female
62.6034
64.1756
64.4525
64.5716
64.681
64.7907
64.8986
65.0043
65.1116
65.216
65.3174
65.4159
65.5132
65.6059
65.6987
65.7897
65.8768
65.9629
66.0483
66.1347
66.2172
66.2987
66.3787
66.4568
66.5379
66.6124
66.6871
66.7642
66.8399
66.9136
66.988
67.0624
67.1361
67.2089
67.2772
67.3484
67.4198
67.4876
67.5565
67.6248
67.6896
67.7584
67.8228
67.8886
67.9527
68.0181
68.0835
68.1458
68.2101
68.2758
68.3343
68.3956
68.4583
68.5192
68.5778
68.6401
68.7017
68.7604
68.8217
68.8804
68.9393
69.0032
69.0617
69.1228
69.186
69.2463
69.3079
69.3688
69.4297
69.4921
69.5492
69.6111
69.6711
69.7307
69.7891
69.8461
69.9052
69.9654
70.02
NA
52.7772
53.5791
54.3468
54.5959
54.7323
54.8662
54.9993
55.1324
55.2625
55.3932
55.5257
55.6563
55.7845
55.9129
56.0402
56.1661
56.2908
56.4141
56.5352
56.6588
56.7796
56.9012
57.0189
57.1374
57.2558
57.3765
57.4947
57.6116
57.7331
57.8489
57.9696
58.0873
58.2047
58.3221
58.4385
58.5559
58.674
58.789
58.9058
59.0232
59.1399
59.2533
59.3661
59.4809
59.5961
59.7069
59.8191
59.93
60.0409
60.1525
60.2581
60.3687
60.479
60.5844
60.6918
60.7976
60.907
61.0124
61.1201
61.2254
61.3276
61.4388
61.5425
61.649
61.7574
61.8612
61.9666
62.0739
62.1804
62.2877
62.3907
62.4985
62.6051
62.7131
62.8188
62.9217
63.0316
63.1381
63.2399
NA
62.5105
63.114
63.7321
63.8679
63.998
64.1303
64.2595
64.3911
64.5185
64.6472
64.7739
64.8992
65.024
65.146
65.2683
65.3865
65.5074
65.624
65.7406
65.8548
65.9688
66.0835
66.193
66.3041
66.414
66.5215
66.6255
66.7323
66.8372
66.9409
67.0413
67.1458
67.2492
67.3483
67.4461
67.5441
67.6419
67.7374
67.8311
67.9236
68.0169
68.106
68.1975
68.2913
68.3825
68.4696
68.5607
68.6504
68.7372
68.8281
68.9191
69.0084
69.0961
69.1857
69.2716
69.3629
69.4501
69.5417
69.6343
69.7252
69.8158
69.909
70.0016
70.0959
70.1875
70.2796
70.3714
70.4659
70.5597
70.6519
70.7488
70.8402
70.935
71.0292
71.1167
71.2104
71.3034
71.4001
71.4854
NA
58.0975
61.3719
61.5787
61.7473
61.9107
62.0767
62.2447
62.4081
62.577
62.7427
62.9027
63.0628
63.2213
63.3772
63.5317
63.6898
63.8389
63.9885
64.1388
64.2921
64.4397
64.5872
64.7306
64.8778
65.0296
65.1684
65.3097
65.4528
65.5907
65.7271
65.8678
66.0087
66.1451
66.28
66.4094
66.5402
66.6727
66.7939
66.9194
67.0457
67.1638
67.2882
67.4058
67.5224
67.6383
67.7564
67.8725
67.9836
68.0995
68.2165
68.3251
68.4301
68.5413
68.6518
68.7534
68.8642
68.9699
69.0749
69.1779
69.2803
69.3847
69.4888
69.5904
69.6965
69.8014
69.9035
70.0101
70.1115
70.2131
70.3166
70.4136
70.5185
70.6163
70.7186
70.8237
70.9185
71.0216
71.1209
71.2196
NA
66.2803
66.8119
66.9406
67.066
67.1893
67.3104
67.4305
67.548
67.6701
67.7859
67.9016
68.0117
68.1228
68.2295
68.3367
68.4412
68.5449
68.6461
68.7504
68.8538
68.9543
69.0573
69.1601
69.2614
69.3668
69.4627
69.5627
69.6674
69.7726
69.8762
69.9779
70.0782
70.1826
70.2857
70.3826
70.4816
70.5845
70.6839
70.7829
70.8823
70.977
71.0804
71.175
71.2728
71.3663
71.4671
71.5627
71.6584
71.7562
71.855
71.9421
72.0384
72.1355
72.2278
72.3215
72.4196
72.5142
72.6057
72.7051
72.7959
72.8929
72.9941
73.0888
73.1815
73.2823
73.3845
73.482
73.5785
73.6773
73.778
73.8722
73.9695
74.0656
74.156
74.2447
74.3396
74.425
74.5193
74.6035
NA
63.2508
65.1483
65.3549
65.4996
65.6371
65.7742
65.9129
66.0508
66.1872
66.3227
66.4581
66.5921
66.7262
66.859
66.9916
67.1218
67.2497
67.3787
67.5051
67.6325
67.7596
67.884
68.0107
68.1311
68.2566
68.3776
68.5017
68.6219
68.7426
68.8619
68.9821
69.0991
69.2197
69.3365
69.4518
69.5664
69.6835
69.7996
69.9142
70.0265
70.1416
70.2537
70.3667
70.4803
70.5911
70.7026
70.8146
70.9241
71.0377
71.1505
71.2621
71.3724
71.4838
71.5978
71.7072
71.8175
71.9307
72.0382
72.1475
72.259
72.3726
72.4809
72.5892
72.6994
72.8065
72.9158
73.0245
73.1305
73.2414
73.3493
73.457
73.5635
73.6755
73.7823
73.8889
73.998
74.1065
74.2174
74.3235
NA
58.848
58.9588
59.0714
59.1762
59.2787
59.3834
59.4822
59.5854
59.688
59.7819
59.8803
59.9763
60.073
60.1541
60.2353
60.3189
60.402
60.4874
60.5704
60.6467
60.732
60.8132
60.8968
60.9829
61.0574
61.1379
61.2256
61.3058
61.3941
61.4832
61.5657
61.6534
61.7392
61.8261
61.9121
62.0087
62.1012
62.1945
62.2815
62.3756
62.4652
62.5659
62.6603
62.7638
62.8695
62.9657
63.0735
63.1743
63.2766
63.3772
63.4781
63.587
63.693600000000004
63.808
63.9128
64.0161
64.1247
64.2398
64.3484
64.4557
64.5718
64.6907
64.8025
64.9144
65.0255
65.1326
65.2411
65.3602
65.4741
65.5885
65.703
65.8162
65.9343
66.0481
66.1566
66.2725
66.3859
66.4936
66.6071
NA
70.6443
70.7496
70.8755
70.9794
71.0829
71.2068
71.3093
71.4321
71.5336
71.655
71.7673
71.8766
71.9971
72.1048
72.2218
72.3303
72.4478
72.5624
72.6667
72.7744
72.8869
72.9987
73.114
73.2245
73.3343
73.4455
73.556
73.6678
73.7839
73.9013
74.0267
74.1318
74.2572
74.3607
74.4653
74.5859
74.6906
74.8091
74.9264
75.0443
75.1414
75.2571
75.3717
75.499
75.5936
75.7198
75.8293
75.9376
76.0432
76.1654
76.2682
76.3861
76.4869
76.6197
76.7171
76.8461
76.9467
77.0587
77.1696
77.2927
77.4014
77.5087
77.6272
77.7441
77.8595
77.9738
78.0897
78.2012
78.3144
78.435
78.5541
78.6628
78.7785
78.895
79.0073
79.1207
79.2404
79.3611
79.4773
NA
66.3172
67.8635
68.2149
68.3339
68.4556
68.5822
68.7051
68.8267
68.9481
69.0691
69.1873
69.3083
69.4295
69.5427
69.6615
69.78
69.8977
70.0193
70.137
70.258
70.3782
70.4961
70.6191
70.732
70.8469
70.9644
71.0771
71.1952
71.3061
71.4187
71.5253
71.6401
71.7468
71.856
71.9641
72.0815
72.1859
72.2994
72.4125
72.5196
72.6278
72.7422
72.8574
72.9709
73.0859
73.1998
73.3233
73.4421
73.5566
73.678
73.7975
73.921
74.041
74.1612
74.2846
74.4046
74.5298
74.6475
74.7685
74.8894
75.0007
75.1217
75.2345
75.3519
75.4688
75.5782
75.6907
75.8042
75.9133
76.0269
76.134
76.2481
76.3647
76.4732
76.5835
76.6996
76.8049
76.9222
77.0376
NA
67.1321
68.5349
68.8581
68.972
69.0905
69.2111
69.3302
69.4462
69.5624
69.6785
69.7927
69.9069
70.0235
70.1305
70.2435
70.356
70.4689
70.5836
70.6964
70.8126
70.9282
71.0412
71.1594
71.2694
71.3801
71.4952
71.6063
71.7226
71.8329
71.9451
72.0523
72.1666
72.2741
72.3834
72.4916
72.6084
72.7127
72.8268
72.9386
73.0447
73.1508
73.264
73.3763
73.4883
73.5991
73.7107
73.8303
73.9441
74.055
74.1724
74.2876
74.4079
74.5225
74.6405
74.7586
74.8767
74.9989
75.1138
75.2318
75.3512
75.4615
75.5806
75.6927
75.8081
75.9247
76.0336
76.1452
76.2576
76.3658
76.4783
76.5862
76.6983
76.8134
76.9209
77.0304
77.1436
77.2484
77.3626
77.477
NA
61.2008
62.8123
63.0893
63.2326
63.3607
63.4885
63.615
63.7394
63.8658
63.9886
64.1086
64.2255
64.3405
64.4523
64.5628
64.671
64.7741
64.8753
64.9753
65.0752
65.1701
65.2644
65.355
