TPopulationMale1July
4004893.359
4031936.355
4060752.821
4089318.622
4117427.114
4142844.176
4165570.825
4187832.698
4209616.904
4230894.443
4250156.385
4267395.425
4284092.654
4300234.287
4315793.642
4330779.203
4345204.706
4358994.855
4372086.446
4384469.108
4396105.238
4406920.855
4416844.451
4425821.192
4433797.283
4440713.232
4446492.857
4451047.52
4454323.552
4456271.969
4456910.722
4456230.704
4454204.062
4450868.162
4446251.813
4440407.006
4433366.954
4425145.399
4415821.287
4405495.077
4394239.06
4382092.387
4369093.682
4355264.442
4340616.296
4325226.719
4309104.477
4292243.954
4274643.696
4256312.103
4237296.012
4217590.772
4197155.583
4175974.533
4154047.723
4131360.388
4107926.83
4083786.939
4058947.175
4033410.014
4007224.496
3980424.476
3953013.878
3925000.616
3896393.698
3867232.058
3837567.834
3807411.665
3776771.701
3745656.378
3714100.506
3682129.386
3649768.974
3617044.384
3583956.71
3550521.975
3516778.182
3482783.152
3448558.294
NA
580769.375
594478.779
608545.659
622852.345
637324.508
651593.618
665644.118
679831.664
694130.021
708521.998
722721.708
736706.315
750748.968
764830.745
778916.308
793004.227
807090.737
821144.855
835144.351
849076.589
862905.858
876623.664
890222.156
903666.11
916935.858
930025.234
942924.491
955607.82
968054.314
980233.498
992148.895
1003804.635
1015176.982
1026264.795
1037071.738
1047596.389
1057819.548
1067719.023
1077310.187
1086618.084
1095650.296
1104375.687
1112797.4
1120908.465
1128690.689
1136179.772
1143356.941
1150197.056
1156696.534
1162852.184
1168684.451
1174189.914
1179342.816
1184132.4
1188551.267
1192591.64
1196278.115
1199620.118
1202600.735
1205222.969
1207485.73
1209382.155
1210916.704
1212093.546
1212897.455
1213332.816
1213421.574
1213151.145
1212526.728
1211565.669
1210279.989
1208679.481
1206771.885
1204557.084
1202034.972
1199217.674
1196121.842
1192767.792
1189157.498
NA
284174.403
287904.67
291642.286
295349.713
298998.149
302432.056
305654.217
308831.287
311964.471
315055.976
318001.366
320809.882
323597.499
326357.045
329082.132
331771.448
334417.892
337016.432
339562.573
342054.116
344482.131
346835.137
349101.283
351275.807
353362.473
355352.369
357228.808
358986.519
360629.492
362145.84
363538.058
364807.438
365942.942
366948.244
367830.169
368590.666
369227.881
369744.784
370147.857
370440.56
370625.992
370707.084
370688.421
370575.845
370376.714
370097.416
369739.968
369304.201
368791.108
368210.517
367564.554
366847.983
366060.979
365209.764
364294.131
363307.548
362250.27
361127.888
359944.694
358703.394
357403.618
356040.499
354612.454
353121.038
351565.569
349947.018
348265.193
346520.415
344713.325
342841.061
340904.742
338908.822
336853.58
334737.92
332566.645
330340.644
328060.395
325726.873
323342.057
NA
1063402.174
1071643.171
1080776.819
1089730.612
1098472.566
1106340.962
1113344.303
1120120.478
1126682.491
1133016.998
1138680.268
1143673.848
1148429.511
1152952.887
1157230.327
1161263.146
1165069.105
1168623.245
1171906.102
1174925.704
1177682.959
1180150.401
1182292.954
1184119.194
1185622.066
1186768.994
1187558.915
1187968.782
1187981.518
1187609.576
1186855.219
1185697.571
1184142.119
1182217.846
1179918.761
1177249.864
1174220.719
1170834.103
1167105.697
1163045.489
1158672.894
1154010.616
1149053.454
1143807.946
1138282.303
1132485.592
1126426.843
1120116.133
1113548.563
1106719.264
1099642.536
1092343.811
1084818.143
1077055.693
1069069.215
1060857.158
1052411.678
1043747.684
1034874.229
1025778.377
1016493.077
1007041.017
997409.058
987595.056
977607.286
967465.105
957187.696
946786.982
936260.742
925603.566
914834.472
903973.937
893042.212
882058.964
871022.532
859935.066
848808.02
837667.06
826525.678
NA
1184056.786
1184118.656
1184125.172
1183898.04
1183427.296
1182144.786
1180058.139
1177751.909
1175227.48
1172487.469
1169170.694
1165279.195
1161164.428
1156836.644
1152319.302
1147622.578
1142764.333
1137733.332
1132512.771
1127103.579
1121511.882
1115718.136
1109709.039
1103464.59
1096962.859
1090195.234
1083127.32
1075734.086
1068000.673
1059915.549
1051480.803
1042698.895
1033569.292
1024098.179
1014305.751
1004224.66
993892.964
983336.362
972582.711
961679.513
950659.757
939554.941
928392.718
917185.03
905941.814
894681.539
883409.369
872132.834
860857.676
849581.314
838314.461
827041.144
815749.745
804437.052
793094.138
781720.048
770311.937
758880.126
747435.556
735986.796
724548.701
713137.836
701765.034
690434.996
679159.735
667949.733
656812.009
645752.044
634774.822
623873.589
613041.172
602267.076
591547.81
580885.852
570270.128
559699.882
549184.642
538729.123
528332.164
NA
324798.486
326380.025
328097.493
329772.108
331400.97
332776.22
333888.803
334937.89
335921.666
336836.225
337547.719
338059.204
338504.607
338881.693
339189.546
339426.54
339584.969
339662.136
339658.738
339569.252
339389.535
339119.256
338760.865
338317.611
337786.372
337165.622
336451.376
335639.423
334730.045
333723.253
332621.65
331427.573
330138.665
328753.632
327272.863
325700.332
324039.086
322286.901
320448.711
318528.729
316527.572
314447.473
312290.094
310057.797
307751.317
305374.614
302931.732
300425.662
297859.847
295235.568
292552.575
289811.738
287016.814
284169.789
281274.494
278333.147
275346.672
272318.008
269246.792
266134.544
262984.188
259800.34
256585.206
253339.06
250065.869
246768.073
243448.734
