TPopulation1July
7967949.824
8023852.2
8083067.406
8141883
8199886.941
8252716.936
8300368.798
8347165.872
8393068.366
8438011.068
8479031.552
8516092.932
8552075.421
8586938.568
8620614.474
8653114.734
8684451.817
8714463.464
8743022.233
8770104.278
8795627.944
8819452.363
8841441.379
8861478.099
8879462.711
8895290.693
8908816.467
8919882.065
8928401.172
8934278.134
8937547.438
8938201.425
8936183.579
8931563.135
8924387.472
8914747.252
8902716.291
8888316.148
8871693.034
8853052.277
8832523.557
8810184.234
8786119.888
8760369.689
8732965.55
8704076.99
8673731.147
8641908.223
8608617.261
8573882.41
8537771.056
8500269.805
8461316.82
8420879.215
8378934.666
8335460.716
8290501.488
8244120.347
8196323.992
8147114.973
8096582.114
8044796.236
7991763.028
7937501.024
7882041.384
7825464.112
7767880.242
7709305.53
7649748.957
7589243.658
7527844.073
7465591.598
7402541.72
7338726.037
7274134.744
7208799.075
7142781.245
7076184.77
7009037.432
NA
1165703.095
1193067.829
1221137.404
1249696.688
1278601.775
1307125.927
1335238.597
1363641.963
1392284.454
1421132.967
1449624.42
1477712.444
1505936.41
1534260.198
1562614.156
1590996.586
1619399.974
1647762.868
1676041.746
1704211.82
1732202.079
1759996.158
1787579.152
1814881.008
1841862.951
1868513.041
1894809.914
1920702.099
1946150.511
1971094.788
1995542.273
2019499.874
2042918.664
2065795.742
2088136.943
2109939.703
2131165.784
2151770.695
2171784.088
2191254.342
2210196.362
2228546.634
2246309.803
2263471.568
2279996.194
2295952.775
2311302.75
2325995.838
2340024.5
2353381.737
2366104.925
2378185.518
2389572.76
2400243.938
2410181.682
2419369.838
2427857.762
2435662.333
2442748.796
2449118.835
2454765.508
2459678.292
2463861.756
2467319.257
2470023.736
2471980.258
2473228.916
2473744.952
2473535.713
2472634.573
2471061.082
2468832.036
2465964.01
2462454.99
2458302.082
2453524.618
2448155.216
2442234.753
2435761.112
NA
553178.243
560701.122
568240.73
575727.381
583105.019
590068.69
596623.702
603096.782
609490.225
615808.115
621846.202
627621.895
633361.846
639052.059
644679.866
650242.517
655725.954
661120.336
666416.961
671611.343
676686.242
681619.214
686386.301
690978.59
695403.688
699643.625
703665.556
707459.359
711032.59
714361.722
717450.998
720302.378
722894.151
725233.504
727332.45
729193.006
730811.696
732193.37
733349.081
734285.025
735006.546
735517.88
735826.808
735945.129
735886.424
735660.931
735272.164
734719.751
734003.755
733142.581
732141.391
730989.038
729683.836
728237.554
726649.638
724908.068
723014.369
720978.926
718810.409
716514.621
714091.029
711531.515
708833.01
705998.897
703028.623
699924.267
696686.059
693313.936
689809.458
686168.314
682392.898
678491.069
674463.997
670310.18
666036.594
661644.326
657136.66
652517.249
647787.828
NA
2082518.535
2099524.893
2118198.71
2136569.773
2154573.314
2170920.828
2185627.758
2199931.548
2213853.738
2227365.748
2239596.408
2250541.93
2261042.548
2271106.992
2280706.064
2289841.803
2298542.705
2306754.246
2314439.57
2321613.419
2328273.505
2334367.175
2339822.992
2344648.018
2348829.544
2352303.977
2355064.403
2357066.65
2358279.422
2358724.009
2358402.404
2357276.672
2355355.52
2352694.398
2349280.968
2345119.536
2340229.95
2334610.964
2328287.155
2321286.086
2313637.134
2305382.69
2296517.405
