SDMX_code
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
202
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
747
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
753
419
419
419
419
419
419
419
419
419
