"LExFemale"
31.72
33.42
35.25
37.81
38.78
39.75
40
40.75
42.24
42.3
43.3
45.5
47.5
49.5
51.5
54
56.5
59
61.5
64
39.12
41.23
43.33
45.54
47.65
49.69
51.33
52.97
52.77
51.58
49.99
49.86
51.55
53.51
55.42
57.66
59.96
62.12
64.09
65.92
56.1
60.1
66
67.4
69.5
71.2
73
75
74.85
75.85
76.65
77.45
78.25
79.05
79.85
80.65
81.15
81.65
82.15
82.65
44.2
46.8
49.4
52.5
55.5
58.5
62
66.1
68.6
69.3
71.3
72.8
74
75.2
76.2
77.2
78.2
79
79.8
80.6
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
31.46
33.49
35.52
37.54
39.48
41.17
41.65
41.3
41.58
41.82
41.46
41.34
42.37
44.2
46.43
48.96
51.6
54.23
56.82
59.39
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
65.14
67.44
68.62
69.33
70.78
72.22
73.74
74.62
75.7
76.75
77.74
78.67
79.54
80.35
81.1
81.79
82.43
83.01
83.54
84.02
67.9
69.9
71.9
73.9
75.3
75.15
75.35
72.2
74.64
74.64
75.64
76.44
77.24
78.04
78.54
79.04
79.54
80.04
80.34
80.64
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
42.12
45.59
48.95
54.27
56.83
59.2
61.35
63.4
65.4
67.32
69.02
70.39
71.52
72.52
73.59
74.68
75.75
76.78
77.7
78.51
72.4
73.5
74.2
74.3
75.2
77
78.66
79.36
80.61
81.53
82.03
82.53
83.03
83.53
84.03
84.53
85.03
85.53
86.03
86.53
72.28
73.45
74.15
74.32
75.13
76.76
78.34
79.06
80.32
81.31
81.81
82.31
82.81
83.31
83.81
84.3
84.79
85.27
85.76
86.25
68.4
71.1
72.6
73.4
74.3
75.65
76.83
78.3
79.45
80.69
81.49
82.29
83.09
83.59
84.09
84.59
85.09
85.59
86.09
86.59
65
67
69
71
72.5
72.2
72.1
73.25
74.03
74.47
75.47
76.27
77.07
77.87
78.37
78.87
79.37
79.87
80.37
80.67
61.2
63.8
67.3
68.59
69.91
71.24
72.52
73.86
73.5
71.36
70.32
70.56
71.62
72.08
72.8
73.57
74.12
74.84
75.36
75.58
52.5
55.6
58.8
62
65.43
67.8
71.42
72.92
74.14
75.14
75.94
76.94
77.94
78.74
79.54
80.34
80.84
81.34
81.84
82.34
36.7
38.7
40.7
43.4
44.95
46.8
50
52.98
56.2
58.8
61.8
63.8
65.8
67.8
69.8
71.8
73.3
74.5
75.7
76.7
59.5
65
68.3
70.1
72
73.9
75.48
76.91
77.86
78.66
79.46
80.2
80.7
81.2
81.7
82.2
82.7
83.1
83.5
83.9
70
72
73.5
74.4
75.5
75.5
75.2
75.6
74.92
74.32
75.32
76.12
76.92
77.72
78.22
79.02
79.82
80.62
81.12
81.62
70.15
72.6
73.85
74.25
74.69
75.7
77.21
78.6
80.02
81.08
81.88
82.68
83.18
83.68
84.18
84.68
85.18
85.68
86.18
86.68
58.3
60.8
63.3
65.8
68.3
70.6
72.45
73.67
73.88
74.21
73.03
72.7
72.71
73.39
74.14
75.26
76.28
77.09
77.68
78.35
35.6
37.6
39.6
42.7
45.8
48.9
51.38
52.47
53.39
53.78
52.95
52.91
54.36
56.21
58.14
60.34
62.54
64.38
66.1
67.64
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
36
38
40
42
44
46.5
49
54
59
62
64.5
67
69.3
71.3
72.8
74
75.2
76.2
77.2
78.2
42.49
44.02
45.61
47.27
49.01
52.17
55.9
59.1
61.82
64.03
65.99
67.7
69.37
70.99
72.54
74.01
75.4
76.7
77.9
79
54.8
59.8
63.6
66.7
69.5
72.1
73.4
74.5
75.1
75.9
76.7
77.5
78
78.5
79
79.5
80
80.5
81
81.5
47.18
50.2
52.73
54.65
57.57
61.55
64.65
66.58
66.87
58.76
40.47
31.22
29.99
30.9
31.97
33.36
35.26
37.4
39.48
41.31
52.69
55.27
57.68
59.77
61.98
64.03
66.37
68.26
69.95
71.47
72.55
73.75
75.03
76.21
77.3
78.38
79.41
80.35
81.2
81.96
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
61.13
62
63.5
66
69.93
71.43
73.6
75.33
77.1
78.1
78.9
79.7
80.5
81
81.5
82
82.5
82.9
83.3
83.7
66.1
68.8
72.09
73.14
73.44
73.61
74.17
74.68
74.68
74.63
74.63
75.63
76.43
77.23
78.23
79.03
79.83
80.63
81.13
81.63
33.39
35.32
38.07
40.03
42.51
45.14
47.59
49.01
49.06
46.95
46.21
48.28
50.67
52.31
54.12
56.55
59.23
61.81
63.92
65.68
40.59
42.09
43.61
45.12
45.45
47.38
48.59
46.89
40.96
39.87
41.37
43.3
44.78
46.38
48.64
51.41
54.19
56.87
59.5
61.85
50
52.5
54.5
57
59
61.5
64
66.5
69
71.3
72.8
74
75.2
76.2
77.2
78.2
79
79.8
80.6
81.1
40.8
42.8
44.9
46.9
41.7
32.5
54.27
55.68
57.25
58.98
59.49
59.68
61.21
63.29
64.9
66.77
68.34
69.6
70.78
71.9
37.49
39.49
41.98
44.47
47.26
49.95
52.33
54.82
56.62
53.94
47.42
43.61
44
45.99
48.08
50.52
52.88
55.09
57.01
58.84
71.55
73.35
74.55
75.25
76.8
78.1
79.54
80.29
80.99
81.44
81.94
82.44
82.94
83.34
83.74
84.14
84.54
84.94
85.34
85.74
53.54
56.93
60.09
62.72
64.9
66.42
67.17
68.32
68.62
68.58
68.97
69.51
69.89
70.64
71.66
72.75
73.76
74.79
75.83
76.84
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
38.01
40.03
42.06
44.07
45.58
46.97
49.29
50.56
49.65
44.7
40.55
40.55
42.32
43.81
45.73
48.35
51.07
53.62
55.8
57.79
50.77
54.94
58.26
60.58
63.42
66.55
69.06
71.09
72.93
74.4
75.39
76.3
77.16
77.98
78.78
79.54
80.27
80.93
81.56
82.12
34
35.52
37.04
38.55
40.57
42.58
44.06
46.02
46.42
45.82
45.72
47.37
49.54
51.36
53.28
55.52
57.9
60.24
62.52
64.76
73.69
74.34
74.99
75.64
76.28
76.9
77.54
78.32
79.1
79.9
80.7
81.2
81.7
82.2
82.7
83.1
83.5
83.9
84.3
84.7
56.77
58.69
60.95
63.75
66.8
70.57
74.16
75.89
77.44
78.26
79.04
79.76
80.44
81.08
81.66
82.21
82.71
83.18
83.61
84
42.3
46.2
50.4
60.4
63.9
66.27
67.77
68.39
70.12
71.9
73.34
74.35
74.99
75.39
76.1
76.9
77.72
78.53
79.13
79.7
64.91
68.5
71.3
