"LExMale"
42.2
42.2
42.2
42.2
42.2
42.2
42.2
42.2
42.2
50.3
50.23
50.12
49.98
49.83
49.69
49.57
49.45
49.33
72.56
72.56
72.56
72.56
72.56
72.56
72.56
72.56
72.56
69.72
69.72
69.72
69.72
69.72
69.72
69.72
69.72
69.72
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
39.34
39.34
39.34
39.34
39.34
39.34
39.34
39.34
39.34
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
70.6
70.6
70.6
70.6
70.6
70.6
70.6
70.6
70.6
67.9
67.9
67.9
67.9
67.9
67.9
67.9
67.9
67.9
70.45
70.45
70.45
70.45
70.45
70.45
70.45
70.45
70.45
65.66
65.49
65.3
65.09
64.86
64.63
64.41
64.19
63.96
77.85
77.85
77.85
77.85
77.85
77.85
77.85
77.85
77.85
77.71
77.71
77.71
77.71
77.71
77.71
77.71
77.71
77.71
75.93
75.93
75.93
75.93
75.93
75.93
75.93
75.93
75.93
63.19
63.19
63.19
63.19
63.19
63.19
63.19
63.19
63.19
68.45
68.45
68.45
68.45
68.45
68.45
68.45
68.45
68.45
73.47
73.47
73.47
73.47
73.47
73.47
73.47
73.47
73.47
61.27
61.27
61.27
61.27
61.27
61.27
61.27
61.27
61.27
72.77
72.77
72.77
72.77
72.77
72.77
72.77
72.77
72.77
62.54
62.54
62.54
62.54
62.54
62.54
62.54
62.54
62.54
75.11
75.11
75.11
75.11
75.11
75.11
75.11
75.11
75.11
72.77
72.77
72.77
72.77
72.77
72.77
72.77
72.77
72.77
53.02
53.02
53.02
53.02
53.02
53.02
53.02
53.02
53.02
NA
NA
NA
NA
NA
NA
NA
NA
NA
61.83
61.83
61.83
61.83
61.83
61.83
61.83
61.83
61.83
61.8
61.8
61.8
61.8
61.8
61.8
61.8
61.8
61.8
71.37
71.37
71.37
71.37
71.37
71.37
71.37
71.37
71.37
45.72
45.72
45.72
45.72
45.72
45.72
45.72
45.72
45.72
67.29
67.29
67.29
67.29
67.29
67.29
67.29
67.29
67.29
NA
NA
NA
NA
NA
NA
NA
NA
NA
74.2
74.2
74.2
74.2
74.2
74.2
74.2
74.2
74.2
68.9
68.9
68.9
68.9
68.9
68.9
68.9
68.9
68.9
48.99
48.99
48.99
48.99
48.99
48.99
48.99
48.99
48.99
45.93
45.93
45.93
45.93
45.93
45.93
45.93
45.93
45.93
66.81
66.81
66.81
66.81
66.81
66.81
66.81
66.81
66.81
53.72
53.72
53.72
53.72
53.72
53.72
53.72
53.72
53.72
49.34
49.34
49.34
49.34
49.34
49.34
49.34
49.34
49.34
77.33
77.33
77.33
77.33
77.33
77.33
77.33
77.33
77.33
67.28
67
66.69
66.4
66.11
65.83
65.53
65.22
64.89
NA
NA
NA
NA
NA
NA
NA
NA
NA
41.74
41.74
41.74
41.74
41.74
41.74
41.74
41.74
41.74
71.08
71.01
70.91
70.8
70.68
70.56
70.43
70.3
70.15
49.05
49.05
49.05
49.05
49.05
49.05
49.05
49.05
49.05
75.9
75.9
75.9
75.9
75.9
75.9
75.9
75.9
75.9
74.8
74.8
74.8
74.8
74.8
74.8
74.8
74.8
74.8
70.49
70.49
70.49
70.49
70.49
70.49
70.49
70.49
70.49
78.61
78.61
78.61
78.61
78.61
78.61
78.61
78.61
78.61
77.64
77.64
77.64
77.64
77.64
77.64
77.64
77.64
77.64
68.03
68.03
68.03
68.03
68.03
68.03
68.03
68.03
68.03
60.89
60.89
60.89
60.89
60.89
60.89
60.89
60.89
60.89
51.66
51.66
51.66
51.66
51.66
51.66
51.66
51.66
51.66
NA
NA
NA
NA
NA
NA
NA
NA
NA
75.82
75.82
75.82
75.82
75.82
75.82
75.82
75.82
75.82
71.31
71.31
71.31
71.31
71.31
71.31
71.31
71.31
71.31
75.29
75.29
75.29
75.29
75.29
75.29
75.29
75.29
75.29
76.6
76.6
76.6
76.6
76.6
76.6
76.6
76.6
76.6
72.08
72.08
72.08
72.08
72.08
72.08
72.08
72.08
72.08
45.88
45.88
45.88
45.88
45.88
45.88
45.88
45.88
45.88
64.18
64.18
64.18
64.18
64.18
64.18
64.18
64.18
64.18
43.54
43.54
43.54
43.54
43.54
43.54
43.54
43.54
43.54
74.97
74.97
74.97
74.97
74.97
74.97
74.97
74.97
74.97
51.9
51.9
51.9
51.9
51.9
51.9
51.9
51.9
51.9
NA
NA
NA
NA
NA
NA
NA
NA
NA
67.87
67.87
67.87
67.87
67.87
67.87
67.87
67.87
67.87
47.47
47.52
47.54
47.56
47.6
47.63
47.67
47.7
47.74
71.23
71.19
71.14
71.09
71.03
70.98
70.94
70.91
70.89
62.37
62.41
62.47
62.51
62.52
62.53
62.55
62.55
62.55
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
67.65
67.65
67.65
67.65
67.65
67.65
67.65
67.65
67.65
67.66
67.66
67.66
67.66
67.66
67.66
67.66
67.66
67.66
48.04
48.04
48.04
48.04
48.04
48.04
48.04
48.04
48.04
52.49
52.49
52.49
52.49
52.49
52.49
52.49
52.49
52.49
65.14
65.14
65.14
65.14
65.14
65.14
65.14
65.14
65.14
