"Births"
5461.717
5204.439
4946.814
4801.458
4572.213
4239.13
3846.061
3467.777
3140.335
2857.175
2607.521
2365.742
2132.83
1922.766
1741.405
1582.723
1443.393
201977.503
205404.905
210542.676
220703.445
227738.516
230228.661
229191.142
226497.476
223338.059
220195.992
215901.077
209795.089
202166.201
193677.37
184957.606
176036.017
166911.45
146.009
128.485
112.278
101.119
88.729
78.631
69.889
60.929
52.973
46.348
40.601
35.44
30.794
26.527
22.681
19.321
16.445
4075.45
3429.075
2931.482
2787.072
2800.1
2826.756
2734.443
2470.742
2163.162
1956.627
1857.344
1803.33
1728.977
1610.516
1466.784
1336.153
1240.474
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5960.692
6436.389
6972.785
7602.717
8129.006
8525.674
8814.511
9042.986
9236.767
9394.359
9486.239
9482.459
9397.513
9257.307
9061.886
8826.762
8542.058
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.21
6.572
6.003
5.747
5.433
5.057
4.639
4.242
3.915
3.661
3.443
3.212
2.978
2.752
2.552
2.384
2.24
3336.339
3031.911
2804.906
2726.358
2609.416
2459.834
2284.495
2093.043
1923.903
1796.072
1689.428
1588.217
1479.156
1367.357
1264.704
1174.389
1097.379
159.096
122.77
99.748
94.024
93
89.119
78.141
64.389
54.111
48.984
46.781
44.326
40.084
34.642
29.696
26.308
24.342
5.004
4.761
4.634
4.579
4.276
3.852
3.462
3.198
3.047
2.92
2.754
2.543
2.33
2.152
2.021
1.913
1.8
328704.086
289784.473
261204.448
251120.158
239141.121
222767.063
202642.717
182356.461
165847.526
153735.285
143658.601
133556.909
122832.647
112295.614
102775.372
94800.728
88075.629
1358.509
1236.931
1142.502
1147.416
1179.204
1209.671
1205.966
1164.074
1117.602
1090.778
1083.315
1082.451
1070.746
1045.276
1010.453
976.46
949.16
1629
1484.499
1370.802
1370.806
1398.046
1422.212
1407.27
1351.786
1293.263
1258.343
1245.416
1239.122
1220.396
1186.954
1144.242
1103.518
1070.589
354.984
318.367
284.878
273.683
265.954
261.116
251.974
236.919
220.785
208.865
201.119
195.644
189.259
181.088
171.577
162.381
154.45
723.237
573.906
488.626
479.63
467.357
432.954
386.524
341.713
308.259
287.698
271.518
253.236
232.504
211.938
194.109
180.019
168.646
23.932
21.105
18.791
17.897
17.186
16.676
15.906
14.692
13.524
12.724
12.191
11.737
11.229
10.625
9.977
9.398
8.924
95.564
88.601
82.72
82.083
75.711
68.361
62.376
57.965
54.983
52.464
49.868
46.819
43.709
41.163
39.054
37.275
35.451
13437.443
11568.802
10028.132
9175.073
8241.014
7333.266
6475.354
5737.142
5151.156
4670.437
4250.664
3848.819
3473.482
3140.345
2851.103
2604.907
2386.741
14.499
12.816
11.666
11.438
11.141
10.615
9.773
8.848
8.112
7.66
7.332
6.982
6.536
6.045
5.599
5.24
4.956
473.884
395.34
332.026
316.322
325.053
332.383
314.792
277.709
243.672
225.421
219.971
217.525
208.626
192.469
174.63
160.591
152.759
561.672
504.521
460.583
456.697
460.916
458.754
438.814
408.397
381.023
365.342
358.395
352.518
341.172
324.871
306.712
291.414
280.132
37.773
35.839
33.333
32.038
30.43
28.63
26.75
24.883
23.248
21.796
20.518
19.298
18.104
16.995
15.964
15.029
14.165
1959.474
2043.001
2130.572
2252.515
2344.828
2390.08
2399.567
2399.337
2398.48
2396.166
2366.14
2314.433
2243.962
2168.871
2085.07
1993.173
1896.175
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
63.285
53.957
45.848
41.963
38.859
35.894
32.523
28.961
25.911
23.664
22.02
20.549
19
17.385
15.867
14.599
13.587
1160.385
1085.293
1019.322
989.027
942.006
879.039
810.355
744.418
686.78
636.079
589.372
543.111
498.65
457.012
419.491
386.513
356.424
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
133.105
118.294
104.936
97.953
91.109
84.752
76.854
68.788
62.426
57.758
54.044
50.451
46.543
42.512
38.872
35.922
33.485
239.047
216.408
197.588
191.438
185.342
176.474
164.042
150.045
137.636
128
120.55
113.619
106.34
98.587
91.252
84.975
79.716
12355.482
10405.354
9008.126
8497.847
7910.307
7225.262
6500.278
5783.625
5214.925
4815.243
4495.579
4183.855
3851.735
3518.293
3221.593
2983.863
2784.943
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
28.652
24.822
21.852
20.814
19.913
18.97
17.572
15.763
14.23
13.213
12.564
11.955
11.218
10.344
9.51
8.838
8.322
275.023
231.771
197.914
186.877
185.446
181.064
164.163
141.262
122.226
110.91
105.264
100.636
93.471
83.572
73.576
65.848
60.814
3546.67
3697.126
3871.822
4101.09
4259.965
4327.25
4327.965
4309.83
4274.199
4235.706
4164.748
4047.189
3895.8
3726.487
3539.152
3356.164
3170.761
2194.643
2268.932
2327.866
2492.795
2690.235
2828.107
2874.407
2873.253
2878.93
2911.357
2939.618
2920.743
2852.636
2750.822
2658.884
2564.616
2466.646
50.477
45.117
40.02
37.231
34.272
31.165
28.107
25.313
22.973
21.046
19.327
17.728
16.24
14.838
13.611
12.535
11.583
1610.215
1447
1299.555
1249.987
1207.689
1131.256
1017.633
903.309
815.633
753.535
700.679
641.107
577.425
518.573
470.077
430.369
395.265
4092.178
4156.747
4252.274
4446.433
4583.553
4657.517
4665.111
4624.474
4568.862
4520.642
4465.345
4367.738
4230.271
4064.445
3884.745
3700.16
3512.955
1629.516
1456.743
1342.626
1349.752
1381.524
1409.242
1391.912
1337.226
1284.369
1260.955
1259.295
1259.968
1244.577
1213.39
1173.528
1137.134
1109.59
3260.456
2877.404
2573.434
2427.632
2257.356
2062.193
1842.662
1630.603
1452.837
1316.271
1202.682
1092.611
981.664
875.424
782.474
704.863
639.368
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
785.573
808.828
836.7
854.837
838.585
807.192
774.458
745.882
718.91
687.39
650.796
609.709
568.579
531.444
496.87
464.345
431.117
14667.624
12981.428
11544.739
10866.936
10114.232
9285.616
8397.957
7563.976
6851.423
6306.432
5835.942
5386.733
4940.662
4511.817
4134.016
3807.911
3524.042
7005.009
6020.167
5321.23
5239.721
5263.335
5114.113
4704.617
4194.854
3777.133
3522.771
3351.277
3165.708
2925.374
2661.072
2419.593
2226.976
2076.32
172888.644
154899.803
140338.243
133822.685
125413.646
114647.344
103057.194
92569.724
84335.188
77771.465
71645.777
65462.792
59417.15
53993.661
49289.363
45307.694
41788.031
3083.588
3233.205
3363.382
3508.537
3597.021
3627.304
3619.269
3586.8
3538.531
3472.268
3385.396
3275.257
3150.411
3007.316
2852.717
2699.228
2538.596
6.379
5.665
5.229
5.281
5.272
5.141
4.859
4.534
4.319
4.229
4.177
4.087
3.938
3.753
3.581
3.446
3.329
1016.985
893.321
802.787
772.27
734.448
687.909
628.096
569.148
522.561
491.002
464.733
438.542
408.218
377.56
350.678
327.925
309.484
69231.582
56222.031
48275.777
46472.637
45231.708
42951.21
38881.212
34044.956
30085.674
27721.618
26346.377
25002.237
23144.183
20957.605
18916.975
17341.774
16204.751
332.656
296.138
252.386
226.001
210.381
213.499
221.292
222.069
217.316
209.075
199.456
193.343
191.602
190.916
187.802
182.23
174.869
31.11
28.317
25.038
23.801
23.874
25.231
26.843
27.635
27.275
26.478
25.96
25.899
26.061
26.074
25.746
25.185
24.485
841.635
740.11
672.726
652.698
599.399
553.928
524.143
487.931
449.529
422.566
402.752
382.105
361.381
341.465
321.115
301.472
284.709
3146.648
2662.142
2319.763
2192.385
2049.522
1877.744
1679.83
1489.35
1336.124
1227.089
1140.884
1056.87
964.792
875.062
795.081
730.22
676.379
124.317
122.721
121.832
124.513
125.976
125.124
121.9
117.126
112.808
108.784
104.895
99.762
93.764
87.561
81.573
76.145
70.991
850.909
881.909
940.327
1022.393
1076.384
1097.143
1105.551
1118.02
1134.117
1146.461
1141.493
1122.109
1096.352
1067.239
1038.526
1001.7
960.659
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
295.119
251.645
221.106
210.903
199.098
185.929
169.507
152.139
137.482
127.741
120.492
113.365
105.42
96.94
89.148
82.76
77.633
155.623
125.977
109.737
106.922
105.385
101.522
91.294
77.8
67.744
62.876
60.838
58.746
54.891
49.396
43.96
40.045
37.721
522.584
449.577
392.218
369.975
349.81
328.81
300.141
266.886
238.757
219.391
205.241
191.706
176.519
160.102
145.068
132.68
122.899
8.786
7.945
7.322
7.139
6.91
6.633
6.265
5.847
5.471
5.207
5.01
4.803
4.566
4.31
4.063
3.853
3.667
51.026
42.147
38.065
39.098
39.934
39.133
36.169
32.711
30.466
29.87
29.866
29.409
28.228
26.645
25.183
24.25
23.634
450.735
381.557
328.866
319.684
333.504
342.904
324.047
287.95
256.326
239.068
235.061
235.343
229.496
214.817
196.55
181.522
172.697
4251.872
4429.737
4612.11
4891.13
5111.416
5267.4
5382.287
5470.013
5543.903
5576.547
5572.14
5524.25
5451.59
5337.654
5206.826
5029.91
4839.394
1529.155
1378.245
1237.426
1164.228
1088.956
1012.544
924.888
835.824
763.266
708.335
664.439
619.322
571.42
523.714
481.507
446.852
417.245
16438.487
17431.78
18458.577
19631.022
20405.823
20663.043
20593.875
20367.354
20005.042
19596.607
18946.749
18139.881
17235.176
16235.076
15257.437
14304.694
13388.935
262.942
254.946
246.46
246.549
240.776
230.245
217.571
207.244
200.48
195.777
190.567
183.45
175.187
167.013
159.959
154.232
148.567
98.568
90.769
83.183
78.816
73.891
68.766
63.303
57.634
52.492
48.256
44.952
41.863
38.942
35.975
33.175
30.706
28.613
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
951.656
846.971
761.924
715.704
656.589
589.733
522.897
462.985
413.938
374.142
339.264
305.261
273.007
243.553
218.16
196.583
177.643
70323.723
72076.885
73853.836
77005.99
78847.843
79261.611
78543.799
77416.319
