"ASFR"
49.877
188.293
201.272
161.691
108.28
47.196
13.571
36.795
165.362
177.992
141.046
91.752
37.442
9.851
28.082
148.095
160.988
126.341
79.988
30.641
7.385
22.202
135.386
149.057
116.305
71.802
25.886
5.722
18.031
125.273
140.088
109.105
65.803
22.398
4.542
14.935
116.446
132.656
103.518
61.109
19.69
3.666
12.642
108.96
126.832
99.536
57.623
17.629
3.018
10.889
102.165
121.89
96.553
54.921
16.003
2.519
9.526
95.828
117.565
94.331
52.82
14.698
2.132
8.487
90.115
114.057
93.017
51.375
13.696
1.833
7.716
85.102
111.511
92.746
50.615
12.969
1.601
7.138
80.542
109.65
93.306
50.414
12.45
1.42
6.717
76.3
108.323
94.595
50.697
12.11
1.278
6.416
72.196
107.302
96.451
51.368
11.905
1.162
6.208
68.157
106.482
98.787
52.38
11.817
1.069
6.089
64.128
105.747
101.53
53.701
11.831
0.994
87.913
190.037
202.646
165.128
118.386
51.535
15.409
80.412
178.788
192.488
155.042
111.619
46.52
13.532
73.543
167.635
182.327
145.967
105.957
42.518
12.024
67.684
157.463
172.452
137.65
100.97
39.187
10.884
62.443
148.402
164.013
130.203
96.413
36.295
9.983
57.424
140.039
156.988
124.019
91.937
33.693
9.117
52.687
132.404
151.003
119.277
88.275
31.293
8.269
48.264
125.264
145.594
115.435
85.363
29.242
7.524
44.262
118.663
140.781
112.381
82.963
27.543
6.883
40.599
112.435
136.469
109.914
80.852
26.008
6.252
37.239
106.66
132.755
108.121
79.021
24.625
5.643
34.097
101.252
129.524
106.931
77.441
23.366
5.08
31.119
96.055
126.557
106.181
76.04
22.218
4.557
28.337
91.075
123.889
105.878
74.877
21.199
4.061
25.743
86.283
121.49
106.008
73.929
20.281
3.586
23.335
81.67
119.316
106.529
73.175
19.449
3.144
19.294
88.692
104.073
67.767
25.092
3.75
0.232
18.938
85.186
97.672
67.022
25.322
3.544
0.176
18.685
82.74
93.569
67.597
26.082
3.464
0.143
18.603
81.591
91.892
69.813
27.53
3.508
0.123
18.494
80.811
91.532
73.042
29.46
3.648
0.113
18.177
79.564
91.557
76.642
31.638
3.856
0.106
17.669
77.917
92.035
80.705
34.123
4.144
0.107
16.93
75.623
92.666
84.995
36.841
4.513
0.112
15.979
72.676
93.405
89.479
39.78
4.978
0.123
14.83
69.024
94.095
93.983
42.896
5.551
0.141
13.523
64.715
94.67
98.423
46.146
6.258
0.165
12.135
59.98
95.287
102.929
49.608
7.135
0.206
10.713
54.949
95.974
107.51
53.299
8.23
0.265
9.251
49.43
96.123
111.442
56.87
9.548
0.356
7.852
43.892
96.263
115.276
60.583
11.197
0.497
6.527
38.314
96.026
118.518
64.179
13.214
0.722
8.885
84.379
142.163
147.897
113.662
53.166
7.608
7.992
79.005
132.149
137.877
103.686
50.098
7.153
7.3
74.718
124.333
130.163
95.829
47.557
6.76
6.765
71.355
118.366
124.383
89.699
45.467
6.405
6.343
68.53
113.565
119.837
84.696
43.6
6.069
6
66.102
109.647
116.235
80.557
41.879
5.74
5.735
64.062
106.588
113.553
77.212
40.305
5.425
5.535
62.384
104.329
111.744
74.594
38.877
5.117
5.399
61.069
102.86
110.808
72.661
37.597
4.826
5.29
59.754
101.576
110.094
70.964
36.244
4.518
5.223
58.587
100.721
109.879
69.658
34.917
4.215
5.197
57.588
100.328
110.203
68.76
33.626
3.918
5.188
56.53
100.013
110.648
67.994
32.255
3.612
5.201
55.42
99.775
111.225
67.355
30.815
3.309
5.241
54.293
99.673
111.989
66.883
29.333
3.008
5.309
53.215
99.831
113.089
66.658
27.857
2.721
137.686
223.853
236.386
210.444
150.135
68.63
15.546
125.882
210.216
224.036
199.848
141.91
64.442
14.526
114.935
197.328
212.504
190.09
134.294
60.495
13.534
104.678
184.969
201.548
180.904
127.111
56.72
12.55
95.638
174.111
192.205
173.232
121.008
53.424
11.662
87.181
163.685
183.299
166.015
115.235
50.26
10.785
79.592
154.291
175.504
159.833
110.214
47.422
9.984
72.756
145.785
168.653
154.549
105.825
44.858
9.234
66.564
138.013
162.605
150.038
101.98
42.528
8.532
60.803
130.602
156.913
145.878
98.391
40.311
7.862
55.671
124.009
152.133
142.601
95.403
38.353
7.25
50.892
117.706
147.642
139.62
92.626
36.486
6.668
46.448
111.671
143.409
136.907
90.039
34.698
6.108
42.546
106.456
140.155
135.157
88.085
33.17
5.611
38.858
101.3
136.915
133.448
86.166
31.661
5.132
35.326
96.07
133.489
131.581
84.145
30.125
4.664
38.027
94.081
124.432
85.886
39.08
8.019
0.495
33.93
90.247
125.607
86.033
38.489
7.69
0.444
30.212
86.253
126.08
86.321
38.125
7.444
0.405
27.008
82.627
126.633
87.282
38.218
7.315
0.377
24.099
78.859
126.522
88.403
38.538
7.262
0.357
21.6
75.457
126.575
90.261
39.334
7.323
0.35
19.346
71.987
126.108
92.392
40.421
7.459
0.347
17.323
68.522
125.24
94.879
41.841
7.686
0.349
15.54
65.192
124.211
97.923
43.71
8.022
0.362
13.914
61.752
122.567
101.175
45.896
8.454
0.382
12.418
58.15
120.161
104.496
48.369
8.977
0.409
11.082
54.612
117.41
108.222
51.313
9.633
0.448
9.847
50.919
113.838
111.882
54.551
10.407
0.496
8.728
47.231
109.753
115.693
58.216
11.337
0.562
7.726
43.611
105.274
119.728
62.395
12.462
0.644
6.812
39.982
100.209
123.679
66.976
13.788
0.754
61.699
97.041
94.404
97.71
66.602
19.404
2.84
60.24
91.785
87.332
95.736
69.118
19.981
3.468
58.154
86.599
81.109
93.754
71.131
20.402
4.111
55.858
82.008
76.116
92.341
73.055
20.784
4.758
53.174
77.66
71.919
91.126
74.604
21.042
5.355
50.37
73.847
68.713
90.479
76.086
21.264
5.881
47.441
70.461
66.344
90.321
77.437
21.432
6.304
44.407
67.447
64.736
90.644
78.648
21.544
6.594
41.362
64.852
63.909
91.556
79.824
21.622
6.735
38.211
62.459
63.657
92.816
80.728
21.608
6.701
35.073
60.364
64.084
94.6
81.512
21.541
6.506
31.879
58.348
64.987
96.624
81.912
21.349
6.141
28.746
56.518
66.506
99.09
82.095
21.082
5.643
25.656
54.74
68.515
101.78
81.894
20.693
5.042
22.613
52.886
70.878
104.465
81.152
20.142
4.364
19.745
51.143
73.851
107.474
80.173
19.517
3.677
18.47
94.968
130.118
72.822
31.381
3.573
0.348
15.923
80.539
134.062
82.134
35.594
3.443
0.345
13.822
68.789
136.231
90.553
39.674
3.369
0.342
12.097
59.352
136.692
97.743
43.496
3.358
0.342
10.735
52.111
136.269
103.992
47.186
3.42
0.347
9.634
46.466
134.644
108.876
50.524
3.558
0.358
8.785
42.304
132.56
112.872
53.679
3.791
0.369
8.14
39.342
130.107
116.077
56.619
4.145
0.39
7.654
37.352
127.257
118.563
59.28
4.638
0.416
7.294
36.14
123.879
120.323
61.557
5.3
0.447
7.056
35.711
120.286
121.807
63.57
6.2
0.49
6.907
35.949
116.29
122.987
65.226
7.401
0.54
6.838
36.81
111.792
123.882
66.463
8.994
0.601
6.834
38.296
106.802
124.563
67.294
11.115
0.676
6.881
40.388
101.228
124.937
67.656
13.929
0.761
6.879
40.374
101.194
124.895
67.633
13.924
0.761
15.172
66.961
122.125
113.984
50.018
8.052
0.448
7.224
42.405
106.281
131.173
71.033
14.625
0.799
7.19
42.2
105.768
130.542
70.691
14.553
0.796
7.152
41.983
105.222
129.867
70.326
14.479
0.791
7.134
41.873
104.949
129.53
70.144
14.441
0.789
7.112
41.746
104.631
129.137
69.93
14.397
0.787
7.102
41.685
104.476
128.948
69.827
14.376
0.786
7.079
41.554
104.146
128.54
69.607
14.331
0.783
7.069
41.492
103.993
128.35
69.504
14.31
0.782
7.057
41.424
103.822
128.14
69.39
14.286
0.781
7.053
41.402
103.765
128.069
69.352
14.279
0.78
7.045
41.351
103.64
127.915
69.269
14.26
0.78
7.044
41.349
103.635
127.908
69.264
14.261
0.779
7.032
41.276
103.453
127.683
69.143
14.235
0.778
7.034
41.285
103.475
127.711
69.159
14.238
0.778
7.03
41.265
103.424
127.648
69.124
14.231
0.778
21.724
123.225
135.611
86.361
36.681
12.498
2.409
19.927
113.9
133.274
88.959
37.417
13.21
2.318
18.958
105.933
130.898
89.894
37.651
13.905
2.128
18.026
98.869
127.582
90.852
37.506
14.057
2.013
17.199
92.847
124.671
91.991
37.87
14.312
1.956
16.383
87.35
122.462
93.361
38.956
14.693
1.867
15.664
82.443
120.47
95.158
40.177
15.233
1.779
14.978
77.949
118.328
97.097
41.151
15.462
1.698
14.247
73.856
116.291
99.325
42.37
15.202
1.603
13.437
69.768
114.075
101.578
44
14.778
1.503
12.632
65.839
111.893
104.087
46.116
14.386
1.418
11.871
62.132
109.798
106.919
48.702
14.052
1.326
11.187
58.463
107.48
109.743
51.66
13.749
1.238
10.615
54.858
105.007
112.616
55.016
13.494
1.151
10.221
51.214
102.175
115.241
58.738
13.358
1.068
10.136
47.57
99.039
117.572
62.847
13.403
0.987
9.769
42.156
88.167
120.066
76.296
18.678
1.648
8.357
38.967
84.019
118.85
78.873
20.53
2.124
7.303
36.509
80.963
118.206
81.239
22.248
2.632
6.482
34.455
78.398
117.365
82.844
23.63
3.106
5.872
32.911
76.657
116.887
84.062
24.716
3.515
5.426
31.827
75.698
116.778
84.88
25.461
3.81
5.122
31.165
75.506
117.058
85.309
25.841
3.959
4.927
30.879
76.022
117.646
85.286
25.822
3.938
4.926
30.874
76.008
117.626
85.272
25.817
3.937
4.931
30.904
76.084
117.742
85.355
25.843
3.941
4.94
30.962
76.224
117.961
85.514
25.891
3.948
4.949
31.021
76.371
118.186
85.677
25.94
3.956
4.961
31.094
76.552
118.466
85.88
26.002
3.965
4.963
31.109
76.587
118.521
85.919
26.014
3.967
4.974
31.177
76.754
118.781
86.108
26.07
3.976
4.98
31.215
76.847
118.924
86.211
26.102
3.981
10.783
45.026
89.413
119.003
75.19
18.198
1.533
9.16
41.741
85.619
117.78
77.422
19.876
1.959
7.934
39.14
82.776
117.168
79.468
21.385
2.407
7.002
36.9
80.384
116.457
80.951
