TPopulation1Jan
7941658.316
8008551.995
8083119.979
8158823.041
8234897.043
8311368.464
8388256.758
8465580.324
8543374.634
8621677.691
8700498.872
8779846.91
8859730.061
8940134.55
9021030.148
9102389.729
9184165.552
9266310.785
9348781.508
9431540.134
9514583.965
9597897.063
9681484.286
9765390.274
9849679.514
9934444.176
10019752.355
10105735.585
10192532.671
10280273.83
10369114.575
10459214.118
10550726.988
10643823.365
10738645.771
10835339.357
10934090.185
11035049.939
11138366.752
11244194.212
11352661.853
11463917.687
11578120.117
11695370.183
11815803.793
11939510.032
12066615.464
12197230.803
12331480.906
12469471.744
12611370.44
12757275.751
12907356.73
13061771.567
13220697.298
13384322.788
13552862.84
13726529.146
13905551.152
14090192.173
14280702.111
14477368.289
14680487.789
14890303.139
15107117.874
15331215.959
15562859.383
15802311.849
16049863.254
16305759.51
16570262.858
16843611.404
17126084.285
17417966.749
17719526.741
18031044.543
18352822.465
18685208.375
19028564.157
19383221.227
1152212.185
1181320.533
1211840.939
1243715.748
1276665.754
1310735.129
1345950.659
1382321.417
1419866.136
1458598.611
1498527.016
1539658.983
1582003.025
1625565.384
1670353.628
1716374.539
1763633.251
1812139.661
1861908.445
1912962.107
1965334.716
2019065.554
2074202.33
2130797.069
2188909.892
2248604.793
2309948.97
2373010.509
2437858.818
2504571.63
2573219.511
2643884.933
2716646.598
2791581.798
2868772.784
2948297.884
3030239.012
3114678.793
3201690.938
3291365.827
3383785.754
3479036.295
3577204.313
3678377.456
3782654.511
3890126.916
4000892.135
4115052.173
4232713.805
4353988.138
4478999.933
4607863.32
4740719.887
4877701.083
5018945.442
5164605.005
5314830.855
5469794.343
5629658.385
5794598.144
5964803.461
6140451.727
6321750.555
6508896.45
6702097.997
6901566.099
7107513.567
7320168.545
7539770.09
7766558.014
8000778.972
8242677.745
8492532.397
8750618.836
9017213.172
9292600.717
9577079.05
9870975.927
10174609.775
10488309.111
549420.591
557959.512
566673.442
575567.262
584497.769
593477.683
602530.621
611661.523
620880.659
630197.781
