Q1560Female
118.4835
103.0988
100.8649
100.0684
99.2479
98.4058
97.6819
97.039
96.4058
95.7862
95.1629
94.5454
93.9155
93.2667
92.5729
91.8551
91.1329
90.4408
89.7827
89.1378
88.5576
87.9684
87.3785
86.8294
86.3062
85.8803
85.4771
85.0762
84.7182
84.3612
83.9152
83.4519
82.9879
82.5102
82.0476
81.5508
81.0533
80.5741
80.0859
79.6012
79.1158
78.6122
78.1368
77.6618
77.196
76.7653
76.3407
75.9708
75.5896
75.2213
74.922
74.6377
74.3674
74.1189
73.9033
73.7074
73.4852
73.2499
72.9603
72.6531
72.36
72.0048
71.704
71.3871
71.0445
70.7327
70.4047
70.0678
69.7245
69.3687
69.0556
68.6902
68.3473
67.9894
67.6472
67.3369
66.9882
66.6571
66.3752
NA
264.7885
252.1625
240.7473
237.4543
234.8033
232.2268
229.6641
227.1257
224.6235
222.0899
219.5377
217.0054
214.5025
212.0124
209.5406
207.1202
204.7088
202.3255
199.987
197.6209
195.314
193.0207
190.8058
188.6532
186.5345
184.4437
182.4143
180.432
178.4106
176.4922
174.5246
172.6301
170.763
168.8937
167.087
165.2732
163.474
161.7173
159.94
158.1955
156.4701
154.7783
153.1195
151.4576
149.7838
148.181
146.5439
144.9642
143.3487
141.7451
140.2126
138.6463
137.0932
135.5893
134.1028
132.6463
131.1688
129.7594
128.3362
126.9551
125.6376
124.1974
122.8844
121.5634
120.2189
118.9463
117.6707
116.392
115.1185
113.8427
112.6468
111.3789
110.1519
108.904
107.6999
106.541
105.3129
104.1321
103.0396
NA
91.1574
87.0022
82.437
81.4492
80.4622
79.4535
78.5268
77.6034
76.6889
75.8063
74.9537
74.1374
73.3547
72.6148
71.9117
71.2484
70.5675
69.9131
69.2621
68.6244
68.0034
67.3631
66.7579
66.1418
65.5443
64.9438
64.3637
63.7476
63.1497
62.5594
61.9771
61.3515
60.7323
60.1202
59.4874
58.86
58.2151
57.5485
56.875
56.2232
55.5509
54.9028
54.256100000000004
53.6117
52.985
52.4
51.8015
51.2321
50.6808
50.1442
49.6243
49.1465
48.6715
48.2012
47.7734
47.3252
46.8968
46.4324
45.975
45.516
45.0624
44.5977
44.1323
43.6705
43.2088
42.7621
42.3281
41.8455
41.3833
40.9353
40.4651
40.0298
39.5835
39.1334
38.7242
38.2815
37.8645
37.4361
37.0593
NA
158.1997
121.4359
118.9545
116.7745
114.6623
112.5637
110.6703
108.854
107.0232
105.235
103.5359
101.8529
100.1924
98.5861
97.011
95.4373
93.9608
92.5431
91.1518
89.7574
88.4293
87.1319
85.886
84.5877
83.2616
82.0474
80.8392
79.6127
78.4329
77.3087
76.158
74.9928
73.8687
72.7561
71.689
70.5977
69.5107
68.5341
67.5462
66.5427
