LE15
59.9915
61.6477
61.9306
62.0592
62.1772
62.295
62.4098
62.5243
62.6397
62.7525
62.863
62.9725
63.0788
63.1828
63.2864
63.3881
63.4886
63.5875
63.6845
63.7827
63.8776
63.9693
64.0605
64.1513
64.2417
64.3264
64.4113
64.4957
64.577
64.6577
64.7378
64.8162
64.8947
64.9706
65.0439
65.1192
65.1924
65.2642
65.3357
65.4045
65.4735
65.5431
65.6096
65.6774
65.7428
65.8074
65.8713
65.9345
65.9955
66.0593
66.1189
66.1799
66.2392
66.298
66.3566
66.4152
66.4719
66.5271
66.5829
66.6377
66.6928
66.7497
66.8037
66.8585
66.9134
66.9664
67.0179
67.0714
67.1227
67.1733
67.2225
67.2724
67.3216
67.3693
67.4154
67.459
67.5042
67.5488
67.5904
NA
51.0289
51.8679
52.6307
52.8898
53.0155
53.1378
53.2594
53.3808
53.5004
53.6196
53.739
53.8584
53.975
54.0914
54.2061
54.3197
54.4326
54.5446
54.6552
54.7675
54.8779
54.9875
55.0948
55.202
55.3092
55.4188
55.5272
55.6335
55.7416
55.846
55.9527
56.0596
56.165
56.2713
56.3771
56.4824
56.5904
56.6931
56.7988
56.904
57.0085
57.1118
57.214
57.3181
57.421
57.523
57.6239
57.7249
57.8238
57.9258
58.0232
58.125
58.2258
58.3229
58.4228
58.5214
58.6215
58.72
58.8192
58.9209
59.0186
59.1211
59.2223
59.3247
59.4258
59.5263
59.6261
59.7289
59.8309
59.9327
60.0333
60.1366
60.2396
60.3428
60.4455
60.5473
60.6533
60.7572
60.8604
NA
60.1092
60.7236
61.3246
61.4645
61.596
61.7303
61.8655
62.0019
62.1371
62.2727
62.4108
62.5478
62.6836
62.8175
62.9501
63.0806
63.2124
63.3405
63.4665
63.5918
63.7142
63.8387
63.9597
64.0779
64.1963
64.3121
64.4243
64.5375
64.6488
64.7579
64.8665
64.9761
65.0844
65.1867
65.2917
65.3961
65.4972
65.599
65.6986
65.7962
65.895
65.9914
66.0889
66.1859
66.2832
66.3774
66.4733
66.5677
66.6627
66.7582
66.8523
66.9483
67.0443
67.1398
67.2343
67.3297
67.4231
67.5215
67.6207
67.7193
67.8173
67.9154
68.0178
68.1184
68.2179
68.3171
68.4185
68.5219
68.6239
68.723
68.8285
68.9286
69.0297
69.1304
69.2292
69.3301
69.428
69.5266
69.6213
NA
56.1377
59.4857
59.6798
59.8371
59.9882
60.1421
60.2949
60.445
60.601
60.7528
60.9023
61.0543
61.2018
61.3498
61.4966
61.6446
61.7913
61.9366
62.0802
62.2291
62.3733
62.5148
62.6577
62.8087
62.9568
63.0987
63.243
63.3886
63.5271
63.6695
63.8133
63.9572
64.0992
64.2379
64.3736
64.513
64.649
64.7844
64.9185
65.0498
65.1839
65.3157
65.4437
65.5754
65.7067
65.8336
65.9608
66.0853
66.21
66.3399
66.4625
66.5859
66.7076
66.8328
66.9512
67.0772
67.1956
67.3129
67.4276
67.5413
67.6582
67.7717
67.883
67.9955
68.11
68.2203
68.3273
68.4382
68.5424
68.6464
68.752
68.8594
68.9637
69.0699
69.1758
69.2714
69.3731
69.4745
69.5723
NA
63.4617
64.013
64.1586
64.3008
64.4432
64.5829
64.7196
64.8565
64.9977
65.1334
65.269
65.4032
65.5341
65.6632
65.7932
65.9203
66.0467
66.1721
66.2971
66.4228
66.5465
66.6682
66.7897
66.9105
67.0333
67.1455
67.2597
67.3747
67.4895
67.6031
67.7143
67.8203
67.932
68.0405
68.1439
68.2503
68.3566
68.4599
68.5639
68.6653
68.7659
68.8717
68.9727
69.0735
69.1697
69.2716
69.3695
69.4712
69.5686
69.6687
69.7681
69.8666
69.9644
70.0611
70.1622
70.2587
70.3541
70.4504
70.5514
70.6444
70.7436
70.8502
70.9481
71.0455
71.146
71.2477
71.3468
71.4469
71.5512
71.6527
71.7515
71.8504
71.949
72.0458
72.137200000000007
72.232
72.326
72.4211
72.5131
NA
60.1126
62.1014
62.3262
62.4836
62.6387
62.7921
62.9497
63.1054
63.2601
63.4149
63.5709
63.7258
63.8824
64.0382
64.1934
64.3473
64.4996
64.6521
64.8056
64.958
65.1108
65.261
65.4114
65.559
65.7104
65.8597
66.0111
66.1597
66.3077
66.4531
66.6008
66.7453
66.8901
67.0336
67.1732
67.3133
67.4514
67.5913
67.7281
67.8633
67.9983
68.1295
68.2597
68.3901
68.5183
68.6453
68.772
68.8974
69.023
69.1455
69.2691
69.3917
69.5129
69.6348
69.755
69.8734
69.9947
70.1102
70.2264
70.3437
70.4614
70.5762
70.689
70.8044
70.9165
71.029
71.142
71.2505
71.3634
71.4755
71.5855
71.6938
71.8077
71.9154
72.0243
72.1359
72.243
72.355
72.4621
NA
55.8517
55.9643
56.0782
56.1847
56.2846
56.3891
56.4947
56.5939
56.6953
56.7896
56.8876
56.9867
57.0827
57.1635
57.2458
57.3263
57.4134
57.4954
57.5752
57.6552
57.7313
57.8131
57.8956
57.976
58.0463
58.1257
58.2045
58.2782
58.3593
58.445
58.5192
58.5955
58.6739
58.7586
58.8351
58.9214
59.0018
59.0891
59.1734
59.2517
59.3409
59.4321
59.5211
59.6125
59.7054
59.8016
59.9004
59.998
60.089
60.1967
60.2933
60.3974
60.5005
60.6097
60.7133
60.8214
60.9304
61.0471
61.163
61.2738
61.3937
61.5145
61.635
61.7542
61.8736
61.9855
62.1089
62.2303
62.3525
62.4765
62.5992
62.7246
62.8522
62.9738
63.1019
63.231
63.3597
63.4844
63.6106
NA
68.8233
68.9631
69.1041
69.2357
69.3599
69.4924
69.6223
69.7537
69.8669
69.9972
70.115
70.2375
70.3652
70.4798
70.5987
70.7132
70.8306
70.9526
71.0568
71.1772
71.297
71.4099
71.5243
71.6432
71.754
71.8724
71.9829
72.0997
72.2122
72.3309
72.4471
72.5592
72.6807
72.7854
72.8961
73.0152
73.1183
73.2355
73.3517
73.4712
73.5712
73.6897
73.7962
73.9204
74.0177
74.1394
74.2536
74.3668
74.4719
74.5845
74.6935
74.8091
74.9152
75.036
75.1417
75.2601
75.3666
