TPopulation1July
7975105.156
8045835.987
8120971.51
8196860.042
8273132.754
8349812.611
8426918.541
8504477.479
8582526.162
8661088.282
8740172.891
8819788.486
8899932.306
8980582.349
9061709.939
9143277.64
9225238.169
9307546.147
9390160.821
9473062.049
9556240.514
9639690.674
9723437.28
9807534.894
9892061.845
9977098.265
10062743.97
10149134.128
10236403.25
10324694.203
10414164.346
10504970.553
10597275.176
10691234.568
10786992.564
10884714.771
10984570.062
11086708.345
11191280.482
11298428.033
11408289.77
11521018.902
11636745.15
11755586.988
11877656.912
12003062.748
12131923.134
12264355.854
12400476.325
12540421.092
12684323.095
12832316.24
12984564.148
13141234.432
13302510.043
13468592.814
13639695.993
13816040.149
13997871.662
14185447.142
14379035.2
14578928.039
14785395.464
14998710.507
15219166.917
15447037.671
15682585.616
15926087.552
16177811.382
16438011.184
16706937.131
16984847.845
17272025.517
17568746.745
17875285.642
18191933.504
18519015.42
18856886.266
19205892.692
NA
1166766.359
1196580.736
1227778.343
1260190.751
1293700.441
1328342.894
1364136.038
1401093.776
1439232.374
1478562.813
1519092.999
1560831.004
1603784.204
1647959.506
1693364.083
1740003.895
1787886.456
1837024.053
1887435.276
1939148.411
1992200.135
2046633.942
2102499.7
2159853.48
2218757.342
2279276.882
2341479.74
2405434.663
2471215.224
2538895.57
2608552.222
2680265.766
2754114.198
2830177.291
2908535.334
2989268.448
3072458.902
3158184.865
3246528.382
3337575.79
3431411.024
3528120.304
3627790.885
3730515.984
3836390.714
3945509.526
4057972.154
4173882.989
4293350.972
4416494.036
4543431.626
4674291.604
4809210.485
4948323.262
5091775.224
5239717.93
5392312.599
5549726.364
5712128.264
5879700.802
6052627.594
6231101.141
6415323.503
6605497.224
6801832.048
7004539.833
7213841.056
7429969.318
7653164.052
7883668.493
8121728.358
8367605.071
8621575.616
8883916.004
9154906.944
9434839.884
9724027.489
10022792.851
10331459.443
NA
553690.051
562316.477
571120.352
580032.516
588987.726
598004.152
607096.072
616271.091
625539.22
634912.619
644407.434
654040.254
663818.184
673736.464
683785.876
693954.967
704231.544
714603.268
725057.292
735582.052
746167.235
756804.875
767489.038
778214.948
788980.647
799786.23
810632.999
821524.809
832467.621
843468.143
854534.777
865677.853
876908.431
888236.055
899671.408
911226.88
922912.877
934739.459
946716.307
958851.549
971153.454
983629.191
996285.341
1009128.27
1022163.166
1035394.498
1048827.124
1062466.448
1076317.852
1090388.175
1104684.439
1119214.188
1133986.082
1149008.665
1164290.593
1179841.56
1195671.106
1211790.515
1228212.224
1244946.079
1262001.594
1279388.603
1297117.927
1315199.38
1333640.106
1352447.786
1371630.904
1391197.83
1411155.599
1431508.987
1452265.89
1473433.366
1495016.327
1517021.826
1539455.857
1562326.425
1585642.184
1609411.814
1633643.872
NA
2084589.545
2105924.215
2129326.371
2152812.777
2176326.153
2199833.654
2223311.813
2246739.766
2270101.108
2293381.072
2316557.403
2339602.746
2362490.822
2385198.22
2407701.575
2429980.978
2452017.091
2473789.233
2495278.754
2516477.978
2537383.303
2557993.048
2578319.992
2598391.131
2618235.382
2637873.27
2657331.114
2676642.106
2695828.852
2714914.793
2733928.662
2752892.26
2771820.312
2790719.885
2809593.681
2828448.075
2847286.064
2866104.302
2884899.664
2903663.379
2922389.806
2941074.561
2959706.274
2978281.625
2996803.494
3015269.196
3033680.096
3052043.04
3070369.326
3088685.857
3107011.89
3125362.708
3143767.406
3162259.831
3180865.813
3199620.242
3218559.278
3237705.678
3257086.896
3276732.106
3296676.323
3316948.374
3337569.99
3358569.426
3379974.499
3401803.087
3424065.527
3446780.09
3469960.648
3493614.523
3517760.487
3542421.234
3567611.294
3593346.872
3619650.973
3646528.776
3673997.669
3702092.194
3730829.396
NA
2344325.114
2349255.006
2353927.128
2358036.932
2361592.892
2364605.717
2367089.706
2369065.559
2370561.328
2371599.696
2372193.109
2372354.059
2372092.77
2371415.772
2370325.126
2368817.132
2366880.254
2364498.096
2361651.072
2358317.605
2354468.022
2350064.57
2345073.068
2339467.494
2333234.708
2326359.531
2318837.737
2310688.036
2301933.77
2292601.663
2282719.909
2272315.406
2261430.054
2250109.414
2238386.205
2226307.744
2213934.714
2201318.668
2188507.138
2175550.739
2162495.934
2149398.999
2136300.97
2123221.638
2110171.736
2097165.752
2084214.07
2071316.95
2058469.109
2045656.899
2032867.428
2020082.396
2007290.065
1994478.813
1981643.9
1968785.295
1955902.124
1943008.385
1930134.122
1917301.18
1904541.085
1891905.674
1879421.036
1867107.851
1855004.818
1843140.9
1831532.339
1820189.238
1809116.202
