NatChangeRT
8.388
9.267
9.322
9.281
9.243
9.208
9.176
9.147
9.123
9.1
9.078
9.056
9.033
9.007
8.978
8.943
8.904
8.861
8.813
8.766
8.718
8.671
8.629
8.593
8.568
8.55
8.544
8.551
8.571
8.604
8.651
8.711
8.784
8.868
8.963
9.072
9.19
9.318
9.456
9.599
9.751
9.911
10.075
10.244
10.414
10.588
10.765
10.945
11.127
11.314
11.501
11.694
11.891
12.092
12.299
12.512
12.73
12.955
13.189
13.428
13.675
13.93
14.188
14.453
14.722
14.993
15.266
15.541
15.815
16.087
16.357
16.627
16.895
17.161
17.423
17.684
17.944
18.204
18.462
NA
25.325
25.866
26.297
26.457
26.62
26.77
26.906
27.027
27.129
27.211
27.273
27.318
27.344
27.354
27.347
27.324
27.29
27.247
27.199
27.154
27.113
27.078
27.051
27.036
27.031
27.037
27.051
27.075
27.108
27.147
27.196
27.249
27.307
27.37
27.435
27.502
27.571
27.636
27.704
27.771
27.835
27.899
27.96
28.022
28.081
28.139
28.196
28.251
28.306
28.363
28.418
28.476
28.535
28.593
28.655
28.717
28.782
28.849
28.916
28.988
29.058
29.132
29.206
29.282
29.357
29.433
29.508
29.585
29.66
29.736
29.809
29.883
29.958
30.03
30.101
30.171
30.242
30.311
30.38
NA
15.349
15.471
15.593
15.491
15.399
15.316
15.247
15.192
15.149
15.12
15.101
15.085
15.069
15.042
15.003
14.946
14.873
14.781
14.673
14.551
14.42
14.282
14.14
13.996
13.856
13.719
13.587
13.466
13.354
13.252
13.163
13.089
13.027
12.975
12.937
12.91
12.894
12.887
12.887
12.893
12.906
12.921
12.943
12.966
12.99
13.016
13.044
13.073
13.105
13.14
13.177
13.218
13.263
13.312
13.364
13.42
13.479
13.544
13.614
13.686
13.759
13.835
13.914
13.993
14.072
14.151
14.23
14.309
14.385
14.457
14.533
14.604
14.673
14.741
14.806
14.872
14.937
15.001
15.064
NA
9.878
11.682
11.611
11.505
11.384
11.254
11.117
10.973
10.828
10.676
10.519
10.357
10.186
10.009
9.826
9.639
9.45
9.256
9.059
8.867
8.677
8.492
8.32
8.164
8.02
7.885
7.766
7.662
7.563
7.479
7.405
7.339
7.278
7.219
7.162
7.109
7.056
7.002
6.948
6.89
6.833
6.774
6.712
6.652
6.593
6.533
6.477
6.422
6.375
6.34
6.306
6.281
6.267
6.263
6.265
6.283
6.307
6.338
6.376
6.424
6.481
6.543
6.611
6.686
6.768
6.851
6.933
7.024
7.111
7.2
7.294
7.392
7.489
7.591
7.695
7.794
7.903
8.015
8.127
NA
2.23
2.246
2.002
1.761
1.526
1.297
1.076
0.866
0.669
0.478
0.292
0.113
-0.062
-0.236
-0.411
-0.59
-0.775
-0.967
-1.17
-1.383
-1.612
-1.859
-2.12
-2.392
-2.668
-2.958
-3.242
