PopSexRatio
101.0602
101.0161
100.9782
100.9385
100.8972
100.8545
100.8106
100.7659
100.7206
100.6752
100.6299
100.5855
100.5419
100.4997
100.459
100.4198
100.3825
100.3474
100.3143
100.2833
100.2544
100.2275
100.2024
100.1793
100.158
100.1382
100.1199
100.1026
100.0859
100.07
100.0548
100.0402
100.0261
100.0128
100.0004
99.989
99.9786
99.9693
99.9611
99.954
99.9481
99.9434
99.9397
99.937
99.9352
99.9337
99.9325
99.9316
99.9309
99.9302
99.9298
99.9298
99.9299
99.9301
99.9308
99.9318
99.9327
99.934
99.9355
99.9374
99.9398
99.9424
99.9455
99.9488
99.9522
99.9556
99.959
99.9623
99.9656
99.9685
99.9714
99.9742
99.977
99.9798
99.9829
99.9861
99.9896
99.9934
99.9976
NA
99.2912
99.3233
99.3573
99.3897
99.42
99.4481
99.474
99.4977
99.5194
99.539
99.5565
99.5721
99.5857
99.5974
99.6074
99.6154
99.6216
99.6263
99.6293
99.6308
99.6309
99.6296
99.6271
99.6233
99.6185
99.6127
99.6061
99.5989
99.5909
99.5822
99.5728
99.5629
99.5528
99.5425
99.5323
99.5221
99.5118
99.5016
99.4915
99.4817
99.4719
99.4626
99.4536
99.4451
99.437
99.4292
99.4217
99.4146
99.4079
99.4015
99.3954
99.39
99.3851
99.3807
99.377
99.3737
99.3707
99.3683
99.3663
99.3648
99.3642
99.364
99.3645
99.3657
99.3675
99.3699
99.3731
99.3769
99.3814
99.3862
99.3917
99.3978
99.4044
99.4118
99.4195
99.4278
99.4366
99.4458
99.4555
NA
105.6389
105.5366
105.4362
105.3365
105.2374
105.1393
105.0423
104.9457
104.8499
104.7547
104.6603
104.5669
104.4745
104.3831
104.2928
104.2035
104.1154
104.0284
103.9424
103.8574
103.7733
103.69
103.6078
103.5263
103.4456
103.3657
103.2867
103.2084
103.131
103.0545
102.979
102.9046
102.8314
102.7594
102.6888
102.6201
102.5531
102.4882
102.4257
102.3657
102.3081
102.2533
102.2016
102.1526
102.1066
102.0637
102.0241
101.9875
101.9543
101.9245
101.8979
101.8743
101.854
101.8372
101.8235
101.813
101.8052
101.8001
101.7976
101.7976
101.7997
101.8037
101.8094
101.8167
101.8254
101.8353
101.8462
101.8583
101.8715
101.8855
101.9001
101.9156
101.9315
101.9478
101.9648
101.9826
102.0005
102.0185
102.0367
NA
104.3478
104.2643
104.1907
104.1137
104.0336
103.9507
103.8649
103.7766
103.6863
103.5942
103.501
103.4074
103.3134
103.2192
103.1251
103.0309
102.9374
102.8449
102.7532
102.6625
102.573
102.4845
102.3973
102.312
102.2287
102.1472
102.0678
101.9904
101.9148
101.8411
101.7697
101.7001
101.6325
101.567
101.5035
101.4424
101.3835
101.3274
101.2745
101.224
101.1766
101.1324
101.0907
101.0524
101.0177
100.9858
100.9565
100.9302
100.9066
100.8856
100.8679
100.8535
100.8422
100.8335
100.8279
100.8253
100.8251
100.8271
100.831
100.8368
100.8444
100.8534
100.8637
100.8749
100.887
100.9
100.9132
100.9267
100.9408
100.9546
100.9688
100.9837
100.999
101.0151
101.0318
101.0487
101.0657
101.0831
101.1008
NA
102.2277
102.1519
102.0751
101.9955
101.9137
101.8301
101.745
101.6588
101.5725
101.4868
101.4022
101.3197
101.24
101.1635
101.091
101.023
100.9598
100.9021
100.8499
100.8034
100.7629
100.7281
100.6988
100.6748
100.6558
100.6413
100.6305
100.6226
100.6166
100.6125
100.61
100.6088
100.6088
100.6105
100.6144
100.6214
100.631
100.6429
100.6576
100.6749
100.6951
100.7181
100.7434
100.7704
100.7977
100.824
100.8488
100.8721
100.8927
100.9098
100.9249
100.9375
100.9462
100.9516
100.9547
100.9548
100.9516
100.947
100.9415
100.9357
100.9298
100.9245
100.92
100.9159
100.9113
100.905
100.8971
100.8874
100.876
100.862
100.8446
100.8235
100.7985
100.7707
100.7403
100.707
100.6725
100.6374
100.6021
NA
97.012
96.9606
96.9186
96.8776
96.8373
96.7978
96.7594
96.7219
96.6856
96.6503
96.6165
96.5844
96.5543
96.5263
96.5005
96.477
96.4559
96.4373
96.4215
96.4085
96.3983
96.391
96.3866
96.3852
96.387
96.3919
96.4
