TPopulationFemale1July
3969994.536
4012731.118
4057026.648
4101213.49
4145093.764
4190799.253
4238334.182
4285562.65
4332476.394
4379049.802
4426744.819
4475547.105
4523969.688
4571998.552
4619596.672
4666773.764
4713549.354
4759874.946
4805740.06
4851193.741
4896263.891
4940968.436
4985327.251
5029358.111
5073095.972
5116581.613
5159834.531
5202871.292
5245743.444
5288477.291
5331157.612
5373832.078
5416492.624
5459177.767
5501897.851
5544674.539
5587516.538
5630371.552
5673259.074
5716253.134
5759359.068
5802539.803
5845760.932
5888953.385
5932069.539
5975175.225
6018238.819
6061203.785
6104058.158
6146801.982
6189464.74
6232044.631
6274520.166
6316883.282
6359125.723
6401259.926
6443349.347
6485463.037
6527621.071
6569829.106
6612166.746
6654688.864
6697383.58
6740239.27
6783253.266
6826464.172
6869946.534
6913670.794
6957581.696
7001659.786
7045906.149
7090298.95
7134838.038
7179495.897
7224188.246
7268878.147
7313552.668
7358241.862
7402887.833
NA
585982.246
601753.74
617918.018
634385.604
651090.64
668406.422
686334.436
704514.231
722927.58
741562.008
760699.946
780329.698
800174.556
820222.586
840444.582
860849.28
881447.58
902229.272
923197.225
944364.64
965719.528
987276.382
1009050.049
1031026.655
1053207.81
1075607.259
1098230.016
1121065.831
1144111.332
1167347.157
1190787.11
1214439.086
1238275.92
1262294.127
1286493.44
1310869.234
1335393.618
1360032.685
1384795.072
1409702.066
1434756.914
1459910.211
1485155.614
1510476.177
1535844.919
1561302.65
1586822.952
1612373.518
1637949.152
1663545.592
1689188.058
1714873.104
1740569.691
1766267.012
1791956.515
1817630.526
1843328.526
1869064.847
1894817.051
1920585.056
1946359.525
1972132.332
1997902.339
2023660.073
2049376.479
2075046.114
2100690.479
2126275.328
2151790.308
2177250.267
2202655.246
2227999.553
2253281.446
2278481.598
2303579.834
2328572.156
2353469.299
2378294.882
2403025.411
NA
269503.198
274297.781
279109.628
283908.05
288666.302
293551.019
298568.572
303568.539
308554.305
313529.77
318621.446
323841.945
329081.846
334335.189
339595.533
344860.867
350123.996
355380.995
360630.235
365873.856
371109.612
376333.562
381540.721
386734.367
391926.244
397114.773
402290.104
407453.582
412614.881
417766.472
422915.468
428066.276
433208.581
438347.002
443487.838
448629.847
453767.575
458898.779
464024.205
469141.946
474249.108
479340.663
484413.937
489470.307
494513.642
499545.788
504564.949
509567.763
514551.322
519526.444
524496.461
529452.586
534392.747
539326.23
544253.016
549165.146
554065.819
558964.25
563867.853
568783.37
573711.585
578646.354
583584.551
588528.88
593478.68
598434.294
603393.479
608353.186
613312.794
618266.564
623212.993
628155.23
633090.826
638014.191
642926.928
647823.328
652703.36
657566.113
662405.76
NA
1021120.736
1033903.243
1047481.858
1060963.842
1074315.884
1088157.538
1102495.522
1116683.883
1130733.19
1144627.215
1158785.985
1173201.092
1187428.648
1201468.892
1215302.841
1228928.376
1242355.64
1255556.738
1268518.43
1281259.187
1293803.386
1306167.44
1318353.89
1330392.304
1342307.529
1354104.596
1365819.163
1377463.425
1389049.184
1400607.494
1412158.668
1423698.159
1435237.536
1446805.299
1458382.129
1469948.737
1481492.819
1492977.876
1504383.124
1515697.761
1526905.691
1538001.643
1548952.031
1559723.553
1570295.255
1580671.471
1590854.174
1600842.233
1610626.831
1620192.333
1629553.052
1638754.836
1647807.279
1656708.65
1665481.923
1674138.184
1682683.988
1691163.118
1699605.288
1707992.682
1716386.602
1724835.452
1733309.899
1741797.526
1750294.004
1758814.376
1767402.714
1776052.714
1784720.44
1793379.904
1802023.479
1810646.771
1819265.857
1827892.982
1836485.296
1845029.031
1853528.551
1861998.254
1870446.763
NA
1160182.03
1164928.636
1169582.919
1173994.174
1178152.749
1182593.522
1187312.64
1191775.958
1195981.78
1199930.994
1203968.038
1208086.37
1211928.289
1215505.654
1218833.394
1221915.496
1224767.74
1227382.982
1229758.268
1231906.076
1233832.756
1235525.023
1236978.835
1238182.452
1239126.472
1239817.332
1240240.316
1240397.705
1240303.971
1239969.589
1239413.911
1238655.542
1237697.134
1236541.276
1235203.451
1233711.384
1232112.542
1230432.285
1228694.298
1226958.624
1225250.945
1223592.601
1222000.264
1220469.66
1219011.49
1217648.244
1216369.319
1215167.93
1214061.688
1213048.121
1212119.714
1211254.856
1210452.369
1209700.812
1208970.405
1208271.108
1207607.307
1206972.198
1206366.718
1205799.027
1205286.413
1204828.745
1204435.675
1204117.846
1203894.495
1203790.134
1203810.913
1203963.282
1204252.178
1204674.908
1205241.314
1205939.344
1206763.604
1207707.58
1208745.678
1209880.395
1211100.478
1212400.147
1213749.572
NA
335457.403
338577.705
341809.976
344998.591
348140.752
351414.828
354809.804
358134.938
361387.419
364562.29
367780.086
371040.502
374218.178
377309.315
380312.333
383226.546
386047.067
388776.568
391421.889
393984.282
396466.572
398873.774
401215.042
403499.981
405731.193
407912.962
410045.919
412130.597
414172.356
416176.387
418149.033
420094.508
422011.799
423899.203
425756.425
427588.079
429397.557
431178.015
432930.783
434657.235
436353.28
438016.658
439642.828
441228.438
442767.377
444260.736
445711.191
447118.372
448485.105
449813.578
451100.772
452344.334
453551.121
454726.546
455876.954
457007.423
458120.685
459222.633
460314.213
461399.112
462483.113
463573.927
464674.261
465781.589
466900.414
468032.986
469182.528
470350.29
471533.5
472730.579
473942.742
475173.484
476421.222
477684.223
478966.188
480267.101
481581.578
482910.723
484252.675
NA
6669.664
6801.51
6932.897
7064.4
7196.052
7331.556
7470.915
7610.283
7749.56
7888.91
8031.358
8176.522
8321.278
8465.767
8610.008
8753.992
8897.686
9040.794
9183.469
9325.835
9467.67
9609.37
9750.516
9891.419
10032.786
10174.158
10315.492
10456.716
10597.93
10739.22
10880.696
11022.594
11164.712
11306.722
11448.724
11591.344
11734.428
11877.3
12020.012
12162.522
12304.804
12446.938
12589.351
12732.009
12874.22
13016.249
13158.24
13300.092
13442.123
13584.112
13725.539
13866.338
14006.704
14146.86
14286.539
14425.384
14563.951
14702.582
14841.23
14980.186
15119.07
15257.835
15396.669
15535.266
15673.524
15811.574
15949.17
16086.43
16223.904
16361.504
16499.319
16636.966
16773.967
16910.183
17045.783
17180.607
17314.66
17448.282
17580.993
NA
15807.632
15986.224
16163.926
16340.446
16515.343
16696.614
16883.868
17068.252
17249.547
17427.784
17608.069
17790.419
17969.951
18146.604
18320.426
18491.964
18661.214
18828.221
18993.307
19156.502
19318.245
19478.87
19638.283
19796.368
19953.052
20108.426
20262.454
20415.402
20567.768
20719.877
20872.54
21026.636
21182.195
21338.987
21497.208
21657.815
21820.615
21985.102
22151.508
22320.092
22490.573
22662.483
22835.845
23010.623
23186.472
23362.696
23539.71
23717.709
23895.674
24073.017
24249.697
24426.102
24602.326
24778.285
24953.653
25128.037
25301.82
25475.153
25648.466
25821.945
25995.326
26168.957
26343.7
26520.531
26699.007
26879.042
27061.306
27245.865
27433.47
27624.715
27819.365
28017.785
28219.832
28424.776
28633.274
28844.707
29057.932
29273.887
29492.376
NA
575271.628
576482.278
578027.426
579558.383
581016.042
582647.754
584458.426
586206.567
587893.014
589520.832
591249.891
593080.555
594846.941
596544.544
598177.554
599747.243
601248.432
602679.375
604037.236
605323.364
606546.121
607704.016
608799.914
609834.563
610810.886
611742.106
612631.067
613488.034
614326.021
615151.096
615980.184
616829.277
617714.748
618645.15
619628.638
620678.098
621797.384
622989.51
624260.071
625612.887
627047.75
628568.606
630171.061
631842.618
633576.164
635367.392
637218.287
639116.169
641046.262
643018.784
645031.448
647072.475
649137.929
651228.887
653346.719
655494.116
657677.25
659898.257
662160.252
664467.728
666825.114
669245.261
671736.484
674297.559
676936.662
679655.65
682455.948
685343.7
688315.102
691371.346
694511.691
697729.818
701021.284
704380.362
707805.266
711280.821
714796.811
718349.574
721934.284
NA
654829.092
655962.948
657428.14
658874.253
660242.259
661810.758
663583.014
665285.924
666919.488
668486.928
670167.646
671961.488
673683.524
675328.382
676898.907
678397.746
679820.948
681167.234
682434.772
683626.314
684750.989
685806.946
686798.159
687727.689
688599.246
689427.666
690217.544
690980.797
691732.172
692478.706
693238.877
694029.062
694863.6
695749.796
696696.575
697717.039
698813.682
699988.434
701246.192
702591.069
704022.204
705541.902
707144.922
708818.839
710557.038
712355.038
714217.311
716130.828
718079.887
720076.292
722118.635
724196.902
726308.461
728455.414
730638.173
732860.245
735129.262
737446.074
739813.814
742238.183
744722.51
747278.733
749916.638
752634.912
755440.586
758335.443
761321.694
764405.126
767582.85
770856.321
774224.076
777680.382
781220.414
784838.33
788531.885
792284.851
796086.941
799933.694
803820.025
NA
3315165.445
3356768.17
3399598.508
3442339.236
3484851.505
3528988.495
3574751.169
3620276.726
3665556.906
3710562.875
3756577.174
3803585.617
3850286.164
3896670.169
3942697.764
3988376.018
4033728.406
4078707.712
4123305.288
4167567.428
4211512.902
4255161.491
4298529.092
4341630.422
4384496.726
4427153.948
4469616.987
4511890.496
4554011.272
4595998.584
4637918.735
4679803.016
4721629.024
4763427.971
4805201.276
4846957.5
4888702.855
4930383.118
4972012.882
5013662.064
5055336.864
5096997.901
5138616.01
5180134.546
5221512.501
5262820.187
5304021.508
5345072.957
5385978.27
5426725.689
5467346.105
5507847.728
5548211.706
5588427.869
5628487.55
5668399.682
5708220.084
5748016.963
5787807.258
5827590.923
5867444.236
5907410.13
5947466.941
5987604.358
6027812.68
6068128.728
6108624.84
6149265.668
6189998.847
6230803.464
6271682.073
6312618.568
6353617.624
6394657.568
6435656.361
6476593.296
6517465.728
6558308.168
6599067.808
NA
566117.897
580285.73
594717.019
609343.827
624141.873
639468.298
655318.734
671332.541
687494.917
703796.404
720508.484
737625.668
754883.316
772281.498
789800.54
807444.714
825215.69
843115.864
861166.498
879373.436
897738.642
916285.616
935013.338
953926.093
973035.574
992341.176
1011842.878
1031531.261
1051398.652
1071433.249
1091659.178
1112077.202
1132650.508
1153369.069
1174218.846
1195188.406
1216263.222
1237419.09
1258660.982
1279989.053
1301386.167
1322832.078
1344336.474
1365892.251
1387491.704
1409152.884
1430850.947
1452566.562
1474296.575
1496045.879
1517825.926
1539632.377
1561447.914
1583282.38
1605126.6
1626951.959
1648798.996
1670690.021
1692613.981
1714562.624
1736527.971
1758502.296
1780467.561
1802424.072
1824359.029
1846262.434
1868150.154
1889993.998
1911788.962
1933537.64
1955241.453
1976912.583
1998548.894
2020133.281
2041644.139
2063076.282
2084445.045
2105768.732
2127032.676
NA
2749047.548
2776482.44
2804881.489
2832995.41
2860709.632
2889520.197
2919432.435
2948944.184
2978061.989
3006766.472
3036068.69
3065959.949
3095402.849
3124388.672
3152897.224
3180931.303
3208512.716
3235591.848
3262138.789
3288193.991
3313774.26
3338875.875
3363515.754
3387704.328
3411461.152
3434812.771
3457774.108
3480359.234
3502612.62
3524565.335
3546259.558
3567725.814
3588978.516
3610058.902
3630982.43
3651769.094
3672439.634
3692964.028
3713351.899
3733673.011
3753950.697
3774165.822
3794279.536
3814242.296
3834020.797
3853667.303
3873170.561
3892506.396
3911681.696
3930679.81
3949520.179
3968215.352
3986763.792
4005145.49
4023360.95
4041447.722
4059421.088
4077326.943
4095193.277
4113028.298
4130916.265
4148907.835
4166999.38
4185180.285
4203453.652
4221866.295
4240474.687
4259271.671
4278209.886
4297265.824
4316440.62
4335705.984
4355068.73
4374524.287
4394012.222
4413517.014
4433020.684
4452539.436
4472035.132
NA
2599895.461
2640112.446
2681707.107
2723376.615
2764994.687
2808105.968
2852714.997
2897263.874
2941741.416
2986117.189
3031476.197
3077806.302
3124008.588
3170063.458
3215917.516
3261571.416
3307036.52
3352272.712
3397274.934
3442081.467
3486710.218
3531205.711
3575589.094
3619888.621
3664158.298
3708423.022
3752710.826
3797032.544
3841419.678
3885889.191
3930496.423
3975256.392
4020144.715
4065191.128
4110390.358
4155727.106
4201157.573
4246601.663
4292046.586
4337502.773
4382951.026
4428324.575
4473570.042
4518630.578
4563451.172
4608085.541
4652510.11
4696682.916
4740591.977
4784237.966
4827670.198
4870917.632
4913962.689
4956809.226
4999478.269
5041977.111
5084362.274
5126710.347
5169042.754
5211354.616
5253705.259
5296139.17
5338629.263
5381143.494
5423654.236
5466189.511
5508812.259
5551472.646
5594113.995
5636714.526
5679269.464
5721771.662
5764233.729
5806637.884
5848914.098
5891045.676
5933041.26
5974936.054
6016698.544
NA
284004.956
291053.308
298086.85
305218.256
312433.619
319908.419
327635.796
335435.775
343305.561
351235.981
359365.708
367693.584
376081.822
384535.909
393049.851
401627.942
410269.208
418969.637
427735.267
436577.144
445494.053
454488.15
463565.117
472724.917
481962.932
491279.719
500676.738
510148.116
519690.771
529299.936
538988.625
548754.654
558582.858
568469.265
578403.063
588386.229
598411.078
608460.306
618528.727
628631.539
638769.346
648917.12
659083.615
669264.404
679453.975
689655.806
699859.526
710068.27
720280.784
730487.804
740687.728
750881.681
761069.647
771261.434
781455.946
791639.33
801813.899
811998.064
822187.137
832370.571
842556.397
852738.118
862909.417
873062.553
883197.789
893310.179
903394.924
913452.592
923480.99
933481.202
943455.432
953402.691
963321.517
973206.786
983047.844
992838.478
1002587.281
1012303.712
1021977.181
NA
36954.763
37355.173
37755.228
38150.678
38540.221
38943.885
39361.361
39771.424
40173.59
40568.075
40968.752
41376.049
41776.827
42171.548
42560.1
42942.053
43317.548
43686.107
44048.038
44403.65
44753.048
45097.752
45437.937
45774.045
46106.67
46435.645
46761.308
47083.793
47403.152
47720.327
48035.888
48350.296
48664.344
48977.482
49289.357
49601.065
49912.527
50222.828
50531.785
50839.745
51146.252
51450.656
51754.136
52056.837
52357.701
52657.018
52955.152
53251.705
53546.56
53839.94
54131.611
54421.206
54709.056
54995.558
55280.509
55563.702
55846.153
56128.591
56411.486
56694.83
56978.264
57262.102
57546.624
57831.747
58117.551
58404.824
58693.092
58982.585
59273.98
59566.882
59861.292
60156.596
60452.423
60748.28
61043.725
61338.382
61632.685
61927.586
62222.624
NA
629000.457
632382.816
634254.138
636231.782
638330.574
640789.737
643523.228
646209.716
648825.687
651370.679
654023.251
656777.449
659441.397
662007.898
664478.536
666857.276
669141.35
671333.072
673432.874
675442.221
677370.211
679215.834
680983.718
682676.566
684296.548
685854.702
687354.902
688809.749
690231.679
691629.475
693024.265
694431.84
695866.803
697338.31
698857.056
700438.374
702085.304
703797.167
705579.136
707436.292
709367.834
711374.88
713451.928
715587.574
717774.852
720009.041
722290.368
724608.565
726952.304
729330.427
731740.776
734174.515
736630.232
739108.15
741607.872
744133.35
746691.863
749284.252
751913.704
754587.78
757310.956
760093.183
762944.114
765863.867
768860.141
771935.708
775094.294
778344.082
781685.058
785118.358
788643.397
792259.276
795964.556
799753.416
803623.57
807557.632
811545.443
815583.229
819662.3
NA
2956457.199
2984746.614
3015852.604
3046590.971
3076786.776
3108093.186
3140591.669
3172707.838
3204475.966
3235884.484
3268017.828
3300856.372
3333285.874
3365297.868
3396870.336
3428006.594
3458726.11
3488976.07
3518732.442
3548038.637
3576913.21
3605366.884
3633413.999
3661054.48
3688316.644
3715229.658
3741805.376
3768060.673
3794042.518
3819775.372
3845295.32
3870635.102
3895804.485
3920835.951
3945733.934
3970510.728
3995183.064
4019722.384
4044140.128
