Q1550Male
95.6832
85.3445
83.8194
83.311
82.6024
81.8744
81.1999
80.5302
79.869
79.2241
78.6011
77.9649
77.3583
76.7853
76.2625
75.7794
75.3014
74.8493
74.4395
74.0025
73.5246
73.0439
72.5549
72.0328
71.5275
71.0277
70.5078
69.9978
69.5027
69.0077
68.4863
67.9624
67.4464
66.9337
66.4346
65.9246
65.4382
64.9701
64.5031
64.0499
63.5995
63.1604
62.7329
62.2858
61.8545
61.4497
61.0197
60.5374
60.0247
59.4459
58.9047
58.3765
57.864
57.3482
56.8079
56.2972
55.7974
55.3049
54.7992
54.2747
53.7634
53.2746
52.773
52.2776
51.791
51.3096
50.8335
50.3423
49.8642
49.3871
48.9084
48.4257
47.9306
47.4384
46.9579
46.4742
45.985
45.497
45.0047
NA
195.9127
188.1115
181.8033
180.5346
178.5826
176.7222
174.89
173.0502
171.2247
169.3593
167.532
165.6857
163.892
162.1317
160.4149
158.7407
157.0759
155.4371
153.8153
152.2158
150.6475
149.1275
147.6393
146.2105
144.7982
143.4011
142.0082
140.6863
139.3682
138.0976
136.8214
135.5568
134.3221
133.0848
131.8544
130.6233
129.3763
128.1874
126.962
125.7685
124.5945
123.4067
122.2396
121.0588
119.9366
118.8097
117.7247
116.6398
115.5949
114.5164
113.4974
112.4233
111.3865
110.3678
109.3353
108.3426
107.3276
106.3426
105.3706
104.3426
103.3457
102.3831
101.3807
100.3843
99.4296
98.4795
97.5308
96.5712
95.6251
94.6873
93.774
92.8357
91.88
90.9591
90.0481
89.1326
88.2125
87.3252
86.416
NA
66.0576
65.5324
63.7106
63.472
63.0925
62.6834
62.2254
61.7617
61.2868
60.8051
60.2971
59.7795
59.2702
58.764
58.2559
57.7588
57.2513
56.7313
56.2345
55.7114
55.2025
54.6639
54.1305
53.6225
53.1126
52.6126
52.1001
51.5596
51.0048
50.4317
49.8601
49.2661
48.6744
48.1152
47.5517
46.972
46.4277
45.8745
45.3278
44.7986
44.2665
43.7412
43.2282
42.7195
42.2092
41.7194
41.2225
40.7172
40.19
39.6736
39.1755
38.6685
38.1483
37.6476
37.1354
36.636
36.1258
35.606
35.071
34.5431
34.029
33.5354
33.011
32.5232
32.0475
31.5764
31.1011
30.619
30.1507
29.6993
29.2158
28.7601
28.3069
27.8444
27.3944
26.9397
26.5007
26.0655
25.6186
NA
104.97
84.8352
83.3739
82.1152
80.8733
79.6283
78.6205
77.6345
76.6224
75.654
74.6934
73.7292
72.8182
71.8998
70.9934
70.077
69.1441
68.2404
67.3531
66.4298
65.5221
64.6368
63.7299
62.7065
61.7679
60.8429
59.9116
58.982
58.1006
57.2161
56.3264
55.4416
54.577
53.7224
52.8969
52.0396
51.2279
50.4149
49.6463
48.8946
48.0964
47.3387
46.6038
45.8292
45.0647
44.3699
43.6625
42.945
42.2445
41.521
40.8296
40.1398
39.4862
38.8222
38.156
37.4831
36.8604
36.2505
35.6282
35.014
34.4002
33.8031
33.2326
32.6765
32.1061
31.5626
31.0455
30.4934
29.9809
29.479
28.9498
28.4371
27.9181
27.3842
26.8813
26.4019
25.9184
25.4133
24.9445
NA
58.9034
56.0753
55.2915
54.493
53.6573
52.8038
51.9542
51.1152
50.2848
49.5039
48.7271
47.9626
47.2505
46.578
45.9709
45.4394
44.9349
44.4547
44.0292
43.5916
43.1019
42.5997
42.0976
41.5775
41.0586
40.5712
40.0629
39.5616
