LE15
59.9915
61.6477
61.9306
62.0592
62.1772
62.295
62.4098
62.5243
62.6397
62.7525
62.863
62.9725
63.0788
63.1828
63.2864
63.3889
63.4909
63.5916
63.6908
63.7916
63.8897
63.9853
64.0807
64.176
64.2712
64.3612
64.452
64.5424
64.6299
64.7171
64.8039
64.8894
64.9751
65.0585
65.1395
65.2229
65.3044
65.3849
65.4653
65.5435
65.6223
65.702
65.7792
65.8579
65.9347
66.0113
66.0876
66.1637
66.2382
66.316
66.3901
66.4662
66.5413
66.6165
66.6921
66.7684
66.8433
66.9174
66.9929
67.0678
67.144
67.2228
67.2993
67.3777
67.4572
67.5358
67.6138
67.6948
67.7746
67.8548
67.935
68.0168
68.0989
68.181
68.2627
68.3432
68.4263
68.5103
68.5926
NA
51.0289
51.8679
52.6307
52.8898
53.0155
53.1378
53.2594
53.3808
53.5004
53.6196
53.739
53.8584
53.975
54.0914
54.2061
54.3199
54.433
54.5453
54.656
54.7686
54.8793
54.9892
55.097
55.2045
55.3122
55.4224
55.5314
55.6385
55.7474
55.8526
55.9603
56.0681
56.1745
56.2819
56.3888
56.4953
56.6044
56.7085
56.8155
56.9221
57.028
57.1327
57.2363
57.342
57.4464
57.55
57.6526
57.7552
57.8559
57.9597
58.0588
58.1623
58.2649
58.3638
58.4655
58.5659
58.6678
58.7681
58.8691
58.9727
59.0723
59.1768
59.28
59.3846
59.488
59.5911
59.6933
59.7988
59.9035
60.0083
60.1121
60.2186
60.325
60.4318
60.5384
60.6444
60.7547
60.8632
60.9714
NA
60.1092
60.7236
61.3246
61.4645
61.596
61.7303
61.8655
62.0019
62.1371
62.2727
62.4108
62.5478
62.6836
62.8175
62.9501
63.0808
63.213
63.3416
63.4682
63.5942
63.7176
63.8432
63.9654
64.085
64.2048
64.3221
64.4359
64.5508
64.6637
64.7747
64.885
64.9965
65.1068
65.211
65.318
65.4245
65.5277
65.6317
65.7336
65.8335
65.9348
66.0336
66.1339
66.2336
66.3337
66.4309
66.5299
66.6277
66.7261
66.8253
66.9233
67.0234
67.1235
67.2235
67.3226
67.4227
67.5211
67.6245
67.7289
67.833
67.9367
68.0408
68.1493
68.2565
68.3628
68.469
68.5778
68.6888
68.7987
68.9062
69.0201
69.1294
69.2399
69.3501
69.4591
69.5703
69.6789
69.7887
69.8948
NA
56.1377
59.4857
59.6798
59.8371
59.9882
60.1421
60.2949
60.445
60.601
60.7528
60.9023
61.0543
61.2018
61.3498
61.4966
61.6447
61.7915
61.937
62.0809
62.2302
62.3749
62.517
62.6606
62.8124
62.9614
63.1042
63.2495
63.3962
63.5358
63.6794
63.8245
63.9696
64.1128
64.2528
64.3899
64.5308
64.6682
64.8052
64.9411
65.0742
65.2103
65.3441
65.4741
65.6082
65.742
65.8716
66.0016
66.1291
66.257
66.3905
66.5169
66.6442
66.7702
66.8999
67.023
67.1539
67.2776
67.4005
67.5209
67.6408
67.7641
67.8843
68.0025
68.1225
68.2447
68.3631
68.4787
68.5985
68.712
68.8257
68.9412
69.0592
69.1743
69.2917
69.409
69.5166
69.6307
69.745
69.8559
NA
63.4617
64.013
64.1586
64.3008
64.4432
64.5829
64.7196
64.8565
64.9977
65.1334
65.269
65.4032
65.5341
65.6632
65.7932
65.9206
66.0475
66.1737
66.2998
66.4267
66.552
66.6755
66.7989
66.9219
67.047
67.1615
67.2782
67.3957
67.513
67.6292
67.743
67.8516
67.966
68.0772
68.1835
68.2929
68.4023
68.509
68.6164
68.7215
68.8259
68.9357
69.0409
69.146
69.2467
69.3533
69.4561
69.563
69.6656
69.7711
69.876
69.9803
70.0842
70.1872
70.2948
70.3982
70.5006
70.6043
70.7127
70.8136
70.9211
71.0361
71.1427
71.2495
71.3593
71.4708
71.5801
71.6909
71.8064
71.9193
72.0299
72.1411
72.2525
72.3626
72.4681
72.5772
72.6862
72.7969
72.905
NA
60.1126
62.1014
62.3262
62.4836
62.6387
62.7921
62.9497
63.1054
63.2601
63.4149
63.5709
63.7258
63.8824
64.0382
64.1934
64.3473
64.4998
64.6524
64.8062
64.9589
65.1119
65.2625
65.4134
65.5614
65.7133
65.8631
66.015
66.1642
66.3127
66.4587
66.607
66.7521
66.8976
67.0417
67.1819
67.3226
67.4613
67.6018
67.7392
67.8751
68.0108
68.1427
68.2736
68.4049
68.5338
68.6616
68.7893
68.9156
69.0422
69.1658
69.2905
69.4143
69.5368
69.66
69.7817
69.9016
70.0246
70.1418
70.2599
70.3791
70.4988
70.6158
70.7307
70.8484
70.9629
71.0779
71.1935
71.3047
71.4203
71.5354
71.6484
71.7599
71.8772
71.9882
72.1007
72.2162
72.3271
72.4431
72.5545
NA
55.8517
55.9643
56.0782
56.1847
56.2846
56.3891
56.4947
56.5939
56.6953
56.7896
56.8876
56.9867
57.0827
57.1635
57.2458
57.3263
57.4136
57.4956
57.5756
57.6558
57.7321
57.8141
57.8968
57.9774
58.048
58.1276
58.2067
58.2806
58.362
58.4479
58.5224
58.5989
58.6776
58.7626
58.8393
58.9259
59.0065
59.0941
59.1787
59.2573
59.3468
59.4382
59.5277
59.6194
59.7127
59.8092
59.9084
60.0063
60.0978
60.206
60.303
60.4075
60.511
60.6207
60.7249
60.8334
60.943
61.0604
61.177
61.2885
61.409
61.5306
61.6519
61.7719
61.8922
62.005
62.1293
62.2517
62.375
62.5
62.6239
62.7504
62.8793
63.0021
63.1315
63.262
63.392
63.5182
63.6459
NA
68.8233
68.9631
69.1041
69.2357
69.3599
69.4924
69.6223
69.7537
69.8669
69.9972
70.115
70.2375
70.3652
70.4798
70.5987
70.7132
70.8306
70.9527
71.0568
71.1772
71.297
71.41
71.5244
71.6433
71.7542
71.8726
71.9831
72.0999
72.2124
72.3311
72.4474
72.5595
72.681
72.7857
72.8965
73.0155
73.1187
73.2359
73.3521
73.4716
73.5716
73.6901
73.7966
73.9208
74.0181
74.1398
74.254
74.3672
74.4723
74.5849
74.6939
74.8096
74.9156
75.0365
75.1422
75.2605
75.3671
75.4866
75.5963
75.7124
